GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",17389,1495,2594,944,729,503,1726,693,1443,904,1027,525,955,589,1601,808,938,713,903,610,1017,593,913,520,2214,843,476,319,548,493,244,307,61,97
0500000US34003,34003,"Bergen County, New Jersey",20145,1494,1380,740,619,440,983,879,763,490,1069,644,703,446,447,329,808,522,1069,678,1203,639,1531,838,3204,1032,2942,932,1105,587,1239,753,1080,452
0500000US34005,34005,"Burlington County, New Jersey",26080,1692,2643,1393,737,417,305,268,669,402,859,445,1311,758,1627,919,1618,881,1805,702,2099,855,2448,744,3746,1018,2845,996,1471,649,824,360,1073,585
0500000US34007,34007,"Camden County, New Jersey",35478,2076,4401,1122,2211,713,2585,1112,1735,622,2518,885,1810,705,1646,646,1579,689,1421,621,3729,1282,3454,1017,4277,1061,2411,918,941,618,635,385,125,150
0500000US34011,34011,"Cumberland County, New Jersey",8993,1010,825,370,894,377,566,426,369,234,958,703,584,368,259,164,551,432,89,101,1189,518,666,363,872,402,640,381,138,179,98,128,295,250
0500000US34013,34013,"Essex County, New Jersey",113647,3419,14821,2107,7472,1348,7528,1335,6306,1426,8797,1492,6015,1190,6319,1435,5238,1204,6335,1427,9132,1598,9399,1310,12806,1891,6862,1471,2928,844,2568,815,1121,488
0500000US34015,34015,"Gloucester County, New Jersey",9182,931,745,500,543,369,306,239,397,325,194,248,408,264,288,341,538,410,420,291,918,431,461,300,968,396,1686,687,257,222,947,472,106,163
0500000US34017,34017,"Hudson County, New Jersey",30575,1747,2694,887,2177,834,2173,797,2232,919,2324,894,2235,792,1256,563,1063,501,1352,595,2257,866,3174,1037,3755,1039,1957,764,952,512,487,408,487,376
0500000US34021,34021,"Mercer County, New Jersey",24528,1717,3765,1105,1027,510,1644,830,1446,637,1797,862,981,595,671,448,1568,878,1028,567,1696,784,2327,840,3243,1261,1582,651,461,317,629,500,663,387
0500000US34023,34023,"Middlesex County, New Jersey",25382,1581,1833,728,804,471,1126,525,724,421,1195,569,906,521,1164,549,990,658,1607,709,1549,610,2711,822,3961,1163,2936,746,1627,500,1333,582,916,417
0500000US34025,34025,"Monmouth County, New Jersey",20304,1332,2581,995,1497,694,1556,747,1156,605,1646,832,1441,662,965,516,730,555,724,442,1048,563,963,467,2228,885,1153,591,930,621,860,552,826,638
0500000US34029,34029,"Ocean County, New Jersey",6373,858,446,268,406,363,191,301,278,314,191,234,485,428,62,102,394,401,284,272,583,537,1041,582,1005,553,242,221,516,366,176,210,73,121
0500000US34031,34031,"Passaic County, New Jersey",18875,1393,3186,913,1946,751,1750,825,1029,643,1431,635,1093,608,1143,652,706,423,543,426,806,405,2243,808,1462,554,488,296,724,411,85,104,240,219
0500000US34033,34033,"Salem County, New Jersey",4159,647,985,617,532,398,347,333,221,207,102,122,139,178,327,395,521,403,0,279,141,112,146,122,160,139,237,204,42,80,208,306,51,92
0500000US34035,34035,"Somerset County, New Jersey",9168,1035,413,400,662,469,0,279,254,218,468,460,758,509,498,434,272,231,176,195,857,447,1221,542,1264,615,647,416,336,257,569,345,773,477
0500000US34039,34039,"Union County, New Jersey",38651,1612,4394,987,1864,652,1458,561,1362,570,1933,739,1709,720,2080,799,2526,825,1527,733,3321,1048,3125,980,5266,1066,3288,821,1960,759,2185,746,653,347
0500000US42003,42003,"Allegheny County, Pennsylvania",65307,4671,15556,2475,9146,1665,5238,1204,6202,1336,3352,951,3779,862,3663,969,2667,868,2155,623,2992,1006,3489,988,3999,1159,1696,571,739,416,305,279,329,207
0500000US42011,42011,"Berks County, Pennsylvania",6288,1161,1114,547,228,235,714,556,778,588,473,384,263,278,610,463,97,100,23,46,216,152,935,601,556,333,124,151,92,157,0,246,65,108
0500000US42017,42017,"Bucks County, Pennsylvania",7520,871,337,452,382,261,752,560,112,139,726,564,58,94,670,718,909,629,153,216,518,390,839,485,481,272,421,302,377,327,589,442,196,225
0500000US42029,42029,"Chester County, Pennsylvania",10470,1419,769,564,527,296,726,572,963,607,1412,800,770,497,289,257,199,222,208,211,910,452,969,515,1087,620,404,327,240,357,608,445,389,289
0500000US42043,42043,"Dauphin County, Pennsylvania",15210,1232,2485,877,884,410,1157,588,1454,672,945,533,1497,658,496,296,528,389,1022,567,973,555,834,460,1547,658,927,508,122,128,288,289,51,88
0500000US42045,42045,"Delaware County, Pennsylvania",34188,1426,4169,1021,2014,560,1803,736,3032,809,2578,850,2008,627,1857,593,1742,548,1586,545,2590,755,2996,834,3648,941,1865,616,1046,506,715,473,539,329
0500000US42071,42071,"Lancaster County, Pennsylvania",5204,865,747,422,456,371,632,447,733,592,146,185,230,187,217,201,120,148,114,139,570,359,521,405,353,302,226,259,139,207,0,246,0,246
0500000US42077,42077,"Lehigh County, Pennsylvania",5604,925,412,329,271,189,463,307,15,28,1148,890,244,294,493,400,178,192,101,164,365,270,652,451,496,346,559,384,86,147,121,144,0,246
0500000US42089,42089,"Monroe County, Pennsylvania",6266,887,105,133,146,179,506,446,399,377,744,489,542,404,583,512,409,434,96,160,300,275,422,330,953,524,119,144,884,480,58,98,0,246
0500000US42091,42091,"Montgomery County, Pennsylvania",22449,2018,1280,615,1065,598,1147,654,1396,547,759,524,1091,572,1100,642,1048,473,1096,502,1210,639,2599,856,2951,854,2203,713,1565,712,976,402,963,464
0500000US42095,42095,"Northampton County, Pennsylvania",3825,672,421,304,350,319,113,136,130,130,183,138,174,219,132,117,220,236,38,62,276,264,608,395,358,284,566,278,102,122,154,198,0,246
0500000US42101,42101,"Philadelphia County, Pennsylvania",230912,5454,45993,3987,21534,2351,19143,2285,16082,2297,14450,2312,16628,2832,12463,2183,11302,1731,8909,1815,15444,2377,17422,2139,16711,2326,7486,1296,3916,986,2311,715,1118,437
0500000US42133,42133,"York County, Pennsylvania",6317,765,315,253,499,460,321,369,908,492,989,579,177,167,290,229,513,397,94,162,356,323,597,294,655,402,441,431,135,156,27,48,0,246
