GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34027,34027,"Morris County, New Jersey",40651,857,19898,707,1659,137,1674,414,1238,378,904,256,352,223,1084,223,1276,278,2100,78,3760,240,2818,366,1895,103,890,274,248,216,0,278,20753,465,1481,128,1615,420,1096,366,739,262,398,419,1108,428,1447,278,2125,278,4038,278,3120,118,1965,154,1467,214,154,214,0,278
0500000US34029,34029,"Ocean County, New Jersey",9189,611,4322,438,396,262,203,225,419,456,98,138,82,99,183,175,475,220,84,95,703,349,946,413,424,202,186,195,123,171,0,278,4867,354,131,205,217,200,247,248,541,380,358,228,364,226,69,124,241,286,1218,492,523,335,479,250,170,149,309,218,0,278
0500000US34031,34031,"Passaic County, New Jersey",22400,1551,11145,1337,980,143,774,401,802,417,264,271,275,214,696,201,709,278,760,121,2398,1185,1627,278,1035,278,570,231,168,156,87,139,11255,523,739,128,768,313,1136,401,184,151,277,200,551,219,793,144,889,172,1877,278,1871,342,1168,278,939,102,63,102,0,278
0500000US34035,34035,"Somerset County, New Jersey",35992,1490,17708,968,1444,248,1682,427,756,317,1088,241,314,306,640,312,949,210,1977,278,3752,296,2660,278,1431,278,645,213,370,190,0,278,18284,731,1288,272,1334,482,1454,528,343,250,510,293,546,271,1471,278,1899,246,4125,216,2496,114,1503,278,1108,158,207,158,0,278
0500000US34039,34039,"Union County, New Jersey",23404,968,11259,645,810,195,964,310,443,251,734,295,365,263,612,236,635,294,1019,278,1991,160,1803,116,1126,278,364,299,393,309,0,278,12145,530,834,126,581,326,1142,326,365,295,249,196,658,190,829,182,997,278,2315,69,1994,153,1265,137,761,168,118,122,37,65
0500000US42003,42003,"Allegheny County, Pennsylvania",25303,695,13383,411,1152,68,786,314,744,303,259,213,101,178,1410,209,1684,52,2012,242,2529,89,1302,111,870,42,458,167,76,88,0,242,11920,547,726,285,698,319,817,299,319,234,53,87,1049,233,1486,27,1651,73,2125,139,1353,104,1042,242,375,175,226,177,0,242
0500000US42017,42017,"Bucks County, Pennsylvania",18939,1185,9028,759,555,193,587,337,568,295,446,248,69,122,790,338,453,298,1043,242,1684,307,1323,168,821,402,609,377,0,242,80,139,9911,615,493,186,903,323,640,317,413,228,202,233,721,283,620,274,1069,242,1690,517,1568,568,1122,328,405,261,65,111,0,242
0500000US42029,42029,"Chester County, Pennsylvania",14002,535,6704,289,598,61,627,196,319,170,54,52,68,111,0,242,252,210,1681,257,1513,124,859,242,405,210,172,172,156,177,0,242,7298,361,510,103,646,137,377,144,402,116,159,156,637,262,183,189,1039,242,1687,286,687,259,622,197,186,151,129,129,34,57
0500000US42043,42043,"Dauphin County, Pennsylvania",6129,310,3058,374,329,134,270,241,40,75,91,108,59,85,78,93,319,142,375,255,565,277,549,319,231,104,82,86,70,82,0,242,3071,315,64,71,61,97,275,253,340,343,0,242,189,147,185,158,352,246,766,311,353,228,196,117,121,100,169,144,0,242
0500000US42045,42045,"Delaware County, Pennsylvania",22999,425,11694,329,956,242,892,154,810,217,731,202,257,174,540,174,813,242,1228,242,2225,870,1684,870,1009,242,396,149,153,132,0,242,11305,315,950,65,895,201,822,199,149,171,87,101,695,101,966,242,1066,148,2692,338,1220,338,1025,242,486,155,252,159,0,242
0500000US42071,42071,"Lancaster County, Pennsylvania",7421,443,3377,330,267,126,129,144,241,150,145,179,104,122,127,152,0,242,624,207,754,168,446,151,285,183,178,164,77,134,0,242,4044,418,334,133,346,205,318,243,64,122,101,117,153,142,38,64,627,165,680,98,614,242,570,153,0,242,122,188,77,124
0500000US42077,42077,"Lehigh County, Pennsylvania",8780,439,4624,469,349,185,640,282,520,226,55,96,328,372,157,222,552,304,362,319,818,303,469,298,332,198,0,242,42,73,0,242,4156,370,329,182,110,143,371,172,91,141,258,297,17,30,242,179,623,247,697,335,622,336,622,121,42,73,132,186,0,242
0500000US42091,42091,"Montgomery County, Pennsylvania",39810,748,20022,468,1751,127,930,323,1766,435,918,242,208,226,1268,254,1521,211,2267,242,3707,184,2629,59,1779,242,1063,277,126,199,89,150,19788,422,1283,272,1359,370,1279,374,803,242,208,185,1028,199,1514,98,2278,242,3738,249,2905,242,1953,242,1004,261,436,261,0,242
0500000US42095,42095,"Northampton County, Pennsylvania",5456,193,2442,316,212,77,224,254,94,146,0,242,0,242,197,232,146,149,140,157,828,357,325,180,164,116,112,76,0,242,0,242,3014,330,121,77,317,234,312,207,88,132,72,114,0,242,251,223,319,253,584,243,472,262,125,116,322,142,31,55,0,242
0500000US42101,42101,"Philadelphia County, Pennsylvania",72898,1267,36016,684,3024,117,2326,545,2111,593,1526,242,868,242,2989,64,3873,294,3532,266,5809,117,4557,174,3187,266,1362,174,797,93,55,93,36882,793,2761,197,1727,537,2686,525,1177,283,819,402,3412,402,3877,350,3989,336,5619,114,4763,203,3229,178,1676,242,775,221,372,221
