GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34003,34003,"Bergen County, New Jersey",38576,1671,1920,825,647,470,1193,705,752,458,828,400,1176,636,711,387,1337,728,1864,1050,1549,701,6120,1874,5794,1763,5121,1267,2711,807,3364,817,3489,1046
0500000US34005,34005,"Burlington County, New Jersey",5469,681,259,210,0,278,61,102,264,248,107,156,0,278,382,285,257,227,188,158,329,261,600,404,1194,551,617,369,214,182,501,431,496,435
0500000US34007,34007,"Camden County, New Jersey",6423,641,338,317,98,127,289,254,226,189,462,398,0,278,234,191,382,239,107,132,221,184,798,373,1715,580,539,272,395,240,426,248,193,156
0500000US34013,34013,"Essex County, New Jersey",10528,1010,437,303,51,90,380,310,151,178,199,189,501,346,253,321,350,306,326,421,1170,598,1472,712,725,403,1152,438,1179,584,1153,414,1029,451
0500000US34017,34017,"Hudson County, New Jersey",20463,1538,1743,690,981,835,249,227,1083,548,866,429,480,388,697,481,1179,806,472,238,1534,646,1702,567,2797,726,2134,633,1654,615,1343,569,1549,557
0500000US34021,34021,"Mercer County, New Jersey",8555,550,440,378,0,278,526,484,272,287,388,448,454,378,292,337,286,227,155,172,138,130,658,372,862,473,1362,697,808,415,714,364,1200,502
0500000US34023,34023,"Middlesex County, New Jersey",42129,1570,1350,712,996,515,536,343,346,253,811,503,1459,647,1148,453,1210,497,1461,617,2889,1005,4447,1055,7585,1233,6829,1360,3583,783,4552,984,2927,668
0500000US34025,34025,"Monmouth County, New Jersey",8476,1291,244,204,146,187,289,289,236,271,73,119,767,569,68,85,636,468,126,202,55,73,499,359,838,558,915,451,1163,466,1165,529,1256,550
0500000US34027,34027,"Morris County, New Jersey",12094,750,217,212,209,220,118,193,58,97,109,199,378,315,204,245,640,407,193,164,738,476,1655,759,1679,574,1905,626,1239,533,1123,445,1629,458
0500000US34031,34031,"Passaic County, New Jersey",7274,1107,331,286,384,317,119,144,378,259,238,245,262,245,130,157,349,306,197,174,388,287,458,346,1407,967,815,403,637,380,623,374,558,309
0500000US34039,34039,"Union County, New Jersey",6409,558,73,97,89,100,193,202,228,208,76,88,226,214,454,320,269,187,35,60,361,251,537,275,1038,418,844,452,1093,608,266,176,627,293
0500000US42003,42003,"Allegheny County, Pennsylvania",10209,841,875,355,425,383,740,370,625,373,659,327,353,255,372,212,549,336,511,376,565,330,802,437,1572,632,784,456,391,332,679,300,307,191
0500000US42017,42017,"Bucks County, Pennsylvania",5354,589,145,177,149,168,0,242,119,200,77,117,134,171,0,242,413,305,276,248,765,435,690,393,854,562,642,435,341,277,456,343,293,258
0500000US42029,42029,"Chester County, Pennsylvania",4961,537,0,242,0,242,0,242,0,242,0,242,389,308,0,242,131,155,126,153,375,252,688,380,797,369,637,422,652,312,559,266,607,367
0500000US42045,42045,"Delaware County, Pennsylvania",7294,746,548,263,381,291,152,133,340,355,909,1057,292,234,93,114,820,473,368,233,416,294,223,129,1229,520,463,244,379,223,141,138,540,345
0500000US42091,42091,"Montgomery County, Pennsylvania",11823,1822,624,371,203,172,215,185,558,413,388,376,438,288,491,353,566,483,554,529,832,489,1524,658,1997,785,1238,525,575,288,1019,595,601,410
0500000US42101,42101,"Philadelphia County, Pennsylvania",25078,1383,4080,1102,1857,930,1511,729,2262,792,942,496,1375,607,1180,588,2173,1089,1560,823,1305,568,2249,718,1456,608,1467,643,764,458,465,326,432,261
