GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",73489,2294,4889,1258,3121,863,3218,735,2892,739,2916,746,4168,977,3268,978,2258,741,2565,740,6423,1251,7973,1358,12470,1715,7626,1399,3976,875,2881,764,2845,667
0500000US34003,34003,"Bergen County, New Jersey",254020,3087,8910,1605,8190,1279,8008,1491,8131,1271,8545,1854,6701,1296,8580,1413,8999,1706,8587,1531,19613,2369,23195,2578,33659,2468,27998,2130,19512,2184,22674,2376,32718,2236
0500000US34005,34005,"Burlington County, New Jersey",129704,1831,3604,1008,2850,771,3734,815,3885,1087,4064,918,4379,989,5012,1100,5008,1004,5551,1019,10707,1661,14100,1330,21889,1909,16109,1840,9790,1193,10691,1231,8331,1266
0500000US34007,34007,"Camden County, New Jersey",134386,2032,5164,1085,6457,1248,4612,870,3733,717,7019,1281,4742,970,6307,1155,4829,972,5147,1098,10952,1471,15129,1639,21808,1984,15408,1810,8942,1251,8646,1158,5491,990
0500000US34009,34009,"Cape May County, New Jersey",43583,1792,1811,697,2296,768,1264,393,2169,762,1650,803,1922,748,3119,1090,2568,876,2828,1085,4923,1403,4700,1042,5760,1213,3575,821,1896,607,1929,699,1173,402
0500000US34011,34011,"Cumberland County, New Jersey",37438,1364,2167,600,2628,786,1682,587,2216,640,1871,633,2783,818,1873,458,1387,553,1448,438,3448,883,4188,928,5193,1098,3134,803,1489,443,1032,398,899,341
0500000US34013,34013,"Essex County, New Jersey",118094,2694,5739,1350,3721,1005,4475,975,4213,1059,4381,967,3720,818,3182,864,5748,1141,3524,1091,7949,1513,9839,1541,14136,1866,11244,1295,8171,1290,10693,1434,17359,1329
0500000US34015,34015,"Gloucester County, New Jersey",85882,1687,3188,919,3634,936,2345,641,2803,826,3213,879,4135,979,2474,712,3554,979,3228,828,6260,982,10127,1490,14513,1447,10178,1284,6855,1225,5895,1142,3480,785
0500000US34017,34017,"Hudson County, New Jersey",143466,3672,9552,1571,8035,1493,7317,1373,7330,1583,7501,1614,7140,1491,6340,1141,7063,1442,4910,1183,11319,1953,13825,1712,16352,1996,13398,1783,6383,1054,8339,1497,8662,1464
