GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",6204,620,124,126,241,278,276,341,602,493,243,285,500,299,575,322,306,315,57,100,428,347,430,263,626,359,627,411,342,314,550,339,277,223
0500000US34003,34003,"Bergen County, New Jersey",51553,1820,2960,941,818,485,1178,476,614,418,1140,612,1405,653,1248,559,414,251,1810,670,2791,733,2183,640,7003,1200,6009,1347,4262,924,7654,1445,10064,1496
0500000US34005,34005,"Burlington County, New Jersey",7372,752,212,232,182,203,83,122,149,166,202,217,149,178,213,269,76,92,129,117,442,277,818,344,807,434,658,299,825,363,686,271,1741,358
0500000US34007,34007,"Camden County, New Jersey",9175,834,1051,489,131,154,358,303,593,444,431,364,466,318,155,206,155,179,342,318,214,216,833,421,1396,607,965,466,603,392,555,300,927,438
0500000US34013,34013,"Essex County, New Jersey",13202,1125,418,262,228,228,252,215,165,164,462,347,589,486,358,279,378,267,37,64,781,503,797,377,1510,613,2180,683,471,275,1575,730,3001,702
0500000US34017,34017,"Hudson County, New Jersey",37165,1874,3134,832,877,323,966,652,1076,529,910,506,903,596,657,390,655,316,950,520,1374,548,2541,632,4227,884,4919,1144,2445,780,4394,956,7137,1138
0500000US34021,34021,"Mercer County, New Jersey",12682,1094,880,611,374,365,102,133,173,227,0,200,58,97,72,123,81,137,185,177,308,287,736,443,1090,432,1601,721,886,411,1483,646,4653,907
0500000US34023,34023,"Middlesex County, New Jersey",59335,1660,1786,696,1084,632,842,446,795,436,829,345,895,439,1074,521,1203,642,934,494,3149,964,3854,970,7658,1223,8977,1394,5471,1180,9257,1469,11527,1506
0500000US34025,34025,"Monmouth County, New Jersey",10257,940,434,287,160,184,36,59,352,221,255,234,191,191,371,350,21,35,267,307,959,517,590,321,834,383,612,308,581,329,1521,507,3073,666
0500000US34027,34027,"Morris County, New Jersey",15365,943,182,127,89,105,42,70,302,337,279,207,320,307,106,121,167,164,109,106,863,477,1297,500,1782,607,1437,474,1634,408,2491,760,4265,771
0500000US34031,34031,"Passaic County, New Jersey",7731,605,94,108,124,149,439,350,162,170,85,95,469,386,260,241,295,196,90,116,251,188,550,361,839,490,1362,613,645,304,1079,433,987,440
0500000US34035,34035,"Somerset County, New Jersey",17814,1063,375,363,340,317,218,220,44,75,130,166,327,305,0,200,43,71,528,353,365,282,899,579,2356,767,1504,678,1248,557,2719,806,6718,1069
0500000US34039,34039,"Union County, New Jersey",8848,725,608,340,212,232,90,99,263,248,377,312,107,126,29,50,0,200,48,87,390,267,529,347,1513,696,1137,432,562,265,1169,440,1814,496
0500000US42003,42003,"Allegheny County, Pennsylvania",15421,1109,2407,625,249,170,324,247,786,339,1021,624,730,377,348,284,527,302,474,360,656,358,826,408,2478,771,1725,615,695,385,776,373,1399,488
0500000US42017,42017,"Bucks County, Pennsylvania",7734,631,467,334,0,174,229,262,97,157,140,154,178,159,297,293,83,134,33,56,647,353,650,314,1238,397,1068,495,583,286,683,363,1341,492
0500000US42029,42029,"Chester County, Pennsylvania",7767,597,73,91,131,185,0,174,0,174,192,134,339,353,32,52,0,174,32,54,427,290,241,182,1055,482,1306,519,628,267,1249,502,2062,498
0500000US42045,42045,"Delaware County, Pennsylvania",9505,664,392,287,70,111,347,225,591,445,450,271,326,224,248,168,634,427,255,160,769,392,1081,439,1051,385,644,254,437,358,763,358,1447,524
0500000US42091,42091,"Montgomery County, Pennsylvania",19016,1363,924,507,523,353,672,442,536,487,268,259,574,347,618,437,241,179,647,414,1079,377,1723,669,3173,1021,2266,624,1534,496,1735,618,2503,604
0500000US42101,42101,"Philadelphia County, Pennsylvania",34830,2088,4854,1075,1038,429,2154,704,1897,632,1848,595,1796,679,1443,674,1247,609,2102,807,2912,830,2673,854,3467,806,1954,637,2559,934,1618,535,1268,392
