GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",5164,507,393,288,43,68,122,129,139,129,148,164,66,107,226,243,860,511,46,77,265,226,291,208,1239,487,246,170,490,282,408,290,182,178
0500000US34003,34003,"Bergen County, New Jersey",43979,1689,2271,833,858,449,883,498,858,570,704,407,1198,567,997,391,935,537,849,551,2989,960,4219,1107,7077,1314,6084,1465,4438,963,4793,1164,4826,861
0500000US34005,34005,"Burlington County, New Jersey",6413,730,229,223,127,150,310,267,231,218,592,386,0,277,104,93,131,157,93,160,731,398,553,318,1241,567,536,354,392,237,362,254,781,377
0500000US34007,34007,"Camden County, New Jersey",6875,785,350,275,281,228,55,90,301,303,229,236,301,227,139,178,199,242,555,430,285,219,481,252,1215,551,1443,610,407,272,362,235,272,211
0500000US34013,34013,"Essex County, New Jersey",10511,820,299,234,46,78,198,269,134,170,228,265,53,86,167,208,366,272,0,277,432,356,954,381,2294,717,1464,539,1013,419,973,383,1890,654
0500000US34017,34017,"Hudson County, New Jersey",24193,1572,1615,690,266,233,230,196,621,412,354,234,695,442,1126,465,1086,590,797,494,1325,667,1983,732,3034,772,3097,858,2175,723,2677,868,3112,780
0500000US34021,34021,"Mercer County, New Jersey",9183,695,212,251,213,281,47,78,60,98,413,285,483,341,98,122,279,227,74,97,305,230,281,217,980,458,1596,649,683,372,1645,507,1814,609
0500000US34023,34023,"Middlesex County, New Jersey",46067,1403,838,390,565,412,722,406,706,486,622,456,1378,778,601,330,913,506,546,273,2977,850,4649,1036,6417,1259,7613,1294,3975,1058,6930,1109,6615,1079
0500000US34025,34025,"Monmouth County, New Jersey",10957,849,622,418,0,277,194,180,460,444,405,378,483,424,424,367,172,159,232,282,161,197,868,442,914,413,1834,654,724,473,1045,499,2419,680
0500000US34027,34027,"Morris County, New Jersey",12826,849,202,236,136,168,253,324,240,188,125,203,96,111,164,160,436,350,258,255,542,322,686,382,1987,661,1916,637,1367,486,1953,614,2465,645
0500000US34031,34031,"Passaic County, New Jersey",7088,1199,291,464,589,587,0,277,284,278,240,192,339,262,169,168,578,478,248,238,506,307,564,375,948,690,525,325,662,481,736,335,409,314
0500000US34035,34035,"Somerset County, New Jersey",11751,902,190,186,57,86,0,277,0,277,172,173,59,98,220,236,71,121,318,375,302,264,646,372,1831,638,1685,707,1036,408,1727,612,3437,775
0500000US34039,34039,"Union County, New Jersey",7099,779,420,319,0,277,73,117,113,139,517,431,154,216,305,364,304,328,247,217,371,295,232,208,905,393,993,473,534,316,1250,461,681,387
0500000US42003,42003,"Allegheny County, Pennsylvania",11007,882,1221,538,389,313,285,237,682,380,292,216,177,191,202,205,238,233,467,309,315,316,1135,504,1162,476,1555,605,703,382,1184,434,1000,410
0500000US42017,42017,"Bucks County, Pennsylvania",6143,784,104,126,153,140,133,152,45,79,179,229,185,208,95,121,183,181,0,242,597,399,393,294,850,440,770,423,646,300,936,477,874,404
0500000US42045,42045,"Delaware County, Pennsylvania",7807,640,303,222,239,175,96,116,479,351,247,192,276,233,137,140,596,337,183,173,917,456,1141,510,908,410,798,410,418,341,613,352,456,317
0500000US42091,42091,"Montgomery County, Pennsylvania",14577,985,1320,665,282,306,589,331,241,269,167,188,386,242,543,420,439,251,236,220,1078,457,1292,556,2499,769,1455,606,1223,545,826,419,2001,675
0500000US42101,42101,"Philadelphia County, Pennsylvania",26899,1639,3984,1026,2916,817,2198,653,1661,635,1651,669,1246,718,900,469,1496,603,1009,520,2685,839,2095,649,1996,554,1167,484,1055,595,329,225,511,347
