GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",72645,2342,5616,1436,2889,902,2793,842,3744,1050,2495,560,3236,920,3893,975,3594,892,4126,1265,6531,1365,8282,1279,10249,1311,7017,1335,2541,660,3098,838,2541,727
0500000US34003,34003,"Bergen County, New Jersey",259267,3212,11778,2120,10626,1985,9277,1317,8755,1240,8884,1717,10781,2002,10195,2089,9247,1384,11309,1719,18309,2156,23895,2804,32565,2507,28481,2365,19146,2346,19555,1769,26464,2403
0500000US34005,34005,"Burlington County, New Jersey",129679,1825,3188,861,4276,880,4411,880,4656,887,4459,1143,4372,858,5701,1360,5203,1317,4799,847,10744,1346,17209,2100,20074,2103,13779,1361,10617,1335,9246,1319,6945,1047
0500000US34007,34007,"Camden County, New Jersey",132406,2929,6307,1594,6775,1246,5285,1128,5259,1124,5914,1523,4779,1085,7314,1260,4779,1149,5955,1104,13376,1862,14674,1719,19371,2197,11949,1526,8054,1085,6903,1097,5712,1174
0500000US34009,34009,"Cape May County, New Jersey",41570,1720,2410,879,2272,702,1980,674,2629,789,2410,723,2002,659,2865,725,1396,489,1225,437,4628,963,4108,874,5603,1140,3268,644,1358,599,1695,584,1721,601
0500000US34011,34011,"Cumberland County, New Jersey",35731,1414,2304,772,2687,763,1351,361,1869,636,1954,691,1663,617,1978,667,1374,578,2079,618,3373,875,4383,879,4378,1032,2526,745,1443,515,1730,707,639,276
0500000US34013,34013,"Essex County, New Jersey",123725,2962,7603,1830,5274,1205,5093,837,5042,1041,4945,1262,4895,1249,4095,1079,4172,838,3417,970,7678,1427,11432,1999,17896,2257,11787,2157,6532,1045,9670,1372,14194,1758
0500000US34015,34015,"Gloucester County, New Jersey",85293,2101,3388,964,2705,684,3741,1198,3918,1011,3544,871,3377,751,3454,921,3449,745,3398,796,6288,981,10894,1585,14642,1736,10696,1594,5521,1109,4254,833,2024,539
0500000US34017,34017,"Hudson County, New Jersey",140901,3573,13450,2109,9362,1647,10304,1853,7447,1231,5504,1215,6837,1447,7692,1406,7227,1310,5767,1368,10993,1788,11243,2229,16357,2228,10778,1611,6968,1660,5221,1146,5751,1090
