GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34003,34003,"Bergen County, New Jersey",4391,891,206,173,0,195,107,123,327,298,286,237,466,408,141,109,121,153,262,219,350,351,288,206,453,256,622,483,322,240,249,229,191,163
0500000US34005,34005,"Burlington County, New Jersey",4328,1246,339,421,128,155,93,113,302,259,0,195,111,130,157,178,91,88,180,175,271,212,288,288,898,439,292,222,271,168,506,442,401,351
0500000US34013,34013,"Essex County, New Jersey",4291,1030,654,338,408,261,346,274,379,340,319,263,0,195,182,160,180,197,133,217,396,324,159,157,347,292,217,139,139,142,242,176,190,118
0500000US34017,34017,"Hudson County, New Jersey",4798,968,348,306,347,258,139,127,182,185,95,88,82,101,77,95,359,312,125,123,131,168,636,365,422,353,576,246,166,119,394,280,719,613
0500000US34023,34023,"Middlesex County, New Jersey",3874,764,323,248,0,195,37,62,0,195,223,222,335,311,89,149,505,383,82,95,386,278,239,183,419,255,209,158,335,210,306,194,386,244
0500000US42003,42003,"Allegheny County, Pennsylvania",6315,1119,1390,496,312,190,459,308,197,237,697,371,53,88,512,369,21,37,223,203,431,299,384,266,477,439,272,248,535,341,27,46,325,246
0500000US42011,42011,"Berks County, Pennsylvania",8108,1213,1451,809,1470,694,551,350,431,286,503,379,599,385,634,427,123,153,544,543,306,244,400,338,713,396,205,252,111,132,67,110,0,168
0500000US42101,42101,"Philadelphia County, Pennsylvania",11839,1730,1318,652,797,400,838,526,1004,485,1159,537,836,448,1148,642,791,517,314,251,1114,485,567,329,956,487,361,260,206,175,238,201,192,162
