GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US42011,42011,"Berks County, Pennsylvania",22043,2087,11221,1174,1249,575,852,531,1283,662,560,479,849,569,1005,648,601,504,597,368,1202,584,1159,595,1117,477,341,248,406,353,0,168,10822,1301,626,431,1014,658,840,481,276,258,653,329,792,361,839,175,774,548,1468,845,1617,745,949,225,851,239,82,125,41,73
0500000US42017,42017,"Bucks County, Pennsylvania",24566,1129,12197,784,580,384,503,300,1636,487,640,314,406,281,890,350,995,51,264,192,2263,197,1730,16,1331,112,695,201,264,201,0,168,12369,858,735,316,688,371,1193,463,750,400,205,165,603,286,854,247,593,341,2080,356,2015,100,1371,129,937,226,118,123,227,298
0500000US42021,42021,"Cambria County, Pennsylvania",4606,747,2515,424,79,100,56,89,275,205,231,183,151,150,237,236,81,75,307,195,233,144,524,193,148,136,149,118,44,54,0,168,2091,522,56,76,108,99,152,104,165,166,31,55,127,97,122,122,129,104,287,226,234,116,308,182,300,238,72,69,0,168
0500000US42029,42029,"Chester County, Pennsylvania",29470,2215,14643,1159,381,290,928,674,993,523,635,328,637,296,1888,369,864,228,981,168,1849,97,1988,166,1863,168,1417,218,107,144,112,137,14827,1259,526,304,602,362,968,423,509,186,1528,538,1555,563,680,386,692,239,1879,150,2049,155,1833,186,1053,180,708,175,245,175
0500000US42041,42041,"Cumberland County, Pennsylvania",9015,955,5551,870,307,278,310,362,362,335,0,168,265,171,1032,642,473,333,259,160,295,164,1428,580,454,369,343,330,0,168,23,48,3464,611,0,168,212,247,497,318,417,384,181,157,217,300,314,284,329,274,599,288,312,288,139,201,97,137,110,161,40,66
0500000US42043,42043,"Dauphin County, Pennsylvania",49362,1874,24036,1329,1945,323,1898,532,2408,635,1846,736,787,19,2201,690,808,479,1488,168,3020,369,3061,209,2498,221,1221,522,440,378,415,588,25326,1305,1887,366,1934,583,2048,601,821,657,666,377,2029,433,1809,203,1605,146,3050,350,3307,398,3051,82,1800,88,895,269,424,269
0500000US42045,42045,"Delaware County, Pennsylvania",118178,3331,54933,1685,4603,447,4891,1119,4399,1019,3069,520,2033,160,5190,124,4568,127,3406,293,6797,174,6694,108,5289,168,2569,171,1112,202,313,193,63245,1931,4114,567,4026,1017,4338,973,3274,203,2103,102,5533,417,4955,368,4538,128,8531,452,8388,327,6997,168,3742,168,1581,415,1125,419
0500000US42049,42049,"Erie County, Pennsylvania",20540,1798,10538,1119,840,340,771,439,467,373,587,335,707,430,1529,645,679,447,634,342,1402,432,1154,84,1032,73,543,135,193,130,0,168,10002,888,744,311,890,309,808,344,605,328,465,254,1078,375,1054,107,482,169,1278,352,787,289,970,39,449,202,313,200,79,105
0500000US42071,42071,"Lancaster County, Pennsylvania",23230,2468,12362,1364,1214,705,1723,919,1205,577,290,297,797,461,904,452,931,15,545,320,1674,488,1429,590,506,278,634,338,343,208,167,170,10868,1709,688,392,1206,843,1105,686,896,710,358,278,1402,399,418,282,293,275,1666,700,1179,187,904,123,278,202,284,194,191,180
0500000US42077,42077,"Lehigh County, Pennsylvania",24347,2527,11553,1290,912,440,1000,478,813,336,872,268,394,276,965,417,1101,177,1106,583,852,684,2216,646,831,152,438,177,53,80,0,168,12794,1565,856,470,1845,778,920,495,520,327,431,293,780,377,1445,364,1192,376,1586,215,1419,132,993,280,619,179,27,46,161,174
0500000US42079,42079,"Luzerne County, Pennsylvania",13872,1901,7523,1001,516,322,582,350,377,261,249,198,174,167,934,352,605,266,663,397,1598,467,940,397,652,191,165,146,68,113,0,168,6349,1245,1072,580,414,288,674,333,262,173,491,298,351,226,742,390,550,363,843,336,381,235,490,111,57,88,0,168,22,37
0500000US42089,42089,"Monroe County, Pennsylvania",24086,1766,12426,1236,261,273,765,444,945,320,1207,437,658,512,1291,707,652,354,0,168,2041,504,1976,559,1605,189,519,355,377,420,129,210,11660,879,824,348,864,492,285,332,372,315,573,516,318,443,1177,595,784,529,1255,560,2382,678,1512,168,1154,226,0,168,160,163
0500000US42091,42091,"Montgomery County, Pennsylvania",73055,2264,35021,1223,2087,418,2210,571,2756,577,1764,353,969,272,2649,519,2679,320,2226,426,4813,348,5078,325,4025,60,2363,101,1093,212,309,212,38034,1466,2110,517,2423,717,2638,653,1865,261,968,301,2522,435,2519,143,2353,179,4872,296,5656,164,4737,122,3024,75,1404,433,943,452
0500000US42095,42095,"Northampton County, Pennsylvania",13105,2091,7128,1076,200,238,427,363,565,468,410,328,393,273,1047,440,339,278,265,251,1145,353,1245,157,649,278,179,147,120,128,144,152,5977,1409,452,270,201,249,524,522,354,336,282,292,437,308,460,436,695,520,546,435,749,416,823,418,143,141,237,223,74,121
0500000US42101,42101,"Philadelphia County, Pennsylvania",664062,5994,301745,3304,24836,1246,21648,1954,25400,1895,14474,573,8476,487,26474,1255,25653,559,18594,738,34563,1095,38426,655,33732,522,18164,316,8686,746,2619,735,362317,3604,23575,1178,22806,1926,20912,1804,13515,512,9597,492,29589,927,30103,1316,23311,728,43383,820,48404,813,45408,560,28241,626,15815,1240,7658,1164
0500000US42129,42129,"Westmoreland County, Pennsylvania",7632,1071,3988,738,126,126,0,168,295,275,282,166,192,238,630,356,102,128,241,225,672,402,451,275,668,214,198,160,131,149,0,168,3644,657,387,294,163,174,208,209,18,36,187,120,222,223,129,146,220,252,485,347,509,349,217,213,346,238,499,296,54,83
0500000US42133,42133,"York County, Pennsylvania",26555,1832,13799,1262,1165,352,1465,662,1036,569,889,260,406,279,1076,358,757,159,925,108,1922,92,2016,330,1152,336,490,327,190,208,310,365,12756,1018,933,275,1440,523,759,361,791,352,142,186,968,298,811,221,892,78,1800,89,1752,127,1187,227,939,304,274,202,68,106
