GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",184736,4383,90099,2480,4693,530,5684,958,5610,740,3555,349,2209,234,5474,597,5191,557,4477,650,11413,759,15632,482,12585,262,7595,210,4887,438,1094,372,94637,2234,4775,547,4091,793,5586,847,3294,285,2739,486,5582,669,4939,512,4592,394,12187,658,15476,389,13368,279,8967,249,5972,703,3069,716
0500000US34003,34003,"Bergen County, New Jersey",666546,5193,320991,3242,16766,593,20446,1831,22257,1734,13491,506,7144,357,17186,756,16726,992,17087,723,43432,926,53430,944,44121,573,25220,393,17047,977,6638,992,345555,2684,16745,728,20125,1775,21031,1662,13143,374,6798,375,16476,478,16470,678,17927,595,45068,887,55979,868,47186,750,30139,379,23735,1311,14733,1296
0500000US34005,34005,"Burlington County, New Jersey",334694,2086,164057,1199,9361,604,9443,1051,11330,1154,7202,358,3794,114,9218,447,9505,335,8954,289,22084,301,28952,347,22000,282,12111,191,7456,668,2647,608,170637,1305,8215,420,8365,1015,12107,978,6976,347,3480,274,8301,399,8971,302,9106,320,22795,400,29631,284,22829,188,14038,161,10321,768,5502,719
0500000US34007,34007,"Camden County, New Jersey",325499,3549,157610,2083,8586,396,9155,1145,9864,1264,6542,285,3874,235,9153,463,10311,523,9748,356,21239,559,26418,433,21275,242,11757,305,7535,448,2153,426,167889,1884,8137,478,8450,1017,9807,1016,5941,227,3363,217,9124,449,10169,490,9320,342,21764,576,27768,499,23483,367,13599,204,10732,1013,6232,875
0500000US34009,34009,"Cape May County, New Jersey",88869,1399,43041,703,1649,281,2143,493,2029,447,2086,389,1022,281,2552,388,2227,229,1995,270,4851,563,6742,163,6995,78,4996,81,3306,237,448,237,45828,810,1740,148,1762,434,2783,568,1529,122,1136,322,1985,281,1968,136,1789,281,4909,369,7251,281,7597,122,5575,281,4343,620,1461,614
0500000US34011,34011,"Cumberland County, New Jersey",97106,3283,47944,1823,3135,549,3099,785,2954,735,1857,391,1097,309,2875,483,3206,432,2927,332,6158,473,7528,423,6569,350,3684,249,2124,289,731,282,49162,1938,2414,548,3084,664,2142,635,1459,185,940,154,3470,447,2693,341,2934,516,6252,531,7743,358,6826,283,4404,176,2874,577,1927,586
0500000US34013,34013,"Essex County, New Jersey",341723,7281,167375,4447,10379,857,10446,1672,11424,1405,7093,948,3877,462,9215,731,10280,1074,10512,945,25385,1388,25900,981,21363,724,11346,569,6782,748,3373,728,174348,3623,9891,733,10441,1369,9722,1207,6765,497,3470,466,9192,743,10259,901,10565,730,24975,955,25316,977,23125,763,12959,496,10544,1137,7124,1141
0500000US34015,34015,"Gloucester County, New Jersey",239453,1770,116652,1158,7059,341,6987,1062,8917,1205,5408,199,3283,160,7958,179,6540,193,6635,230,16181,274,19690,215,14602,346,7760,281,4453,446,1179,406,122801,865,6513,224,7521,1059,7596,1084,4985,191,3165,213,7322,179,6575,126,7188,120,17511,329,20504,291,15555,184,9183,271,6627,610,2556,609
0500000US34017,34017,"Hudson County, New Jersey",326560,8134,161207,4547,9664,1047,7194,1124,6415,1116,4516,801,3941,538,10576,1410,16850,1006,17446,1163,25049,1460,22591,1139,18513,807,10091,698,6204,737,2157,630,165353,4732,9050,882,8194,1200,7253,1237,3945,795,2753,487,10872,1157,16136,1273,15125,944,23300,1384,21646,1179,19699,1140,13036,864,9757,989,4587,957
0500000US34019,34019,"Hunterdon County, New Jersey",117555,877,58197,432,2907,205,4709,709,3655,669,2887,109,1272,281,2716,227,2113,126,2263,224,7316,124,12256,211,8864,86,4476,115,2366,212,397,206,59358,663,2616,205,3945,623,4192,642,2653,118,950,281,2199,215,2062,65,2424,223,8442,299,12370,312,8941,113,4505,66,2885,427,1174,417
0500000US34021,34021,"Mercer County, New Jersey",229142,4983,111522,2512,5706,553,5980,963,7020,1045,4088,367,3702,316,8852,729,6697,615,6955,535,14185,827,18473,451,14899,390,7929,200,5337,506,1699,468,117620,2943,5226,556,6020,1002,5967,960,4011,391,3997,247,8027,470,6437,545,6499,386,14538,624,19351,381,16420,343,9417,292,6799,888,4911,883
0500000US34023,34023,"Middlesex County, New Jersey",515634,4976,251750,3085,13645,529,14801,1559,14884,1550,10341,437,7914,407,20153,416,16499,595,15858,639,32505,1059,40496,672,31459,523,17748,501,11455,914,3992,855,263884,2507,13544,407,15019,1580,13585,1549,10132,405,7385,425,17647,730,15935,497,14886,554,32534,809,41880,624,34342,506,20769,435,17361,1194,8865,1181
0500000US34025,34025,"Monmouth County, New Jersey",525380,4322,256228,2494,13736,506,17230,1780,17983,1608,12022,299,6409,527,14565,770,13124,704,12232,642,34210,585,46838,437,35606,429,18079,218,11316,767,2878,752,269152,2428,13065,738,16618,1548,17111,1307,11213,318,5770,411,13288,572,12589,554,12652,431,36484,627,48329,442,36738,344,20819,121,15435,1141,9041,1154
0500000US34027,34027,"Morris County, New Jersey",406190,4638,198392,2375,10693,516,12387,1213,15027,1167,8911,357,5017,569,10718,614,9343,798,8549,396,28286,710,36000,510,26995,306,14655,285,8452,1041,3359,1017,207798,2758,9689,562,12475,1473,14521,1522,8510,391,4638,612,9272,534,9132,467,9390,579,29253,870,37070,609,28188,401,17180,374,11298,1051,7182,1051
0500000US34029,34029,"Ocean County, New Jersey",525207,3541,250838,2137,17602,495,15999,1580,16445,1448,10227,183,5885,583,13610,695,13718,473,12726,487,29295,834,35528,1109,31396,211,24613,322,17354,1082,6440,999,274369,1763,16341,502,14673,1574,16320,1601,9480,314,5133,283,13386,634,13265,444,12319,471,30804,382,37273,289,36309,186,31592,282,26151,1458,11323,1372
0500000US34031,34031,"Passaic County, New Jersey",340256,6883,164636,4165,10058,949,10679,1506,11921,1606,7001,558,4380,519,11879,771,10649,1032,10620,889,21612,1116,25437,913,20042,911,11208,514,7039,694,2111,669,175620,3709,9609,969,10418,1517,11050,1558,6920,529,4837,435,12096,754,11177,881,10253,786,22443,1026,26793,1046,21406,768,13051,576,8724,1099,6843,1092
0500000US34033,34033,"Salem County, New Jersey",53833,789,26372,450,1477,221,1807,398,1782,493,1056,281,685,121,1719,327,1408,134,1338,281,3207,281,4396,213,3741,76,2137,102,1331,206,288,164,27461,442,1225,68,1148,417,2055,424,1180,93,597,281,1253,281,1427,110,1347,281,3574,214,4696,183,3952,235,2360,162,1772,275,875,275
0500000US34035,34035,"Somerset County, New Jersey",226154,3981,110178,2289,5684,820,7306,1008,8000,1103,5255,431,2371,230,4996,410,5819,503,5605,505,15576,623,20735,467,14780,320,7716,308,4357,568,1978,532,115976,2085,5361,484,6943,1130,7622,1035,4905,301,2103,334,4535,477,5457,490,5819,435,15737,644,21611,579,15829,317,9192,280,5918,871,4944,805
0500000US34037,34037,"Sussex County, New Jersey",140068,928,68960,689,3593,179,3977,647,5376,618,3235,113,1857,130,3543,167,3017,103,3648,452,10291,550,12592,117,10009,189,4988,60,2158,316,676,304,71108,619,3693,177,4184,687,5115,654,3558,332,1528,103,3115,81,3012,147,3565,240,10220,342,13597,388,9983,187,5209,222,2736,458,1593,421
0500000US34039,34039,"Union County, New Jersey",319203,6528,155321,3894,8913,1098,10395,1315,11114,1198,6307,641,3755,413,8528,862,9540,903,8874,795,22793,1152,24990,879,19357,543,10982,417,6302,710,3471,620,163882,3449,9802,802,10311,1303,8813,1098,6103,508,3382,444,7814,630,8421,794,9864,717,22765,1080,26176,760,20786,710,12903,557,10229,985,6513,969
0500000US34041,34041,"Warren County, New Jersey",99477,976,48263,696,2454,161,3873,558,3021,490,2214,200,1326,214,2448,159,2296,250,2473,310,6718,323,8669,291,6393,169,3632,208,1852,340,894,302,51214,768,2784,210,3479,628,2841,621,1916,50,1166,224,2388,216,2246,94,2288,108,7383,517,9111,380,6787,247,4065,158,3784,705,976,407
0500000US42001,42001,"Adams County, Pennsylvania",95237,1237,46708,723,2489,177,2776,543,3174,454,1843,246,1397,246,2995,209,2314,48,2428,165,6265,194,7634,238,6378,76,4043,246,2180,323,792,323,48529,712,2305,104,2774,504,2999,645,1870,76,1520,88,3085,179,2263,42,2456,131,6353,174,7518,130,6785,82,4310,18,2835,480,1456,480
0500000US42003,42003,"Allegheny County, Pennsylvania",998633,1253,479433,843,22594,281,22026,1780,27559,1755,17188,197,12941,316,33573,221,34877,214,29563,233,59103,299,77235,279,68497,235,37308,175,26761,1068,10208,1066,519200,778,21537,294,22506,1590,25123,1576,16455,200,12407,190,35130,1502,33099,1096,27935,508,59246,428,81774,479,74230,337,46951,181,40350,1623,22457,1606
0500000US42005,42005,"Armstrong County, Pennsylvania",67303,84,33174,246,1704,246,1583,459,2248,459,1388,246,761,246,1664,246,1779,246,1826,246,4232,246,5733,246,4895,246,2934,246,1763,558,664,558,34129,84,1697,246,1686,350,1950,354,1255,33,701,246,1532,246,1726,246,1782,246,4230,20,5516,246,4858,36,3346,246,2687,354,1163,352
0500000US42007,42007,"Beaver County, Pennsylvania",155157,594,75183,355,3729,246,4179,709,4490,679,2985,246,1935,246,3989,246,4237,246,4063,246,9071,107,12912,130,11006,66,6506,77,4846,438,1235,437,79974,295,3471,246,3828,657,4044,658,2765,246,1642,102,3905,246,4119,74,4137,107,9420,88,13373,246,11657,246,7907,246,7344,481,2362,480
0500000US42011,42011,"Berks County, Pennsylvania",347052,4049,168779,1957,9150,533,10103,1180,10937,955,7058,313,5239,352,10847,521,9176,502,9485,370,21830,578,27788,457,22562,338,13207,270,8366,686,3031,679,178273,2448,9049,636,9552,1265,11887,1264,6718,511,5218,341,10756,415,9768,437,8840,322,23041,583,27395,490,23658,308,15059,253,11165,746,6167,760
