GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",65525,1853,2949,868,2563,850,4147,938,3600,742,2980,819,3017,652,2769,648,2837,663,2704,681,5861,1158,6815,1196,8758,1274,5900,1151,3267,807,4800,1026,2558,616
0500000US34003,34003,"Bergen County, New Jersey",220953,2934,9411,1430,6920,1162,6964,1372,6123,1258,7815,1183,8287,1442,8103,1220,6177,986,4813,990,14086,1936,17626,1827,27199,2245,23298,2091,17229,1904,23713,2068,33189,2296
0500000US34005,34005,"Burlington County, New Jersey",122031,1844,3843,751,3496,754,4208,953,4095,849,4567,800,4514,876,3482,699,5570,997,3725,843,9058,1289,11208,1545,18019,1455,14935,1380,9242,1327,11429,1482,10640,1204
0500000US34007,34007,"Camden County, New Jersey",119362,2048,5471,997,4681,807,5482,1019,5411,1016,4994,1048,5186,990,4670,917,3698,827,4271,881,8498,1064,12716,1705,16743,1514,12322,1443,8631,1198,8997,1261,7591,1100
0500000US34009,34009,"Cape May County, New Jersey",36296,2087,1324,456,1396,448,1926,610,1958,648,2183,602,1195,483,1864,539,1211,385,2123,735,3561,867,3886,881,4468,813,3472,828,1625,450,2685,656,1419,316
0500000US34011,34011,"Cumberland County, New Jersey",31768,1320,2725,821,1824,659,1312,425,1906,654,1433,474,1573,558,1710,532,1457,597,1718,588,1780,552,3505,902,4468,867,2478,587,1634,467,1513,470,732,345
0500000US34013,34013,"Essex County, New Jersey",101500,2627,3730,811,3230,735,4084,977,3530,747,3380,956,3906,827,3312,939,3571,898,2668,683,5949,1029,7679,1279,11515,1304,9359,1323,6146,1097,10615,1409,18826,1650
0500000US34015,34015,"Gloucester County, New Jersey",86352,1534,3065,720,2966,966,2419,690,2950,654,2772,765,3135,679,3207,745,2726,673,3041,841,6666,1192,9231,1052,12337,1483,10851,1640,7862,1185,8015,1358,5109,886
0500000US34017,34017,"Hudson County, New Jersey",93266,2003,5233,1097,3930,802,4411,937,3467,733,3524,795,3400,739,2444,656,2256,718,2564,608,7005,1288,7734,1162,10923,1282,10357,1449,6989,1071,9677,1439,9352,1311
0500000US34019,34019,"Hunterdon County, New Jersey",43289,982,883,468,572,283,1473,591,895,403,1138,456,752,364,1105,485,876,375,1031,397,2573,610,3627,807,5719,980,5069,1015,3852,942,6381,1033,7343,1087
0500000US34021,34021,"Mercer County, New Jersey",78258,1759,2749,844,1604,607,3014,1007,2023,589,2196,655,2911,863,3189,950,2530,819,1878,658,5191,1069,7452,1394,10628,1573,9105,1347,5873,1109,8276,1238,9639,1400
0500000US34023,34023,"Middlesex County, New Jersey",157166,2252,7127,1171,5014,1116,5858,1052,5556,949,5901,1024,5019,1014,5995,1179,4789,997,4829,865,10701,1282,16295,1961,22301,2092,16935,1829,11869,1483,14822,1672,14155,1598
0500000US34025,34025,"Monmouth County, New Jersey",189022,2444,6604,1154,5741,1407,5627,993,5051,1009,5844,1126,5836,1007,5909,1159,5710,970,5106,1077,11498,1396,17785,1823,24499,2025,20583,2091,15821,1897,22248,2036,25160,1970
0500000US34027,34027,"Morris County, New Jersey",142165,2003,3186,761,2371,636,3333,894,4687,1021,2876,653,4248,1065,3544,795,3571,842,5217,1027,7307,1240,12153,1521,18275,2123,18125,1668,11881,1710,18345,1694,23046,1906
0500000US34029,34029,"Ocean County, New Jersey",201303,3217,8870,1241,9439,1377,10625,1284,10277,1452,12147,1584,8246,1340,8812,1405,8576,1445,8575,1070,16360,1887,20254,2003,26719,2660,17592,1598,12082,1650,14097,1823,8632,1241
0500000US34031,34031,"Passaic County, New Jersey",84088,2063,2948,952,3206,900,3039,653,3634,935,2763,753,2365,629,3181,882,2432,638,2416,727,6185,1148,7612,1301,12316,1640,10945,1593,6025,1061,7555,1362,7466,1125
0500000US34033,34033,"Salem County, New Jersey",20118,755,1261,443,742,313,927,451,822,285,675,256,611,267,452,182,939,449,1013,367,1378,503,2453,529,3036,585,2460,584,1727,558,1026,313,596,256
0500000US34035,34035,"Somerset County, New Jersey",77744,1576,2107,756,1741,688,1701,562,1858,599,2622,630,2891,875,2233,647,1385,479,2251,803,4155,977,6749,1149,9736,1498,10402,1459,6021,967,9209,1450,12683,1295
0500000US34037,34037,"Sussex County, New Jersey",49951,1301,1090,353,1833,530,1640,458,1506,500,1429,460,1459,488,963,395,1990,610,1720,594,3052,704,4863,900,8451,1278,6983,976,4604,792,5046,909,3322,694
