GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",67989,1967,2783,723,3136,1025,3086,853,3135,883,2625,939,3116,705,2587,710,2012,612,2191,685,4041,1015,6288,1169,8911,1587,8380,1461,5371,1400,5720,1052,4607,927
0500000US34003,34003,"Bergen County, New Jersey",251143,3449,9009,1529,6837,1812,8478,1670,7738,1205,6246,1231,7270,1316,7009,1312,7665,1459,6122,1208,12486,2058,21719,2721,31426,2352,25459,2211,20061,1733,27463,2717,46155,3406
0500000US34005,34005,"Burlington County, New Jersey",126169,2162,3025,943,2996,952,3153,728,4149,927,3610,873,4035,838,3404,820,4234,880,3424,907,8429,1411,12132,1645,18628,1429,14219,1695,11550,1338,13282,1742,15899,1416
0500000US34007,34007,"Camden County, New Jersey",129793,2713,6221,1341,4602,1095,4640,1192,4806,1138,5135,1311,5245,1024,4345,1046,4276,1037,4384,913,8919,1466,11798,1657,17141,1864,14465,1874,9379,1339,12150,1708,12287,1363
0500000US34009,34009,"Cape May County, New Jersey",37126,1743,2370,640,1028,377,1199,558,1832,714,817,409,1824,644,1495,490,1293,505,1077,443,3137,814,4678,1067,4898,876,4214,1047,2595,675,2256,578,2413,613
0500000US34011,34011,"Cumberland County, New Jersey",37984,1636,3125,1006,1415,687,2233,798,1264,482,1032,487,2724,939,1526,513,1757,727,1081,435,3533,914,3511,854,4810,919,4570,1106,2232,818,1851,678,1320,497
0500000US34013,34013,"Essex County, New Jersey",122741,2652,5443,1153,2782,862,4519,1174,3865,959,3665,865,4137,1011,3907,847,3731,1089,3424,828,6452,1140,9336,1618,13035,1496,11737,1725,8584,1279,11862,1112,26262,1987
0500000US34015,34015,"Gloucester County, New Jersey",88064,1720,1921,673,1588,569,2800,795,2312,676,3199,858,1805,637,3582,1044,2664,761,2480,706,5042,940,7875,1237,13802,1658,12845,1680,6510,1019,10907,1373,8732,1367
0500000US34017,34017,"Hudson County, New Jersey",147024,3645,10522,1665,6830,1182,6082,1183,6926,1265,6263,1251,6580,1216,5513,1248,5071,1156,3545,876,9198,1454,12663,1831,15432,1976,12189,1869,7525,1228,12934,1647,19751,1972
