GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Housing units with a mortgage:,Margin of Error; Housing units with a mortgage:,Estimate; Housing units with a mortgage: - Less than 10.0 percent,Margin of Error; Housing units with a mortgage: - Less than 10.0 percent,Estimate; Housing units with a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units with a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units with a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units with a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units with a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units with a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units with a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units with a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units with a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units with a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units with a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units with a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units with a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units with a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units with a mortgage: - 50.0 percent or more,Margin of Error; Housing units with a mortgage: - 50.0 percent or more,Estimate; Housing units with a mortgage: - Not computed,Margin of Error; Housing units with a mortgage: - Not computed,Estimate; Housing units without a mortgage:,Margin of Error; Housing units without a mortgage:,Estimate; Housing units without a mortgage: - Less than 10.0 percent,Margin of Error; Housing units without a mortgage: - Less than 10.0 percent,Estimate; Housing units without a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units without a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units without a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units without a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units without a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units without a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units without a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units without a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units without a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units without a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units without a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units without a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units without a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units without a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units without a mortgage: - 50.0 percent or more,Margin of Error; Housing units without a mortgage: - 50.0 percent or more,Estimate; Housing units without a mortgage: - Not computed,Margin of Error; Housing units without a mortgage: - Not computed
0500000US34005,34005,"Burlington County, New Jersey",128970,2703,95174,2963,3562,814,9861,1398,14904,1680,15264,1621,13933,1456,9277,1240,7990,1230,9551,1596,10779,1441,53,87,33796,1891,7286,922,6907,1016,5363,971,3647,718,3164,646,1435,480,954,360,1334,519,3500,819,206,173
0500000US34007,34007,"Camden County, New Jersey",134491,2912,99936,3086,3443,881,8698,1283,14440,1593,16554,1679,14055,1405,11677,1413,6043,1064,8841,1417,15956,1860,229,239,34555,2137,7421,1272,7326,1128,5058,1014,3292,802,2218,613,2058,682,1446,534,1556,521,4037,861,143,144
0500000US34015,34015,"Gloucester County, New Jersey",80363,1961,60282,2099,1865,561,6346,1158,9627,1543,9679,1268,8094,1200,6428,1296,4478,1024,4386,829,9308,1440,71,114,20081,1395,4979,767,3600,769,3179,702,1374,440,1562,390,1323,418,702,318,926,343,2411,755,25,41
0500000US34021,34021,"Mercer County, New Jersey",89546,2554,64142,2426,3674,759,5753,963,10550,1372,9110,1051,9797,1647,7428,1411,4844,1099,5780,1296,7043,1371,163,162,25404,1774,6893,1159,5149,792,3558,786,2456,637,1338,490,1052,485,1187,605,930,419,2647,877,194,191
0500000US42017,42017,"Bucks County, Pennsylvania",180150,3470,130735,3297,4800,918,12352,1607,20409,1704,20384,2006,20368,2019,12827,1816,9846,1490,11094,1477,18388,1839,267,219,49415,2670,15712,1893,9406,1209,6788,1273,4204,797,3142,561,2591,774,1213,531,2459,762,3771,930,129,135
0500000US42029,42029,"Chester County, Pennsylvania",135517,2988,101602,3118,6393,1084,10207,1399,17609,1685,18230,1757,13347,1371,9414,1358,7667,1010,6936,1178,11524,1601,275,405,33915,2186,12326,1303,6255,1201,4593,765,2169,655,2470,692,694,324,941,397,1185,434,3245,885,37,60
0500000US42045,42045,"Delaware County, Pennsylvania",148157,2983,103812,2988,4147,880,11853,1368,17049,1759,18793,1841,13101,1669,10249,1351,7074,1019,7825,1211,13385,1601,336,251,44345,2003,12680,1356,8395,1023,5831,978,4272,927,3996,889,2599,640,1252,469,1704,578,3263,729,353,245
0500000US42091,42091,"Montgomery County, Pennsylvania",226538,3217,163200,3869,10496,1354,18425,1733,30201,2461,26762,2308,21900,1880,14923,1629,9459,1409,12686,1737,17690,2032,658,487,63338,2689,21844,1620,12731,1498,7296,1120,5650,1047,3914,730,2847,678,1682,559,2787,670,4377,903,210,204
0500000US42101,42101,"Philadelphia County, Pennsylvania",323021,6508,198477,6203,10704,1715,24780,2294,28505,2909,28523,2874,22872,2450,18157,2079,9957,1662,15076,2009,38010,3285,1893,812,124544,4807,38888,3097,21253,2315,14821,1787,11028,1635,8534,1385,5918,1033,4497,1063,5206,1073,12231,1991,2168,796
