GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Housing units with a mortgage:,Margin of Error; Housing units with a mortgage:,Estimate; Housing units with a mortgage: - Less than 10.0 percent,Margin of Error; Housing units with a mortgage: - Less than 10.0 percent,Estimate; Housing units with a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units with a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units with a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units with a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units with a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units with a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units with a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units with a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units with a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units with a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units with a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units with a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units with a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units with a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units with a mortgage: - 50.0 percent or more,Margin of Error; Housing units with a mortgage: - 50.0 percent or more,Estimate; Housing units with a mortgage: - Not computed,Margin of Error; Housing units with a mortgage: - Not computed,Estimate; Housing units without a mortgage:,Margin of Error; Housing units without a mortgage:,Estimate; Housing units without a mortgage: - Less than 10.0 percent,Margin of Error; Housing units without a mortgage: - Less than 10.0 percent,Estimate; Housing units without a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units without a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units without a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units without a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units without a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units without a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units without a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units without a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units without a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units without a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units without a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units without a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units without a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units without a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units without a mortgage: - 50.0 percent or more,Margin of Error; Housing units without a mortgage: - 50.0 percent or more,Estimate; Housing units without a mortgage: - Not computed,Margin of Error; Housing units without a mortgage: - Not computed
0500000US34005,34005,"Burlington County, New Jersey",129454,3358,97127,3170,2236,577,8987,1406,13406,1626,18100,1794,14742,1718,9787,1428,6712,1158,8989,1442,14070,1565,98,116,32327,2038,6876,1034,5696,986,5226,947,4044,962,2220,625,1971,587,1424,490,1195,377,3196,691,479,445
0500000US34007,34007,"Camden County, New Jersey",133895,3449,95832,3592,3236,659,7223,1173,14907,1594,15017,1985,14210,1737,10530,1401,7335,1330,7838,1389,15474,2024,62,99,38063,2391,9679,1400,5905,1201,4775,1050,3693,889,3094,765,2465,630,1350,615,2887,897,4122,964,93,111
0500000US34015,34015,"Gloucester County, New Jersey",82227,2103,61602,2060,1883,631,4553,1031,11247,1499,10034,1292,8917,1587,8458,1427,4730,881,4270,983,7222,1597,288,288,20625,1536,3817,662,3673,759,3211,751,2513,621,1153,437,1464,476,915,390,1439,442,2031,702,409,463
0500000US34021,34021,"Mercer County, New Jersey",83419,2709,61813,2679,2434,635,5975,1011,10404,1721,10338,1512,6978,1158,6248,1193,4605,1115,6210,1161,8241,1419,380,294,21606,1688,5558,1077,4143,946,2963,716,1960,596,1330,472,1045,433,1080,443,855,362,2555,788,117,139
0500000US42017,42017,"Bucks County, Pennsylvania",177945,3069,130151,3079,6579,1164,12404,1524,20999,2124,21329,2152,19078,2266,14155,1511,9758,1351,9667,1160,15992,2142,190,160,47794,2835,15156,1656,9648,1356,6463,1110,3981,922,3120,812,1996,557,1548,479,2751,765,2945,687,186,108
0500000US42029,42029,"Chester County, Pennsylvania",137453,2927,102781,3135,6479,1209,12696,1411,16702,1716,18049,1870,13221,1524,9938,1348,5992,874,7581,1550,11827,1451,296,215,34672,2116,11937,1135,6799,944,5051,1021,3065,736,1522,514,1078,424,1223,461,1116,567,2827,625,54,89
0500000US42045,42045,"Delaware County, Pennsylvania",146385,3224,102124,3120,5923,935,11924,1452,17158,1696,16566,1698,13238,1658,10230,1461,5751,1197,7322,1192,13712,1892,300,207,44261,1885,12577,1251,9633,1251,5861,966,4184,818,2634,755,1745,511,1115,405,1951,722,4152,806,409,270
0500000US42091,42091,"Montgomery County, Pennsylvania",222904,3715,161678,3765,8056,1117,21023,1953,28231,2278,29333,2053,20948,1919,15249,1789,10613,1516,10729,1337,17248,2036,248,194,61226,2862,20213,1763,12206,1281,7637,1199,5599,992,3517,623,2086,624,1821,513,2373,645,5411,1029,363,212
0500000US42101,42101,"Philadelphia County, Pennsylvania",311376,6950,192307,6437,11483,2075,22984,2554,30638,2942,28738,2997,21165,2265,15518,1984,11608,1734,12876,1737,35098,2845,2199,909,119069,4703,35936,3117,23011,2427,14212,1728,10338,1642,7168,1240,5363,995,3169,848,5699,1232,11522,1657,2651,888
