"Date","AQI Category","Ozone AQI Value"
"06/24/1986","Unhealthy for Sensitive Groups","108"
"06/25/1986","Good","48"
"06/26/1986","Unhealthy","177"
"06/27/1986","Very Unhealthy","228"
"06/28/1986","Unhealthy for Sensitive Groups","112"
"06/29/1986","Unhealthy for Sensitive Groups","143"
"06/30/1986","Moderate","77"
"07/01/1986","Moderate","74"
"07/02/1986","Moderate","61"
"07/03/1986","Good","49"
"07/04/1986","Unhealthy for Sensitive Groups","150"
"07/05/1986","Very Unhealthy","225"
"07/06/1986","Very Unhealthy","226"
"07/07/1986","Very Unhealthy","205"
"07/08/1986","Unhealthy","159"
"07/09/1986","Moderate","80"
"07/10/1986","Moderate","100"
"07/11/1986","Moderate","51"
"07/12/1986","Unhealthy for Sensitive Groups","150"
"07/13/1986","Unhealthy for Sensitive Groups","115"
"07/14/1986","Moderate","67"
"07/15/1986","Unhealthy for Sensitive Groups","133"
"07/16/1986","Unhealthy","161"
"07/17/1986","Very Unhealthy","203"
"07/18/1986","Very Unhealthy","204"
"07/19/1986","Unhealthy for Sensitive Groups","108"
"07/20/1986","Moderate","61"
"07/21/1986","Unhealthy for Sensitive Groups","136"
"07/22/1986","Unhealthy","192"
"07/23/1986","Very Unhealthy","215"
"07/24/1986","Unhealthy for Sensitive Groups","101"
"07/25/1986","Moderate","51"
"07/26/1986","Good","43"
"07/27/1986","Very Unhealthy","226"
"07/28/1986","Very Unhealthy","204"
"07/29/1986","Very Unhealthy","205"
"07/30/1986","Moderate","77"
"07/31/1986","Good","38"
"08/01/1986","Unhealthy","159"
"08/02/1986","Unhealthy for Sensitive Groups","136"
"08/03/1986","Unhealthy for Sensitive Groups","122"
"08/04/1986","Unhealthy","154"
"08/05/1986","Unhealthy","187"
"08/06/1986","Unhealthy","161"
"08/07/1986","Unhealthy for Sensitive Groups","150"
"08/08/1986","Unhealthy for Sensitive Groups","115"
"08/09/1986","Unhealthy for Sensitive Groups","129"
"08/10/1986","Unhealthy","182"
"08/11/1986","Good","49"
"08/12/1986","Good","46"
"08/13/1986","Moderate","100"
"08/14/1986","Unhealthy","182"
"08/15/1986","Unhealthy for Sensitive Groups","119"
"08/16/1986","Moderate","84"
"08/17/1986","Moderate","84"
"08/18/1986","Moderate","51"
"08/19/1986","Unhealthy for Sensitive Groups","143"
"08/20/1986","Good","45"
"08/21/1986","Good","32"
"08/22/1986","Moderate","90"
"08/23/1986","Unhealthy","166"
"08/24/1986","Good","38"
"08/25/1986","Good","39"
"08/26/1986","Unhealthy","164"
"08/27/1986","Moderate","64"
"08/28/1986","Good","26"
"08/29/1986","Good","36"
"08/30/1986","Moderate","97"
"08/31/1986","Unhealthy","172"
"09/01/1986","Unhealthy","156"
"09/02/1986","Good","43"
"09/03/1986","Moderate","80"
"09/04/1986","Good","34"
"09/05/1986","Good","37"
"09/06/1986","Unhealthy for Sensitive Groups","122"
"09/07/1986","Moderate","61"
"09/08/1986","Good","43"
"09/09/1986","Unhealthy for Sensitive Groups","115"
"09/10/1986","Unhealthy for Sensitive Groups","101"
"09/11/1986","Moderate","67"
"09/12/1986","Good","46"
"09/13/1986","Moderate","74"
"09/14/1986","Good","42"
"09/15/1986","Unhealthy for Sensitive Groups","129"
"09/16/1986","Good","39"
"09/17/1986","Good","38"
"09/18/1986","Good","48"
"09/19/1986","Good","33"
"09/20/1986","Unhealthy for Sensitive Groups","119"
"09/21/1986","Good","47"
"09/22/1986","Good","41"
"09/23/1986","Moderate","61"
"09/24/1986","Good","28"
"09/25/1986","Good","30"
"09/26/1986","Unhealthy","164"
"09/27/1986","Good","19"
"09/28/1986","Good","28"
"09/29/1986","Good","45"
"09/30/1986","Unhealthy for Sensitive Groups","136"
"10/01/1986","Good","48"
"10/02/1986","Good","42"
"10/03/1986","Good","42"
"10/04/1986","Good","33"
"10/05/1986","Good","37"
"10/06/1986","Good","27"
"10/07/1986","Good","33"
"10/08/1986","Good","49"
"10/09/1986","Moderate","71"
"10/10/1986","Good","19"
"10/11/1986","Good","30"
"10/12/1986","Good","33"
"10/13/1986","Good","22"
"10/14/1986","Good","26"
"10/15/1986","Good","32"
"10/16/1986","Good","31"
"10/17/1986","Good","15"
"10/18/1986","Good","32"
"10/19/1986","Good","35"
"10/20/1986","Good","34"
"10/21/1986","Good","50"
"10/22/1986","Moderate","51"
"10/23/1986","Good","44"
"10/24/1986","Good","29"
"10/25/1986","Good","31"
"10/26/1986","Good","33"
"10/27/1986","Good","6"
"10/28/1986","Good","26"
"10/29/1986","Good","44"
"10/30/1986","Good","27"
"10/31/1986","Good","31"
"11/01/1986","Good","32"
"11/02/1986","Good","26"
"11/03/1986","Good","31"
"11/04/1986","Good","18"
"11/05/1986","Good","29"
"11/06/1986","Good","19"
"11/07/1986","Good","33"
"11/08/1986","Good","38"
"11/09/1986","Good","29"
"11/10/1986","Good","29"
"11/11/1986","Good","12"
"11/12/1986","Good","24"
"11/13/1986","Good","31"
"11/14/1986","Good","21"
"11/15/1986","Good","21"
"11/16/1986","Good","27"
"11/17/1986","Good","35"
"11/18/1986","Good","30"
"11/19/1986","Good","35"
"11/20/1986","Good","36"
"11/21/1986","Good","24"
"11/22/1986","Good","27"
"11/23/1986","Good","33"
"11/24/1986","Good","28"
"11/25/1986","Good","15"
"11/26/1986","Good","28"
"11/27/1986","Good","28"
"11/28/1986","Good","11"
"11/29/1986","Good","15"
"11/30/1986","Good","28"
"12/01/1986","Good","29"
"12/02/1986","Good","36"
"12/03/1986","Good","23"
"12/04/1986","Good","24"
"12/05/1986","Good","18"
"12/06/1986","Good","19"
"12/07/1986","Good","17"
"12/08/1986","Good","26"
"12/09/1986","Good","25"
"12/10/1986","Good","17"
"12/11/1986","Good","11"
"12/12/1986","Good","19"
"12/13/1986","Good","31"
"12/14/1986","Good","28"
"12/15/1986","Good","15"
"12/16/1986","Good","13"
"12/17/1986","Good","27"
"12/18/1986","Good","31"
"12/19/1986","Good","20"
"12/20/1986","Good","19"
"12/21/1986","Good","30"
"12/22/1986","Good","22"
"12/23/1986","Good","21"
"12/24/1986","Good","29"
"12/25/1986","Good","17"
"12/26/1986","Good","19"
"12/27/1986","Good","19"
"12/28/1986","Good","20"
"12/29/1986","Good","18"
"12/30/1986","Good","16"
"12/31/1986","Good","24"
