"Date","AQI Category","Ozone AQI Value"
"10/17/2001","Good","29"
"10/18/2001","Good","31"
"10/19/2001","Good","40"
"10/20/2001","Good","48"
"10/21/2001","Moderate","77"
"10/22/2001","Moderate","74"
"10/23/2001","Good","46"
"10/24/2001","Good","48"
"10/25/2001","Good","41"
"10/26/2001","Good","32"
"10/27/2001","Good","27"
"10/28/2001","Good","31"
"10/29/2001","Good","26"
"10/30/2001","Good","31"
"10/31/2001","Good","36"
"11/01/2001","Moderate","51"
"11/02/2001","Good","39"
"11/03/2001","Good","31"
"11/04/2001","Good","37"
"11/05/2001","Good","26"
"11/06/2001","Good","27"
"11/07/2001","Good","26"
"11/08/2001","Good","35"
"11/09/2001","Good","31"
"11/10/2001","Good","35"
"11/11/2001","Good","30"
"11/12/2001","Good","23"
"11/13/2001","Good","25"
"11/14/2001","Good","29"
"11/15/2001","Moderate","51"
"11/16/2001","Good","37"
"11/17/2001","Good","25"
"11/18/2001","Good","33"
"11/19/2001","Good","37"
"11/20/2001","Good","24"
"11/21/2001","Good","23"
"11/22/2001","Good","19"
"11/23/2001","Good","31"
"11/24/2001","Good","36"
"11/25/2001","Good","38"
"11/26/2001","Good","16"
"11/27/2001","Good","15"
"11/28/2001","Good","10"
"11/29/2001","Good","24"
"11/30/2001","Good","34"
"12/01/2001","Good","31"
"12/02/2001","Good","20"
"12/03/2001","Good","21"
"12/04/2001","Good","14"
"12/05/2001","Good","25"
"12/06/2001","Good","29"
"12/07/2001","Good","22"
"12/08/2001","Good","27"
"12/09/2001","Good","23"
"12/10/2001","Good","26"
"12/11/2001","Good","14"
"12/12/2001","Good","23"
"12/13/2001","Good","13"
"12/14/2001","Good","18"
"12/15/2001","Good","29"
"12/16/2001","Good","20"
"12/17/2001","Good","27"
"12/18/2001","Good","25"
"12/19/2001","Good","18"
"12/20/2001","Good","21"
"12/21/2001","Good","26"
"12/22/2001","Good","22"
"12/23/2001","Good","35"
"12/24/2001","Good","22"
"12/25/2001","Good","27"
"12/26/2001","Good","17"
"12/27/2001","Good","24"
"12/28/2001","Good","25"
"12/29/2001","Good","21"
"12/30/2001","Good","24"
"12/31/2001","Good","20"
