"Date","AQI Category","Ozone AQI Value"
"04/11/1988","Good","37"
"04/12/1988","Good","44"
"04/13/1988","Good","43"
"04/14/1988","Good","44"
"04/15/1988","Good","40"
"04/16/1988","Good","35"
"04/17/1988","Moderate","51"
"04/18/1988","Good","44"
"04/19/1988","Good","41"
"04/20/1988","Good","46"
"04/21/1988","Moderate","54"
"04/22/1988","Good","48"
"04/23/1988","Good","47"
"04/24/1988","Good","40"
"04/25/1988","Good","49"
"04/26/1988","Moderate","77"
"04/27/1988","Moderate","90"
"04/28/1988","Good","46"
"04/29/1988","Good","38"
"04/30/1988","Moderate","51"
"05/01/1988","Moderate","74"
"05/02/1988","Good","36"
"05/03/1988","Moderate","51"
"05/04/1988","Good","47"
"05/05/1988","Good","46"
"05/06/1988","Good","50"
"05/07/1988","Unhealthy for Sensitive Groups","105"
"05/08/1988","Moderate","90"
"05/09/1988","Moderate","54"
"05/10/1988","Moderate","87"
"05/11/1988","Good","49"
"05/12/1988","Moderate","80"
"05/13/1988","Unhealthy for Sensitive Groups","143"
"05/14/1988","Good","48"
"05/15/1988","Moderate","84"
"05/16/1988","Moderate","58"
"05/17/1988","Good","37"
"05/18/1988","Good","35"
"05/19/1988","Good","28"
"05/20/1988","Good","40"
"05/21/1988","Unhealthy for Sensitive Groups","108"
"05/22/1988","Unhealthy for Sensitive Groups","122"
"05/23/1988","Unhealthy","161"
"05/24/1988","Unhealthy for Sensitive Groups","126"
"05/25/1988","Good","31"
"05/26/1988","Good","44"
"05/27/1988","Unhealthy for Sensitive Groups","112"
"05/28/1988","Very Unhealthy","226"
"05/29/1988","Very Unhealthy","215"
"05/30/1988","Very Unhealthy","210"
"05/31/1988","Unhealthy","195"
"06/01/1988","Unhealthy","192"
"06/02/1988","Good","46"
"06/03/1988","Good","42"
"06/04/1988","Good","47"
"06/05/1988","Unhealthy for Sensitive Groups","115"
"06/06/1988","Moderate","77"
"06/07/1988","Moderate","87"
"06/08/1988","Good","37"
"06/09/1988","Good","34"
"06/10/1988","Good","49"
"06/11/1988","Moderate","64"
"06/12/1988","Unhealthy","182"
"06/13/1988","Very Unhealthy","225"
"06/14/1988","Very Unhealthy","224"
"06/15/1988","Very Unhealthy","238"
"06/16/1988","Very Unhealthy","212"
"06/17/1988","Moderate","74"
"06/18/1988","Very Unhealthy","203"
"06/19/1988","Unhealthy","192"
"06/20/1988","Very Unhealthy","239"
"06/21/1988","Very Unhealthy","242"
"06/22/1988","Very Unhealthy","266"
"06/23/1988","Unhealthy","177"
"06/24/1988","Unhealthy for Sensitive Groups","101"
"06/25/1988","Unhealthy for Sensitive Groups","143"
"06/26/1988","Unhealthy","159"
"06/27/1988","Good","44"
"06/28/1988","Unhealthy for Sensitive Groups","136"
"06/29/1988","Unhealthy for Sensitive Groups","129"
"06/30/1988","Good","39"
"07/01/1988","Good","36"
"07/02/1988","Good","47"
"07/03/1988","Unhealthy","179"
"07/04/1988","Very Unhealthy","201"
"07/05/1988","Unhealthy","190"
"07/06/1988","Very Unhealthy","253"
"07/07/1988","Very Unhealthy","259"
"07/08/1988","Very Unhealthy","241"
"07/09/1988","Unhealthy","177"
"07/10/1988","Very Unhealthy","260"
"07/11/1988","Very Unhealthy","244"
"07/12/1988","Unhealthy for Sensitive Groups","101"
"07/13/1988","Very Unhealthy","224"
"07/14/1988","Very Unhealthy","214"
"07/15/1988","Very Unhealthy","215"
"07/16/1988","Very Unhealthy","226"
"07/17/1988","Very Unhealthy","216"
"07/18/1988","Very Unhealthy","226"
"07/19/1988","Unhealthy","179"
"07/20/1988","Unhealthy for Sensitive Groups","108"
"07/21/1988","Unhealthy for Sensitive Groups","108"
"07/22/1988","Good","42"
"07/23/1988","Good","47"
"07/24/1988","Unhealthy for Sensitive Groups","140"
"07/25/1988","Unhealthy","161"
"07/26/1988","Moderate","84"
"07/27/1988","Very Unhealthy","216"
"07/28/1988","Unhealthy for Sensitive Groups","126"
"07/29/1988","Very Unhealthy","238"
"07/30/1988","Very Unhealthy","242"
"07/31/1988","Very Unhealthy","224"
"08/01/1988","Very Unhealthy","225"
"08/02/1988","Very Unhealthy","206"
"08/03/1988","Good","50"
"08/04/1988","Good","42"
"08/05/1988","Good","48"
"08/06/1988","Moderate","51"
"08/07/1988","Unhealthy","169"
"08/08/1988","Very Unhealthy","237"
"08/09/1988","Very Unhealthy","240"
"08/10/1988","Good","41"
"08/11/1988","Unhealthy","179"
"08/12/1988","Unhealthy","174"
"08/13/1988","Unhealthy","182"
"08/14/1988","Unhealthy","151"
"08/15/1988","Very Unhealthy","224"
"08/16/1988","Unhealthy for Sensitive Groups","122"
"08/17/1988","Unhealthy","195"
"08/18/1988","Moderate","67"
"08/19/1988","Good","30"
"08/20/1988","Good","33"
"08/21/1988","Moderate","97"
"08/22/1988","Moderate","71"
"08/23/1988","Moderate","77"
"08/24/1988","Unhealthy","151"
"08/25/1988","Unhealthy for Sensitive Groups","136"
"08/26/1988","Unhealthy","174"
"08/27/1988","Unhealthy for Sensitive Groups","143"
"08/28/1988","Good","31"
"08/29/1988","Good","11"
"08/30/1988","Good","35"
"08/31/1988","Moderate","74"
"09/01/1988","Unhealthy for Sensitive Groups","112"
"09/02/1988","Very Unhealthy","206"
"09/03/1988","Very Unhealthy","204"
"09/04/1988","Good","50"
"09/05/1988","Good","50"
"09/06/1988","Good","38"
"09/07/1988","Good","47"
"09/08/1988","Moderate","100"
"09/09/1988","Moderate","71"
"09/10/1988","Unhealthy for Sensitive Groups","126"
"09/11/1988","Good","42"
"09/12/1988","Good","30"
"09/13/1988","Moderate","93"
"09/14/1988","Good","44"
"09/15/1988","Good","40"
"09/16/1988","Good","46"
"09/17/1988","Good","44"
"09/18/1988","Good","34"
"09/19/1988","Unhealthy for Sensitive Groups","105"
"09/20/1988","Good","38"
"09/21/1988","Good","34"
"09/22/1988","Good","33"
"09/23/1988","Unhealthy for Sensitive Groups","143"
"09/24/1988","Good","25"
"09/25/1988","Good","27"
"09/26/1988","Good","49"
"09/27/1988","Unhealthy for Sensitive Groups","136"
"09/28/1988","Unhealthy for Sensitive Groups","136"
"09/29/1988","Good","23"
"09/30/1988","Good","44"
"10/01/1988","Moderate","77"
"10/02/1988","Good","37"
"10/03/1988","Good","22"
"10/04/1988","Good","17"
"10/05/1988","Good","30"
"10/06/1988","Good","30"
"10/07/1988","Good","15"
"10/08/1988","Good","29"
"10/09/1988","Good","37"
"10/10/1988","Moderate","64"
"10/11/1988","Good","32"
"10/12/1988","Good","26"
"10/13/1988","Good","34"
"10/14/1988","Good","33"
"10/15/1988","Good","46"
"10/16/1988","Unhealthy","151"
"10/17/1988","Moderate","87"
"10/18/1988","Good","39"
"10/19/1988","Good","19"
"10/20/1988","Good","25"
"10/21/1988","Good","36"
"10/22/1988","Good","24"
"10/23/1988","Good","33"
"10/24/1988","Good","33"
"10/25/1988","Good","35"
"10/26/1988","Good","31"
"10/27/1988","Good","23"
"10/28/1988","Good","43"
"10/29/1988","Good","32"
"10/30/1988","Good","37"
"10/31/1988","Good","32"
"11/01/1988","Good","23"
"11/02/1988","Good","29"
"11/03/1988","Good","30"
"11/04/1988","Good","44"
"11/05/1988","Good","39"
"11/06/1988","Good","39"
"11/07/1988","Good","17"
"11/08/1988","Good","22"
"11/09/1988","Good","21"
"11/10/1988","Good","44"
"11/11/1988","Good","26"
"11/12/1988","Good","28"
"11/13/1988","Good","34"
"11/14/1988","Good","24"
"11/15/1988","Good","27"
"11/16/1988","Good","38"
"11/17/1988","Good","19"
"11/18/1988","Good","23"
"11/19/1988","Good","30"
"11/20/1988","Good","32"
"11/21/1988","Good","21"
"11/22/1988","Good","25"
"11/23/1988","Good","14"
"11/24/1988","Good","31"
"11/25/1988","Good","25"
"11/26/1988","Good","25"
"11/27/1988","Good","35"
"11/28/1988","Good","20"
"11/29/1988","Good","21"
"11/30/1988","Good","22"
"12/01/1988","Good","19"
"12/02/1988","Good","19"
"12/03/1988","Good","26"
"12/04/1988","Good","34"
"12/05/1988","Good","17"
"12/06/1988","Good","19"
"12/07/1988","Good","26"
"12/08/1988","Good","25"
"12/09/1988","Good","12"
"12/10/1988","Good","19"
"12/11/1988","Good","27"
"12/12/1988","Good","23"
"12/13/1988","Good","10"
"12/14/1988","Good","16"
"12/15/1988","Good","37"
"12/16/1988","Good","31"
"12/17/1988","Good","15"
"12/18/1988","Good","23"
"12/19/1988","Good","19"
"12/20/1988","Good","28"
"12/21/1988","Good","22"
"12/22/1988","Good","18"
"12/23/1988","Good","26"
"12/24/1988","Good","19"
"12/25/1988","Good","28"
"12/26/1988","Good","31"
"12/27/1988","Good","26"
"12/28/1988","Good","31"
"12/29/1988","Good","21"
"12/30/1988","Good","13"
"12/31/1988","Good","21"
