"Date","AQI Category","Ozone AQI Value"
"06/04/1992","Good","49"
"06/05/1992","Good","33"
"06/06/1992","Unhealthy for Sensitive Groups","122"
"06/07/1992","Unhealthy for Sensitive Groups","122"
"06/08/1992","Unhealthy for Sensitive Groups","140"
"06/09/1992","Moderate","74"
"06/10/1992","Moderate","87"
"06/11/1992","Moderate","80"
"06/12/1992","Unhealthy","161"
"06/13/1992","Unhealthy","166"
"06/14/1992","Unhealthy for Sensitive Groups","150"
"06/15/1992","Unhealthy","177"
"06/16/1992","Moderate","61"
"06/17/1992","Unhealthy for Sensitive Groups","150"
"06/18/1992","Moderate","61"
"06/19/1992","Good","42"
"06/20/1992","Moderate","58"
"06/21/1992","Good","39"
"06/22/1992","Good","45"
"06/23/1992","Unhealthy for Sensitive Groups","115"
"06/24/1992","Moderate","90"
"06/25/1992","Moderate","100"
"06/26/1992","Unhealthy","169"
"06/27/1992","Unhealthy for Sensitive Groups","126"
"06/28/1992","Unhealthy for Sensitive Groups","133"
"06/29/1992","Unhealthy","177"
"06/30/1992","Unhealthy","177"
"07/01/1992","Unhealthy","166"
"07/02/1992","Unhealthy for Sensitive Groups","115"
"07/03/1992","Good","28"
"07/04/1992","Moderate","54"
"07/05/1992","Unhealthy","154"
"07/06/1992","Moderate","54"
"07/07/1992","Moderate","58"
"07/08/1992","Unhealthy for Sensitive Groups","129"
"07/09/1992","Unhealthy","154"
"07/10/1992","Unhealthy","187"
"07/11/1992","Moderate","100"
"07/12/1992","Unhealthy for Sensitive Groups","115"
"07/13/1992","Moderate","90"
"07/14/1992","Unhealthy","151"
"07/15/1992","Unhealthy for Sensitive Groups","129"
"07/16/1992","Moderate","84"
"07/17/1992","Moderate","87"
"07/18/1992","Good","50"
"07/19/1992","Unhealthy for Sensitive Groups","126"
"07/20/1992","Unhealthy","164"
"07/21/1992","Unhealthy for Sensitive Groups","143"
"07/22/1992","Moderate","54"
"07/23/1992","Good","36"
"07/24/1992","Good","31"
"07/25/1992","Good","49"
"07/26/1992","Good","45"
"07/27/1992","Good","46"
"07/28/1992","Good","44"
"07/29/1992","Unhealthy","187"
"07/30/1992","Unhealthy","195"
"07/31/1992","Unhealthy for Sensitive Groups","105"
"08/01/1992","Good","43"
"08/02/1992","Moderate","100"
"08/03/1992","Moderate","90"
"08/04/1992","Moderate","67"
"08/05/1992","Good","47"
"08/06/1992","Unhealthy for Sensitive Groups","147"
"08/07/1992","Moderate","74"
"08/08/1992","Moderate","90"
"08/09/1992","Moderate","80"
"08/10/1992","Unhealthy","151"
"08/11/1992","Moderate","97"
"08/12/1992","Moderate","77"
"08/13/1992","Good","49"
"08/14/1992","Good","43"
"08/15/1992","Good","33"
"08/16/1992","Good","21"
"08/17/1992","Good","33"
"08/18/1992","Moderate","54"
"08/19/1992","Unhealthy for Sensitive Groups","126"
"08/20/1992","Moderate","84"
"08/21/1992","Moderate","74"
"08/22/1992","Unhealthy for Sensitive Groups","136"
"08/23/1992","Very Unhealthy","204"
"08/24/1992","Unhealthy","190"
"08/25/1992","Unhealthy","154"
"08/26/1992","Unhealthy for Sensitive Groups","136"
"08/27/1992","Unhealthy for Sensitive Groups","140"
"08/28/1992","Good","40"
"08/29/1992","Good","39"
"08/30/1992","Moderate","61"
"08/31/1992","Moderate","51"
"09/01/1992","Good","47"
"09/02/1992","Moderate","58"
"09/03/1992","Good","44"
"09/04/1992","Moderate","67"
"09/05/1992","Good","45"
"09/06/1992","Good","32"
"09/07/1992","Good","36"
"09/08/1992","Good","38"
"09/09/1992","Moderate","51"
"09/10/1992","Good","35"
"09/11/1992","Good","47"
"09/12/1992","Good","39"
"09/13/1992","Unhealthy for Sensitive Groups","108"
"09/14/1992","Unhealthy for Sensitive Groups","122"
"09/15/1992","Moderate","54"
"09/16/1992","Unhealthy for Sensitive Groups","119"
"09/17/1992","Unhealthy for Sensitive Groups","119"
"09/18/1992","Moderate","100"
"09/19/1992","Good","35"
"09/20/1992","Moderate","54"
"09/21/1992","Good","35"
"09/22/1992","Good","41"
"09/23/1992","Good","31"
"09/24/1992","Good","31"
"09/25/1992","Good","27"
"09/26/1992","Good","25"
"09/27/1992","Good","19"
"09/28/1992","Good","15"
"09/29/1992","Good","32"
"09/30/1992","Good","28"
"10/01/1992","Good","31"
"10/02/1992","Good","37"
"10/03/1992","Moderate","77"
"10/04/1992","Good","31"
"10/05/1992","Good","28"
"10/06/1992","Good","25"
"10/07/1992","Good","31"
"10/08/1992","Good","43"
"10/09/1992","Good","27"
"10/10/1992","Good","43"
"10/11/1992","Good","36"
"10/12/1992","Good","23"
"10/13/1992","Good","33"
"10/14/1992","Good","40"
"10/15/1992","Moderate","61"
"10/16/1992","Good","48"
"10/17/1992","Good","28"
"10/18/1992","Good","31"
"10/19/1992","Good","25"
"10/20/1992","Good","22"
"10/21/1992","Good","28"
"10/22/1992","Good","23"
"10/23/1992","Good","26"
"10/24/1992","Good","43"
"10/25/1992","Good","28"
"10/26/1992","Good","23"
"10/27/1992","Good","26"
"10/28/1992","Good","8"
"10/29/1992","Good","31"
"10/30/1992","Good","24"
"10/31/1992","Good","15"
"11/01/1992","Good","25"
"11/02/1992","Good","32"
"11/03/1992","Good","31"
"11/04/1992","Good","27"
"11/05/1992","Good","14"
"11/06/1992","Good","15"
"11/07/1992","Good","28"
"11/08/1992","Good","31"
"11/09/1992","Good","28"
"11/10/1992","Good","21"
"11/11/1992","Good","30"
"11/12/1992","Good","36"
"11/13/1992","Good","29"
"11/14/1992","Good","28"
"11/15/1992","Good","19"
"11/16/1992","Good","27"
"11/17/1992","Good","19"
"11/18/1992","Good","6"
"11/19/1992","Good","10"
"11/20/1992","Good","24"
"11/21/1992","Good","31"
"11/22/1992","Good","25"
"11/23/1992","Good","29"
"11/24/1992","Good","22"
"11/25/1992","Good","23"
"11/26/1992","Good","21"
"11/27/1992","Good","15"
"11/28/1992","Good","19"
"11/29/1992","Good","10"
"11/30/1992","Good","19"
"12/01/1992","Good","17"
"12/02/1992","Good","8"
"12/03/1992","Good","22"
"12/04/1992","Good","12"
"12/05/1992","Good","28"
"12/06/1992","Good","24"
"12/07/1992","Good","19"
"12/08/1992","Good","28"
"12/09/1992","Good","28"
"12/10/1992","Good","37"
"12/11/1992","Good","37"
"12/12/1992","Good","35"
"12/13/1992","Good","35"
"12/14/1992","Good","23"
"12/15/1992","Good","16"
"12/16/1992","Good","13"
"12/17/1992","Good","22"
"12/18/1992","Good","17"
"12/19/1992","Good","21"
"12/20/1992","Good","25"
"12/21/1992","Good","19"
"12/22/1992","Good","16"
"12/23/1992","Good","6"
"12/24/1992","Good","31"
"12/25/1992","Good","27"
"12/26/1992","Good","29"
"12/27/1992","Good","29"
"12/28/1992","Good","15"
"12/29/1992","Good","5"
"12/30/1992","Good","5"
"12/31/1992","Good","7"
