"Date","AQI Category","Ozone AQI Value"
"05/08/1990","Unhealthy for Sensitive Groups","147"
"05/09/1990","Unhealthy for Sensitive Groups","126"
"05/10/1990","Good","41"
"05/11/1990","Good","48"
"05/12/1990","Moderate","58"
"05/13/1990","Good","47"
"05/14/1990","Unhealthy for Sensitive Groups","105"
"05/15/1990","Moderate","61"
"05/16/1990","Good","50"
"05/17/1990","Moderate","58"
"05/18/1990","Good","44"
"05/19/1990","Moderate","61"
"05/20/1990","Moderate","61"
"05/21/1990","Good","21"
"05/22/1990","Good","32"
"05/23/1990","Good","35"
"05/24/1990","Good","38"
"05/25/1990","Moderate","77"
"05/26/1990","Moderate","54"
"05/27/1990","Moderate","93"
"05/28/1990","Unhealthy for Sensitive Groups","122"
"05/29/1990","Good","40"
"05/30/1990","Good","48"
"05/31/1990","Moderate","61"
"06/01/1990","Unhealthy for Sensitive Groups","150"
"06/02/1990","Unhealthy","156"
"06/03/1990","Moderate","58"
"06/04/1990","Good","38"
"06/05/1990","Moderate","61"
"06/06/1990","Unhealthy for Sensitive Groups","122"
"06/07/1990","Unhealthy for Sensitive Groups","136"
"06/08/1990","Unhealthy","151"
"06/09/1990","Unhealthy for Sensitive Groups","150"
"06/10/1990","Unhealthy for Sensitive Groups","112"
"06/11/1990","Good","32"
"06/12/1990","Moderate","84"
"06/13/1990","Unhealthy for Sensitive Groups","129"
"06/14/1990","Moderate","51"
"06/15/1990","Unhealthy","151"
"06/16/1990","Unhealthy","192"
"06/17/1990","Very Unhealthy","207"
"06/18/1990","Unhealthy for Sensitive Groups","108"
"06/19/1990","Moderate","93"
"06/20/1990","Moderate","77"
"06/21/1990","Unhealthy","166"
"06/22/1990","Unhealthy","166"
"06/23/1990","Moderate","84"
"06/24/1990","Moderate","64"
"06/25/1990","Good","46"
"06/26/1990","Unhealthy","166"
"06/27/1990","Unhealthy","200"
"06/28/1990","Very Unhealthy","217"
"06/29/1990","Very Unhealthy","223"
"06/30/1990","Unhealthy","182"
"07/01/1990","Unhealthy for Sensitive Groups","143"
"07/02/1990","Unhealthy for Sensitive Groups","105"
"07/03/1990","Unhealthy","164"
"07/04/1990","Very Unhealthy","218"
"07/05/1990","Unhealthy","195"
"07/06/1990","Unhealthy for Sensitive Groups","129"
"07/07/1990","Moderate","90"
"07/08/1990","Moderate","87"
"07/09/1990","Very Unhealthy","206"
"07/10/1990","Unhealthy for Sensitive Groups","105"
"07/11/1990","Good","33"
"07/12/1990","Good","43"
"07/13/1990","Good","33"
"07/14/1990","Good","33"
"07/15/1990","Good","39"
"07/16/1990","Unhealthy","154"
"07/17/1990","Very Unhealthy","202"
"07/18/1990","Unhealthy","200"
"07/19/1990","Very Unhealthy","219"
"07/20/1990","Unhealthy","179"
"07/21/1990","Unhealthy","161"
"07/22/1990","Unhealthy","185"
"07/23/1990","Moderate","87"
"07/24/1990","Moderate","74"
"07/25/1990","Unhealthy for Sensitive Groups","129"
"07/26/1990","Unhealthy","161"
"07/27/1990","Good","44"
"07/28/1990","Good","33"
"07/29/1990","Moderate","61"
"07/30/1990","Unhealthy","174"
"07/31/1990","Moderate","84"
"08/01/1990","Moderate","87"
"08/02/1990","Unhealthy for Sensitive Groups","105"
"08/03/1990","Unhealthy for Sensitive Groups","115"
"08/04/1990","Very Unhealthy","212"
"08/05/1990","Unhealthy for Sensitive Groups","105"
"08/06/1990","Moderate","54"
"08/07/1990","Unhealthy for Sensitive Groups","115"
"08/08/1990","Unhealthy for Sensitive Groups","147"
"08/09/1990","Moderate","58"
"08/10/1990","Good","20"
"08/11/1990","Moderate","100"
"08/12/1990","Unhealthy","190"
"08/13/1990","Unhealthy for Sensitive Groups","129"
"08/14/1990","Unhealthy for Sensitive Groups","143"
"08/15/1990","Unhealthy for Sensitive Groups","147"
"08/16/1990","Unhealthy for Sensitive Groups","140"
"08/17/1990","Very Unhealthy","219"
"08/18/1990","Very Unhealthy","202"
"08/19/1990","Unhealthy for Sensitive Groups","112"
"08/20/1990","Good","27"
"08/21/1990","Good","29"
"08/22/1990","Good","27"
"08/23/1990","Good","27"
"08/24/1990","Good","24"
"08/25/1990","Good","49"
"08/26/1990","Unhealthy for Sensitive Groups","150"
"08/27/1990","Very Unhealthy","201"
"08/28/1990","Unhealthy for Sensitive Groups","143"
"08/29/1990","Unhealthy for Sensitive Groups","115"
"08/30/1990","Moderate","71"
"08/31/1990","Unhealthy for Sensitive Groups","150"
"09/01/1990","Unhealthy","182"
"09/02/1990","Unhealthy","166"
"09/03/1990","Good","48"
"09/04/1990","Good","50"
"09/05/1990","Moderate","51"
"09/06/1990","Unhealthy","166"
"09/07/1990","Moderate","84"
"09/08/1990","Good","41"
"09/09/1990","Good","31"
"09/10/1990","Good","46"
"09/11/1990","Unhealthy for Sensitive Groups","143"
"09/12/1990","Moderate","100"
"09/13/1990","Moderate","61"
"09/14/1990","Good","35"
"09/15/1990","Good","40"
"09/16/1990","Good","32"
"09/17/1990","Good","26"
"09/18/1990","Good","32"
"09/19/1990","Good","36"
"09/20/1990","Good","40"
"09/21/1990","Good","38"
"09/22/1990","Good","34"
"09/23/1990","Good","28"
"09/24/1990","Good","28"
"09/25/1990","Good","39"
"09/26/1990","Good","44"
"09/27/1990","Good","49"
"09/28/1990","Unhealthy","151"
"09/29/1990","Moderate","97"
"09/30/1990","Good","40"
"10/01/1990","Good","38"
"10/02/1990","Good","38"
"10/03/1990","Good","44"
"10/04/1990","Good","49"
"10/05/1990","Good","42"
"10/06/1990","Moderate","71"
"10/07/1990","Unhealthy for Sensitive Groups","108"
"10/08/1990","Good","46"
"10/09/1990","Good","37"
"10/10/1990","Good","27"
"10/11/1990","Good","27"
"10/12/1990","Good","24"
"10/13/1990","Good","23"
"10/14/1990","Good","43"
"10/15/1990","Moderate","61"
"10/16/1990","Good","41"
"10/17/1990","Moderate","71"
"10/18/1990","Good","44"
"10/19/1990","Good","29"
"10/20/1990","Good","34"
"10/21/1990","Good","47"
"10/22/1990","Good","36"
"10/23/1990","Good","30"
"10/24/1990","Good","33"
"10/25/1990","Good","23"
"10/26/1990","Good","25"
"10/27/1990","Good","31"
"10/28/1990","Good","24"
"10/29/1990","Good","27"
"10/30/1990","Good","18"
"10/31/1990","Good","24"
"11/01/1990","Good","35"
"11/02/1990","Moderate","64"
"11/03/1990","Moderate","51"
"11/04/1990","Good","49"
"11/05/1990","Moderate","61"
"11/06/1990","Good","28"
"11/07/1990","Good","22"
"11/08/1990","Good","26"
"11/09/1990","Good","30"
"11/10/1990","Good","35"
"11/11/1990","Good","31"
"11/12/1990","Good","29"
"11/13/1990","Good","28"
"11/14/1990","Good","24"
"11/15/1990","Good","27"
"11/16/1990","Good","20"
"11/17/1990","Good","26"
"11/18/1990","Good","31"
"11/19/1990","Good","23"
"11/20/1990","Good","28"
"11/21/1990","Good","19"
"11/22/1990","Good","34"
"11/23/1990","Good","21"
"11/24/1990","Good","29"
"11/25/1990","Good","36"
"11/26/1990","Good","19"
"11/27/1990","Good","33"
"11/28/1990","Good","24"
"11/29/1990","Good","16"
"11/30/1990","Good","26"
"12/01/1990","Good","22"
"12/02/1990","Good","17"
"12/03/1990","Good","35"
"12/04/1990","Good","35"
"12/05/1990","Good","29"
"12/06/1990","Good","12"
"12/07/1990","Good","5"
"12/08/1990","Good","10"
"12/09/1990","Good","23"
"12/10/1990","Good","30"
"12/11/1990","Good","25"
"12/12/1990","Good","17"
"12/13/1990","Good","27"
"12/14/1990","Good","27"
"12/15/1990","Good","11"
"12/16/1990","Good","16"
"12/17/1990","Good","19"
"12/18/1990","Good","38"
"12/19/1990","Good","15"
"12/20/1990","Good","27"
"12/21/1990","Good","27"
"12/22/1990","Good","17"
"12/23/1990","Good","28"
"12/24/1990","Good","25"
"12/25/1990","Good","24"
"12/26/1990","Good","17"
"12/27/1990","Good","20"
"12/28/1990","Good","23"
"12/29/1990","Good","6"
"12/30/1990","Good","21"
"12/31/1990","Good","19"
