"Date","AQI Category","PM2.5 AQI Value"
"04/22/2010","Moderate","68"
"04/23/2010","Moderate","55"
"04/24/2010","Good","36"
"04/25/2010","Moderate","53"
"04/26/2010","Good","37"
"04/27/2010","Good","31"
"04/28/2010","Good","26"
"04/29/2010","Good","39"
"04/30/2010","Moderate","67"
"05/01/2010","Moderate","88"
"05/02/2010","Moderate","96"
"05/03/2010","Moderate","64"
"05/04/2010","Moderate","62"
"05/05/2010","Moderate","60"
"05/06/2010","Moderate","59"
"05/07/2010","Good","36"
"05/08/2010","Moderate","67"
"05/09/2010","Good","26"
"05/10/2010","Good","29"
"05/11/2010","Good","36"
"05/12/2010","Moderate","62"
"05/13/2010","Good","50"
"05/14/2010","Moderate","68"
"05/15/2010","Good","43"
"05/16/2010","Good","33"
"05/17/2010","Good","38"
"05/18/2010","Moderate","56"
"05/19/2010","Good","38"
"05/20/2010","Moderate","55"
"05/21/2010","Moderate","83"
"05/22/2010","Moderate","56"
"05/23/2010","Moderate","60"
"05/24/2010","Moderate","55"
"05/25/2010","Moderate","56"
"05/26/2010","Moderate","70"
"05/27/2010","Moderate","67"
"05/28/2010","Good","43"
"05/29/2010","Moderate","59"
"05/30/2010","Moderate","63"
"05/31/2010","Moderate","75"
"06/01/2010","Moderate","72"
"06/02/2010","Moderate","71"
"06/03/2010","Moderate","68"
"06/04/2010","Moderate","74"
"06/05/2010","Moderate","81"
"06/06/2010","Moderate","60"
"06/07/2010","Good","36"
"06/08/2010","Moderate","60"
"06/09/2010","Moderate","55"
"06/10/2010","Moderate","71"
"06/11/2010","Moderate","59"
"06/12/2010","Moderate","74"
"06/13/2010","Moderate","82"
"06/14/2010","Moderate","74"
"06/15/2010","Moderate","63"
"06/16/2010","Moderate","70"
"06/17/2010","Moderate","55"
"06/18/2010","Moderate","56"
"06/19/2010","Moderate","73"
"06/20/2010","Moderate","71"
"06/21/2010","Moderate","62"
"06/22/2010","Moderate","74"
"06/23/2010","Moderate","75"
"06/24/2010","Moderate","72"
"06/25/2010","Moderate","70"
"06/26/2010","Unhealthy for Sensitive Groups","110"
"06/27/2010","Moderate","93"
"06/28/2010","Moderate","74"
"06/29/2010","Moderate","59"
"06/30/2010","Good","39"
"07/01/2010","Good","35"
"07/02/2010","Good","36"
"07/03/2010","Moderate","56"
"07/04/2010","Moderate","68"
"07/05/2010","Moderate","99"
"07/06/2010","Moderate","99"
"07/07/2010","Moderate","100"
"07/08/2010","Moderate","86"
"07/09/2010","Good","47"
"07/10/2010","Moderate","57"
"07/11/2010","Good","50"
"07/12/2010","Moderate","63"
"07/13/2010","Moderate","70"
"07/14/2010","Moderate","52"
"07/15/2010","Moderate","62"
"07/16/2010","Moderate","85"
"07/17/2010","Moderate","78"
"07/18/2010","Moderate","84"
"07/19/2010","Moderate","67"
"07/20/2010","Moderate","61"
"07/21/2010","Moderate","66"
"07/22/2010","Moderate","59"
"07/23/2010","Moderate","87"
"07/24/2010","Moderate","85"
"07/25/2010","Moderate","57"
"07/26/2010","Moderate","54"
"07/27/2010","Moderate","55"
"07/28/2010","Moderate","75"
"07/29/2010","Moderate","66"
"07/30/2010","Moderate","59"
"07/31/2010","Moderate","61"
"08/01/2010","Moderate","68"
"08/02/2010","Moderate","53"
"08/03/2010","Good","44"
"08/04/2010","Moderate","67"
"08/05/2010","Moderate","66"
"08/06/2010","Moderate","72"
"08/07/2010","Moderate","68"
"08/08/2010","Moderate","67"
"08/09/2010","Moderate","82"
"08/10/2010","Unhealthy for Sensitive Groups","109"
"08/11/2010","Moderate","94"
"08/12/2010","Moderate","64"
"08/13/2010","Good","36"
"08/14/2010","Good","31"
"08/15/2010","Good","41"
"08/16/2010","Moderate","58"
"08/17/2010","Moderate","60"
"08/18/2010","Moderate","68"
"08/19/2010","Moderate","87"
"08/20/2010","Moderate","77"
"08/21/2010","Moderate","66"
"08/22/2010","Moderate","60"
"08/23/2010","Moderate","51"
"08/24/2010","Good","31"
"08/25/2010","Good","34"
"08/26/2010","Moderate","54"
"08/27/2010","Good","42"
"08/28/2010","Moderate","53"
"08/29/2010","Moderate","76"
"08/30/2010","Moderate","74"
"08/31/2010","Moderate","84"
"09/01/2010","Moderate","92"
"09/02/2010","Moderate","90"
"09/03/2010","Moderate","77"
"09/04/2010","Good","43"
"09/05/2010","Good","48"
"09/06/2010","Moderate","62"
"09/07/2010","Moderate","62"
"09/08/2010","Moderate","57"
"09/09/2010","Good","29"
"09/10/2010","Good","22"
"09/11/2010","Good","43"
"09/12/2010","Good","41"
"09/13/2010","Moderate","63"
"09/14/2010","Moderate","57"
"09/15/2010","Good","45"
"09/16/2010","Moderate","59"
"09/17/2010","Moderate","52"
"09/18/2010","Good","31"
"09/19/2010","Moderate","60"
"09/20/2010","Moderate","51"
"09/21/2010","Good","35"
"09/22/2010","Moderate","70"
"09/23/2010","Moderate","67"
"09/24/2010","Moderate","90"
"09/25/2010","Moderate","69"
"09/26/2010","Moderate","59"
"09/27/2010","Good","32"
"09/28/2010","Good","32"
"09/29/2010","Good","48"
"09/30/2010","Good","43"
"10/01/2010","Good","32"
"10/02/2010","Good","33"
"10/03/2010","Moderate","57"
"10/04/2010","Good","34"
"10/05/2010","Good","27"
"10/06/2010","Good","43"
"10/07/2010","Moderate","52"
"10/08/2010","Moderate","64"
"10/09/2010","Moderate","57"
"10/10/2010","Good","43"
"10/11/2010","Moderate","80"
"10/12/2010","Moderate","64"
"10/13/2010","Good","42"
"10/14/2010","Moderate","58"
"10/15/2010","Good","29"
"10/16/2010","Good","32"
"10/17/2010","Moderate","59"
"10/18/2010","Good","48"
"10/19/2010","Moderate","66"
"10/20/2010","Moderate","83"
"10/21/2010","Moderate","59"
"10/22/2010","Good","44"
"10/23/2010","Moderate","56"
"10/24/2010","Moderate","69"
"10/25/2010","Moderate","58"
"10/26/2010","Moderate","53"
"10/27/2010","Moderate","52"
"10/28/2010","Moderate","54"
"10/29/2010","Good","35"
"10/30/2010","Moderate","56"
"10/31/2010","Moderate","55"
"11/01/2010","Good","33"
"11/02/2010","Moderate","57"
"11/03/2010","Moderate","63"
"11/04/2010","Good","32"
"11/05/2010","Good","46"
"11/06/2010","Good","36"
"11/07/2010","Good","45"
"11/08/2010","Moderate","55"
"11/09/2010","Good","34"
"11/10/2010","Good","39"
"11/11/2010","Moderate","95"
"11/12/2010","Moderate","59"
"11/13/2010","Moderate","68"
"11/14/2010","Moderate","87"
"11/15/2010","Moderate","60"
"11/16/2010","Moderate","59"
"11/17/2010","Moderate","60"
"11/18/2010","Moderate","81"
"11/19/2010","Moderate","60"
"11/20/2010","Moderate","77"
"11/21/2010","Moderate","64"
"11/22/2010","Moderate","74"
"11/23/2010","Moderate","72"
"11/24/2010","Moderate","51"
"11/25/2010","Moderate","52"
"11/26/2010","Moderate","51"
"11/27/2010","Moderate","52"
"11/28/2010","Moderate","59"
"11/29/2010","Moderate","77"
"11/30/2010","Good","40"
"12/01/2010","Good","26"
"12/02/2010","Moderate","59"
"12/03/2010","Moderate","59"
"12/04/2010","Moderate","55"
"12/05/2010","Good","26"
"12/06/2010","Good","32"
"12/07/2010","Good","43"
"12/08/2010","Good","37"
"12/09/2010","Moderate","60"
"12/10/2010","Moderate","77"
"12/11/2010","Unhealthy for Sensitive Groups","108"
"12/12/2010","Good","44"
"12/13/2010","Good","34"
"12/14/2010","Good","26"
"12/15/2010","Good","34"
"12/16/2010","Moderate","94"
"12/17/2010","Moderate","88"
"12/18/2010","Unhealthy for Sensitive Groups","131"
"12/19/2010","Moderate","100"
"12/20/2010","Moderate","72"
"12/21/2010","Moderate","56"
"12/22/2010","Moderate","59"
"12/23/2010","Good","25"
"12/24/2010","Good","40"
"12/25/2010","Moderate","64"
"12/26/2010","Moderate","63"
"12/27/2010","Moderate","55"
"12/28/2010","Moderate","57"
"12/29/2010","Unhealthy for Sensitive Groups","103"
"12/30/2010","Unhealthy","156"
"12/31/2010","Unhealthy for Sensitive Groups","120"
