"Date","AQI Category","Ozone AQI Value"
"06/08/2002","Unhealthy for Sensitive Groups","105"
"06/09/2002","Unhealthy for Sensitive Groups","147"
"06/10/2002","Unhealthy","177"
"06/11/2002","Very Unhealthy","219"
"06/12/2002","Unhealthy","177"
"06/13/2002","Good","31"
"06/14/2002","Good","35"
"06/15/2002","Good","43"
"06/16/2002","Moderate","87"
"06/17/2002","Moderate","74"
"06/18/2002","Unhealthy for Sensitive Groups","101"
"06/19/2002","Unhealthy for Sensitive Groups","112"
"06/20/2002","Unhealthy for Sensitive Groups","136"
"06/21/2002","Unhealthy for Sensitive Groups","147"
"06/22/2002","Very Unhealthy","206"
"06/23/2002","Unhealthy","182"
"06/24/2002","Unhealthy","195"
"06/25/2002","Very Unhealthy","208"
"06/26/2002","Unhealthy for Sensitive Groups","129"
"06/27/2002","Unhealthy for Sensitive Groups","133"
"06/28/2002","Moderate","61"
"06/29/2002","Moderate","74"
"06/30/2002","Unhealthy for Sensitive Groups","129"
"07/01/2002","Unhealthy","192"
"07/02/2002","Very Unhealthy","207"
"07/03/2002","Unhealthy","197"
"07/04/2002","Unhealthy for Sensitive Groups","140"
"07/05/2002","Moderate","67"
"07/06/2002","Good","46"
"07/07/2002","Unhealthy","177"
"07/08/2002","Very Unhealthy","227"
"07/09/2002","Very Unhealthy","222"
"07/10/2002","Moderate","97"
"07/11/2002","Moderate","54"
"07/12/2002","Unhealthy for Sensitive Groups","108"
"07/13/2002","Unhealthy for Sensitive Groups","122"
"07/14/2002","Good","43"
"07/15/2002","Unhealthy","151"
"07/16/2002","Unhealthy for Sensitive Groups","115"
"07/17/2002","Very Unhealthy","202"
"07/18/2002","Very Unhealthy","206"
"07/19/2002","Unhealthy","200"
"07/20/2002","Unhealthy for Sensitive Groups","140"
"07/21/2002","Unhealthy for Sensitive Groups","126"
"07/22/2002","Unhealthy","151"
"07/23/2002","Unhealthy for Sensitive Groups","129"
"07/24/2002","Good","33"
"07/25/2002","Moderate","64"
"07/26/2002","Good","36"
"07/27/2002","Good","48"
"07/28/2002","Unhealthy for Sensitive Groups","126"
"07/29/2002","Unhealthy","164"
"07/30/2002","Unhealthy for Sensitive Groups","115"
"07/31/2002","Unhealthy","159"
"08/01/2002","Unhealthy","172"
"08/02/2002","Very Unhealthy","212"
"08/03/2002","Unhealthy","195"
"08/04/2002","Very Unhealthy","213"
"08/05/2002","Unhealthy","172"
"08/06/2002","Good","32"
"08/07/2002","Good","37"
"08/08/2002","Good","49"
"08/09/2002","Moderate","97"
"08/10/2002","Very Unhealthy","203"
"08/11/2002","Very Unhealthy","206"
"08/12/2002","Very Unhealthy","220"
"08/13/2002","Very Unhealthy","209"
"08/14/2002","Unhealthy","200"
"08/15/2002","Moderate","67"
"08/16/2002","Unhealthy for Sensitive Groups","133"
"08/17/2002","Unhealthy for Sensitive Groups","140"
"08/18/2002","Unhealthy for Sensitive Groups","115"
"08/19/2002","Unhealthy","177"
"08/20/2002","Unhealthy for Sensitive Groups","122"
"08/21/2002","Unhealthy for Sensitive Groups","108"
"08/22/2002","Unhealthy for Sensitive Groups","143"
"08/23/2002","Moderate","67"
"08/24/2002","Unhealthy for Sensitive Groups","105"
"08/25/2002","Moderate","90"
"08/26/2002","Moderate","90"
"08/27/2002","Moderate","100"
"08/28/2002","Good","45"
"08/29/2002","Good","19"
"08/30/2002","Good","21"
"08/31/2002","Good","40"
"09/01/2002","Good","38"
"09/02/2002","Good","37"
"09/03/2002","Moderate","90"
"09/04/2002","Unhealthy for Sensitive Groups","129"
"09/05/2002","Good","50"
"09/06/2002","Good","46"
"09/07/2002","Unhealthy for Sensitive Groups","140"
"09/08/2002","Unhealthy","161"
"09/09/2002","Unhealthy","192"
"09/10/2002","Unhealthy","151"
"09/11/2002","Good","44"
"09/12/2002","Good","44"
"09/13/2002","Unhealthy for Sensitive Groups","119"
"09/14/2002","Good","48"
"09/15/2002","Good","32"
"09/16/2002","Good","44"
"09/17/2002","Moderate","90"
"09/18/2002","Moderate","64"
"09/19/2002","Unhealthy for Sensitive Groups","101"
"09/20/2002","Moderate","74"
"09/21/2002","Good","48"
"09/22/2002","Good","41"
"09/23/2002","Good","42"
"09/24/2002","Good","45"
"09/25/2002","Good","41"
"09/26/2002","Good","30"
"09/27/2002","Good","28"
"09/28/2002","Good","44"
"09/29/2002","Good","46"
"09/30/2002","Moderate","67"
"10/01/2002","Moderate","51"
"10/02/2002","Moderate","100"
"10/03/2002","Moderate","84"
"10/04/2002","Good","47"
"10/05/2002","Moderate","74"
"10/06/2002","Good","36"
"10/07/2002","Good","46"
"10/08/2002","Good","31"
"10/09/2002","Good","35"
"10/10/2002","Good","45"
"10/11/2002","Good","41"
"10/12/2002","Good","34"
"10/13/2002","Good","29"
"10/14/2002","Good","32"
"10/15/2002","Good","32"
"10/16/2002","Good","34"
"10/17/2002","Good","26"
"10/18/2002","Good","26"
"10/19/2002","Good","42"
"10/20/2002","Good","28"
"10/21/2002","Good","32"
"10/22/2002","Good","31"
"10/23/2002","Good","25"
"10/24/2002","Good","21"
"10/25/2002","Good","31"
"10/26/2002","Good","31"
"10/27/2002","Good","25"
"10/28/2002","Good","18"
"10/29/2002","Good","20"
"10/30/2002","Good","19"
"10/31/2002","Good","21"
"11/01/2002","Good","20"
"11/02/2002","Good","28"
"11/03/2002","Good","29"
"11/04/2002","Good","26"
"11/05/2002","Good","28"
"11/06/2002","Good","24"
"11/07/2002","Good","33"
"11/08/2002","Good","29"
"11/09/2002","Good","36"
"11/10/2002","Good","40"
"11/11/2002","Good","29"
"11/12/2002","Good","24"
"11/13/2002","Good","23"
"11/14/2002","Good","21"
"11/15/2002","Good","25"
"11/16/2002","Good","28"
"11/17/2002","Good","20"
"11/18/2002","Good","26"
"11/19/2002","Good","28"
"11/20/2002","Good","18"
"11/21/2002","Good","28"
"11/22/2002","Good","21"
"11/23/2002","Good","31"
"11/24/2002","Good","22"
"11/25/2002","Good","32"
"11/26/2002","Good","23"
"11/27/2002","Good","23"
"11/28/2002","Good","31"
"11/29/2002","Good","29"
"11/30/2002","Good","23"
"12/01/2002","Good","34"
"12/02/2002","Good","28"
"12/03/2002","Good","31"
"12/04/2002","Good","19"
"12/05/2002","Good","21"
"12/06/2002","Good","25"
"12/07/2002","Good","23"
"12/08/2002","Good","31"
"12/09/2002","Good","31"
"12/10/2002","Good","8"
"12/11/2002","Good","12"
"12/12/2002","Good","15"
"12/13/2002","Good","29"
"12/14/2002","Good","25"
"12/15/2002","Good","27"
"12/16/2002","Good","25"
"12/17/2002","Good","21"
"12/18/2002","Good","20"
"12/19/2002","Good","36"
"12/20/2002","Good","36"
"12/21/2002","Good","27"
"12/22/2002","Good","30"
"12/23/2002","Good","26"
"12/24/2002","Good","21"
"12/25/2002","Good","27"
"12/26/2002","Good","33"
"12/27/2002","Good","28"
"12/28/2002","Good","20"
"12/29/2002","Good","26"
"12/30/2002","Good","26"
"12/31/2002","Good","25"
