"Date","AQI Category","Ozone AQI Value"
"03/23/1984","Good","37"
"03/24/1984","Good","44"
"03/25/1984","Good","36"
"03/26/1984","Good","44"
"03/27/1984","Good","44"
"03/28/1984","Good","45"
"03/29/1984","Good","33"
"03/30/1984","Good","42"
"03/31/1984","Moderate","67"
"04/01/1984","Unhealthy for Sensitive Groups","108"
"04/02/1984","Moderate","51"
"04/03/1984","Unhealthy for Sensitive Groups","119"
"04/04/1984","Moderate","67"
"04/05/1984","Good","50"
"04/06/1984","Good","44"
"04/07/1984","Good","37"
"04/08/1984","Moderate","67"
"04/09/1984","Moderate","61"
"04/10/1984","Moderate","58"
"04/11/1984","Moderate","54"
"04/12/1984","Moderate","100"
"04/13/1984","Moderate","74"
"04/14/1984","Good","40"
"04/15/1984","Good","37"
"04/16/1984","Good","34"
"04/17/1984","Moderate","84"
"04/18/1984","Good","48"
"04/19/1984","Good","39"
"04/20/1984","Good","43"
"04/21/1984","Good","48"
"04/22/1984","Good","42"
"04/23/1984","Good","42"
"04/24/1984","Good","30"
"04/25/1984","Good","42"
"04/26/1984","Moderate","80"
"04/27/1984","Unhealthy for Sensitive Groups","136"
"04/28/1984","Good","48"
"04/29/1984","Unhealthy for Sensitive Groups","140"
"04/30/1984","Good","47"
"05/01/1984","Good","50"
"05/02/1984","Moderate","67"
"05/03/1984","Moderate","58"
"05/04/1984","Good","42"
"05/05/1984","Moderate","77"
"05/06/1984","Good","49"
"05/07/1984","Moderate","61"
"05/08/1984","Good","46"
"05/09/1984","Good","44"
"05/10/1984","Good","43"
"05/11/1984","Unhealthy for Sensitive Groups","101"
"05/12/1984","Unhealthy for Sensitive Groups","105"
"05/13/1984","Unhealthy for Sensitive Groups","105"
"05/14/1984","Good","44"
"05/15/1984","Good","43"
"05/16/1984","Good","44"
"05/17/1984","Good","48"
"05/18/1984","Good","31"
"05/19/1984","Unhealthy","156"
"05/20/1984","Unhealthy","164"
"05/21/1984","Unhealthy for Sensitive Groups","115"
"05/22/1984","Unhealthy for Sensitive Groups","119"
"05/23/1984","Good","40"
"05/24/1984","Moderate","58"
"05/25/1984","Unhealthy","154"
"05/26/1984","Unhealthy","156"
"05/27/1984","Moderate","74"
"05/28/1984","Good","39"
"05/29/1984","Good","31"
"05/30/1984","Good","31"
"05/31/1984","Moderate","54"
"06/01/1984","Moderate","51"
"06/02/1984","Good","48"
"06/03/1984","Unhealthy for Sensitive Groups","115"
"06/04/1984","Unhealthy for Sensitive Groups","119"
"06/05/1984","Unhealthy","154"
"06/06/1984","Very Unhealthy","242"
"06/07/1984","Very Unhealthy","218"
"06/08/1984","Very Unhealthy","258"
"06/09/1984","Unhealthy","195"
"06/10/1984","Very Unhealthy","228"
"06/11/1984","Unhealthy","200"
"06/12/1984","Very Unhealthy","234"
"06/13/1984","Very Unhealthy","223"
"06/14/1984","Unhealthy for Sensitive Groups","150"
"06/15/1984","Moderate","61"
"06/16/1984","Unhealthy for Sensitive Groups","147"
"06/17/1984","Moderate","84"
"06/18/1984","Moderate","51"
"06/19/1984","Unhealthy for Sensitive Groups","108"
"06/20/1984","Unhealthy for Sensitive Groups","119"
"06/21/1984","Unhealthy","166"
"06/22/1984","Very Unhealthy","214"
"06/23/1984","Unhealthy for Sensitive Groups","112"
"06/24/1984","Moderate","64"
"06/25/1984","Unhealthy","195"
"06/26/1984","Unhealthy for Sensitive Groups","122"
"06/27/1984","Very Unhealthy","209"
"06/28/1984","Unhealthy","156"
"06/29/1984","Unhealthy for Sensitive Groups","122"
"06/30/1984","Good","32"
"07/01/1984","Moderate","67"
"07/02/1984","Unhealthy","187"
"07/03/1984","Unhealthy","174"
"07/04/1984","Unhealthy","151"
"07/05/1984","Moderate","87"
"07/06/1984","Good","46"
"07/07/1984","Moderate","61"
"07/08/1984","Good","44"
"07/09/1984","Moderate","58"
"07/10/1984","Moderate","58"
"07/11/1984","Unhealthy","197"
"07/12/1984","Unhealthy for Sensitive Groups","136"
"07/13/1984","Unhealthy","174"
"07/14/1984","Very Unhealthy","225"
"07/15/1984","Unhealthy for Sensitive Groups","133"
"07/16/1984","Unhealthy","179"
"07/17/1984","Unhealthy","164"
"07/18/1984","Moderate","90"
"07/19/1984","Moderate","90"
"07/20/1984","Unhealthy for Sensitive Groups","143"
"07/21/1984","Good","38"
"07/22/1984","Good","35"
"07/23/1984","Good","48"
"07/24/1984","Unhealthy","156"
"07/25/1984","Moderate","80"
"07/26/1984","Unhealthy for Sensitive Groups","122"
"07/27/1984","Moderate","71"
"07/28/1984","Good","45"
"07/29/1984","Unhealthy","151"
"07/30/1984","Good","48"
"07/31/1984","Very Unhealthy","216"
"08/01/1984","Unhealthy","174"
"08/02/1984","Very Unhealthy","208"
"08/03/1984","Moderate","93"
"08/04/1984","Very Unhealthy","204"
"08/05/1984","Unhealthy","154"
"08/06/1984","Very Unhealthy","210"
"08/07/1984","Unhealthy","177"
"08/08/1984","Very Unhealthy","201"
"08/09/1984","Unhealthy","172"
"08/10/1984","Moderate","67"
"08/11/1984","Moderate","54"
"08/12/1984","Good","43"
"08/13/1984","Moderate","54"
"08/14/1984","Very Unhealthy","223"
"08/15/1984","Unhealthy","151"
"08/16/1984","Very Unhealthy","207"
"08/17/1984","Unhealthy for Sensitive Groups","129"
"08/18/1984","Unhealthy for Sensitive Groups","112"
"08/19/1984","Unhealthy for Sensitive Groups","126"
"08/20/1984","Good","50"
"08/21/1984","Unhealthy","174"
"08/22/1984","Unhealthy for Sensitive Groups","140"
"08/23/1984","Good","50"
"08/24/1984","Good","44"
"08/25/1984","Unhealthy for Sensitive Groups","105"
"08/26/1984","Unhealthy for Sensitive Groups","112"
"08/27/1984","Unhealthy for Sensitive Groups","133"
"08/28/1984","Unhealthy for Sensitive Groups","122"
"08/29/1984","Moderate","84"
"08/30/1984","Unhealthy for Sensitive Groups","108"
"08/31/1984","Moderate","93"
"09/01/1984","Moderate","54"
"09/02/1984","Unhealthy","156"
"09/03/1984","Unhealthy","200"
"09/04/1984","Good","20"
"09/05/1984","Good","41"
"09/06/1984","Good","40"
"09/07/1984","Moderate","71"
"09/08/1984","Good","49"
"09/09/1984","Moderate","61"
"09/10/1984","Good","36"
"09/11/1984","Good","40"
"09/12/1984","Good","44"
"09/13/1984","Good","43"
"09/14/1984","Moderate","80"
"09/15/1984","Good","28"
"09/16/1984","Good","33"
"09/17/1984","Good","36"
"09/18/1984","Moderate","51"
"09/19/1984","Unhealthy for Sensitive Groups","101"
"09/20/1984","Unhealthy","200"
"09/21/1984","Good","45"
"09/22/1984","Moderate","100"
"09/23/1984","Moderate","74"
"09/24/1984","Unhealthy for Sensitive Groups","122"
"09/25/1984","Unhealthy for Sensitive Groups","140"
"09/26/1984","Good","35"
"09/27/1984","Good","31"
"09/28/1984","Good","14"
"09/29/1984","Good","30"
"09/30/1984","Good","46"
"10/01/1984","Good","26"
"10/02/1984","Good","31"
"10/03/1984","Moderate","84"
"10/04/1984","Good","33"
"10/05/1984","Good","36"
"10/06/1984","Good","40"
"10/07/1984","Moderate","51"
"10/08/1984","Good","49"
"10/09/1984","Good","21"
"10/10/1984","Moderate","54"
"10/11/1984","Good","44"
"10/12/1984","Good","33"
"10/13/1984","Good","36"
"10/14/1984","Good","32"
"10/15/1984","Good","33"
"10/16/1984","Good","38"
"10/17/1984","Good","44"
"10/18/1984","Good","37"
"10/19/1984","Moderate","58"
"10/20/1984","Good","30"
"10/21/1984","Good","44"
"10/22/1984","Good","37"
"10/23/1984","Good","19"
"10/24/1984","Good","21"
"10/25/1984","Good","46"
"10/26/1984","Good","30"
"10/27/1984","Moderate","90"
"10/28/1984","Good","38"
"10/29/1984","Good","27"
"10/30/1984","Good","34"
"10/31/1984","Good","32"
"11/01/1984","Good","34"
"11/02/1984","Good","26"
"11/03/1984","Good","31"
"11/04/1984","Good","35"
"11/05/1984","Good","22"
"11/06/1984","Good","21"
"11/07/1984","Good","29"
"11/08/1984","Good","25"
"11/09/1984","Good","30"
"11/10/1984","Good","49"
"11/11/1984","Good","36"
"11/12/1984","Good","21"
"11/13/1984","Good","28"
"11/14/1984","Good","32"
"11/15/1984","Good","31"
"11/16/1984","Good","30"
"11/17/1984","Good","24"
"11/18/1984","Good","19"
"11/19/1984","Good","26"
"11/20/1984","Good","31"
"11/21/1984","Good","35"
"11/22/1984","Good","27"
"11/23/1984","Good","23"
"11/24/1984","Good","17"
"11/25/1984","Good","31"
"11/26/1984","Good","31"
"11/27/1984","Good","38"
"11/28/1984","Good","38"
"11/29/1984","Good","23"
"11/30/1984","Good","26"
"12/01/1984","Good","23"
"12/02/1984","Good","20"
"12/03/1984","Good","31"
"12/04/1984","Good","21"
"12/05/1984","Good","29"
"12/06/1984","Good","26"
"12/07/1984","Good","28"
"12/08/1984","Good","23"
"12/09/1984","Good","20"
"12/10/1984","Good","23"
"12/11/1984","Good","16"
"12/12/1984","Good","10"
"12/13/1984","Good","21"
"12/14/1984","Good","23"
"12/15/1984","Good","14"
"12/16/1984","Good","19"
"12/17/1984","Good","18"
"12/18/1984","Good","15"
"12/19/1984","Good","14"
"12/20/1984","Good","12"
"12/21/1984","Good","24"
"12/22/1984","Good","25"
"12/23/1984","Good","24"
"12/24/1984","Good","21"
"12/25/1984","Good","34"
"12/26/1984","Good","20"
"12/27/1984","Good","19"
"12/28/1984","Good","18"
"12/29/1984","Good","33"
"12/30/1984","Good","26"
"12/31/1984","Good","11"
