"Date","AQI Category","Ozone AQI Value"
"05/16/2012","Unhealthy for Sensitive Groups","112"
"05/17/2012","Moderate","51"
"05/18/2012","Moderate","64"
"05/19/2012","Unhealthy for Sensitive Groups","101"
"05/20/2012","Good","49"
"05/21/2012","Good","32"
"05/22/2012","Good","36"
"05/23/2012","Good","43"
"05/24/2012","Moderate","54"
"05/25/2012","Good","36"
"05/26/2012","Good","43"
"05/27/2012","Good","46"
"05/28/2012","Moderate","100"
"05/29/2012","Moderate","54"
"05/30/2012","Good","47"
"05/31/2012","Unhealthy for Sensitive Groups","112"
"06/01/2012","Moderate","80"
"06/02/2012","Moderate","58"
"06/03/2012","Moderate","64"
"06/04/2012","Good","34"
"06/05/2012","Good","34"
"06/06/2012","Good","45"
"06/07/2012","Moderate","51"
"06/08/2012","Moderate","61"
"06/09/2012","Unhealthy for Sensitive Groups","108"
"06/10/2012","Unhealthy","161"
"06/11/2012","Moderate","80"
"06/12/2012","Good","36"
"06/13/2012","Good","44"
"06/14/2012","Moderate","61"
"06/15/2012","Unhealthy for Sensitive Groups","105"
"06/16/2012","Moderate","74"
"06/17/2012","Good","47"
"06/18/2012","Good","39"
"06/19/2012","Moderate","74"
"06/20/2012","Unhealthy","166"
"06/21/2012","Unhealthy","179"
"06/22/2012","Unhealthy for Sensitive Groups","150"
"06/23/2012","Moderate","61"
"06/24/2012","Moderate","93"
"06/25/2012","Moderate","71"
"06/26/2012","Good","38"
"06/27/2012","Good","48"
"06/28/2012","Unhealthy for Sensitive Groups","150"
"06/29/2012","Unhealthy","179"
"06/30/2012","Unhealthy for Sensitive Groups","126"
"07/01/2012","Unhealthy for Sensitive Groups","129"
"07/02/2012","Moderate","58"
"07/03/2012","Unhealthy for Sensitive Groups","105"
"07/04/2012","Unhealthy for Sensitive Groups","133"
"07/05/2012","Unhealthy for Sensitive Groups","115"
"07/06/2012","Unhealthy","169"
"07/07/2012","Unhealthy","161"
"07/08/2012","Moderate","61"
"07/09/2012","Moderate","100"
"07/10/2012","Moderate","54"
"07/11/2012","Moderate","74"
"07/12/2012","Unhealthy for Sensitive Groups","108"
"07/13/2012","Unhealthy","161"
"07/14/2012","Moderate","67"
"07/15/2012","Moderate","58"
"07/16/2012","Moderate","100"
"07/17/2012","Unhealthy","156"
"07/18/2012","Unhealthy for Sensitive Groups","147"
"07/19/2012","Good","43"
"07/20/2012","Good","32"
"07/21/2012","Moderate","54"
"07/22/2012","Moderate","61"
"07/23/2012","Unhealthy for Sensitive Groups","126"
"07/24/2012","Unhealthy for Sensitive Groups","112"
"07/25/2012","Moderate","61"
"07/26/2012","Unhealthy for Sensitive Groups","143"
"07/27/2012","Moderate","97"
"07/28/2012","Moderate","87"
"07/29/2012","Moderate","58"
"07/30/2012","Moderate","77"
"07/31/2012","Moderate","77"
"08/01/2012","Good","49"
"08/02/2012","Unhealthy for Sensitive Groups","122"
"08/03/2012","Unhealthy for Sensitive Groups","108"
"08/04/2012","Moderate","54"
"08/05/2012","Good","45"
"08/06/2012","Moderate","87"
"08/07/2012","Unhealthy for Sensitive Groups","101"
"08/08/2012","Unhealthy for Sensitive Groups","147"
"08/09/2012","Unhealthy for Sensitive Groups","105"
"08/10/2012","Good","48"
"08/11/2012","Moderate","64"
"08/12/2012","Good","48"
"08/13/2012","Moderate","77"
"08/14/2012","Good","47"
"08/15/2012","Moderate","80"
"08/16/2012","Moderate","77"
"08/17/2012","Unhealthy for Sensitive Groups","101"
"08/18/2012","Good","45"
"08/19/2012","Good","43"
"08/20/2012","Moderate","71"
"08/21/2012","Unhealthy for Sensitive Groups","105"
"08/22/2012","Unhealthy for Sensitive Groups","147"
"08/23/2012","Unhealthy for Sensitive Groups","147"
"08/24/2012","Unhealthy","154"
"08/25/2012","Moderate","100"
"08/26/2012","Good","42"
"08/27/2012","Moderate","54"
"08/28/2012","Moderate","58"
"08/29/2012","Good","50"
"08/30/2012","Moderate","93"
"08/31/2012","Unhealthy for Sensitive Groups","143"
"09/01/2012","Unhealthy for Sensitive Groups","105"
"09/02/2012","Good","50"
"09/03/2012","Good","35"
"09/04/2012","Good","37"
"09/05/2012","Good","35"
"09/06/2012","Good","37"
"09/07/2012","Moderate","77"
"09/08/2012","Good","44"
"09/09/2012","Good","35"
"09/10/2012","Good","36"
"09/11/2012","Good","41"
"09/12/2012","Moderate","84"
"09/13/2012","Moderate","97"
"09/14/2012","Moderate","64"
"09/15/2012","Good","35"
"09/16/2012","Good","41"
"09/17/2012","Moderate","58"
"09/18/2012","Good","35"
"09/19/2012","Good","35"
"09/20/2012","Good","45"
"09/21/2012","Good","47"
"09/22/2012","Moderate","51"
"09/23/2012","Good","33"
"09/24/2012","Good","36"
"09/25/2012","Good","49"
"09/26/2012","Moderate","54"
"09/27/2012","Good","36"
"09/28/2012","Good","44"
"09/29/2012","Good","25"
"09/30/2012","Good","41"
"10/01/2012","Good","38"
"10/02/2012","Good","33"
"10/03/2012","Good","33"
"10/04/2012","Good","29"
"10/05/2012","Moderate","71"
"10/06/2012","Good","44"
"10/07/2012","Good","20"
"10/08/2012","Good","17"
"10/09/2012","Good","18"
"10/10/2012","Good","37"
"10/11/2012","Good","32"
"10/12/2012","Good","31"
"10/13/2012","Good","32"
"10/14/2012","Good","45"
"10/15/2012","Good","30"
"10/16/2012","Good","32"
"10/17/2012","Good","30"
"10/18/2012","Good","43"
"10/19/2012","Good","34"
"10/20/2012","Good","30"
"10/21/2012","Good","35"
"10/22/2012","Good","37"
"10/23/2012","Good","29"
"10/24/2012","Good","37"
"10/25/2012","Good","34"
"10/26/2012","Good","31"
"10/27/2012","Good","39"
"10/28/2012","Good","33"
"10/29/2012","Good","28"
"10/30/2012","Good","21"
"10/31/2012","Good","16"
"11/01/2012","Good","19"
"11/02/2012","Good","27"
"11/03/2012","Good","30"
"11/04/2012","Good","29"
"11/05/2012","Good","31"
"11/06/2012","Good","27"
"11/07/2012","Good","31"
"11/08/2012","Good","33"
"11/09/2012","Good","34"
"11/10/2012","Good","28"
"11/11/2012","Good","48"
"11/12/2012","Good","41"
"11/13/2012","Good","34"
"11/14/2012","Good","25"
"11/15/2012","Good","17"
"11/16/2012","Good","19"
"11/17/2012","Good","29"
"11/18/2012","Good","29"
"11/19/2012","Good","25"
"11/20/2012","Good","24"
"11/21/2012","Good","29"
"11/22/2012","Good","37"
"11/23/2012","Good","31"
"11/24/2012","Good","30"
"11/25/2012","Good","30"
"11/26/2012","Good","25"
"11/27/2012","Good","14"
"11/28/2012","Good","24"
"11/29/2012","Good","24"
"11/30/2012","Good","13"
"12/01/2012","Good","23"
"12/02/2012","Good","25"
"12/03/2012","Good","26"
"12/04/2012","Good","30"
"12/05/2012","Good","31"
"12/06/2012","Good","25"
"12/07/2012","Good","8"
"12/08/2012","Good","7"
"12/09/2012","Good","6"
"12/10/2012","Good","12"
"12/11/2012","Good","20"
"12/12/2012","Good","20"
"12/13/2012","Good","30"
"12/14/2012","Good","20"
"12/15/2012","Good","19"
"12/16/2012","Good","22"
"12/17/2012","Good","14"
"12/18/2012","Good","24"
"12/19/2012","Good","27"
"12/20/2012","Good","34"
"12/21/2012","Good","34"
"12/22/2012","Good","34"
"12/23/2012","Good","30"
"12/24/2012","Good","24"
"12/25/2012","Good","28"
"12/26/2012","Good","31"
"12/27/2012","Good","31"
"12/28/2012","Good","31"
"12/29/2012","Good","31"
"12/30/2012","Good","36"
"12/31/2012","Good","25"
