"Date","AQI Category","PM2.5 AQI Value"
"03/18/2016","Moderate","51"
"03/19/2016","Good","28"
"03/20/2016","Moderate","66"
"03/21/2016","Good","45"
"03/22/2016","Good","45"
"03/23/2016","Moderate","62"
"03/24/2016","Moderate","88"
"03/25/2016","Good","43"
"03/26/2016","Good","39"
"03/27/2016","Good","50"
"03/28/2016","Good","37"
"03/29/2016","Good","33"
"03/30/2016","Good","31"
"03/31/2016","Good","35"
"04/01/2016","Good","34"
"04/02/2016","Good","27"
"04/03/2016","Good","35"
"04/04/2016","Good","37"
"04/05/2016","Good","32"
"04/06/2016","Good","33"
"04/07/2016","Good","25"
"04/08/2016","Moderate","55"
"04/09/2016","Good","45"
"04/10/2016","Good","33"
"04/11/2016","Good","32"
"04/12/2016","Good","36"
"04/13/2016","Good","34"
"04/14/2016","Good","48"
"04/15/2016","Good","40"
"04/16/2016","Good","49"
"04/17/2016","Good","39"
"04/18/2016","Good","48"
"04/19/2016","Good","49"
"04/20/2016","Good","22"
"04/21/2016","Good","47"
"04/22/2016","Moderate","61"
"04/23/2016","Good","37"
"04/24/2016","Good","33"
"04/25/2016","Good","49"
"04/26/2016","Moderate","59"
"04/27/2016","Moderate","60"
"04/28/2016","Moderate","74"
"04/29/2016","Moderate","70"
"04/30/2016","Moderate","54"
"05/01/2016","Good","42"
"05/02/2016","Moderate","60"
"05/03/2016","Moderate","59"
"05/04/2016","Moderate","66"
"05/05/2016","Moderate","61"
"05/06/2016","Moderate","51"
"05/07/2016","Good","36"
"05/08/2016","Good","43"
"05/09/2016","Moderate","58"
"05/10/2016","Moderate","64"
"05/11/2016","Moderate","73"
"05/12/2016","Moderate","78"
"05/13/2016","Moderate","62"
"05/14/2016","Good","48"
"05/15/2016","Good","32"
"05/16/2016","Good","43"
"05/17/2016","Moderate","51"
"05/18/2016","Moderate","59"
"05/19/2016","Moderate","55"
"05/20/2016","Moderate","52"
"05/21/2016","Moderate","56"
"05/22/2016","Good","37"
"05/23/2016","Moderate","53"
"05/24/2016","Moderate","53"
"05/25/2016","Moderate","68"
"05/26/2016","Moderate","74"
"05/27/2016","Moderate","73"
"05/28/2016","Moderate","64"
"05/29/2016","Good","41"
"05/30/2016","Good","50"
"05/31/2016","Good","47"
"06/01/2016","Moderate","63"
"06/02/2016","Moderate","59"
"06/03/2016","Good","48"
"06/04/2016","Moderate","55"
"06/05/2016","Moderate","52"
"06/06/2016","Moderate","52"
"06/07/2016","Moderate","56"
"06/08/2016","Good","36"
"06/09/2016","Good","42"
"06/10/2016","Good","43"
"06/11/2016","Moderate","60"
"06/12/2016","Moderate","54"
"06/13/2016","Good","35"
"06/14/2016","Good","38"
"06/15/2016","Moderate","60"
"06/16/2016","Moderate","75"
"06/17/2016","Moderate","54"
"06/18/2016","Moderate","52"
"06/19/2016","Moderate","57"
"06/20/2016","Moderate","60"
"06/21/2016","Moderate","61"
"06/22/2016","Moderate","58"
"06/23/2016","Moderate","53"
"06/24/2016","Moderate","63"
"06/25/2016","Moderate","65"
"06/26/2016","Moderate","62"
"06/27/2016","Moderate","55"
"06/28/2016","Moderate","58"
"06/29/2016","Good","43"
"06/30/2016","Good","41"
"07/01/2016","Moderate","58"
"07/02/2016","Good","34"
"07/03/2016","Good","50"
"07/04/2016","Moderate","51"
"07/05/2016","Good","41"
"07/06/2016","Moderate","51"
"07/07/2016","Moderate","62"
"07/08/2016","Moderate","60"
"07/09/2016","Good","45"
"07/10/2016","Good","35"
"07/11/2016","Good","29"
"07/12/2016","Good","43"
"07/13/2016","Good","38"
"07/14/2016","Moderate","58"
"07/15/2016","Moderate","56"
"07/16/2016","Good","48"
"07/17/2016","Good","47"
"07/18/2016","Moderate","55"
"07/19/2016","Moderate","52"
"07/20/2016","Moderate","68"
"07/21/2016","Moderate","55"
"07/22/2016","Moderate","70"
"07/23/2016","Moderate","58"
"07/24/2016","Moderate","53"
"07/25/2016","Moderate","65"
"07/26/2016","Moderate","53"
"07/27/2016","Moderate","55"
"07/28/2016","Moderate","64"
"07/29/2016","Moderate","54"
"07/30/2016","Moderate","63"
"07/31/2016","Good","46"
"08/01/2016","Moderate","58"
"08/02/2016","Moderate","57"
"08/03/2016","Moderate","64"
"08/04/2016","Good","41"
"08/05/2016","Moderate","68"
"08/06/2016","Moderate","62"
"08/07/2016","Good","33"
"08/08/2016","Moderate","58"
"08/09/2016","Moderate","56"
"08/10/2016","Moderate","53"
"08/11/2016","Moderate","59"
"08/12/2016","Moderate","60"
"08/13/2016","Moderate","53"
"08/14/2016","Good","44"
"08/15/2016","Good","49"
"08/16/2016","Moderate","54"
"08/17/2016","Good","37"
"08/18/2016","Good","50"
"08/19/2016","Good","46"
"08/20/2016","Moderate","56"
"08/21/2016","Good","42"
"08/22/2016","Good","31"
"08/23/2016","Good","46"
"08/24/2016","Moderate","57"
"08/25/2016","Moderate","52"
"08/26/2016","Moderate","54"
"08/27/2016","Moderate","55"
"08/28/2016","Moderate","52"
"08/29/2016","Moderate","53"
"08/30/2016","Moderate","52"
"08/31/2016","Moderate","56"
"09/01/2016","Moderate","52"
"09/02/2016","Good","46"
"09/03/2016","Moderate","72"
"09/04/2016","Moderate","56"
"09/05/2016","Moderate","52"
"09/06/2016","Good","37"
"09/07/2016","Good","28"
"09/08/2016","Moderate","61"
"09/09/2016","Moderate","72"
"09/10/2016","Moderate","71"
"09/11/2016","Good","46"
"09/12/2016","Good","42"
"09/13/2016","Moderate","51"
"09/14/2016","Good","43"
"09/15/2016","Good","38"
"09/16/2016","Good","43"
"09/17/2016","Good","45"
"09/18/2016","Good","41"
"09/19/2016","Good","35"
"09/20/2016","Good","43"
"09/21/2016","Moderate","54"
"09/22/2016","Moderate","56"
"09/23/2016","Moderate","74"
"09/24/2016","Good","43"
"09/25/2016","Good","40"
"09/26/2016","Good","47"
"09/27/2016","Good","40"
"09/28/2016","Moderate","71"
"09/29/2016","Moderate","74"
"09/30/2016","Moderate","51"
"10/01/2016","Moderate","64"
"10/02/2016","Moderate","53"
"10/03/2016","Moderate","52"
"10/04/2016","Moderate","59"
"10/05/2016","Moderate","56"
"10/06/2016","Good","49"
"10/07/2016","Moderate","61"
"10/08/2016","Moderate","53"
"10/09/2016","Good","37"
"10/10/2016","Good","40"
"10/11/2016","Good","45"
"10/12/2016","Moderate","51"
"10/13/2016","Moderate","56"
"10/14/2016","Moderate","54"
"10/15/2016","Moderate","55"
"10/16/2016","Moderate","58"
"10/17/2016","Moderate","65"
"10/18/2016","Moderate","57"
"10/19/2016","Moderate","57"
"10/20/2016","Moderate","65"
"10/21/2016","Good","24"
"10/22/2016","Good","21"
"10/23/2016","Good","37"
"10/24/2016","Good","38"
"10/25/2016","Good","37"
"10/26/2016","Good","48"
"10/27/2016","Good","44"
"10/28/2016","Good","29"
"10/29/2016","Moderate","52"
"10/30/2016","Moderate","57"
"10/31/2016","Good","26"
"11/01/2016","Good","39"
"11/02/2016","Moderate","60"
"11/03/2016","Moderate","71"
"11/04/2016","Good","42"
"11/05/2016","Moderate","57"
"11/06/2016","Moderate","56"
"11/07/2016","Moderate","52"
"11/08/2016","Moderate","62"
"11/09/2016","Moderate","70"
"11/10/2016","Moderate","52"
"11/11/2016","Good","48"
"11/12/2016","Good","49"
"11/13/2016","Moderate","72"
"11/14/2016","Moderate","73"
"11/15/2016","Moderate","68"
"11/16/2016","Moderate","83"
"11/17/2016","Moderate","64"
"11/18/2016","Moderate","72"
"11/19/2016","Moderate","83"
"11/20/2016","Good","27"
"11/21/2016","Moderate","56"
"11/22/2016","Good","40"
"11/23/2016","Moderate","56"
"11/24/2016","Moderate","71"
"11/25/2016","Moderate","99"
"11/26/2016","Moderate","64"
"11/27/2016","Good","40"
"11/28/2016","Moderate","60"
"11/29/2016","Good","43"
"11/30/2016","Moderate","52"
"12/01/2016","Good","40"
"12/02/2016","Moderate","71"
"12/03/2016","Good","48"
"12/04/2016","Good","41"
"12/05/2016","Good","43"
"12/06/2016","Good","45"
"12/07/2016","Moderate","54"
"12/08/2016","Moderate","62"
"12/09/2016","Moderate","58"
"12/10/2016","Moderate","66"
"12/11/2016","Moderate","71"
"12/12/2016","Moderate","55"
"12/13/2016","Moderate","66"
"12/14/2016","Moderate","71"
"12/15/2016","Moderate","54"
"12/16/2016","Moderate","61"
"12/17/2016","Moderate","60"
"12/18/2016","Moderate","59"
"12/19/2016","Good","37"
"12/20/2016","Moderate","57"
"12/21/2016","Moderate","78"
"12/22/2016","Moderate","68"
"12/23/2016","Moderate","97"
"12/24/2016","Moderate","64"
"12/25/2016","Moderate","52"
"12/26/2016","Moderate","59"
"12/27/2016","Moderate","56"
"12/28/2016","Moderate","53"
"12/29/2016","Moderate","54"
"12/30/2016","Moderate","54"
"12/31/2016","Good","40"
