"Date","AQI Category","Ozone AQI Value"
"06/06/1996","Unhealthy for Sensitive Groups","147"
"06/07/1996","Unhealthy for Sensitive Groups","140"
"06/08/1996","Unhealthy for Sensitive Groups","119"
"06/09/1996","Good","33"
"06/10/1996","Good","33"
"06/11/1996","Good","43"
"06/12/1996","Unhealthy for Sensitive Groups","108"
"06/13/1996","Unhealthy for Sensitive Groups","136"
"06/14/1996","Unhealthy","177"
"06/15/1996","Unhealthy","177"
"06/16/1996","Unhealthy","190"
"06/17/1996","Unhealthy for Sensitive Groups","115"
"06/18/1996","Unhealthy for Sensitive Groups","126"
"06/19/1996","Moderate","61"
"06/20/1996","Moderate","51"
"06/21/1996","Unhealthy for Sensitive Groups","115"
"06/22/1996","Unhealthy","182"
"06/23/1996","Moderate","90"
"06/24/1996","Unhealthy for Sensitive Groups","122"
"06/25/1996","Unhealthy for Sensitive Groups","105"
"06/26/1996","Moderate","61"
"06/27/1996","Moderate","100"
"06/28/1996","Moderate","97"
"06/29/1996","Moderate","58"
"06/30/1996","Good","35"
"07/01/1996","Unhealthy for Sensitive Groups","147"
"07/02/1996","Unhealthy for Sensitive Groups","101"
"07/03/1996","Moderate","97"
"07/04/1996","Good","34"
"07/05/1996","Moderate","93"
"07/06/1996","Very Unhealthy","210"
"07/07/1996","Very Unhealthy","214"
"07/08/1996","Unhealthy","187"
"07/09/1996","Unhealthy","177"
"07/10/1996","Good","50"
"07/11/1996","Unhealthy for Sensitive Groups","105"
"07/12/1996","Good","46"
"07/13/1996","Good","28"
"07/14/1996","Unhealthy","166"
"07/15/1996","Good","44"
"07/16/1996","Unhealthy for Sensitive Groups","147"
"07/17/1996","Unhealthy for Sensitive Groups","150"
"07/18/1996","Unhealthy for Sensitive Groups","119"
"07/19/1996","Good","50"
"07/20/1996","Good","44"
"07/21/1996","Good","50"
"07/22/1996","Good","39"
"07/23/1996","Good","46"
"07/24/1996","Unhealthy","161"
"07/25/1996","Unhealthy for Sensitive Groups","119"
"07/26/1996","Unhealthy for Sensitive Groups","105"
"07/27/1996","Moderate","61"
"07/28/1996","Unhealthy for Sensitive Groups","115"
"07/29/1996","Moderate","58"
"07/30/1996","Good","42"
"07/31/1996","Good","44"
"08/01/1996","Moderate","93"
"08/02/1996","Unhealthy","156"
"08/03/1996","Unhealthy for Sensitive Groups","101"
"08/04/1996","Unhealthy","154"
"08/05/1996","Unhealthy","177"
"08/06/1996","Very Unhealthy","202"
"08/07/1996","Unhealthy","161"
"08/08/1996","Unhealthy for Sensitive Groups","133"
"08/09/1996","Good","47"
"08/10/1996","Moderate","58"
"08/11/1996","Moderate","58"
"08/12/1996","Good","28"
"08/13/1996","Good","35"
"08/14/1996","Unhealthy for Sensitive Groups","105"
"08/15/1996","Unhealthy for Sensitive Groups","143"
"08/16/1996","Moderate","100"
"08/17/1996","Unhealthy for Sensitive Groups","140"
"08/18/1996","Unhealthy for Sensitive Groups","105"
"08/19/1996","Moderate","90"
"08/20/1996","Moderate","71"
"08/21/1996","Moderate","61"
"08/22/1996","Unhealthy for Sensitive Groups","136"
"08/23/1996","Unhealthy","195"
"08/24/1996","Moderate","93"
"08/25/1996","Moderate","90"
"08/26/1996","Unhealthy for Sensitive Groups","150"
"08/27/1996","Moderate","80"
"08/28/1996","Moderate","77"
"08/29/1996","Unhealthy for Sensitive Groups","112"
"08/30/1996","Moderate","71"
"08/31/1996","Unhealthy for Sensitive Groups","140"
"09/01/1996","Unhealthy","151"
"09/02/1996","Unhealthy for Sensitive Groups","108"
"09/03/1996","Unhealthy for Sensitive Groups","119"
"09/04/1996","Good","44"
"09/05/1996","Moderate","58"
"09/06/1996","Good","29"
"09/07/1996","Good","49"
"09/08/1996","Moderate","100"
"09/09/1996","Unhealthy for Sensitive Groups","108"
"09/10/1996","Unhealthy for Sensitive Groups","126"
"09/11/1996","Good","19"
"09/12/1996","Good","39"
"09/13/1996","Good","34"
"09/14/1996","Good","32"
"09/15/1996","Moderate","67"
"09/16/1996","Moderate","51"
"09/17/1996","Good","50"
"09/18/1996","Good","31"
"09/19/1996","Good","42"
"09/20/1996","Good","41"
"09/21/1996","Moderate","74"
"09/22/1996","Good","44"
"09/23/1996","Good","31"
"09/24/1996","Good","31"
"09/25/1996","Good","37"
"09/26/1996","Good","36"
"09/27/1996","Good","42"
"09/28/1996","Good","39"
"09/29/1996","Good","28"
"09/30/1996","Good","38"
"10/01/1996","Moderate","74"
"10/02/1996","Good","32"
"10/03/1996","Good","32"
"10/04/1996","Good","28"
"10/05/1996","Good","29"
"10/06/1996","Good","37"
"10/07/1996","Good","31"
"10/08/1996","Good","30"
"10/09/1996","Good","38"
"10/10/1996","Good","27"
"10/11/1996","Good","25"
"10/12/1996","Good","29"
"10/13/1996","Good","40"
"10/14/1996","Moderate","54"
"10/15/1996","Good","29"
"10/16/1996","Good","47"
"10/17/1996","Moderate","74"
"10/18/1996","Moderate","80"
"10/19/1996","Good","39"
"10/20/1996","Good","19"
"10/21/1996","Good","23"
"10/22/1996","Good","12"
"10/23/1996","Good","50"
"10/24/1996","Good","36"
"10/25/1996","Good","21"
"10/26/1996","Good","29"
"10/27/1996","Moderate","51"
"10/28/1996","Good","31"
"10/29/1996","Good","27"
"10/30/1996","Good","40"
"10/31/1996","Good","37"
"11/01/1996","Good","18"
"11/02/1996","Good","23"
"11/03/1996","Good","26"
"11/04/1996","Good","26"
"11/05/1996","Good","35"
"11/06/1996","Good","26"
"11/07/1996","Good","33"
"11/08/1996","Good","31"
"11/09/1996","Good","24"
"11/10/1996","Good","24"
"11/11/1996","Good","19"
"11/12/1996","Good","20"
"11/13/1996","Good","21"
"11/14/1996","Good","15"
"11/15/1996","Good","30"
"11/16/1996","Good","21"
"11/17/1996","Good","19"
"11/18/1996","Good","10"
"11/19/1996","Good","19"
"11/20/1996","Good","21"
"11/21/1996","Good","15"
"11/22/1996","Good","19"
"11/23/1996","Good","24"
"11/24/1996","Good","12"
"11/25/1996","Good","27"
"11/26/1996","Good","29"
"11/27/1996","Good","28"
"11/28/1996","Good","23"
"11/29/1996","Good","17"
"11/30/1996","Good","32"
"12/01/1996","Good","37"
"12/02/1996","Good","30"
"12/03/1996","Good","23"
"12/04/1996","Good","6"
"12/05/1996","Good","23"
"12/06/1996","Good","22"
"12/07/1996","Good","26"
"12/08/1996","Good","28"
"12/09/1996","Good","21"
"12/10/1996","Good","13"
"12/11/1996","Good","9"
"12/12/1996","Good","27"
"12/13/1996","Good","30"
"12/14/1996","Good","20"
"12/15/1996","Good","19"
"12/16/1996","Good","24"
"12/17/1996","Good","24"
"12/18/1996","Good","9"
"12/19/1996","Good","16"
"12/20/1996","Good","28"
"12/21/1996","Good","23"
"12/22/1996","Good","27"
"12/23/1996","Good","31"
"12/24/1996","Good","37"
"12/25/1996","Good","25"
"12/26/1996","Good","15"
"12/27/1996","Good","17"
"12/28/1996","Good","28"
"12/29/1996","Good","15"
"12/30/1996","Good","15"
"12/31/1996","Good","15"
