"Date","AQI Category","Ozone AQI Value"
"01/01/1995","Good","14"
"01/02/1995","Good","26"
"01/03/1995","Good","20"
"01/04/1995","Good","26"
"01/05/1995","Good","23"
"01/06/1995","Good","31"
"01/07/1995","Good","29"
"01/08/1995","Good","23"
"01/09/1995","Good","15"
"01/10/1995","Good","22"
"01/11/1995","Good","23"
"01/12/1995","Good","31"
"01/13/1995","Good","38"
"01/14/1995","Good","36"
"01/15/1995","Good","38"
"01/16/1995","Good","31"
"01/17/1995","Good","7"
"01/18/1995","Good","17"
"01/19/1995","Good","28"
"01/20/1995","Good","31"
"01/21/1995","Good","13"
"01/22/1995","Good","19"
"01/23/1995","Good","22"
"01/24/1995","Good","13"
"01/25/1995","Good","19"
"01/26/1995","Good","26"
"01/27/1995","Good","26"
"01/28/1995","Good","31"
"01/29/1995","Good","29"
"01/30/1995","Good","22"
"01/31/1995","Good","25"
"02/01/1995","Good","21"
"02/02/1995","Good","29"
"02/03/1995","Good","25"
"02/04/1995","Good","31"
"02/05/1995","Good","34"
"02/06/1995","Good","36"
"02/07/1995","Good","30"
"02/08/1995","Good","28"
"02/09/1995","Good","28"
"02/10/1995","Good","28"
"02/11/1995","Good","31"
"02/12/1995","Good","32"
"02/13/1995","Good","29"
"02/14/1995","Good","28"
"02/15/1995","Good","18"
"02/16/1995","Good","14"
"02/17/1995","Good","28"
"02/18/1995","Good","25"
"02/19/1995","Good","35"
"02/20/1995","Good","25"
"02/21/1995","Good","29"
"02/22/1995","Good","31"
"02/23/1995","Good","19"
"02/24/1995","Good","33"
"02/25/1995","Good","30"
"02/26/1995","Good","30"
"02/27/1995","Good","31"
"02/28/1995","Good","24"
"03/01/1995","Good","27"
"03/02/1995","Moderate","67"
"03/03/1995","Good","38"
"03/04/1995","Good","39"
"03/05/1995","Good","42"
"03/06/1995","Good","32"
"03/07/1995","Good","41"
"03/08/1995","Good","42"
"03/09/1995","Good","38"
"03/10/1995","Good","32"
"03/11/1995","Good","38"
"03/12/1995","Moderate","87"
"03/13/1995","Moderate","90"
"03/14/1995","Moderate","80"
"03/15/1995","Moderate","71"
"03/16/1995","Moderate","97"
"03/17/1995","Moderate","64"
"03/18/1995","Good","36"
"03/19/1995","Good","41"
"03/20/1995","Good","44"
"03/21/1995","Good","35"
"03/22/1995","Good","27"
"03/23/1995","Good","26"
"03/24/1995","Good","40"
"03/25/1995","Good","43"
"03/26/1995","Good","44"
"03/27/1995","Good","43"
"03/28/1995","Good","37"
"03/29/1995","Good","47"
"03/30/1995","Good","36"
"03/31/1995","Good","37"
"04/01/1995","Good","41"
"04/02/1995","Good","40"
"04/03/1995","Moderate","58"
"04/04/1995","Good","44"
"04/05/1995","Good","41"
"04/06/1995","Good","41"
"04/07/1995","Good","44"
"04/08/1995","Moderate","77"
"04/09/1995","Unhealthy for Sensitive Groups","105"
"04/10/1995","Good","36"
"04/11/1995","Good","44"
"04/12/1995","Good","44"
"04/13/1995","Good","42"
"04/14/1995","Good","37"
"04/15/1995","Good","48"
"04/16/1995","Moderate","51"
"04/17/1995","Good","45"
"04/18/1995","Good","49"
"04/19/1995","Unhealthy for Sensitive Groups","122"
"04/20/1995","Moderate","64"
"04/21/1995","Moderate","51"
"04/22/1995","Moderate","74"
"04/23/1995","Good","44"
"04/24/1995","Good","43"
"04/25/1995","Good","49"
"04/26/1995","Good","49"
"04/27/1995","Unhealthy for Sensitive Groups","133"
"04/28/1995","Moderate","51"
"04/29/1995","Moderate","64"
"04/30/1995","Good","47"
"05/01/1995","Good","44"
"05/02/1995","Good","42"
"05/03/1995","Moderate","54"
"05/04/1995","Moderate","64"
"05/05/1995","Moderate","64"
"05/06/1995","Moderate","58"
"05/07/1995","Moderate","51"
"05/08/1995","Good","45"
"05/09/1995","Moderate","58"
"05/10/1995","Moderate","51"
"05/11/1995","Good","46"
"05/12/1995","Good","50"
"05/13/1995","Moderate","90"
"05/14/1995","Good","33"
"05/15/1995","Moderate","61"
"05/16/1995","Moderate","100"
"05/17/1995","Good","43"
"05/18/1995","Good","32"
"05/19/1995","Good","35"
"05/20/1995","Unhealthy for Sensitive Groups","112"
"05/21/1995","Unhealthy for Sensitive Groups","150"
"05/22/1995","Good","50"
"05/23/1995","Unhealthy for Sensitive Groups","129"
"05/24/1995","Unhealthy","190"
"05/25/1995","Unhealthy for Sensitive Groups","126"
"05/26/1995","Good","39"
"05/27/1995","Moderate","90"
"05/28/1995","Good","36"
"05/29/1995","Good","41"
"05/30/1995","Good","36"
"05/31/1995","Unhealthy for Sensitive Groups","101"
"06/01/1995","Moderate","90"
"06/02/1995","Moderate","71"
"06/03/1995","Moderate","97"
"06/04/1995","Moderate","51"
"06/05/1995","Moderate","90"
"06/06/1995","Good","48"
"06/07/1995","Unhealthy","172"
"06/08/1995","Unhealthy for Sensitive Groups","140"
"06/09/1995","Moderate","97"
"06/10/1995","Good","41"
"06/11/1995","Unhealthy for Sensitive Groups","119"
"06/12/1995","Good","36"
"06/13/1995","Good","37"
"06/14/1995","Moderate","61"
"06/15/1995","Moderate","74"
"06/16/1995","Unhealthy for Sensitive Groups","119"
"06/17/1995","Unhealthy","192"
"06/18/1995","Very Unhealthy","206"
"06/19/1995","Very Unhealthy","223"
"06/20/1995","Very Unhealthy","229"
"06/21/1995","Unhealthy for Sensitive Groups","140"
"06/22/1995","Good","41"
"06/23/1995","Good","31"
"06/24/1995","Good","48"
"06/25/1995","Unhealthy","174"
"06/26/1995","Moderate","71"
"06/27/1995","Good","31"
"06/28/1995","Good","46"
"06/29/1995","Good","47"
"06/30/1995","Moderate","67"
"07/01/1995","Moderate","87"
"07/02/1995","Moderate","67"
"07/03/1995","Unhealthy for Sensitive Groups","105"
"07/04/1995","Unhealthy for Sensitive Groups","133"
"07/05/1995","Unhealthy for Sensitive Groups","119"
"07/06/1995","Moderate","97"
"07/07/1995","Good","47"
"07/08/1995","Unhealthy","156"
"07/09/1995","Good","41"
"07/10/1995","Unhealthy for Sensitive Groups","140"
"07/11/1995","Unhealthy","185"
"07/12/1995","Very Unhealthy","202"
"07/13/1995","Very Unhealthy","202"
"07/14/1995","Very Unhealthy","222"
"07/15/1995","Very Unhealthy","232"
"07/16/1995","Unhealthy for Sensitive Groups","115"
"07/17/1995","Unhealthy","159"
"07/18/1995","Unhealthy","154"
"07/19/1995","Unhealthy for Sensitive Groups","136"
"07/20/1995","Unhealthy","182"
"07/21/1995","Unhealthy for Sensitive Groups","129"
"07/22/1995","Unhealthy","177"
"07/23/1995","Unhealthy","159"
"07/24/1995","Unhealthy for Sensitive Groups","136"
"07/25/1995","Unhealthy","200"
"07/26/1995","Unhealthy","156"
"07/27/1995","Unhealthy","172"
"07/28/1995","Moderate","90"
"07/29/1995","Unhealthy","159"
"07/30/1995","Unhealthy for Sensitive Groups","143"
"07/31/1995","Unhealthy","195"
"08/01/1995","Very Unhealthy","208"
"08/02/1995","Unhealthy","197"
"08/03/1995","Unhealthy for Sensitive Groups","119"
"08/04/1995","Unhealthy","159"
"08/05/1995","Unhealthy for Sensitive Groups","129"
"08/06/1995","Good","32"
"08/07/1995","Good","46"
"08/08/1995","Good","43"
"08/09/1995","Moderate","84"
"08/10/1995","Moderate","77"
"08/11/1995","Good","50"
"08/12/1995","Unhealthy","166"
"08/13/1995","Moderate","90"
