"Date","AQI Category","Ozone AQI Value"
"03/16/2007","Good","32"
"03/17/2007","Good","39"
"03/18/2007","Good","43"
"03/19/2007","Good","47"
"03/20/2007","Good","44"
"03/21/2007","Good","44"
"03/22/2007","Good","48"
"03/23/2007","Good","28"
"03/24/2007","Good","35"
"03/25/2007","Good","39"
"03/26/2007","Good","39"
"03/27/2007","Good","50"
"03/28/2007","Good","44"
"03/29/2007","Good","44"
"03/30/2007","Good","41"
"03/31/2007","Good","44"
"04/01/2007","Good","44"
"04/02/2007","Moderate","61"
"04/03/2007","Good","42"
"04/04/2007","Good","39"
"04/05/2007","Good","33"
"04/06/2007","Good","35"
"04/07/2007","Good","36"
"04/08/2007","Good","29"
"04/09/2007","Good","36"
"04/10/2007","Good","42"
"04/11/2007","Good","46"
"04/12/2007","Good","46"
"04/13/2007","Good","40"
"04/14/2007","Good","49"
"04/15/2007","Moderate","54"
"04/16/2007","Good","38"
"04/17/2007","Good","41"
"04/18/2007","Good","38"
"04/19/2007","Good","34"
"04/20/2007","Moderate","58"
"04/21/2007","Moderate","71"
"04/22/2007","Unhealthy for Sensitive Groups","122"
"04/23/2007","Unhealthy for Sensitive Groups","129"
"04/24/2007","Moderate","87"
"04/25/2007","Moderate","54"
"04/26/2007","Good","48"
"04/27/2007","Good","28"
"04/28/2007","Good","41"
"04/29/2007","Good","50"
"04/30/2007","Moderate","84"
"05/01/2007","Moderate","61"
"05/02/2007","Good","50"
"05/03/2007","Good","49"
"05/04/2007","Good","47"
"05/05/2007","Unhealthy for Sensitive Groups","105"
"05/06/2007","Good","44"
"05/07/2007","Good","42"
"05/08/2007","Good","43"
"05/09/2007","Good","33"
"05/10/2007","Good","31"
"05/11/2007","Moderate","74"
"05/12/2007","Moderate","77"
"05/13/2007","Good","49"
"05/14/2007","Moderate","54"
"05/15/2007","Unhealthy for Sensitive Groups","150"
"05/16/2007","Unhealthy for Sensitive Groups","105"
"05/17/2007","Good","43"
"05/18/2007","Good","34"
"05/19/2007","Good","46"
"05/20/2007","Moderate","80"
"05/21/2007","Good","46"
"05/22/2007","Moderate","77"
"05/23/2007","Unhealthy for Sensitive Groups","101"
"05/24/2007","Unhealthy for Sensitive Groups","119"
"05/25/2007","Unhealthy","166"
"05/26/2007","Unhealthy","172"
"05/27/2007","Unhealthy","156"
"05/28/2007","Moderate","90"
"05/29/2007","Moderate","77"
"05/30/2007","Unhealthy","169"
"05/31/2007","Very Unhealthy","204"
"06/01/2007","Unhealthy","166"
"06/02/2007","Unhealthy for Sensitive Groups","136"
"06/03/2007","Good","32"
"06/04/2007","Good","47"
"06/05/2007","Moderate","80"
"06/06/2007","Good","42"
"06/07/2007","Unhealthy for Sensitive Groups","119"
"06/08/2007","Unhealthy","192"
"06/09/2007","Moderate","90"
"06/10/2007","Moderate","80"
"06/11/2007","Moderate","77"
"06/12/2007","Good","41"
"06/13/2007","Good","36"
"06/14/2007","Good","29"
"06/15/2007","Good","43"
"06/16/2007","Moderate","93"
"06/17/2007","Unhealthy for Sensitive Groups","122"
"06/18/2007","Unhealthy for Sensitive Groups","136"
"06/19/2007","Unhealthy","154"
"06/20/2007","Good","48"
"06/21/2007","Unhealthy for Sensitive Groups","112"
"06/22/2007","Good","44"
"06/23/2007","Moderate","51"
"06/24/2007","Moderate","87"
"06/25/2007","Moderate","93"
"06/26/2007","Very Unhealthy","215"
"06/27/2007","Unhealthy for Sensitive Groups","143"
"06/28/2007","Unhealthy for Sensitive Groups","143"
"06/29/2007","Good","31"
"06/30/2007","Moderate","67"
"07/01/2007","Good","38"
"07/02/2007","Good","38"
"07/03/2007","Moderate","74"
"07/04/2007","Good","49"
"07/05/2007","Moderate","71"
"07/06/2007","Moderate","80"
"07/07/2007","Moderate","67"
"07/08/2007","Unhealthy for Sensitive Groups","147"
"07/09/2007","Very Unhealthy","221"
"07/10/2007","Unhealthy for Sensitive Groups","129"
"07/11/2007","Moderate","64"
"07/12/2007","Moderate","67"
"07/13/2007","Moderate","77"
"07/14/2007","Unhealthy for Sensitive Groups","129"
"07/15/2007","Unhealthy for Sensitive Groups","129"
"07/16/2007","Unhealthy for Sensitive Groups","112"
"07/17/2007","Unhealthy","192"
"07/18/2007","Moderate","90"
"07/19/2007","Moderate","80"
"07/20/2007","Good","48"
"07/21/2007","Good","34"
"07/22/2007","Good","47"
"07/23/2007","Good","37"
"07/24/2007","Moderate","93"
"07/25/2007","Moderate","100"
"07/26/2007","Moderate","80"
"07/27/2007","Moderate","58"
"07/28/2007","Unhealthy for Sensitive Groups","140"
"07/29/2007","Good","50"
"07/30/2007","Moderate","61"
"07/31/2007","Unhealthy for Sensitive Groups","136"
"08/01/2007","Unhealthy for Sensitive Groups","126"
"08/02/2007","Unhealthy","197"
"08/03/2007","Unhealthy for Sensitive Groups","140"
"08/04/2007","Unhealthy","195"
"08/05/2007","Moderate","74"
"08/06/2007","Unhealthy for Sensitive Groups","143"
"08/07/2007","Unhealthy for Sensitive Groups","143"
"08/08/2007","Unhealthy for Sensitive Groups","150"
"08/09/2007","Moderate","80"
"08/10/2007","Good","49"
"08/11/2007","Moderate","61"
"08/12/2007","Moderate","80"
"08/13/2007","Unhealthy for Sensitive Groups","129"
"08/14/2007","Moderate","84"
"08/15/2007","Unhealthy","166"
"08/16/2007","Unhealthy for Sensitive Groups","119"
"08/17/2007","Unhealthy","151"
"08/18/2007","Good","40"
"08/19/2007","Good","36"
"08/20/2007","Good","34"
"08/21/2007","Good","29"
"08/22/2007","Good","21"
"08/23/2007","Good","27"
"08/24/2007","Good","48"
"08/25/2007","Unhealthy for Sensitive Groups","105"
"08/26/2007","Moderate","64"
"08/27/2007","Moderate","64"
"08/28/2007","Moderate","93"
"08/29/2007","Unhealthy for Sensitive Groups","122"
"08/30/2007","Unhealthy","164"
"08/31/2007","Moderate","54"
"09/01/2007","Good","44"
"09/02/2007","Moderate","74"
"09/03/2007","Unhealthy for Sensitive Groups","129"
"09/04/2007","Moderate","100"
"09/05/2007","Unhealthy for Sensitive Groups","112"
"09/06/2007","Unhealthy for Sensitive Groups","101"
"09/07/2007","Moderate","87"
"09/08/2007","Moderate","80"
"09/09/2007","Good","37"
"09/10/2007","Moderate","67"
"09/11/2007","Good","36"
"09/12/2007","Good","46"
"09/13/2007","Moderate","77"
"09/14/2007","Moderate","64"
"09/15/2007","Good","35"
"09/16/2007","Good","29"
"09/17/2007","Good","34"
"09/18/2007","Good","42"
"09/19/2007","Good","45"
"09/20/2007","Moderate","58"
"09/21/2007","Unhealthy for Sensitive Groups","143"
"09/22/2007","Good","43"
"09/23/2007","Moderate","58"
"09/24/2007","Good","46"
"09/25/2007","Unhealthy for Sensitive Groups","112"
"09/26/2007","Unhealthy for Sensitive Groups","136"
"09/27/2007","Good","42"
"09/28/2007","Good","46"
"09/29/2007","Good","39"
"09/30/2007","Good","48"
"10/01/2007","Good","41"
"10/02/2007","Good","40"
"10/03/2007","Good","38"
"10/04/2007","Good","48"
"10/05/2007","Good","28"
"10/06/2007","Good","36"
"10/07/2007","Moderate","54"
"10/08/2007","Moderate","84"
"10/09/2007","Moderate","51"
"10/10/2007","Good","47"
"10/11/2007","Good","27"
"10/12/2007","Good","30"
"10/13/2007","Good","33"
"10/14/2007","Good","41"
"10/15/2007","Good","40"
"10/16/2007","Good","40"
"10/17/2007","Moderate","84"
"10/18/2007","Good","36"
"10/19/2007","Good","30"
"10/20/2007","Good","38"
"10/21/2007","Moderate","51"
"10/22/2007","Moderate","67"
"10/23/2007","Good","43"
"10/24/2007","Good","27"
"10/25/2007","Good","26"
"10/26/2007","Good","27"
"10/27/2007","Good","32"
"10/28/2007","Good","33"
"10/29/2007","Good","28"
"10/30/2007","Good","33"
"10/31/2007","Good","43"
"11/01/2007","Good","32"
"11/02/2007","Good","31"
"11/03/2007","Good","30"
"11/04/2007","Good","32"
"11/05/2007","Good","37"
"11/06/2007","Good","33"
"11/07/2007","Good","27"
"11/08/2007","Good","30"
"11/09/2007","Good","24"
"11/10/2007","Good","19"
"11/11/2007","Good","31"
"11/12/2007","Good","24"
"11/13/2007","Good","14"
"11/14/2007","Good","37"
"11/15/2007","Good","37"
"11/16/2007","Good","28"
"11/17/2007","Good","22"
"11/18/2007","Good","26"
"11/19/2007","Good","25"
"11/20/2007","Good","23"
"11/21/2007","Good","31"
"11/22/2007","Good","36"
"11/23/2007","Good","31"
"11/24/2007","Good","27"
"11/25/2007","Good","24"
"11/26/2007","Good","19"
"11/27/2007","Good","26"
"11/28/2007","Good","26"
"11/29/2007","Good","28"
"11/30/2007","Good","26"
"12/01/2007","Good","31"
"12/02/2007","Good","29"
"12/03/2007","Good","32"
"12/04/2007","Good","32"
"12/05/2007","Good","23"
"12/06/2007","Good","27"
"12/07/2007","Good","21"
"12/08/2007","Good","13"
"12/09/2007","Good","16"
"12/10/2007","Good","6"
"12/11/2007","Good","9"
"12/12/2007","Good","29"
"12/13/2007","Good","30"
"12/14/2007","Good","22"
"12/15/2007","Good","33"
"12/16/2007","Good","36"
"12/17/2007","Good","39"
"12/18/2007","Good","21"
"12/19/2007","Good","26"
"12/20/2007","Good","28"
"12/21/2007","Good","27"
"12/22/2007","Good","26"
"12/23/2007","Good","36"
"12/24/2007","Good","32"
"12/25/2007","Good","23"
"12/26/2007","Good","7"
"12/27/2007","Good","14"
"12/28/2007","Good","31"
"12/29/2007","Good","30"
"12/30/2007","Good","21"
"12/31/2007","Good","22"
