"Date","AQI Category","PM2.5 AQI Value"
"03/18/2009","Moderate","67"
"03/19/2009","Moderate","77"
"03/20/2009","Moderate","75"
"03/21/2009","Moderate","58"
"03/22/2009","Moderate","66"
"03/23/2009","Good","48"
"03/24/2009","Moderate","59"
"03/25/2009","Moderate","71"
"03/26/2009","Moderate","56"
"03/27/2009","Moderate","63"
"03/28/2009","Moderate","52"
"03/29/2009","Moderate","51"
"03/30/2009","Moderate","62"
"03/31/2009","Good","41"
"04/01/2009","Unhealthy","151"
"04/02/2009","Moderate","56"
"04/03/2009","Good","30"
"04/04/2009","Moderate","97"
"04/05/2009","Good","30"
"04/06/2009","Moderate","55"
"04/07/2009","Good","34"
"04/08/2009","Good","40"
"04/09/2009","Moderate","63"
"04/10/2009","Moderate","66"
"04/11/2009","Moderate","67"
"04/12/2009","Good","19"
"04/13/2009","Good","30"
"04/14/2009","Good","43"
"04/15/2009","Good","45"
"04/16/2009","Moderate","52"
"04/17/2009","Moderate","59"
"04/18/2009","Moderate","52"
"04/19/2009","Moderate","58"
"04/20/2009","Good","44"
"04/21/2009","Good","50"
"04/22/2009","Moderate","59"
"04/23/2009","Moderate","53"
"04/24/2009","Moderate","83"
"04/25/2009","Moderate","69"
"04/26/2009","Moderate","63"
"04/27/2009","Moderate","69"
"04/28/2009","Moderate","61"
"04/29/2009","Good","35"
"04/30/2009","Good","50"
"05/01/2009","Moderate","74"
"05/02/2009","Moderate","53"
"05/03/2009","Moderate","59"
"05/04/2009","Moderate","68"
"05/05/2009","Moderate","59"
"05/06/2009","Good","39"
"05/07/2009","Moderate","52"
"05/08/2009","Moderate","70"
"05/09/2009","Moderate","58"
"05/10/2009","Good","42"
"05/11/2009","Good","40"
"05/12/2009","Moderate","62"
"05/13/2009","Moderate","58"
"05/14/2009","Moderate","53"
"05/15/2009","Moderate","63"
"05/16/2009","Good","49"
"05/17/2009","Good","31"
"05/18/2009","Good","38"
"05/19/2009","Good","36"
"05/20/2009","Moderate","56"
"05/21/2009","Moderate","56"
"05/22/2009","Moderate","56"
"05/23/2009","Moderate","67"
"05/24/2009","Moderate","61"
"05/25/2009","Moderate","72"
"05/26/2009","Moderate","59"
"05/27/2009","Moderate","61"
"05/28/2009","Good","37"
"05/29/2009","Moderate","53"
"05/30/2009","Moderate","60"
"05/31/2009","Moderate","63"
"06/01/2009","Good","37"
"06/02/2009","Moderate","60"
"06/03/2009","Moderate","88"
"06/04/2009","Moderate","65"
"06/05/2009","Moderate","83"
"06/06/2009","Moderate","58"
"06/07/2009","Moderate","67"
"06/08/2009","Moderate","84"
"06/09/2009","Moderate","63"
"06/10/2009","Moderate","68"
"06/11/2009","Moderate","60"
"06/12/2009","Moderate","57"
"06/13/2009","Moderate","52"
"06/14/2009","Good","45"
"06/15/2009","Moderate","54"
"06/16/2009","Moderate","53"
"06/17/2009","Good","31"
"06/18/2009","Good","42"
"06/19/2009","Good","41"
"06/20/2009","Moderate","67"
"06/21/2009","Good","27"
"06/22/2009","Good","42"
"06/23/2009","Good","35"
"06/24/2009","Moderate","51"
"06/25/2009","Moderate","62"
"06/26/2009","Moderate","83"
"06/27/2009","Moderate","62"
"06/28/2009","Moderate","65"
"06/29/2009","Moderate","61"
"06/30/2009","Moderate","62"
"07/01/2009","Moderate","70"
"07/02/2009","Moderate","65"
"07/03/2009","Moderate","54"
"07/04/2009","Good","47"
"07/05/2009","Moderate","56"
"07/06/2009","Moderate","64"
"07/07/2009","Moderate","75"
"07/08/2009","Good","39"
"07/09/2009","Good","44"
"07/10/2009","Moderate","53"
"07/11/2009","Moderate","53"
"07/12/2009","Good","47"
"07/13/2009","Good","45"
"07/14/2009","Moderate","52"
"07/15/2009","Moderate","58"
"07/16/2009","Moderate","76"
"07/17/2009","Moderate","78"
"07/18/2009","Moderate","67"
"07/19/2009","Moderate","56"
"07/20/2009","Moderate","69"
"07/21/2009","Moderate","53"
"07/22/2009","Moderate","70"
"07/23/2009","Moderate","51"
"07/24/2009","Moderate","67"
"07/25/2009","Moderate","71"
"07/26/2009","Moderate","60"
"07/27/2009","Moderate","73"
"07/28/2009","Moderate","87"
"07/29/2009","Moderate","76"
"07/30/2009","Moderate","69"
"07/31/2009","Moderate","76"
"08/01/2009","Moderate","70"
"08/02/2009","Moderate","57"
"08/03/2009","Moderate","67"
"08/04/2009","Moderate","98"
"08/05/2009","Moderate","94"
"08/06/2009","Moderate","57"
"08/07/2009","Moderate","51"
"08/08/2009","Moderate","64"
"08/09/2009","Moderate","74"
"08/10/2009","Moderate","82"
"08/11/2009","Moderate","74"
"08/12/2009","Moderate","76"
"08/13/2009","Moderate","52"
"08/14/2009","Moderate","63"
"08/15/2009","Moderate","76"
"08/16/2009","Moderate","81"
"08/17/2009","Moderate","89"
"08/18/2009","Moderate","90"
"08/19/2009","Moderate","84"
"08/20/2009","Moderate","80"
"08/21/2009","Moderate","70"
"08/22/2009","Moderate","52"
"08/23/2009","Moderate","83"
"08/24/2009","Moderate","60"
"08/25/2009","Moderate","58"
"08/26/2009","Moderate","93"
"08/27/2009","Moderate","70"
"08/28/2009","Moderate","67"
"08/29/2009","Moderate","60"
"08/30/2009","Moderate","65"
"08/31/2009","Good","33"
"09/01/2009","Good","38"
"09/02/2009","Moderate","52"
"09/03/2009","Moderate","56"
"09/04/2009","Moderate","60"
"09/05/2009","Moderate","62"
"09/06/2009","Moderate","61"
"09/07/2009","Good","48"
"09/08/2009","Moderate","56"
"09/09/2009","Moderate","68"
"09/10/2009","Moderate","53"
"09/11/2009","Good","35"
"09/12/2009","Good","46"
"09/13/2009","Good","49"
"09/14/2009","Moderate","67"
"09/15/2009","Moderate","71"
"09/16/2009","Moderate","55"
"09/17/2009","Moderate","58"
"09/18/2009","Moderate","72"
"09/19/2009","Moderate","52"
"09/20/2009","Moderate","54"
"09/21/2009","Moderate","58"
"09/22/2009","Moderate","57"
"09/23/2009","Moderate","73"
"09/24/2009","Moderate","65"
"09/25/2009","Moderate","55"
"09/26/2009","Good","45"
"09/27/2009","Good","41"
"09/28/2009","Moderate","61"
"09/29/2009","Good","47"
"09/30/2009","Good","17"
"10/01/2009","Good","39"
"10/02/2009","Moderate","65"
"10/03/2009","Moderate","57"
"10/04/2009","Moderate","55"
"10/05/2009","Good","44"
"10/06/2009","Moderate","55"
"10/07/2009","Good","44"
"10/08/2009","Moderate","56"
"10/09/2009","Moderate","73"
"10/10/2009","Moderate","62"
"10/11/2009","Moderate","55"
"10/12/2009","Moderate","51"
"10/13/2009","Moderate","61"
"10/14/2009","Moderate","58"
"10/15/2009","Moderate","56"
"10/16/2009","Good","48"
"10/17/2009","Good","43"
"10/18/2009","Good","37"
"10/19/2009","Moderate","57"
"10/20/2009","Moderate","65"
"10/21/2009","Moderate","70"
"10/22/2009","Moderate","81"
"10/23/2009","Moderate","65"
"10/24/2009","Good","47"
"10/25/2009","Good","46"
"10/26/2009","Moderate","56"
"10/27/2009","Moderate","53"
"10/28/2009","Good","48"
"10/29/2009","Moderate","55"
"10/30/2009","Moderate","58"
"10/31/2009","Moderate","53"
"11/01/2009","Moderate","54"
"11/02/2009","Moderate","51"
"11/03/2009","Moderate","62"
"11/04/2009","Good","48"
"11/05/2009","Moderate","63"
"11/06/2009","Good","41"
"11/07/2009","Moderate","60"
"11/08/2009","Moderate","91"
"11/09/2009","Unhealthy for Sensitive Groups","124"
"11/10/2009","Unhealthy for Sensitive Groups","112"
"11/11/2009","Moderate","52"
"11/12/2009","Good","38"
"11/13/2009","Good","41"
"11/14/2009","Good","22"
"11/15/2009","Good","40"
"11/16/2009","Moderate","62"
"11/17/2009","Moderate","55"
"11/18/2009","Moderate","51"
"11/19/2009","Moderate","54"
"11/20/2009","Moderate","53"
"11/21/2009","Moderate","62"
"11/22/2009","Moderate","58"
"11/23/2009","Moderate","63"
"11/24/2009","Moderate","54"
"11/25/2009","Good","43"
"11/26/2009","Moderate","53"
"11/27/2009","Good","31"
"11/28/2009","Good","41"
"11/29/2009","Moderate","64"
"11/30/2009","Moderate","54"
"12/01/2009","Moderate","60"
"12/02/2009","Moderate","67"
"12/03/2009","Good","25"
"12/04/2009","Moderate","57"
"12/05/2009","Moderate","58"
"12/06/2009","Moderate","67"
"12/07/2009","Moderate","94"
"12/08/2009","Moderate","73"
"12/09/2009","Good","46"
"12/10/2009","Good","50"
"12/11/2009","Good","44"
"12/12/2009","Moderate","54"
"12/13/2009","Moderate","53"
"12/14/2009","Good","42"
"12/15/2009","Moderate","61"
"12/16/2009","Good","38"
"12/17/2009","Good","44"
"12/18/2009","Good","49"
"12/19/2009","Good","49"
"12/20/2009","Good","28"
"12/21/2009","Moderate","57"
"12/22/2009","Moderate","68"
"12/23/2009","Moderate","56"
"12/24/2009","Moderate","67"
"12/25/2009","Moderate","72"
"12/26/2009","Good","31"
"12/27/2009","Moderate","55"
"12/28/2009","Good","47"
"12/29/2009","Good","32"
"12/30/2009","Good","42"
"12/31/2009","Moderate","76"
