"Date","AQI Category","Ozone AQI Value"
"04/16/2010","Moderate","54"
"04/17/2010","Good","40"
"04/18/2010","Good","31"
"04/19/2010","Good","44"
"04/20/2010","Good","47"
"04/21/2010","Good","44"
"04/22/2010","Moderate","71"
"04/23/2010","Moderate","51"
"04/24/2010","Moderate","54"
"04/25/2010","Good","44"
"04/26/2010","Good","36"
"04/27/2010","Good","48"
"04/28/2010","Good","40"
"04/29/2010","Good","50"
"04/30/2010","Unhealthy for Sensitive Groups","101"
"05/01/2010","Unhealthy for Sensitive Groups","126"
"05/02/2010","Good","45"
"05/03/2010","Good","42"
"05/04/2010","Moderate","80"
"05/05/2010","Moderate","97"
"05/06/2010","Moderate","100"
"05/07/2010","Good","46"
"05/08/2010","Moderate","58"
"05/09/2010","Good","43"
"05/10/2010","Good","47"
"05/11/2010","Good","46"
"05/12/2010","Good","43"
"05/13/2010","Good","50"
"05/14/2010","Moderate","54"
"05/15/2010","Good","50"
"05/16/2010","Good","47"
"05/17/2010","Good","45"
"05/18/2010","Good","44"
"05/19/2010","Good","34"
"05/20/2010","Moderate","80"
"05/21/2010","Unhealthy for Sensitive Groups","105"
"05/22/2010","Good","45"
"05/23/2010","Good","30"
"05/24/2010","Good","26"
"05/25/2010","Good","46"
"05/26/2010","Unhealthy for Sensitive Groups","115"
"05/27/2010","Unhealthy for Sensitive Groups","105"
"05/28/2010","Good","37"
"05/29/2010","Good","50"
"05/30/2010","Moderate","54"
"05/31/2010","Moderate","90"
"06/01/2010","Moderate","54"
"06/02/2010","Unhealthy for Sensitive Groups","133"
"06/03/2010","Unhealthy for Sensitive Groups","108"
"06/04/2010","Unhealthy for Sensitive Groups","129"
"06/05/2010","Moderate","74"
"06/06/2010","Good","45"
"06/07/2010","Good","44"
"06/08/2010","Good","45"
"06/09/2010","Good","39"
"06/10/2010","Moderate","87"
"06/11/2010","Moderate","58"
"06/12/2010","Moderate","87"
"06/13/2010","Moderate","77"
"06/14/2010","Good","49"
"06/15/2010","Moderate","54"
"06/16/2010","Good","44"
"06/17/2010","Good","49"
"06/18/2010","Unhealthy for Sensitive Groups","105"
"06/19/2010","Unhealthy for Sensitive Groups","126"
"06/20/2010","Moderate","100"
"06/21/2010","Unhealthy for Sensitive Groups","108"
"06/22/2010","Unhealthy for Sensitive Groups","140"
"06/23/2010","Unhealthy for Sensitive Groups","133"
"06/24/2010","Moderate","93"
"06/25/2010","Unhealthy for Sensitive Groups","119"
"06/26/2010","Unhealthy","154"
"06/27/2010","Unhealthy for Sensitive Groups","122"
"06/28/2010","Moderate","100"
"06/29/2010","Moderate","90"
"06/30/2010","Good","49"
"07/01/2010","Good","40"
"07/02/2010","Good","41"
"07/03/2010","Unhealthy for Sensitive Groups","105"
"07/04/2010","Unhealthy for Sensitive Groups","122"
"07/05/2010","Unhealthy","164"
"07/06/2010","Unhealthy","156"
"07/07/2010","Unhealthy","151"
"07/08/2010","Good","46"
"07/09/2010","Good","35"
"07/10/2010","Good","34"
"07/11/2010","Moderate","87"
"07/12/2010","Moderate","80"
"07/13/2010","Moderate","71"
"07/14/2010","Good","41"
"07/15/2010","Moderate","93"
"07/16/2010","Unhealthy","156"
"07/17/2010","Unhealthy for Sensitive Groups","126"
"07/18/2010","Moderate","93"
"07/19/2010","Unhealthy for Sensitive Groups","119"
"07/20/2010","Moderate","77"
"07/21/2010","Moderate","93"
"07/22/2010","Moderate","61"
"07/23/2010","Unhealthy","161"
"07/24/2010","Moderate","100"
"07/25/2010","Moderate","71"
"07/26/2010","Good","50"
"07/27/2010","Moderate","71"
"07/28/2010","Unhealthy for Sensitive Groups","129"
"07/29/2010","Moderate","74"
"07/30/2010","Moderate","64"
"07/31/2010","Moderate","84"
"08/01/2010","Good","50"
"08/02/2010","Moderate","51"
"08/03/2010","Good","44"
"08/04/2010","Moderate","100"
"08/05/2010","Moderate","90"
"08/06/2010","Moderate","84"
"08/07/2010","Moderate","84"
"08/08/2010","Moderate","93"
"08/09/2010","Unhealthy for Sensitive Groups","112"
"08/10/2010","Unhealthy","179"
"08/11/2010","Unhealthy for Sensitive Groups","126"
"08/12/2010","Good","44"
"08/13/2010","Good","31"
"08/14/2010","Good","38"
"08/15/2010","Good","31"
"08/16/2010","Moderate","54"
"08/17/2010","Unhealthy","151"
"08/18/2010","Moderate","64"
"08/19/2010","Unhealthy","190"
"08/20/2010","Unhealthy for Sensitive Groups","126"
"08/21/2010","Moderate","90"
"08/22/2010","Good","44"
"08/23/2010","Good","43"
"08/24/2010","Good","29"
"08/25/2010","Good","30"
"08/26/2010","Moderate","54"
"08/27/2010","Good","49"
"08/28/2010","Moderate","67"
"08/29/2010","Unhealthy for Sensitive Groups","140"
"08/30/2010","Unhealthy","156"
"08/31/2010","Unhealthy for Sensitive Groups","136"
"09/01/2010","Unhealthy","185"
"09/02/2010","Unhealthy for Sensitive Groups","136"
"09/03/2010","Moderate","100"
"09/04/2010","Good","40"
"09/05/2010","Good","49"
"09/06/2010","Moderate","67"
"09/07/2010","Moderate","93"
"09/08/2010","Moderate","90"
"09/09/2010","Good","31"
"09/10/2010","Good","24"
"09/11/2010","Good","44"
"09/12/2010","Good","29"
"09/13/2010","Moderate","58"
"09/14/2010","Good","50"
"09/15/2010","Good","46"
"09/16/2010","Moderate","67"
"09/17/2010","Good","44"
"09/18/2010","Good","46"
"09/19/2010","Moderate","90"
"09/20/2010","Good","40"
"09/21/2010","Good","44"
"09/22/2010","Unhealthy for Sensitive Groups","129"
"09/23/2010","Moderate","77"
"09/24/2010","Unhealthy for Sensitive Groups","122"
"09/25/2010","Moderate","77"
"09/26/2010","Good","34"
"09/27/2010","Good","21"
"09/28/2010","Good","37"
"09/29/2010","Good","29"
"09/30/2010","Good","28"
"10/01/2010","Good","31"
"10/02/2010","Good","31"
"10/03/2010","Good","30"
"10/04/2010","Good","18"
"10/05/2010","Good","14"
"10/06/2010","Good","19"
"10/07/2010","Good","42"
"10/08/2010","Good","44"
"10/09/2010","Good","50"
"10/10/2010","Good","44"
"10/11/2010","Moderate","97"
"10/12/2010","Good","46"
"10/13/2010","Good","32"
"10/14/2010","Good","28"
"10/15/2010","Good","33"
"10/16/2010","Good","33"
"10/17/2010","Good","48"
"10/18/2010","Good","34"
"10/19/2010","Good","26"
"10/20/2010","Good","26"
"10/21/2010","Good","36"
"10/22/2010","Good","33"
"10/23/2010","Good","40"
"10/24/2010","Good","44"
"10/25/2010","Good","37"
"10/26/2010","Good","25"
"10/27/2010","Good","22"
"10/28/2010","Good","42"
"10/29/2010","Good","28"
"10/30/2010","Good","33"
"10/31/2010","Good","34"
"11/01/2010","Good","27"
"11/02/2010","Good","28"
"11/03/2010","Good","33"
"11/04/2010","Good","29"
"11/05/2010","Good","28"
"11/06/2010","Good","25"
"11/07/2010","Good","31"
"11/08/2010","Good","36"
"11/09/2010","Good","26"
"11/10/2010","Good","31"
"11/11/2010","Good","27"
"11/12/2010","Good","29"
"11/13/2010","Good","36"
"11/14/2010","Good","37"
"11/15/2010","Good","32"
"11/16/2010","Good","38"
"11/17/2010","Good","40"
"11/18/2010","Good","30"
"11/19/2010","Good","25"
"11/20/2010","Good","31"
"11/21/2010","Good","29"
"11/22/2010","Good","44"
"11/23/2010","Good","30"
"11/24/2010","Good","27"
"11/25/2010","Good","25"
"11/26/2010","Good","33"
"11/27/2010","Good","30"
"11/28/2010","Good","29"
"11/29/2010","Good","31"
"11/30/2010","Good","38"
"12/01/2010","Good","38"
"12/02/2010","Good","23"
"12/03/2010","Good","22"
"12/04/2010","Good","30"
"12/05/2010","Good","32"
"12/06/2010","Good","31"
"12/07/2010","Good","31"
"12/08/2010","Good","32"
"12/09/2010","Good","31"
"12/10/2010","Good","29"
"12/11/2010","Good","32"
"12/12/2010","Good","40"
"12/13/2010","Good","31"
"12/14/2010","Good","33"
"12/15/2010","Good","32"
"12/16/2010","Good","24"
"12/17/2010","Good","26"
"12/18/2010","Good","22"
"12/19/2010","Good","25"
"12/20/2010","Good","27"
"12/21/2010","Good","31"
"12/22/2010","Good","30"
"12/23/2010","Good","31"
"12/24/2010","Good","31"
"12/25/2010","Good","29"
"12/26/2010","Good","38"
"12/27/2010","Good","42"
"12/28/2010","Good","37"
"12/29/2010","Good","27"
"12/30/2010","Good","24"
"12/31/2010","Good","26"
