"Date","AQI Category","Ozone AQI Value"
"03/30/2014","Good","38"
"03/31/2014","Good","50"
"04/01/2014","Good","45"
"04/02/2014","Good","41"
"04/03/2014","Good","44"
"04/04/2014","Good","43"
"04/05/2014","Good","43"
"04/06/2014","Moderate","54"
"04/07/2014","Good","41"
"04/08/2014","Good","46"
"04/09/2014","Moderate","61"
"04/10/2014","Moderate","74"
"04/11/2014","Moderate","71"
"04/12/2014","Moderate","77"
"04/13/2014","Moderate","67"
"04/14/2014","Good","44"
"04/15/2014","Good","38"
"04/16/2014","Good","44"
"04/17/2014","Good","47"
"04/18/2014","Good","44"
"04/19/2014","Moderate","67"
"04/20/2014","Good","49"
"04/21/2014","Moderate","64"
"04/22/2014","Moderate","71"
"04/23/2014","Good","39"
"04/24/2014","Moderate","58"
"04/25/2014","Moderate","54"
"04/26/2014","Moderate","61"
"04/27/2014","Good","45"
"04/28/2014","Good","44"
"04/29/2014","Good","35"
"04/30/2014","Good","37"
"05/01/2014","Moderate","61"
"05/02/2014","Good","49"
"05/03/2014","Good","49"
"05/04/2014","Good","44"
"05/05/2014","Good","47"
"05/06/2014","Moderate","67"
"05/07/2014","Good","44"
"05/08/2014","Good","48"
"05/09/2014","Good","46"
"05/10/2014","Good","46"
"05/11/2014","Moderate","84"
"05/12/2014","Moderate","84"
"05/13/2014","Good","45"
"05/14/2014","Good","27"
"05/15/2014","Good","31"
"05/16/2014","Good","31"
"05/17/2014","Good","49"
"05/18/2014","Good","48"
"05/19/2014","Moderate","67"
"05/20/2014","Moderate","93"
"05/21/2014","Good","48"
"05/22/2014","Moderate","58"
"05/23/2014","Good","47"
"05/24/2014","Good","40"
"05/25/2014","Moderate","54"
"05/26/2014","Moderate","97"
"05/27/2014","Moderate","90"
"05/28/2014","Good","29"
"05/29/2014","Good","25"
"05/30/2014","Good","45"
"05/31/2014","Good","42"
"06/01/2014","Moderate","71"
"06/02/2014","Moderate","71"
"06/03/2014","Moderate","64"
"06/04/2014","Moderate","97"
"06/05/2014","Good","45"
"06/06/2014","Good","33"
"06/07/2014","Good","44"
"06/08/2014","Moderate","77"
"06/09/2014","Good","46"
"06/10/2014","Good","44"
"06/11/2014","Good","25"
"06/12/2014","Good","21"
"06/13/2014","Good","38"
"06/14/2014","Good","45"
"06/15/2014","Good","44"
"06/16/2014","Unhealthy for Sensitive Groups","147"
"06/17/2014","Unhealthy for Sensitive Groups","108"
"06/18/2014","Moderate","93"
"06/19/2014","Good","35"
"06/20/2014","Moderate","71"
"06/21/2014","Moderate","80"
"06/22/2014","Moderate","74"
"06/23/2014","Moderate","67"
"06/24/2014","Good","49"
"06/25/2014","Good","39"
"06/26/2014","Good","45"
"06/27/2014","Good","45"
"06/28/2014","Unhealthy for Sensitive Groups","122"
"06/29/2014","Moderate","74"
"06/30/2014","Moderate","58"
"07/01/2014","Good","50"
"07/02/2014","Moderate","61"
"07/03/2014","Moderate","51"
"07/04/2014","Good","33"
"07/05/2014","Good","44"
"07/06/2014","Moderate","61"
"07/07/2014","Unhealthy for Sensitive Groups","115"
"07/08/2014","Unhealthy for Sensitive Groups","126"
"07/09/2014","Moderate","71"
"07/10/2014","Moderate","93"
"07/11/2014","Unhealthy for Sensitive Groups","143"
"07/12/2014","Unhealthy for Sensitive Groups","101"
"07/13/2014","Good","46"
"07/14/2014","Moderate","54"
"07/15/2014","Good","44"
"07/16/2014","Moderate","58"
"07/17/2014","Moderate","51"
"07/18/2014","Good","50"
"07/19/2014","Moderate","64"
"07/20/2014","Moderate","51"
"07/21/2014","Unhealthy for Sensitive Groups","101"
"07/22/2014","Moderate","67"
"07/23/2014","Moderate","51"
"07/24/2014","Good","39"
"07/25/2014","Moderate","87"
"07/26/2014","Good","49"
"07/27/2014","Good","49"
"07/28/2014","Good","50"
"07/29/2014","Good","34"
"07/30/2014","Good","48"
"07/31/2014","Moderate","90"
"08/01/2014","Good","45"
"08/02/2014","Good","46"
"08/03/2014","Good","41"
"08/04/2014","Moderate","71"
"08/05/2014","Unhealthy for Sensitive Groups","115"
"08/06/2014","Good","45"
"08/07/2014","Good","43"
"08/08/2014","Good","42"
"08/09/2014","Good","47"
"08/10/2014","Moderate","77"
"08/11/2014","Good","43"
"08/12/2014","Good","35"
"08/13/2014","Good","45"
"08/14/2014","Good","50"
"08/15/2014","Good","47"
"08/16/2014","Moderate","97"
"08/17/2014","Good","44"
"08/18/2014","Good","48"
"08/19/2014","Moderate","74"
"08/20/2014","Moderate","97"
"08/21/2014","Moderate","51"
"08/22/2014","Good","39"
"08/23/2014","Good","24"
"08/24/2014","Good","37"
"08/25/2014","Moderate","51"
"08/26/2014","Unhealthy for Sensitive Groups","112"
"08/27/2014","Unhealthy","172"
"08/28/2014","Good","43"
"08/29/2014","Good","49"
"08/30/2014","Good","44"
"08/31/2014","Good","38"
"09/01/2014","Good","38"
"09/02/2014","Good","50"
"09/03/2014","Good","50"
"09/04/2014","Moderate","90"
"09/05/2014","Good","46"
"09/06/2014","Moderate","61"
"09/07/2014","Good","36"
"09/08/2014","Good","30"
"09/09/2014","Good","34"
"09/10/2014","Good","41"
"09/11/2014","Moderate","51"
"09/12/2014","Good","38"
"09/13/2014","Good","24"
"09/14/2014","Good","31"
"09/15/2014","Good","37"
"09/16/2014","Good","44"
"09/17/2014","Good","44"
"09/18/2014","Good","49"
"09/19/2014","Good","31"
"09/20/2014","Good","42"
"09/21/2014","Good","44"
"09/22/2014","Good","27"
"09/23/2014","Good","31"
"09/24/2014","Good","32"
"09/25/2014","Good","22"
"09/26/2014","Good","41"
"09/27/2014","Good","50"
"09/28/2014","Moderate","97"
"09/29/2014","Good","30"
"09/30/2014","Good","41"
"10/01/2014","Good","36"
"10/02/2014","Good","24"
"10/03/2014","Good","35"
"10/04/2014","Good","31"
"10/05/2014","Good","28"
"10/06/2014","Good","39"
"10/07/2014","Good","40"
"10/08/2014","Good","44"
"10/09/2014","Good","40"
"10/10/2014","Good","20"
"10/11/2014","Good","18"
"10/12/2014","Good","35"
"10/13/2014","Good","27"
"10/14/2014","Good","33"
"10/15/2014","Good","29"
"10/16/2014","Good","33"
"10/17/2014","Good","34"
"10/18/2014","Good","31"
"10/19/2014","Good","31"
"10/20/2014","Good","34"
"10/21/2014","Good","36"
"10/22/2014","Good","22"
"10/23/2014","Good","30"
"10/24/2014","Good","38"
"10/25/2014","Good","49"
"10/26/2014","Good","39"
"10/27/2014","Good","41"
"10/28/2014","Good","42"
"10/29/2014","Good","35"
"10/30/2014","Good","21"
"10/31/2014","Good","23"
"11/01/2014","Good","25"
"11/02/2014","Good","37"
"11/03/2014","Good","38"
"11/04/2014","Good","42"
"11/05/2014","Good","33"
"11/06/2014","Good","27"
"11/07/2014","Good","26"
"11/08/2014","Good","29"
"11/09/2014","Good","25"
"11/10/2014","Good","30"
"11/11/2014","Good","31"
"11/12/2014","Good","26"
"11/13/2014","Good","24"
"11/14/2014","Good","27"
"11/15/2014","Good","35"
"11/16/2014","Good","30"
"11/17/2014","Good","26"
"11/18/2014","Good","32"
"11/19/2014","Good","32"
"11/20/2014","Good","31"
"11/21/2014","Good","33"
"11/22/2014","Good","32"
"11/23/2014","Good","35"
"11/24/2014","Good","34"
"11/25/2014","Good","28"
"11/26/2014","Good","16"
"11/27/2014","Good","26"
"11/28/2014","Good","33"
"11/29/2014","Good","27"
"11/30/2014","Good","29"
"12/01/2014","Good","28"
"12/02/2014","Good","26"
"12/03/2014","Good","21"
"12/04/2014","Good","28"
"12/05/2014","Good","16"
"12/06/2014","Good","24"
"12/07/2014","Good","33"
"12/08/2014","Good","29"
"12/09/2014","Good","30"
"12/10/2014","Good","30"
"12/11/2014","Good","28"
"12/12/2014","Good","33"
"12/13/2014","Good","27"
"12/14/2014","Good","20"
"12/15/2014","Good","20"
"12/16/2014","Good","19"
"12/17/2014","Good","23"
"12/18/2014","Good","23"
"12/19/2014","Good","28"
"12/20/2014","Good","29"
"12/21/2014","Good","27"
"12/22/2014","Good","21"
"12/23/2014","Good","25"
"12/24/2014","Good","20"
"12/25/2014","Good","28"
"12/26/2014","Good","23"
"12/27/2014","Good","27"
"12/28/2014","Good","20"
"12/29/2014","Good","27"
"12/30/2014","Good","31"
"12/31/2014","Good","32"
