"Date","AQI Category","Ozone AQI Value"
"07/04/2004","Unhealthy for Sensitive Groups","133"
"07/05/2004","Moderate","84"
"07/06/2004","Good","50"
"07/07/2004","Unhealthy for Sensitive Groups","140"
"07/08/2004","Unhealthy for Sensitive Groups","105"
"07/09/2004","Moderate","71"
"07/10/2004","Unhealthy for Sensitive Groups","112"
"07/11/2004","Unhealthy for Sensitive Groups","122"
"07/12/2004","Moderate","58"
"07/13/2004","Good","45"
"07/14/2004","Moderate","64"
"07/15/2004","Moderate","61"
"07/16/2004","Moderate","58"
"07/17/2004","Unhealthy for Sensitive Groups","115"
"07/18/2004","Good","48"
"07/19/2004","Moderate","58"
"07/20/2004","Moderate","97"
"07/21/2004","Unhealthy","195"
"07/22/2004","Unhealthy","172"
"07/23/2004","Moderate","64"
"07/24/2004","Good","31"
"07/25/2004","Good","42"
"07/26/2004","Moderate","58"
"07/27/2004","Good","44"
"07/28/2004","Good","47"
"07/29/2004","Unhealthy for Sensitive Groups","129"
"07/30/2004","Good","38"
"07/31/2004","Good","28"
"08/01/2004","Good","38"
"08/02/2004","Moderate","77"
"08/03/2004","Moderate","84"
"08/04/2004","Unhealthy","161"
"08/05/2004","Good","35"
"08/06/2004","Good","37"
"08/07/2004","Good","34"
"08/08/2004","Good","50"
"08/09/2004","Unhealthy for Sensitive Groups","112"
"08/10/2004","Unhealthy for Sensitive Groups","105"
"08/11/2004","Moderate","93"
"08/12/2004","Good","43"
"08/13/2004","Good","35"
"08/14/2004","Good","33"
"08/15/2004","Good","47"
"08/16/2004","Moderate","84"
"08/17/2004","Moderate","87"
"08/18/2004","Moderate","90"
"08/19/2004","Unhealthy for Sensitive Groups","108"
"08/20/2004","Unhealthy for Sensitive Groups","136"
"08/21/2004","Good","45"
"08/22/2004","Moderate","74"
"08/23/2004","Unhealthy for Sensitive Groups","108"
"08/24/2004","Moderate","77"
"08/25/2004","Good","48"
"08/26/2004","Good","48"
"08/27/2004","Moderate","58"
"08/28/2004","Moderate","77"
"08/29/2004","Good","48"
"08/30/2004","Good","22"
"08/31/2004","Good","37"
"09/01/2004","Moderate","61"
"09/02/2004","Good","47"
"09/03/2004","Moderate","64"
"09/04/2004","Unhealthy for Sensitive Groups","136"
"09/05/2004","Good","37"
"09/06/2004","Good","33"
"09/07/2004","Good","43"
"09/08/2004","Good","27"
"09/09/2004","Good","30"
"09/10/2004","Good","44"
"09/11/2004","Good","42"
"09/12/2004","Moderate","77"
"09/13/2004","Unhealthy for Sensitive Groups","115"
"09/14/2004","Good","38"
"09/15/2004","Good","30"
"09/16/2004","Good","32"
"09/17/2004","Good","28"
"09/18/2004","Good","30"
"09/19/2004","Good","31"
"09/20/2004","Good","31"
"09/21/2004","Good","39"
"09/22/2004","Unhealthy for Sensitive Groups","108"
"09/23/2004","Unhealthy for Sensitive Groups","115"
"09/24/2004","Moderate","61"
"09/25/2004","Moderate","64"
"09/26/2004","Good","43"
"09/27/2004","Moderate","67"
"09/28/2004","Good","33"
"09/29/2004","Good","31"
"09/30/2004","Good","34"
"10/01/2004","Good","47"
"10/02/2004","Good","36"
"10/03/2004","Good","37"
"10/04/2004","Good","44"
"10/05/2004","Good","26"
"10/06/2004","Good","30"
"10/07/2004","Good","40"
"10/08/2004","Moderate","74"
"10/09/2004","Good","44"
"10/10/2004","Good","40"
"10/11/2004","Good","30"
"10/12/2004","Good","29"
"10/13/2004","Good","19"
"10/14/2004","Good","12"
"10/15/2004","Good","32"
"10/16/2004","Good","31"
"10/17/2004","Good","32"
"10/18/2004","Good","33"
"10/19/2004","Good","34"
"10/20/2004","Good","21"
"10/21/2004","Good","15"
"10/22/2004","Good","20"
"10/23/2004","Good","33"
"10/24/2004","Good","24"
"10/25/2004","Good","19"
"10/26/2004","Good","23"
"10/27/2004","Good","26"
"10/28/2004","Good","25"
"10/29/2004","Good","27"
"10/30/2004","Good","22"
"10/31/2004","Good","44"
"11/01/2004","Good","25"
"11/02/2004","Good","31"
"11/03/2004","Good","32"
"11/04/2004","Good","22"
"11/05/2004","Good","31"
"11/06/2004","Good","34"
"11/07/2004","Good","43"
"11/08/2004","Good","31"
"11/09/2004","Good","29"
"11/10/2004","Good","24"
"11/11/2004","Good","30"
"11/12/2004","Good","12"
"11/13/2004","Good","32"
"11/14/2004","Good","33"
"11/15/2004","Good","21"
"11/16/2004","Good","22"
"11/17/2004","Good","16"
"11/18/2004","Good","19"
"11/19/2004","Good","9"
"11/20/2004","Good","16"
"11/21/2004","Good","10"
"11/22/2004","Good","11"
"11/23/2004","Good","17"
"11/24/2004","Good","33"
"11/25/2004","Good","30"
"11/26/2004","Good","28"
"11/27/2004","Good","36"
"11/28/2004","Good","37"
"11/29/2004","Good","22"
"11/30/2004","Good","16"
"12/01/2004","Good","29"
"12/02/2004","Good","18"
"12/03/2004","Good","22"
"12/04/2004","Good","21"
"12/05/2004","Good","24"
"12/06/2004","Good","19"
"12/07/2004","Good","28"
"12/08/2004","Good","23"
"12/09/2004","Good","32"
"12/10/2004","Good","32"
"12/11/2004","Good","12"
"12/12/2004","Good","27"
"12/13/2004","Good","25"
"12/14/2004","Good","28"
"12/15/2004","Good","29"
"12/16/2004","Good","20"
"12/17/2004","Good","19"
"12/18/2004","Good","24"
"12/19/2004","Good","27"
"12/20/2004","Good","30"
"12/21/2004","Good","24"
"12/22/2004","Good","33"
"12/23/2004","Good","34"
"12/24/2004","Good","24"
"12/25/2004","Good","30"
"12/26/2004","Good","23"
"12/27/2004","Good","33"
"12/28/2004","Good","30"
"12/29/2004","Good","17"
"12/30/2004","Good","20"
"12/31/2004","Good","32"
