"Date","AQI Category","Ozone AQI Value"
"12/10/2006","Good","32"
"12/11/2006","Good","23"
"12/12/2006","Good","22"
"12/13/2006","Good","22"
"12/14/2006","Good","18"
"12/15/2006","Good","20"
"12/16/2006","Good","23"
"12/17/2006","Good","22"
"12/18/2006","Good","27"
"12/19/2006","Good","21"
"12/20/2006","Good","22"
"12/21/2006","Good","14"
"12/22/2006","Good","35"
"12/23/2006","Good","34"
"12/24/2006","Good","24"
"12/25/2006","Good","30"
"12/26/2006","Good","25"
"12/27/2006","Good","27"
"12/28/2006","Good","11"
"12/29/2006","Good","17"
"12/30/2006","Good","27"
"12/31/2006","Good","28"
