GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400517440,3400517440,"Delran township, Burlington County, New Jersey",1310,229,41,47,186,125,262,141,115,79,73,60,185,100,62,66,115,78,158,99,113,90
0600000US3400518790,3400518790,"Eastampton township, Burlington County, New Jersey",744,168,32,33,39,44,54,61,83,72,30,35,117,90,43,43,35,41,299,147,12,20
0600000US3400520050,3400520050,"Edgewater Park township, Burlington County, New Jersey",1289,208,0,92,123,85,101,64,123,61,162,82,113,72,107,94,83,68,401,160,76,57
0600000US3400522110,3400522110,"Evesham township, Burlington County, New Jersey",3836,248,78,49,270,103,457,147,496,145,408,143,380,129,235,104,463,170,904,159,145,70
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",65,45,0,92,3,5,31,29,0,92,18,23,0,92,0,92,0,92,2,5,11,19
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",710,136,19,22,49,39,111,73,53,54,45,35,21,24,69,50,126,71,110,57,107,84
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",270,100,0,92,8,14,80,63,27,23,0,92,39,33,10,16,26,40,50,49,30,26
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",1225,187,12,19,69,45,60,54,133,79,175,96,135,94,103,77,137,89,369,159,32,41
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",147,102,0,92,27,42,0,92,41,40,9,16,0,92,0,92,9,14,0,92,61,79
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",4080,242,10,17,333,120,558,204,575,168,416,162,381,162,342,133,489,149,828,232,148,82
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",1085,172,11,17,164,103,123,78,134,81,124,66,63,54,50,53,127,70,237,103,52,36
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",174,86,29,34,24,27,0,92,0,92,8,12,60,64,0,92,10,16,34,49,9,14
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",1413,194,43,33,133,108,170,95,172,79,112,71,179,93,91,56,194,83,277,97,42,36
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",1204,211,8,13,59,59,47,34,104,75,256,114,28,30,28,35,131,94,369,109,174,94
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",2867,325,100,83,187,91,616,171,457,133,246,104,252,98,101,68,167,96,600,201,141,62
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",602,105,0,92,28,31,108,68,17,21,40,29,26,24,67,57,91,59,150,63,75,45
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",1038,144,62,65,47,41,82,57,148,79,85,54,130,73,26,26,80,60,292,115,86,56
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",716,129,0,92,52,65,44,40,158,85,63,49,43,38,71,40,22,26,241,81,22,35
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",209,44,0,92,19,18,39,22,53,33,5,8,31,24,0,92,11,10,45,28,6,6
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",2728,356,54,53,58,40,323,145,215,100,173,104,205,95,353,144,230,103,941,234,176,100
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",987,168,0,92,51,35,104,80,144,81,108,70,137,93,13,21,107,56,300,110,23,23
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",287,69,9,10,23,22,48,46,35,24,22,20,74,49,15,16,26,28,35,25,0,92
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",51,40,0,92,0,92,14,22,14,22,0,92,0,92,0,92,0,92,9,15,14,21
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",349,113,0,92,27,37,68,61,34,44,8,13,29,31,17,27,31,35,77,66,58,38
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",122,51,15,17,17,18,13,21,0,92,18,29,0,92,0,92,0,92,41,33,18,17
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",178,81,0,92,18,26,39,41,46,41,17,27,0,92,9,15,49,49,0,92,0,92
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",46,23,0,92,0,92,7,7,3,4,6,6,0,92,3,6,0,92,0,92,27,18
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",294,108,0,92,0,92,51,81,0,92,69,72,9,15,0,92,50,59,115,86,0,92
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",1439,237,22,35,144,94,131,86,177,88,140,79,61,42,103,66,89,67,476,190,96,56
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",88,38,0,92,0,92,15,16,6,9,24,23,15,16,0,92,8,13,16,22,4,6
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",279,52,30,23,14,16,9,15,34,27,24,18,35,21,31,24,55,29,47,28,0,92
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",887,137,62,55,17,20,95,55,135,81,130,82,80,39,64,42,92,72,167,72,45,44
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",341,55,57,28,46,23,54,19,31,19,21,16,23,15,9,8,25,14,75,33,0,92
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1282,172,32,38,75,77,156,84,347,122,236,130,90,60,25,20,121,92,187,116,13,20
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",1386,202,71,69,157,72,217,109,104,54,127,65,67,52,61,42,167,92,283,109,132,63
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",504,130,0,92,26,30,14,22,29,33,30,34,120,96,40,32,98,76,132,84,15,23
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",398,138,0,92,43,52,52,61,25,30,0,92,0,92,11,16,79,56,157,100,31,48
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",147,54,6,8,0,92,15,15,7,7,47,37,0,92,13,16,20,28,32,21,7,10
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",14943,578,615,201,775,210,1024,274,759,183,1081,232,1190,227,1031,232,1274,245,6017,491,1177,315
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",4818,391,59,48,383,186,494,152,620,183,547,157,305,112,435,157,429,134,1207,230,339,131
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",79,26,0,92,7,7,3,4,3,4,31,22,9,9,3,4,4,5,15,9,4,5
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",830,160,53,67,25,22,100,91,39,50,98,67,69,80,7,12,78,87,307,145,54,51
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",3026,266,94,73,251,103,429,136,397,124,393,123,322,129,178,88,250,122,633,159,79,46
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",59,41,6,9,0,92,19,29,0,92,18,30,0,92,0,92,5,8,6,9,5,7
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",5372,452,60,59,403,131,836,218,430,145,616,165,525,189,519,159,672,204,1103,246,208,114
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",1228,164,10,17,79,62,177,90,75,52,188,102,92,65,47,38,123,61,397,120,40,25
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",1518,167,35,35,83,46,255,87,210,101,253,108,116,53,57,42,246,88,214,89,49,46
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",623,107,94,61,43,32,82,44,40,28,28,31,20,22,8,13,136,76,141,68,31,35
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",615,116,4,7,101,63,98,58,29,26,172,86,18,18,78,48,5,7,82,55,28,39
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",251,54,13,15,0,92,14,11,62,33,35,22,49,25,14,11,12,10,48,25,4,6
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",164,52,0,92,2,4,25,25,12,9,2,4,6,8,3,5,54,49,46,26,14,10
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",194,61,0,92,16,26,25,27,29,31,25,19,14,13,0,92,34,30,40,31,11,18
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4657,305,90,65,378,131,617,173,644,170,721,189,501,171,371,128,356,134,846,188,133,87
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",556,120,0,92,25,40,20,23,20,34,130,75,51,61,54,51,49,52,153,90,54,39
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",617,150,0,92,106,75,22,25,139,115,13,19,46,43,0,92,72,43,205,83,14,22
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",366,100,15,22,12,19,8,14,61,51,0,92,137,65,11,18,41,33,37,29,44,30
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",622,100,0,92,64,37,54,38,79,56,63,66,72,64,70,53,29,37,156,89,35,35
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2793,322,174,94,100,73,164,86,390,141,235,100,289,108,207,103,405,150,583,190,246,123
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1476,194,35,39,38,35,168,106,89,53,246,122,89,44,91,56,147,103,495,157,78,51
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",1019,152,0,92,47,41,166,115,261,146,64,45,104,68,83,57,29,34,244,107,21,23
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",569,94,8,14,19,21,97,58,40,28,56,39,22,29,107,61,25,27,161,68,34,23
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",604,106,63,66,33,42,42,33,79,54,24,38,19,31,40,27,89,51,192,67,23,20
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3971,275,59,68,325,134,638,208,702,257,542,199,293,112,148,121,371,153,772,220,121,65
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",301,104,0,92,76,66,23,22,64,43,14,23,0,92,0,92,31,36,93,77,0,92
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",2714,312,73,66,101,74,358,151,197,79,237,118,262,125,178,82,349,132,903,171,56,66
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",312,92,0,92,7,10,0,92,8,11,38,29,40,35,38,28,17,27,107,60,57,44
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",697,194,14,21,81,75,50,45,46,52,50,70,70,58,44,67,67,73,243,115,32,34
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",2861,260,58,48,345,132,309,118,204,94,362,148,363,159,161,80,226,140,573,171,260,133
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",351,124,0,92,40,38,68,72,92,74,35,35,0,92,0,92,12,19,67,67,37,33
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",134,62,0,92,0,92,0,92,30,34,0,92,0,92,18,24,38,39,8,14,40,33
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",595,164,0,92,17,26,29,31,83,64,84,84,100,70,50,38,33,41,148,68,51,34
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",1943,248,126,95,67,47,99,79,114,80,218,100,222,119,82,53,63,64,779,184,173,109
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",275,94,0,92,9,14,7,11,31,30,21,24,34,41,18,21,0,92,102,58,53,52
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",500,139,29,47,15,23,0,92,92,58,56,56,30,35,0,92,94,57,162,100,22,24
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",101,72,0,92,13,21,0,92,29,43,33,52,0,92,0,92,15,24,11,18,0,92
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",689,185,0,92,24,30,13,21,113,87,118,106,86,74,45,44,77,79,130,93,83,71
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",1969,271,75,74,192,130,264,154,184,120,70,54,32,33,178,100,149,76,542,195,283,121
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",162,59,0,92,20,27,30,31,12,14,16,24,15,23,20,31,7,12,29,24,13,19
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",153,49,0,92,7,11,40,27,17,17,0,92,11,16,6,7,3,6,50,29,19,19
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",928,241,0,92,27,42,19,28,57,66,36,41,12,19,137,94,94,78,431,189,115,92
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",1071,157,11,18,0,92,162,77,96,61,166,76,104,59,111,65,133,84,213,89,75,48
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",74,46,0,92,19,16,19,22,0,92,24,29,0,92,0,92,4,7,8,12,0,92
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",359,84,0,92,26,23,44,39,33,33,30,25,35,33,0,92,20,19,102,43,69,68
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",2841,289,0,92,214,109,467,152,306,111,279,120,211,116,250,117,216,122,733,209,165,83
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",54,27,0,92,0,92,0,92,8,11,0,92,10,14,0,92,7,10,23,20,6,9
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2197,229,127,89,151,69,303,106,312,135,233,116,182,99,100,57,174,94,532,148,83,49
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",455,124,0,92,19,22,58,41,71,61,10,16,57,55,8,12,41,38,183,97,8,13
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1427,217,9,14,70,70,146,102,164,76,149,78,133,73,130,85,139,93,448,133,39,32
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",66,26,0,92,6,10,0,92,8,14,0,92,25,28,0,92,14,13,13,13,0,92
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",376,117,16,22,25,40,89,70,30,27,19,21,50,66,31,28,84,102,32,36,0,92
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",3065,333,136,89,394,132,339,129,579,177,349,131,411,162,222,119,100,53,421,147,114,78
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",3728,337,55,45,529,209,733,211,416,149,262,116,377,148,233,92,214,129,776,197,133,78
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",8099,556,198,77,923,271,791,181,887,207,1069,276,562,191,565,179,887,231,1795,342,422,122
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",723,211,0,92,78,69,74,58,52,49,63,79,65,85,55,65,59,90,178,108,99,106
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",135,34,2,3,18,21,12,11,12,8,18,11,13,16,9,8,15,16,21,16,15,10
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",386,126,32,50,58,65,31,48,15,24,16,27,35,32,20,31,31,24,110,65,38,36
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3410,329,73,67,384,146,341,162,492,175,405,153,326,112,204,138,208,95,898,216,79,53
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",229,60,0,92,21,19,15,12,5,8,42,27,5,7,0,92,18,16,94,40,29,25
0600000US3402160900,3402160900,"Princeton borough, Mercer County, New Jersey",1440,258,70,53,275,128,99,69,115,60,191,95,221,110,115,70,34,34,184,109,136,85
0600000US3402160915,3402160915,"Princeton township, Mercer County, New Jersey",2132,224,157,108,193,110,266,120,136,71,345,128,97,55,137,76,198,83,473,191,130,56
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",298,107,0,92,62,55,0,92,16,26,41,47,21,35,0,92,0,92,158,116,0,92
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",16363,604,305,129,1143,236,1227,256,1644,272,2075,301,1278,262,1008,246,1521,322,5422,505,740,227
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",2173,190,118,83,230,116,318,105,294,99,307,102,196,113,174,100,88,59,365,126,83,54
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",410,131,12,19,31,28,102,88,79,78,18,22,9,15,19,22,20,23,79,59,41,33
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",8702,440,201,99,679,186,1215,321,1233,238,807,216,862,235,708,202,701,210,2078,289,218,91
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",83,28,1,3,14,16,11,14,9,12,11,13,4,7,5,6,0,81,16,11,12,9
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1613,230,59,60,170,93,173,84,228,97,154,92,174,95,91,66,135,79,412,153,17,26
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",4583,463,87,71,222,99,485,186,869,243,502,154,590,185,204,87,337,124,1185,247,102,58
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",521,171,0,81,31,35,22,25,18,26,25,29,12,19,0,81,59,67,191,132,163,102
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",115,65,0,81,0,81,23,26,24,27,26,21,0,81,0,81,9,15,33,50,0,81
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1963,159,47,33,202,76,130,68,218,75,317,121,189,77,80,49,186,71,565,128,29,26
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",984,158,0,81,36,27,129,85,92,49,151,63,152,65,37,34,118,73,269,112,0,81
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",493,61,0,81,39,39,78,40,85,53,97,51,7,10,22,18,38,31,127,51,0,81
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",55,29,5,5,2,3,0,81,13,20,0,81,0,81,0,81,10,10,25,25,0,81
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",375,118,13,21,10,16,146,105,34,39,56,69,0,81,11,17,30,25,46,56,29,33
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3593,347,9,16,112,95,381,168,360,147,659,229,484,149,185,91,331,142,921,225,151,87
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",115,51,0,81,15,13,29,34,9,10,17,26,0,81,5,7,11,13,0,81,29,28
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",972,173,59,67,138,82,176,111,183,85,147,71,32,29,68,62,88,58,60,57,21,22
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",92,31,0,81,18,11,6,7,5,7,0,81,10,10,8,14,21,19,24,18,0,81
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",25,13,0,81,1,4,3,5,6,7,2,3,2,3,0,81,9,11,0,81,2,3
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",177,42,3,5,26,18,28,16,10,8,17,10,7,9,17,17,23,14,35,24,11,9
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",39,21,0,81,3,6,4,5,4,5,3,4,8,8,9,13,0,81,4,5,4,5
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1520,227,27,32,211,112,161,82,162,82,127,78,175,114,85,62,96,50,361,173,115,69
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1270,213,67,72,35,42,147,74,234,83,72,55,103,85,28,35,77,72,427,189,80,94
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",4126,260,143,82,198,86,561,137,596,184,487,118,447,160,311,126,243,105,910,204,230,116
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",405,119,46,38,31,30,129,100,47,44,54,42,14,21,40,45,0,81,11,16,33,30
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1433,217,0,81,41,41,68,54,195,146,218,103,171,104,80,76,209,145,451,183,0,81
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",109,43,0,81,7,11,48,33,25,22,0,81,0,81,0,81,0,81,16,15,13,20
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",424,111,0,81,51,33,68,50,8,13,41,40,32,25,20,26,52,36,100,56,52,50
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",452,78,0,81,56,69,56,50,89,63,33,44,28,27,13,18,22,24,130,63,25,26
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",236,60,4,8,0,81,24,22,29,23,15,15,20,17,11,13,48,30,60,40,25,23
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",835,199,0,81,107,71,128,60,130,94,41,38,79,95,90,101,61,48,178,92,21,24
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",176,86,10,17,7,12,0,81,13,19,0,81,52,53,0,81,0,81,66,57,28,27
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",913,161,8,12,39,30,86,81,41,37,77,47,114,71,21,21,100,69,331,107,96,45
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",434,82,0,81,5,8,56,42,96,55,42,27,37,40,23,18,38,29,137,68,0,81
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",884,134,33,50,24,25,199,103,196,117,165,96,86,52,30,29,97,61,54,45,0,81
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",431,191,0,81,0,81,54,46,34,43,57,50,112,148,48,44,7,11,72,57,47,44
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1526,139,36,29,84,60,172,74,212,80,171,82,178,71,90,63,167,77,349,110,67,53
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",437,144,7,13,90,59,22,26,7,11,36,33,84,88,30,33,7,11,91,59,63,71
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",104,36,0,81,9,12,4,6,37,24,12,12,6,10,0,81,7,11,13,14,16,16
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",45,25,0,81,0,81,4,5,0,81,2,3,4,6,0,81,3,4,30,24,2,4
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",415,118,0,81,33,31,27,30,89,84,70,41,64,37,23,26,30,46,79,54,0,81
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",60,32,4,6,9,16,0,81,3,5,7,9,2,3,0,81,11,19,21,20,3,5
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",198,124,30,50,0,81,21,33,9,15,28,28,0,81,15,23,21,32,56,71,18,24
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",171,90,0,81,13,22,55,62,11,18,0,81,0,81,0,81,47,62,28,37,17,28
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",437,83,23,27,29,27,39,28,20,21,47,29,55,36,16,19,20,23,169,62,19,22
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",231,105,31,46,27,28,43,56,10,18,20,23,20,23,0,81,0,81,62,62,18,21
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",82,39,4,6,15,19,7,12,18,20,0,81,9,15,3,6,8,12,9,16,9,15
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",277,72,0,81,37,32,19,17,16,16,48,27,66,44,6,9,16,17,43,27,26,34
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",171,84,0,81,0,81,26,31,10,16,21,33,0,81,33,50,0,81,0,81,81,60
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",867,151,44,54,14,22,23,35,127,61,70,49,111,78,53,37,117,69,239,70,69,39
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",3605,267,163,73,154,65,275,98,385,111,403,111,298,110,260,105,454,138,1010,188,203,79
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1215,170,40,43,63,43,145,97,304,157,118,68,85,64,73,50,153,115,140,73,94,70
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",307,119,51,69,12,20,24,27,76,71,35,32,14,23,0,81,41,55,40,38,14,23
