GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",540,112,0,123,62,57,110,59,40,32,151,83,0,123,51,40,10,17,82,61,34,41
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",269,57,17,21,3,6,22,20,57,37,42,29,41,24,17,12,13,10,57,28,0,123
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",203,43,0,123,5,6,27,25,14,10,2,4,17,12,21,20,55,43,43,22,19,13
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",223,74,6,10,13,21,23,25,49,38,18,16,19,17,0,123,14,11,68,48,13,20
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4402,268,105,70,398,126,685,191,591,188,589,203,467,168,368,121,326,124,720,191,153,93
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",507,115,0,123,0,123,0,123,29,46,116,95,38,56,53,58,42,51,184,87,45,35
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",638,154,31,35,87,64,13,21,138,96,22,25,70,65,0,123,50,37,211,73,16,26
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",402,97,13,21,0,123,17,21,79,52,12,19,134,70,20,17,33,29,60,41,34,32
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",572,126,0,123,45,36,47,45,126,87,38,59,71,69,54,51,36,40,119,81,36,38
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2472,267,149,87,63,45,173,88,309,145,208,88,289,135,189,92,354,121,539,163,199,111
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1526,179,28,32,41,36,155,100,84,56,243,106,93,41,64,51,178,113,568,160,72,40
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",982,121,0,123,21,25,175,103,298,125,44,41,97,60,57,42,77,53,180,85,33,31
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",547,109,0,123,20,21,118,72,27,25,69,54,23,34,105,61,33,29,141,77,11,15
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",662,111,60,66,59,63,48,33,53,36,40,43,0,123,30,34,121,70,222,88,29,27
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3528,318,71,82,250,120,620,178,521,152,456,157,294,161,156,106,360,151,685,188,115,66
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",259,106,0,123,48,62,18,21,36,30,12,20,0,123,0,123,35,32,110,96,0,123
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",2705,303,87,67,126,76,331,137,167,72,290,128,300,134,165,79,370,160,776,184,93,64
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",252,65,0,123,7,13,0,123,33,38,35,35,32,31,17,21,18,29,83,49,27,33
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",595,161,15,23,64,60,38,47,58,54,55,79,40,38,40,62,46,58,209,107,30,35
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",2744,280,50,43,337,153,341,115,234,78,289,115,361,169,133,76,247,117,543,171,209,104
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",345,133,0,123,49,41,70,74,73,81,41,46,0,123,0,123,10,17,66,68,36,32
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",110,63,0,123,0,123,0,123,40,42,0,123,0,123,23,32,8,24,8,16,31,35
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",687,184,0,123,21,24,114,89,90,62,81,72,91,61,55,46,32,41,127,59,76,46
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",2071,204,101,84,86,61,133,85,105,77,217,106,229,112,113,65,75,73,853,203,159,106
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",272,78,42,48,6,9,17,18,21,23,41,44,24,29,24,28,0,123,50,39,47,43
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",587,128,0,123,43,40,10,17,73,49,62,53,56,58,28,43,118,78,167,96,30,33
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",160,89,18,28,21,25,13,20,18,22,51,66,14,23,11,18,0,123,14,22,0,123
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",562,146,12,19,30,35,26,28,101,80,62,69,80,69,25,21,45,41,83,64,98,74
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",1841,240,47,61,147,108,204,126,211,119,76,51,27,34,123,68,74,52,674,192,258,128
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",142,48,0,123,13,20,22,26,20,17,13,20,20,24,18,29,6,9,25,18,5,7
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",149,43,3,5,0,123,38,28,9,13,12,12,10,15,3,6,0,123,58,35,16,18
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",944,200,18,27,68,77,27,33,69,84,78,48,73,77,134,97,78,70,264,144,135,99
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",910,149,11,17,0,123,116,61,117,68,155,75,106,68,119,62,55,51,163,76,68,42
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",49,34,0,123,17,15,0,123,0,123,19,24,0,123,0,123,3,7,10,14,0,123
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",317,87,0,123,18,19,54,43,25,24,27,23,42,35,0,123,16,17,83,45,52,55
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",2619,249,26,28,169,77,384,124,338,128,266,132,177,102,284,136,187,121,629,144,159,78
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",73,34,11,15,0,123,0,123,14,15,0,123,13,15,0,123,7,11,21,19,7,11
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2044,246,179,105,139,56,288,99,256,87,115,47,173,84,61,42,150,64,581,152,102,66
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",592,132,0,123,30,27,87,61,121,87,53,55,57,53,40,32,10,15,194,115,0,123
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1439,239,9,15,27,27,134,82,164,88,126,66,171,120,121,88,136,77,515,171,36,33
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",79,43,0,123,0,123,0,123,43,40,7,11,7,10,0,123,8,11,14,15,0,123
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",255,72,8,13,35,40,42,35,27,22,11,17,42,53,40,31,22,26,28,31,0,123
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",2933,257,148,79,351,119,225,99,639,173,286,102,457,152,192,119,182,121,403,146,50,47
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",4023,332,71,48,578,198,818,217,447,134,241,107,359,146,236,96,236,88,850,203,187,100
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",7371,421,200,100,857,211,981,239,721,168,837,213,454,168,616,161,704,233,1626,332,375,119
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",778,219,0,123,34,41,129,94,81,77,38,62,74,81,80,75,56,63,179,103,107,88
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",142,38,3,5,25,28,12,15,16,11,19,15,14,17,6,8,12,15,25,16,10,9
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",324,108,0,123,53,59,43,50,12,19,16,25,33,25,12,21,25,21,104,57,26,29
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3460,290,111,74,333,147,312,130,393,140,529,169,473,141,279,156,160,83,739,175,131,73
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",231,55,0,123,18,18,16,14,6,9,29,23,13,13,7,12,11,12,87,42,44,26
0600000US3402160900,3402160900,"Princeton borough, Mercer County, New Jersey",2037,301,133,72,362,159,154,75,103,70,289,125,285,141,144,101,125,91,261,153,181,130
0600000US3402160915,3402160915,"Princeton township, Mercer County, New Jersey",1978,220,96,83,155,70,241,93,136,66,336,124,122,65,153,97,197,94,444,157,98,58
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",379,138,0,123,33,39,0,123,34,39,34,37,19,32,0,123,43,59,216,144,0,123
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",15867,637,307,110,1275,263,1199,253,1494,288,2029,352,1281,275,1010,257,1373,259,5059,504,840,217
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",1990,202,123,74,178,73,296,93,312,100,240,93,122,76,157,100,123,74,339,123,100,71
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",331,108,13,22,31,29,76,72,21,23,21,26,11,16,21,24,34,37,34,31,69,45
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",9045,480,221,116,690,211,1293,300,1293,220,814,224,749,198,669,179,720,238,2417,333,179,94
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",73,25,2,3,11,14,16,14,1,3,4,5,7,10,2,5,0,109,18,18,12,9
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1611,240,71,60,123,80,187,97,296,109,164,89,131,84,45,43,87,54,492,154,15,26
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",5178,422,69,68,298,149,474,182,995,264,642,180,665,190,202,108,387,149,1319,219,127,78
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",415,161,0,109,13,20,38,34,11,19,13,21,12,19,38,58,55,66,59,48,176,113
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",108,74,0,109,0,109,10,17,27,30,18,23,0,109,0,109,13,20,40,58,0,109
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1998,221,37,33,143,60,151,81,222,80,302,133,266,92,67,39,181,67,589,170,40,36
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",930,176,27,41,37,36,132,88,65,46,141,58,134,79,39,36,115,77,240,98,0,109
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",541,63,0,109,42,46,108,57,84,44,80,49,17,14,23,17,46,34,141,63,0,109
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",36,24,3,4,2,3,0,109,11,17,0,109,0,109,0,109,8,8,12,14,0,109
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",313,101,47,47,0,109,86,77,26,28,55,61,0,109,12,19,28,33,41,48,18,26
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3217,361,35,39,189,136,479,180,270,130,514,143,426,139,149,103,359,151,689,190,107,66
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",95,48,0,109,7,9,31,35,12,13,21,31,0,109,0,109,6,11,0,109,18,23
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",986,178,67,66,172,106,178,94,144,79,138,85,57,40,58,58,66,46,93,60,13,18
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",74,30,0,109,9,7,6,7,3,5,0,109,8,8,9,14,20,19,19,17,0,109
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",21,10,0,109,2,4,4,5,7,8,2,3,2,3,0,109,3,5,0,109,1,3
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",156,31,8,6,25,17,23,11,7,6,19,17,3,5,13,16,18,12,31,18,9,7
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",26,13,0,109,3,5,3,4,0,109,3,4,8,8,0,109,0,109,3,4,6,6
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1270,228,11,18,187,95,175,93,135,77,84,92,150,110,100,71,55,40,312,162,61,47
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1334,177,56,67,66,54,235,108,226,113,88,62,134,94,27,30,144,114,304,156,54,76
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",3853,412,171,105,223,102,568,153,590,191,430,144,357,152,338,142,235,112,780,181,161,83
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",388,131,48,41,37,37,63,77,53,51,76,53,15,24,41,44,0,109,9,14,46,36
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1527,198,0,109,52,36,139,95,114,80,242,119,165,128,124,99,167,125,517,225,7,11
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",116,46,0,109,15,16,34,25,24,21,0,109,0,109,0,109,8,12,21,19,14,16
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",453,134,0,109,25,29,81,55,13,20,58,48,35,31,28,26,29,28,115,63,69,56
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",434,95,0,109,52,51,49,49,113,66,6,9,27,20,21,23,30,29,106,63,30,23
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",258,78,7,10,6,9,20,21,33,25,34,37,15,17,6,10,14,15,95,53,28,22
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",773,168,0,109,93,72,87,57,130,87,56,50,76,89,15,24,53,47,241,100,22,27
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",161,85,11,17,0,109,9,13,8,14,0,109,34,38,0,109,0,109,70,58,29,45
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",1003,165,16,19,77,52,94,67,56,40,61,38,98,57,0,109,109,61,405,103,87,42
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",389,76,0,109,5,8,45,33,92,58,30,23,28,34,22,17,31,28,136,60,0,109
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",1013,143,50,61,25,27,165,90,221,100,179,105,111,82,78,69,86,49,98,65,0,109
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",539,158,13,20,19,30,67,51,85,84,116,84,14,24,46,70,30,33,107,91,42,38
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1356,161,47,38,77,50,127,56,195,90,129,67,187,106,87,74,142,64,284,91,81,55
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",381,103,16,18,83,43,21,26,20,23,63,43,22,36,11,18,7,13,104,74,34,41
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",117,37,9,14,15,15,4,8,42,29,10,12,6,10,0,109,9,14,8,10,14,17
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",73,43,0,109,0,109,4,6,4,6,2,4,4,5,0,109,0,109,46,37,13,20
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",499,99,10,16,34,33,13,20,98,81,83,50,55,42,29,25,103,80,65,47,9,15
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",60,29,4,6,10,15,0,109,3,5,8,8,0,109,0,109,9,14,23,22,3,5
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",228,140,33,51,0,109,0,109,0,109,35,32,0,109,16,26,24,37,74,96,46,57
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",123,71,0,109,25,29,60,58,0,109,0,109,0,109,0,109,0,109,10,15,28,33
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",423,75,23,26,32,28,25,24,26,25,75,39,52,37,18,22,19,16,135,59,18,21
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",246,120,25,38,19,22,39,45,20,19,46,52,22,25,11,16,0,109,36,57,28,27
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",62,36,3,6,9,14,0,109,14,17,0,109,10,16,3,5,9,14,2,10,12,18
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",232,70,0,109,30,30,13,14,11,13,38,26,50,38,6,10,25,22,22,28,37,38
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",207,107,0,109,9,15,41,32,15,23,17,27,0,109,41,63,0,109,0,109,84,56
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",811,137,34,53,14,22,23,34,75,52,57,37,59,63,81,54,123,78,304,102,41,28
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",3603,267,184,99,186,76,349,114,243,89,401,144,311,96,211,85,479,126,952,185,287,99
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1168,213,19,21,23,26,269,132,179,108,135,84,141,90,115,80,82,73,155,76,50,38
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",163,80,0,109,0,109,13,21,52,59,32,30,28,33,0,109,17,21,21,24,0,109
