GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",61,33,0,12,7,12,8,14,5,6,6,11,14,19,0,12,16,27,2,6,3,7
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",801,141,10,16,0,19,79,47,89,54,63,38,106,70,59,41,70,47,250,73,75,52
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",119,90,0,17,59,74,0,17,19,29,0,17,0,17,0,17,0,17,30,35,11,18
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",1311,134,7,10,30,29,150,64,273,101,129,56,137,72,49,56,146,73,308,90,82,62
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",70,70,14,22,0,17,42,66,0,17,0,17,0,17,0,17,5,9,9,15,0,17
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",4285,212,111,73,352,136,578,166,567,151,452,132,397,128,279,113,347,113,1009,172,193,104
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",1219,182,130,75,136,81,136,79,97,60,124,59,124,57,97,64,82,49,250,104,43,39
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",114,54,0,12,20,24,0,12,10,14,36,34,11,17,0,12,11,18,9,14,17,20
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",1071,168,89,58,91,98,115,59,151,85,90,53,160,105,79,84,102,61,136,74,58,49
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",1218,172,13,15,44,29,141,56,167,85,80,61,205,98,48,37,166,91,301,102,53,43
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",3374,294,86,57,268,101,530,156,563,167,214,97,357,102,271,122,222,103,691,170,172,77
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",452,115,0,17,26,22,67,40,25,17,38,22,49,35,23,15,77,39,103,43,44,33
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",1538,136,40,30,29,26,185,94,92,38,120,42,216,69,94,49,310,90,444,106,8,8
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",877,131,9,14,34,22,161,61,83,55,119,66,87,58,50,40,48,46,251,75,35,30
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",220,45,0,12,8,8,14,15,28,23,23,17,23,19,19,18,28,23,68,28,9,8
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",3130,291,84,51,108,64,369,98,375,116,344,104,350,136,195,81,299,87,859,200,147,96
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",1025,176,36,49,45,38,61,43,161,90,94,53,51,45,97,68,69,44,348,126,63,48
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",215,58,5,7,15,12,15,13,19,14,22,27,23,32,21,15,16,13,38,24,41,35
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",136,91,0,17,0,17,0,17,16,26,0,17,15,24,32,37,16,27,57,74,0,17
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",349,107,0,19,0,19,20,25,18,22,36,30,12,10,0,19,16,13,121,90,126,66
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",100,43,0,12,17,14,0,12,33,34,5,8,8,11,5,7,0,12,0,12,32,25
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",160,97,0,17,0,17,0,17,18,29,0,17,0,17,33,37,0,17,39,58,70,56
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",68,24,0,12,11,12,2,5,5,6,0,12,0,12,0,12,0,12,6,6,44,19
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",326,129,0,17,0,17,76,89,17,28,16,23,0,17,67,83,15,26,96,95,39,44
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",1900,260,0,25,211,93,197,66,237,98,234,111,116,74,114,56,206,108,439,137,146,71
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",70,25,0,12,3,4,14,15,15,16,11,15,0,12,0,12,4,5,16,11,7,7
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",240,63,2,3,10,9,49,32,22,20,32,24,30,22,11,14,10,14,70,38,4,6
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",1009,146,11,12,59,53,193,98,141,66,119,59,156,83,69,36,90,55,112,53,59,49
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",412,59,68,29,56,23,58,22,59,28,20,14,39,25,28,16,27,21,54,21,3,4
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1030,154,26,30,131,79,52,33,102,59,105,67,51,45,49,47,173,126,341,116,0,17
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",1662,172,87,55,197,85,171,87,194,99,98,60,134,58,109,67,46,34,522,161,104,53
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",465,154,37,53,0,17,16,26,63,45,17,26,93,96,0,17,66,52,126,77,47,45
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",694,157,9,16,86,68,61,43,60,38,10,15,30,39,37,44,86,55,209,116,106,84
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",148,45,2,3,4,5,2,3,19,13,2,3,19,17,22,20,24,21,50,26,4,5
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",15243,603,752,190,900,234,1157,254,1006,222,1662,333,1160,243,719,187,1403,287,5448,469,1036,220
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",5604,436,295,136,566,188,661,197,579,172,544,186,705,232,272,129,410,171,1308,245,264,105
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",128,36,0,12,0,12,10,13,21,16,8,5,18,13,14,18,10,15,38,21,9,10
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",643,135,0,12,12,19,36,58,95,72,190,121,34,40,58,69,67,60,151,95,0,12
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",2717,290,64,33,147,70,300,102,430,174,403,153,272,104,283,145,140,73,608,177,70,55
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",55,23,0,12,0,12,8,11,3,4,10,10,2,5,9,10,0,12,12,9,11,14
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",5982,355,87,69,312,174,589,176,896,211,569,166,753,178,303,114,621,205,1601,283,251,80
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",1318,197,45,53,78,52,215,126,99,59,173,109,115,70,123,108,39,37,330,135,101,70
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",1785,200,75,53,115,64,265,135,259,125,282,122,158,69,60,44,174,83,319,89,78,54
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",651,91,40,29,73,36,79,36,63,43,75,51,53,25,30,20,69,34,129,54,40,27
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",548,84,5,8,49,52,77,42,56,28,100,35,37,27,50,32,39,21,101,49,34,22
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",272,46,2,3,25,18,30,19,45,22,45,21,39,21,8,7,22,19,49,26,7,6
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",148,35,17,19,7,9,21,16,21,21,13,11,13,10,3,4,5,7,22,13,26,21
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",311,89,7,10,0,12,44,40,32,25,49,31,31,35,0,12,7,10,141,61,0,12
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4330,353,89,84,101,65,308,100,617,200,477,179,553,200,191,121,378,165,1429,272,187,117
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",568,111,8,12,0,12,41,36,111,63,23,18,60,61,15,17,44,39,205,64,61,37
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",539,122,27,41,7,10,134,74,11,17,80,61,58,56,9,15,27,21,158,84,28,27
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",386,101,10,14,49,59,32,29,10,19,21,22,38,28,78,38,0,12,140,73,8,13
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",510,77,20,20,68,47,69,49,47,29,57,36,29,37,15,14,39,24,161,68,5,8
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2572,291,128,78,239,119,251,105,183,86,384,127,200,87,204,94,127,64,696,183,160,83
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1619,185,56,47,38,41,141,64,103,65,171,94,250,92,55,33,218,114,506,163,81,65
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",990,140,15,16,27,26,120,73,100,53,49,34,81,58,50,35,117,65,389,125,42,31
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",641,120,19,30,45,48,92,70,44,34,59,47,37,27,5,8,39,33,211,85,90,64
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",633,106,0,17,46,49,114,59,59,53,28,27,100,63,15,23,29,33,183,71,59,39
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3523,291,212,109,248,109,439,158,477,184,504,168,268,130,257,134,200,102,700,193,218,119
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",492,159,13,20,33,37,40,38,78,65,17,24,46,41,0,19,79,76,121,85,65,58
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",3012,391,13,23,256,124,316,123,349,154,213,117,332,137,274,119,278,121,850,179,131,73
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",354,60,27,22,35,23,3,5,11,17,27,22,18,22,5,7,38,36,171,50,19,16
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",692,160,0,17,60,55,70,45,25,30,67,67,88,74,49,42,81,65,199,95,53,71
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",3040,302,135,78,297,160,323,160,375,145,222,83,471,174,136,81,196,76,795,172,90,54
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",331,129,0,19,70,50,81,79,22,26,48,46,0,19,13,21,0,19,80,75,17,28
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",182,92,0,12,0,12,33,41,12,18,71,69,0,12,0,12,23,35,34,31,9,14
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",619,137,6,9,16,18,74,61,104,64,66,60,42,31,28,26,24,30,229,88,30,28
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",2032,214,54,65,137,97,76,67,134,70,167,74,100,87,72,81,229,92,856,181,207,95
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",387,109,0,12,36,44,35,45,26,24,8,14,11,17,41,53,83,63,118,78,29,27
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",491,136,65,58,35,58,81,46,0,19,72,72,14,15,27,25,8,12,117,85,72,69
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",102,70,12,18,0,17,12,19,50,58,15,24,0,17,0,17,0,17,13,21,0,17
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",460,142,0,19,77,80,31,38,31,36,75,60,31,35,14,23,23,25,157,84,21,23
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",2239,314,0,25,162,87,195,87,273,127,245,155,156,95,128,102,175,101,779,223,126,78
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",206,54,6,10,8,11,4,7,13,10,32,29,24,28,18,21,25,23,43,31,33,27
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",151,53,0,12,9,8,22,21,21,18,15,15,3,5,14,21,21,19,41,33,5,6
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",835,245,31,38,78,81,0,17,127,91,94,113,0,17,17,31,78,82,390,188,20,33
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",833,168,0,17,64,52,158,82,54,33,64,33,41,31,121,68,63,49,221,86,47,38
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",12,13,0,12,0,12,0,12,1,5,0,12,0,12,0,12,0,12,6,9,5,7
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",203,56,4,6,6,10,6,9,60,30,34,29,10,15,4,6,6,10,68,38,5,9
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",3006,277,85,64,154,99,384,143,399,134,209,100,161,87,308,135,283,107,874,172,149,65
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",97,40,0,12,13,18,8,9,13,12,21,21,5,8,0,12,0,12,12,13,25,25
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2587,229,64,52,203,89,247,79,471,173,313,122,197,109,276,112,189,91,519,150,108,55
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",603,104,20,22,26,24,49,46,72,67,74,55,32,25,38,34,64,59,167,86,61,38
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1733,182,36,41,80,47,201,104,119,66,194,98,168,85,134,72,150,74,583,129,68,47
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",88,44,0,12,8,14,0,12,4,8,4,6,13,16,4,6,5,7,34,35,16,14
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",688,138,0,19,32,37,160,101,176,81,33,37,0,19,25,30,37,35,173,71,52,54
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",3321,304,144,84,233,137,381,159,476,166,384,156,329,149,260,137,320,162,570,230,224,103
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",3857,300,147,89,560,182,407,124,373,137,409,158,211,99,173,121,380,149,1073,224,124,73
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",9081,616,95,56,680,238,715,165,1188,266,1561,356,669,202,632,209,1014,264,2190,378,337,125
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",770,155,13,22,26,30,92,81,92,81,43,67,83,47,49,49,60,71,219,113,93,61
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",197,44,7,6,17,10,22,11,18,12,19,10,6,7,29,16,18,17,43,25,18,11
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",433,139,11,17,37,42,120,101,14,22,26,29,0,19,12,19,68,52,68,71,77,66
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3892,353,35,38,544,192,502,192,574,187,311,152,359,151,301,135,230,90,919,204,117,69
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",218,58,5,7,4,6,36,25,18,15,24,23,19,22,6,9,15,13,51,35,40,23
0600000US3402160900,3402160900,"Princeton, Mercer County, New Jersey",4204,361,285,132,346,131,295,131,612,168,446,167,431,163,232,108,659,209,755,183,143,56
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",939,218,53,46,60,48,155,85,101,83,42,51,76,56,39,45,67,56,182,149,164,142
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",17409,566,526,146,1056,190,1200,235,1523,225,1926,321,1586,284,1114,255,1854,272,5222,501,1402,255
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",2407,264,77,57,249,117,439,143,286,110,417,164,233,138,96,75,125,80,406,152,79,79
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",232,118,0,14,27,34,21,32,10,18,21,32,12,20,41,46,0,14,100,108,0,14
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",9870,456,278,114,680,180,1287,244,943,200,1438,294,1206,252,518,164,1072,244,2156,287,292,97
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",123,48,0,10,6,6,16,15,6,7,5,5,2,5,9,13,44,53,32,20,3,4
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1916,224,19,23,79,51,124,62,200,99,405,142,188,104,180,89,97,57,569,143,55,49
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",5374,439,93,56,281,94,571,160,917,179,529,180,587,215,458,175,274,127,1264,258,400,149
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",591,193,33,38,33,29,72,65,44,41,71,48,38,41,56,75,24,24,175,118,45,33
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",178,71,26,37,17,18,7,11,27,24,42,39,13,17,0,10,0,10,46,43,0,10
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1844,194,85,72,154,85,189,82,165,77,168,78,117,50,162,83,172,87,610,113,22,27
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",1220,205,98,85,62,46,275,102,78,54,144,88,48,57,45,45,54,45,375,130,41,41
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",458,56,15,18,15,11,35,26,60,31,73,44,20,25,41,31,57,42,127,42,15,13
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",38,25,3,4,0,10,13,17,5,6,10,15,0,10,0,10,0,10,7,7,0,10
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",378,117,38,62,12,19,42,39,0,14,80,73,0,14,0,14,58,66,100,85,48,62
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3605,357,142,99,416,190,369,135,263,113,568,163,358,138,158,79,390,175,764,174,177,78
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",123,44,11,12,5,7,4,7,17,19,16,20,9,9,0,10,19,17,15,23,27,21
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",1171,215,92,93,64,71,134,98,183,102,67,55,72,50,48,56,151,74,153,87,207,116
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",97,32,0,10,12,8,19,20,11,9,11,12,9,11,0,10,8,12,20,14,7,7
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",29,18,2,3,0,10,2,4,0,10,2,4,0,10,0,10,2,4,16,16,5,7
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",198,38,9,14,22,17,15,9,22,14,17,10,17,11,0,10,12,11,74,30,10,8
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",62,24,2,4,11,13,4,4,6,5,6,9,6,5,7,10,2,3,18,15,0,10
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1130,175,83,80,141,78,146,79,188,84,92,53,57,49,75,56,84,63,179,82,85,50
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1350,205,94,111,109,90,70,45,230,109,267,138,117,71,50,57,14,22,320,125,79,57
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",3943,265,83,63,270,106,471,133,589,175,758,173,386,158,260,102,270,84,697,155,159,97
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",274,120,0,14,69,92,64,50,0,14,0,14,14,21,0,14,76,54,51,40,0,14
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1414,208,39,53,67,55,218,121,183,98,174,83,236,113,94,80,167,82,201,83,35,36
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",192,65,0,10,9,12,4,7,56,43,7,10,27,29,5,8,23,21,33,31,28,29
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",652,141,0,16,47,33,21,19,51,35,111,64,42,32,62,50,17,14,236,108,65,35
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",456,99,7,12,33,29,49,46,48,46,41,41,37,33,0,10,36,40,180,57,25,24
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",249,57,8,10,22,20,57,41,30,23,20,15,16,13,10,10,18,22,63,31,5,7
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",1126,194,140,89,88,58,117,60,112,62,117,74,148,87,72,49,71,51,167,74,94,83
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",253,88,0,10,33,24,38,39,51,49,18,21,19,23,22,20,7,11,39,42,26,22
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",1587,226,11,16,185,87,117,60,75,55,86,57,124,70,193,99,156,100,569,158,71,48
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",552,78,6,10,10,11,38,33,87,47,33,29,53,27,63,48,65,34,165,45,32,33
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",1060,118,72,48,64,41,166,65,134,73,134,64,110,78,134,73,50,46,196,72,0,14
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",589,160,10,16,106,60,102,89,57,53,54,44,36,32,27,28,27,25,132,71,38,37
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1548,169,36,30,90,64,249,89,245,85,233,94,127,59,79,48,126,83,312,75,51,35
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",652,198,0,16,32,48,94,96,143,108,132,87,50,60,31,48,16,24,96,81,58,54
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",130,61,16,27,0,10,44,35,5,7,11,20,12,20,0,10,0,10,38,35,4,6
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",100,34,8,13,10,11,19,18,4,4,14,12,16,14,8,9,4,4,11,8,6,7
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",362,87,14,22,34,32,80,58,27,24,85,58,0,10,22,21,15,16,59,45,26,41
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",73,30,2,4,2,4,20,16,18,16,8,11,2,3,0,10,9,14,12,12,0,10
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",432,114,9,14,65,52,64,46,52,47,21,24,10,15,6,9,22,23,115,80,68,57
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",236,113,22,34,0,14,62,71,60,66,0,14,0,14,0,14,50,62,28,45,14,22
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",530,81,0,10,15,18,81,57,38,34,48,29,64,58,36,29,66,45,182,59,0,10
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",270,88,26,41,15,18,24,23,27,26,50,53,0,10,0,10,8,12,78,63,42,45
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",112,32,10,14,12,16,11,11,21,18,0,10,11,12,15,13,7,8,18,16,7,11
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",238,42,20,19,34,18,24,17,38,21,19,11,15,10,14,9,6,6,60,30,8,8
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",226,122,15,23,14,24,20,32,0,14,31,37,49,64,0,14,0,14,81,79,16,26
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",823,131,8,12,36,33,99,57,57,50,36,27,109,63,51,41,83,48,322,83,22,20
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",3907,261,297,123,324,108,263,93,260,113,275,99,387,132,236,95,274,116,1446,215,145,65
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1542,204,0,18,58,39,143,78,414,141,122,76,89,56,44,36,60,54,517,174,95,66
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",245,109,16,25,28,32,32,36,0,16,56,63,12,21,0,16,73,72,28,32,0,16
0600000US4201783960,4201783960,"West Rockhill township, Bucks County, Pennsylvania",574,126,17,27,12,19,68,44,13,21,34,53,58,53,14,21,54,39,252,104,52,54
