GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400517440,3400517440,"Delran township, Burlington County, New Jersey",1441,225,52,61,194,120,229,129,282,123,75,76,163,88,53,52,89,77,289,140,15,26
0600000US3400518790,3400518790,"Eastampton township, Burlington County, New Jersey",746,220,27,43,47,53,34,52,27,65,172,101,114,102,92,73,28,44,158,85,47,53
0600000US3400520050,3400520050,"Edgewater Park township, Burlington County, New Jersey",1428,203,0,17,32,35,164,100,153,93,271,143,105,93,120,107,139,103,368,129,76,66
0600000US3400522110,3400522110,"Evesham township, Burlington County, New Jersey",4168,294,86,45,332,121,521,121,594,160,317,89,253,104,238,75,330,109,1332,227,165,64
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",30,21,0,12,8,13,0,12,5,7,6,10,2,3,0,12,0,12,6,8,3,7
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",809,135,13,15,9,15,91,53,78,50,83,44,79,66,66,39,94,57,193,81,103,75
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",87,78,0,17,57,69,0,17,0,17,0,17,0,17,0,17,0,17,30,34,0,17
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",1246,139,6,9,21,24,131,63,217,96,192,87,183,107,30,28,137,79,252,84,77,57
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",67,68,14,23,0,17,41,62,0,17,0,17,0,17,0,17,5,9,7,11,0,17
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",4302,221,77,66,340,115,457,137,645,194,530,149,381,141,320,122,416,152,940,213,196,122
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",1347,162,88,64,202,102,128,72,90,59,147,73,126,74,70,55,137,58,318,124,41,35
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",139,59,0,12,16,21,0,12,8,12,30,29,35,37,0,12,19,22,8,13,23,20
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",1191,187,91,53,110,95,157,91,157,106,102,55,158,83,86,72,142,75,143,85,45,38
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",1281,182,9,14,53,30,95,49,186,89,161,89,172,87,40,30,160,85,347,106,58,41
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",3316,361,107,64,290,132,597,148,507,182,187,79,305,103,256,123,155,74,755,224,157,58
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",370,103,0,17,31,23,65,45,19,14,36,21,33,27,18,14,55,32,79,34,34,28
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",1462,121,28,25,19,20,141,76,91,40,110,39,205,66,90,40,303,89,454,108,21,16
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",815,109,8,13,20,17,87,41,118,54,104,61,54,39,55,37,63,47,276,79,30,27
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",197,44,0,12,8,8,15,15,31,24,2,3,32,23,9,14,31,24,67,29,2,4
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",3255,291,102,57,100,59,363,117,410,142,365,144,298,116,284,114,368,127,802,157,163,83
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",979,152,30,44,45,38,80,54,146,69,83,55,60,44,44,45,72,49,366,115,53,30
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",211,55,11,12,13,12,24,28,19,15,22,25,19,23,21,17,33,24,31,25,18,18
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",116,87,0,17,0,17,0,17,0,17,0,17,0,17,36,40,15,24,65,76,0,17
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",404,106,0,19,5,15,20,26,17,18,37,34,38,29,0,19,31,25,118,79,138,67
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",84,45,0,12,5,9,15,24,15,23,0,12,0,12,0,12,0,12,19,27,30,24
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",172,89,0,17,13,22,0,17,29,34,0,17,0,17,29,34,35,55,36,53,30,36
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",67,24,0,12,11,11,2,4,5,5,3,4,0,12,0,12,0,12,5,5,41,20
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",358,157,0,17,0,17,56,84,14,23,16,27,0,17,69,84,19,31,146,126,38,44
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",1773,214,0,25,229,113,139,68,189,97,181,70,96,66,109,60,232,101,458,141,140,72
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",74,25,0,12,4,5,14,16,15,13,4,5,9,8,0,12,12,14,16,13,0,12
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",227,60,2,4,13,14,49,31,12,16,27,19,32,20,17,16,12,13,58,30,5,5
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",875,123,33,35,59,43,131,72,111,56,78,35,120,60,62,29,83,50,119,50,79,66
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",438,54,58,26,62,29,75,29,61,32,20,12,48,25,23,13,26,18,63,25,2,4
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1048,138,27,31,125,74,10,12,132,74,135,81,60,45,41,41,204,113,314,107,0,17
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",1544,180,83,57,181,78,186,90,163,90,115,60,121,61,85,48,79,46,406,109,125,63
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",502,165,32,46,9,15,14,23,68,52,14,24,91,83,12,20,68,59,165,95,29,32
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",654,156,10,18,95,85,77,64,32,32,9,15,31,42,23,33,113,66,197,86,67,72
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",154,40,2,3,4,5,5,5,18,10,2,3,23,19,18,16,16,17,63,25,3,4
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",15256,510,633,183,846,220,1007,276,937,198,1612,329,1217,276,686,168,1262,265,6064,473,992,224
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",5514,390,264,121,563,196,608,145,494,150,574,168,582,150,384,144,424,156,1353,228,268,95
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",108,29,0,12,3,4,11,15,5,6,7,6,8,6,16,16,13,16,39,19,6,11
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",630,150,0,12,21,24,43,59,77,51,228,130,19,22,31,35,101,79,110,78,0,12
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",2590,274,59,36,173,77,306,107,327,114,390,121,259,101,243,140,167,83,595,179,71,43
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",57,22,0,12,0,12,11,10,2,4,10,9,4,5,3,5,0,12,14,10,13,13
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",6006,392,79,59,299,154,674,246,787,202,523,160,779,206,291,96,721,236,1614,314,239,107
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",1347,195,36,42,54,42,210,107,122,60,202,114,134,69,127,96,43,34,328,127,91,75
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",1731,200,78,58,114,47,242,118,342,124,251,110,154,69,54,43,150,68,295,99,51,47
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",657,104,44,33,76,36,96,47,65,46,67,47,38,25,28,23,67,31,144,57,32,28
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",557,88,11,11,51,42,76,48,35,22,116,40,42,25,51,39,36,21,96,54,43,23
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",253,49,7,11,7,10,34,20,47,26,49,25,31,17,5,6,21,17,43,23,9,9
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",147,35,16,18,0,12,24,17,23,19,8,7,15,11,2,4,8,9,25,22,26,20
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",244,68,0,12,0,12,51,34,12,12,33,27,35,33,0,12,25,24,88,47,0,12
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4407,361,22,35,176,118,322,114,643,228,526,195,497,180,145,90,376,192,1497,294,203,118
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",537,91,7,11,30,38,38,35,89,57,35,38,39,44,21,19,62,42,164,60,52,41
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",592,110,31,45,39,48,122,68,13,20,88,64,51,58,10,16,55,31,152,83,31,29
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",370,94,7,10,64,60,32,30,0,12,16,18,34,26,60,35,9,14,136,78,12,16
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",543,95,17,18,75,49,85,50,49,31,63,34,29,36,21,16,36,30,158,60,10,10
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2550,302,116,71,257,102,242,87,239,84,350,118,239,105,244,90,133,77,564,169,166,101
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1507,139,36,26,19,24,131,60,129,70,130,81,235,81,101,60,197,94,477,128,52,37
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",861,115,14,17,41,35,86,67,74,43,68,47,85,73,65,45,108,60,277,100,43,30
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",653,111,32,38,10,13,76,56,52,37,61,48,30,26,25,39,39,30,245,79,83,56
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",634,138,0,17,57,47,90,56,96,76,20,22,104,68,32,30,32,32,145,58,58,32
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3634,263,151,98,266,134,484,184,667,232,455,162,240,119,261,143,242,122,655,190,213,107
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",521,142,11,16,29,28,50,38,106,72,21,27,45,38,0,19,70,70,130,86,59,45
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",2887,305,37,36,188,119,314,115,366,166,203,113,296,148,211,85,210,106,944,189,118,64
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",389,60,20,19,29,30,2,5,21,24,41,27,23,24,15,17,19,23,190,60,29,22
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",673,157,0,17,44,42,76,55,24,28,30,37,79,79,27,37,90,67,243,104,60,72
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",3039,267,112,76,283,143,296,154,343,139,243,105,454,169,152,84,230,111,788,158,138,70
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",338,103,0,19,41,40,82,87,57,47,47,49,0,19,11,17,0,19,82,73,18,30
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",181,74,0,12,0,12,24,38,11,19,44,44,0,12,0,12,53,51,25,29,24,23
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",562,138,7,10,14,17,74,56,89,64,23,23,40,31,51,31,21,24,208,104,35,28
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",1933,218,77,67,109,75,71,72,178,110,136,64,117,86,86,85,228,104,747,179,184,93
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",351,110,0,12,44,55,0,12,40,34,11,17,12,20,40,55,65,58,117,84,22,27
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",443,143,99,79,0,19,65,52,16,25,73,74,17,19,29,24,9,14,71,62,64,70
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",83,61,7,15,0,17,14,22,28,44,16,25,0,17,0,17,18,25,0,17,0,17
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",590,191,0,19,63,67,17,28,29,33,84,80,68,57,30,35,90,91,190,145,19,22
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",2236,326,14,23,144,81,259,143,233,104,213,118,137,104,187,134,220,129,721,202,108,76
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",229,58,7,9,4,7,5,8,10,12,35,29,28,31,18,23,29,25,52,35,41,30
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",143,47,0,12,17,15,22,22,19,16,8,7,3,4,15,17,13,11,37,35,9,8
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",846,230,15,26,59,73,0,17,113,82,64,98,0,17,51,51,78,66,466,172,0,17
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",803,137,0,17,49,39,157,84,54,38,59,37,25,26,79,45,116,76,215,76,49,40
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",36,34,0,12,0,12,24,31,2,5,0,12,0,12,0,12,0,12,6,9,4,6
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",248,51,5,8,11,11,17,15,61,35,30,21,18,16,4,7,13,14,77,35,12,13
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",2967,311,85,63,142,102,351,148,391,161,231,122,180,102,213,97,312,98,921,179,141,80
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",90,38,0,12,15,21,0,12,10,11,19,24,5,8,0,12,0,12,15,14,26,27
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2627,231,50,44,191,83,245,94,494,155,363,164,194,97,306,117,225,109,454,153,105,56
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",529,103,12,17,27,23,36,42,39,31,57,43,24,22,41,38,60,50,163,82,70,40
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1621,152,42,27,103,69,167,88,141,70,175,75,132,66,120,71,93,48,596,150,52,35
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",93,40,0,12,14,17,0,12,5,8,5,9,13,22,4,6,15,13,21,28,16,15
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",639,162,0,19,28,32,159,118,128,91,64,53,0,19,29,33,69,74,119,73,43,44
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",3435,350,204,113,237,128,429,153,349,167,492,187,317,140,292,154,308,130,517,207,290,138
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",3689,344,118,81,495,192,419,116,486,176,316,137,232,104,136,97,296,128,1060,219,131,87
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",9132,575,90,55,637,232,725,199,1217,279,1532,335,659,205,553,183,992,246,2330,385,397,136
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",816,182,19,31,77,76,127,101,117,121,18,27,110,55,63,66,44,44,182,116,59,46
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",193,39,5,6,14,9,17,8,8,7,26,16,12,10,29,18,22,16,35,24,25,13
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",431,143,43,54,19,29,112,83,26,26,21,24,0,19,31,37,46,45,61,75,72,68
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3906,408,36,41,480,204,560,189,586,182,208,100,412,171,257,145,235,92,1032,242,100,57
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",226,49,5,7,11,11,33,26,14,14,39,29,18,17,5,8,14,13,54,31,33,24
0600000US3402160900,3402160900,"Princeton, Mercer County, New Jersey",3910,322,339,150,428,160,293,119,516,155,444,165,366,123,216,96,558,168,569,195,181,75
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",884,206,38,37,88,71,144,84,91,81,39,47,72,50,39,45,68,55,158,142,147,129
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",17401,527,351,136,902,204,1256,237,1436,250,2155,286,1622,246,1166,235,1914,281,5401,515,1198,223
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",2478,244,57,47,400,166,414,133,289,117,478,165,162,93,117,79,110,72,394,139,57,59
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",348,114,0,14,39,39,52,68,80,77,22,33,12,19,14,22,0,14,129,107,0,14
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",9612,506,300,129,721,178,1159,219,846,205,1394,271,1331,294,519,195,1023,230,2016,285,303,99
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",102,31,0,10,3,4,17,13,14,15,15,15,2,4,2,4,3,4,43,22,3,4
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1727,198,9,14,100,58,139,66,146,71,234,108,187,72,194,81,171,75,508,140,39,38
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",5177,393,111,61,252,115,597,162,1007,244,452,132,578,172,399,170,282,105,1167,228,332,148
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",628,182,30,33,36,34,61,59,27,25,78,49,36,44,49,66,26,27,224,120,61,47
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",212,67,24,34,19,20,18,20,13,16,59,44,16,18,0,10,5,9,58,46,0,10
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1944,177,107,70,192,85,220,100,182,64,186,75,125,50,156,76,168,73,588,133,20,23
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",1209,187,94,83,53,47,273,111,128,66,115,80,72,62,41,39,54,43,350,109,29,33
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",439,64,10,17,29,20,34,31,64,30,77,44,33,32,34,21,23,21,127,48,8,9
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",36,25,6,6,0,10,13,17,0,10,0,10,0,10,0,10,0,10,17,17,0,10
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",400,133,25,38,26,32,63,64,0,14,81,85,0,14,0,14,66,78,108,81,31,36
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3791,311,133,104,335,169,421,156,321,127,659,229,331,139,193,97,367,142,822,201,209,100
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",116,36,12,12,12,10,4,7,17,19,14,18,9,10,5,8,19,20,0,10,24,18
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",1062,216,100,105,34,41,110,97,205,97,128,97,42,41,48,50,118,71,136,91,141,88
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",105,34,0,10,20,10,18,19,9,7,8,12,13,13,0,10,7,11,26,18,4,6
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",20,16,3,5,0,10,0,10,0,10,1,3,0,10,0,10,10,13,2,3,4,7
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",180,35,9,14,17,16,14,10,18,11,23,13,17,10,0,10,12,8,61,27,9,8
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",60,24,3,4,5,8,4,4,10,6,5,8,6,4,13,14,1,3,13,15,0,10
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1412,210,94,60,213,127,185,88,148,75,179,110,63,56,48,33,117,89,264,154,101,64
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1357,192,104,110,108,98,43,32,269,135,230,128,120,85,55,59,16,25,326,116,86,48
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",4095,302,71,57,266,109,438,113,552,157,760,196,468,146,230,89,254,89,863,195,193,102
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",310,126,0,16,69,74,135,93,0,16,0,16,12,18,0,16,59,47,35,31,0,16
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1325,198,26,35,62,55,202,111,225,94,138,84,219,106,42,47,150,93,226,99,35,34
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",176,59,0,10,8,12,17,23,35,30,0,10,20,25,5,7,22,19,35,32,34,32
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",550,105,0,16,71,37,26,18,65,38,91,63,14,14,50,55,38,25,141,67,54,33
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",446,91,8,13,33,30,54,47,45,49,43,52,28,26,0,10,20,31,198,69,17,20
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",244,52,4,6,26,21,52,35,28,24,21,14,24,14,8,9,30,27,46,22,5,7
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",1107,193,148,85,107,60,134,58,94,68,59,44,136,80,121,96,85,49,136,63,87,102
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",274,100,0,10,29,24,37,38,66,57,5,8,5,10,11,14,45,58,50,48,26,22
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",1463,205,0,21,135,78,75,52,43,39,94,60,121,72,221,97,163,90,493,144,118,66
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",579,76,6,11,6,10,27,17,98,55,57,45,52,34,49,33,80,41,167,54,37,43
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",926,137,76,56,40,31,156,70,135,86,136,78,60,46,96,55,68,42,159,66,0,14
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",536,163,0,16,77,44,54,59,56,50,50,45,110,96,52,49,12,19,81,52,44,52
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1595,142,32,31,77,59,230,87,227,71,220,83,158,61,85,51,138,86,383,96,45,31
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",709,207,0,16,98,92,83,77,135,109,41,40,115,106,52,61,19,31,97,83,69,68
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",74,35,9,15,0,10,24,22,12,10,4,8,0,10,0,10,0,10,18,18,7,7
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",90,28,9,13,6,11,13,14,5,5,14,13,15,14,8,11,5,5,11,7,4,4
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",402,99,13,20,47,40,86,65,34,30,83,62,20,21,12,18,9,11,65,49,33,52
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",53,29,2,3,2,5,10,11,10,11,7,12,4,5,0,10,6,13,12,11,0,10
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",345,119,15,23,38,32,52,45,47,41,21,26,9,15,4,8,26,27,91,70,42,40
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",306,187,0,14,0,14,66,75,11,20,0,14,0,14,0,14,98,99,108,114,23,36
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",599,80,0,10,16,17,115,71,40,39,27,25,62,57,45,34,71,59,213,62,10,17
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",315,97,25,39,35,31,27,22,17,20,63,57,0,10,0,10,9,14,106,62,33,40
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",112,42,10,13,18,19,16,16,22,15,0,10,10,11,10,12,6,9,14,13,6,9
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",271,42,13,15,37,19,29,18,34,22,21,12,26,15,15,10,9,8,80,31,7,7
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",160,98,0,14,12,20,22,34,0,14,33,40,9,15,0,14,0,14,70,71,14,22
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",1015,171,17,19,31,34,101,70,99,58,48,33,179,83,59,45,71,54,354,108,56,32
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",4057,288,236,110,334,128,224,92,312,117,362,134,325,101,304,132,342,133,1513,252,105,54
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1589,237,13,20,66,48,125,78,458,154,96,62,88,57,62,44,100,80,459,174,122,90
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",281,115,35,41,14,22,30,34,14,22,28,32,13,21,0,16,101,84,36,39,10,17
0600000US4201783960,4201783960,"West Rockhill township, Bucks County, Pennsylvania",523,135,12,19,11,18,64,40,50,63,30,49,59,54,0,14,52,37,193,71,52,47
