GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400522110,3400522110,"Evesham township, Burlington County, New Jersey",4098,285,81,46,303,97,538,138,546,157,363,127,283,92,240,72,391,114,1186,175,167,72
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",24,19,0,12,10,12,0,12,2,4,5,9,1,3,0,12,0,12,2,5,4,6
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",700,150,5,9,8,13,80,50,40,35,56,41,20,23,81,46,107,51,202,88,101,77
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",139,91,0,17,74,80,0,17,7,13,0,17,8,15,11,17,0,17,39,39,0,17
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",1287,151,5,8,42,36,103,56,230,91,217,87,173,102,46,46,134,64,272,117,65,50
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",55,63,0,17,0,17,39,61,11,15,0,17,0,17,0,17,0,17,5,9,0,17
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",4108,234,55,47,358,107,628,162,514,190,471,146,303,109,418,146,393,146,804,212,164,90
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",1249,172,55,55,181,102,126,74,77,52,113,66,84,65,65,56,157,74,332,126,59,39
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",143,55,21,26,39,29,0,12,6,10,20,23,20,29,0,12,17,19,0,12,20,18
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",1157,170,93,57,62,45,208,66,142,95,92,54,115,55,123,88,136,68,167,76,19,24
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",1189,165,14,16,51,31,114,64,164,76,131,76,148,70,42,25,114,72,341,106,70,44
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",3077,353,99,65,210,105,616,176,469,158,181,78,243,98,142,85,213,107,766,206,138,67
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",391,99,0,17,24,16,69,42,15,11,33,22,23,24,49,38,46,34,91,44,41,32
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",1375,124,33,31,21,23,129,54,76,45,137,52,220,73,53,33,319,99,358,93,29,20
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",650,107,8,13,19,17,54,36,58,35,64,44,48,36,56,34,60,41,274,91,9,14
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",197,39,0,12,16,14,11,13,29,21,7,7,42,28,9,14,21,19,62,29,0,12
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",3260,310,104,56,115,62,397,144,389,114,244,118,345,135,310,127,390,126,784,172,182,92
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",972,156,33,49,44,34,70,47,150,84,79,57,46,39,52,55,68,52,363,128,67,43
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",232,54,12,13,10,11,23,33,31,25,23,23,39,30,24,17,28,23,24,18,18,17
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",75,58,0,17,0,17,0,17,0,17,0,17,0,17,36,41,18,28,21,33,0,17
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",330,117,0,19,11,17,18,29,22,23,34,32,35,35,0,19,24,27,86,80,100,56
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",89,43,0,12,11,13,17,26,17,26,0,12,0,12,0,12,0,12,18,25,26,20
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",173,95,0,17,13,23,0,17,14,22,15,25,0,17,32,35,38,59,43,63,18,29
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",60,22,0,12,12,12,4,5,3,4,3,4,0,12,3,5,0,12,5,5,30,15
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",357,109,0,17,0,17,75,95,14,22,54,68,0,17,62,78,18,29,119,101,15,23
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",1624,242,0,25,152,95,119,61,214,106,148,81,33,29,84,55,188,113,562,162,124,55
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",75,29,0,12,4,5,15,16,13,11,4,5,9,9,0,12,12,14,14,9,4,6
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",226,46,1,5,12,11,43,23,17,17,31,23,32,17,27,19,4,6,56,24,3,5
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",883,126,39,38,30,33,118,68,133,74,64,35,98,48,92,45,93,53,157,69,59,50
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",429,52,49,29,58,28,72,27,63,33,23,15,55,28,19,13,26,17,61,26,3,4
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1059,176,27,29,117,94,26,28,182,81,141,80,81,65,43,37,200,119,242,93,0,17
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",1566,187,55,34,194,71,283,120,147,73,77,65,122,69,93,61,94,64,390,126,111,56
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",534,117,40,56,8,14,14,22,81,57,13,21,97,98,24,20,74,65,157,93,26,31
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",579,120,13,19,91,82,82,67,22,25,6,11,34,43,28,33,91,62,191,80,21,18
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",144,42,0,12,4,6,6,6,13,9,22,27,12,13,10,13,12,16,61,29,4,5
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",15299,623,709,211,803,225,1096,224,833,184,1659,317,1154,257,710,195,1162,278,6085,460,1088,263
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",5230,395,160,104,407,129,604,148,373,127,582,180,422,148,388,151,436,155,1521,274,337,104
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",89,28,0,12,6,6,0,12,2,4,5,8,14,9,7,7,15,16,30,17,10,12
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",659,172,0,12,10,16,42,55,48,48,161,94,81,80,13,22,162,113,115,95,27,31
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",2606,243,33,26,161,72,339,124,355,132,410,121,240,95,277,129,142,71,566,156,83,42
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",65,26,6,9,0,12,10,9,3,4,6,9,4,5,3,4,6,8,14,11,13,14
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",5986,416,78,62,229,118,830,268,659,169,549,144,662,189,320,117,796,238,1642,336,221,102
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",1380,207,41,37,48,44,234,119,109,53,174,122,152,77,67,54,76,49,379,149,100,72
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",1644,198,92,73,113,59,178,87,274,114,228,89,179,86,44,32,156,79,304,114,76,65
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",671,107,67,51,74,39,96,45,46,35,64,44,22,17,36,22,65,33,179,66,22,22
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",557,102,8,10,43,39,49,31,26,21,110,45,38,27,69,39,34,20,118,56,62,45
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",251,55,10,15,3,6,29,18,54,25,37,20,39,21,9,8,18,16,42,26,10,10
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",148,39,16,18,3,5,18,13,18,20,3,6,15,11,3,4,7,9,31,20,34,21
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",238,67,0,12,16,25,33,30,10,11,33,26,37,40,0,12,31,32,61,38,17,25
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4446,345,52,43,179,110,394,127,569,216,626,187,440,165,175,91,390,152,1479,276,142,93
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",536,100,0,12,29,34,43,42,84,58,40,36,61,52,29,25,25,24,161,78,64,41
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",660,138,26,39,39,55,151,79,36,39,44,45,80,79,0,12,61,43,218,104,5,10
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",341,78,12,19,55,49,12,21,0,12,13,16,62,40,45,28,28,24,88,39,26,25
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",515,94,10,12,64,51,68,51,29,22,38,24,40,35,20,17,40,36,198,77,8,9
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2739,275,144,72,177,83,192,89,280,109,332,82,208,88,232,96,264,117,664,171,246,123
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1461,138,22,26,20,22,137,65,136,68,129,79,151,74,103,63,198,93,480,120,85,59
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",849,104,7,11,42,37,99,65,138,84,59,48,22,26,45,31,87,56,309,96,41,31
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",648,107,32,38,9,11,31,27,47,35,72,48,20,19,46,57,37,31,296,87,58,47
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",607,95,36,54,54,46,42,30,57,51,44,47,72,43,44,32,70,50,151,65,37,25
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3763,313,44,39,280,123,584,184,669,214,504,165,191,98,214,105,216,128,861,196,200,98
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",465,118,9,14,58,55,22,21,66,47,19,24,30,31,0,19,76,60,156,89,29,34
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",2946,316,37,34,118,91,354,159,319,126,220,112,263,115,167,80,300,128,1049,217,119,69
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",408,68,12,14,27,31,2,4,6,8,60,35,18,23,22,22,19,24,197,63,45,33
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",737,160,0,17,81,66,79,63,54,53,49,47,62,63,14,23,81,71,238,111,79,84
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",2810,256,17,27,347,193,265,145,313,125,269,128,380,147,136,70,141,86,726,152,216,124
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",297,108,0,19,41,38,76,79,51,44,17,30,0,19,12,20,12,18,88,65,0,19
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",152,73,0,12,0,12,28,45,0,12,0,12,0,12,0,12,52,54,35,36,37,29
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",638,155,6,9,16,17,73,54,97,76,36,29,37,29,64,37,23,19,248,113,38,29
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",1860,208,74,67,111,75,88,73,122,72,144,67,159,108,108,83,163,83,685,155,206,101
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",286,105,0,12,42,49,0,12,18,22,0,12,14,21,52,63,27,23,123,78,10,15
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",437,128,95,82,0,19,40,38,23,30,80,78,16,17,28,26,26,24,89,67,40,30
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",72,57,8,15,8,14,14,22,5,24,13,21,0,17,0,17,24,33,0,17,0,17
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",690,214,0,19,49,56,19,31,90,76,116,88,107,88,37,41,49,66,202,132,21,25
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",2235,306,12,19,180,104,263,129,203,98,150,111,120,90,164,92,200,107,862,216,81,59
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",164,57,6,9,5,9,7,10,5,8,37,32,18,29,4,6,10,11,37,27,35,33
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",124,43,0,12,17,14,24,24,20,18,4,6,0,12,15,18,14,11,21,18,9,8
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",827,215,26,42,19,32,17,28,123,90,20,33,0,17,79,74,94,75,430,185,19,30
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",934,115,0,17,78,60,166,87,79,47,64,42,36,29,91,55,132,96,215,81,73,49
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",64,50,0,12,4,7,20,24,3,6,33,38,0,12,0,12,0,12,0,12,4,7
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",272,62,6,8,24,19,9,10,41,24,27,21,33,32,3,5,22,18,96,43,11,12
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",2962,263,95,70,185,111,449,166,391,130,221,116,222,105,194,95,163,72,881,201,161,69
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",100,39,0,12,11,17,0,12,11,13,22,25,9,10,0,12,0,12,19,16,28,24
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2643,256,110,80,205,74,298,108,492,170,330,146,205,108,288,108,122,77,491,126,102,63
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",502,111,0,12,26,25,27,29,56,45,55,40,18,21,18,19,71,53,191,88,40,25
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1493,170,14,22,101,77,139,63,155,78,241,88,113,67,127,69,101,64,460,129,42,31
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",88,39,0,12,8,11,0,12,5,10,7,9,15,17,0,12,9,10,23,30,21,17
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",584,139,21,32,13,21,145,113,109,72,44,44,0,19,51,40,75,71,85,55,41,38
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",3532,356,235,142,233,115,482,184,434,154,534,163,316,126,327,191,223,135,526,189,222,118
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",3717,280,87,61,517,167,508,138,475,145,198,90,269,126,159,91,345,171,1017,243,142,83
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",8715,538,190,117,567,189,852,213,1221,338,1210,297,603,173,453,132,972,232,2165,371,482,152
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",786,159,16,25,61,74,109,104,101,96,68,85,71,45,73,61,18,22,213,122,56,47
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",201,39,2,3,13,11,24,15,15,10,26,12,15,16,26,19,19,15,38,28,23,12
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",369,148,42,56,0,19,104,100,29,32,19,23,0,19,21,33,18,28,84,78,52,51
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3739,337,34,39,470,190,494,162,502,151,294,139,430,162,247,141,226,90,950,194,92,59
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",197,47,5,7,11,13,37,25,14,13,42,28,15,15,0,12,21,15,47,27,5,7
0600000US3402160900,3402160900,"Princeton, Mercer County, New Jersey",3983,331,342,152,527,178,375,132,507,150,456,141,304,115,245,120,481,167,479,144,267,101
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",819,189,21,29,82,58,85,66,83,83,49,47,102,70,0,19,62,62,196,124,139,123
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",17363,628,279,103,1038,255,1142,206,1460,260,2218,266,1597,271,1109,217,1752,276,5778,447,990,212
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",2429,234,74,48,369,153,416,154,244,117,351,114,174,90,128,79,155,91,454,128,64,59
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",362,111,0,15,37,35,43,54,82,74,39,41,0,15,39,36,12,20,110,86,0,15
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",9535,482,234,90,724,201,1048,192,984,222,1200,231,1341,253,698,197,889,237,2152,417,265,110
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",135,47,0,10,5,6,17,13,13,13,13,14,3,5,3,4,41,52,37,20,3,4
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1675,230,10,15,92,51,135,66,163,84,257,105,125,73,163,76,149,78,514,157,67,60
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",4630,426,52,45,225,108,514,166,924,221,396,128,553,149,369,124,279,116,1078,212,240,128
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",552,156,16,24,21,25,73,63,26,21,60,43,38,37,7,12,17,21,223,127,71,56
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",188,68,28,40,17,20,22,23,11,18,55,50,17,19,0,10,8,12,30,27,0,10
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1962,150,64,38,192,79,221,95,188,71,209,83,123,46,131,70,179,69,623,135,32,28
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",1103,168,82,80,51,42,162,72,114,59,91,63,90,53,35,38,124,72,340,109,14,24
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",484,55,10,16,30,23,50,42,97,45,73,47,21,25,39,30,36,29,120,47,8,10
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",22,22,5,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,17,21,0,10
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",346,103,28,43,32,40,58,74,0,15,27,29,0,15,15,24,90,92,48,47,48,47
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3574,262,125,104,224,133,418,160,305,104,588,195,381,164,181,103,323,118,832,169,197,78
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",124,40,4,7,16,13,19,21,4,7,18,22,0,10,5,7,14,14,0,10,44,30
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",990,216,71,90,10,14,68,84,245,113,139,96,45,54,29,27,133,78,113,83,137,86
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",100,33,0,10,19,10,18,17,7,7,8,11,16,13,0,10,6,11,24,16,2,4
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",31,24,3,5,0,10,0,10,0,10,3,6,0,10,10,17,10,12,0,10,5,6
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",189,41,0,10,30,22,24,12,16,11,23,13,17,13,0,10,6,6,64,28,9,9
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",63,23,3,4,6,9,4,4,10,8,9,10,5,5,14,11,2,3,10,11,0,10
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1406,216,67,54,244,135,122,75,147,76,182,108,65,56,87,55,82,64,289,159,121,63
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1318,203,47,52,86,62,84,57,229,113,215,121,184,125,61,59,48,66,283,117,81,57
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",4132,339,61,44,311,131,478,145,586,164,660,163,390,143,239,91,266,79,928,193,213,118
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",295,120,13,20,71,69,97,76,0,15,15,18,12,19,0,15,54,42,33,32,0,15
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1241,159,0,15,72,55,134,99,148,68,179,80,168,88,53,49,202,111,254,100,31,30
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",179,68,0,10,0,10,28,31,41,32,0,10,0,10,5,8,22,21,40,34,43,33
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",496,109,0,16,72,53,22,17,56,33,81,48,13,15,59,54,22,17,119,59,52,36
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",498,109,9,13,29,24,77,67,70,54,40,52,50,35,0,10,32,31,161,60,30,28
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",255,46,0,10,4,7,27,26,41,32,31,22,19,13,5,7,37,35,70,34,21,18
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",1022,191,143,96,65,56,116,58,148,99,70,44,162,88,116,99,81,49,111,65,10,15
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",245,77,0,10,34,32,38,42,43,38,5,8,5,8,11,13,7,12,54,49,48,46
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",1285,201,0,22,65,45,63,45,33,30,95,58,127,68,215,116,130,71,467,123,90,59
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",530,75,5,7,11,14,22,20,91,43,32,31,43,34,35,28,88,46,167,62,36,42
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",918,153,54,36,46,29,122,60,124,91,219,131,101,79,84,55,44,39,124,68,0,15
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",581,154,0,16,49,33,72,70,61,63,54,45,102,127,67,52,25,20,101,72,50,54
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1597,147,36,33,71,55,250,97,274,87,192,76,163,64,89,50,118,70,335,83,69,39
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",640,170,0,16,104,84,70,73,83,69,47,43,138,105,50,58,15,25,68,64,65,76
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",91,39,10,16,5,9,21,18,16,12,4,6,6,9,0,10,0,10,23,19,6,7
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",84,35,9,15,0,10,12,15,2,4,6,6,13,15,10,13,3,4,26,21,3,6
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",377,91,13,20,49,35,77,61,28,26,61,52,14,16,23,26,29,34,52,36,31,50
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",70,29,1,3,2,6,13,14,8,9,8,12,4,5,0,10,10,14,19,20,5,8
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",385,121,15,22,26,19,51,46,53,46,33,36,12,19,11,18,25,27,118,83,41,38
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",236,138,0,15,0,15,38,61,17,28,0,15,0,15,0,15,95,90,56,84,30,36
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",559,76,7,11,19,21,102,61,39,45,37,29,57,52,46,35,65,43,178,58,9,15
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",234,85,0,10,20,28,20,21,27,25,11,18,0,10,0,10,13,19,99,64,44,48
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",119,36,9,11,18,16,15,14,25,19,0,10,5,8,7,9,11,13,24,21,5,9
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",244,44,10,16,21,16,18,12,12,10,21,14,40,19,16,14,17,12,82,33,7,7
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",156,91,0,15,11,19,0,15,0,15,31,37,7,13,0,15,0,15,65,66,42,42
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",914,161,9,13,0,16,92,80,126,75,58,51,125,66,44,42,78,56,324,82,58,43
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",3878,244,219,107,253,94,233,98,324,89,265,104,344,100,335,132,399,146,1409,208,97,54
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1403,205,13,22,64,49,136,73,365,140,105,76,89,53,62,59,90,80,376,142,103,76
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",281,111,39,43,11,18,39,38,11,19,30,35,24,28,0,16,54,68,46,38,27,31
0600000US4201783960,4201783960,"West Rockhill township, Bucks County, Pennsylvania",561,126,18,20,11,17,81,51,45,61,32,50,51,59,0,15,53,38,216,73,54,49
