GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",55,20,0,12,5,7,4,6,3,4,2,4,0,12,4,6,0,12,2,4,35,18
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",275,129,0,17,0,17,34,58,0,17,52,64,2,11,71,79,0,17,101,102,15,24
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",1544,204,22,33,65,54,86,55,206,86,196,90,38,33,134,68,168,74,542,134,87,49
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",72,31,0,12,0,12,16,15,14,12,10,11,9,9,0,12,9,13,10,8,4,6
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",237,59,6,7,9,10,31,26,18,19,33,20,33,20,21,20,13,13,71,36,2,3
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",884,137,37,37,23,22,73,52,172,100,115,52,83,45,79,44,98,65,144,74,60,51
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",393,54,64,30,59,27,56,23,54,30,13,11,44,28,12,10,32,18,56,22,3,5
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1137,141,31,34,85,79,74,52,223,87,179,101,54,46,38,31,209,112,244,101,0,17
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",1359,167,63,43,128,56,187,88,125,60,83,66,126,70,83,44,122,79,318,101,124,75
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",512,131,27,43,25,30,17,27,64,47,16,26,62,42,29,24,88,67,155,103,29,33
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",543,127,13,23,70,67,71,61,0,17,5,10,40,50,29,33,95,69,176,87,44,46
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",160,49,0,12,3,4,7,7,11,9,45,37,10,14,12,14,20,19,48,27,4,6
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",15173,581,756,191,640,182,1150,236,830,211,1534,314,1012,230,880,202,1240,240,6100,472,1031,236
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",5110,367,103,97,432,164,583,165,441,155,426,163,360,114,390,160,511,169,1538,268,326,116
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",74,23,0,12,7,7,0,12,3,4,7,9,12,9,4,5,14,15,16,12,11,12
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",728,165,13,22,10,15,52,72,43,43,195,105,73,72,10,17,69,64,215,132,48,44
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",2670,255,33,31,129,68,433,140,365,98,460,155,287,130,217,97,135,72,551,163,60,33
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",76,35,7,10,0,12,29,33,0,12,6,9,2,4,3,4,6,9,12,10,11,14
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",5664,412,73,60,251,123,827,224,673,189,488,128,580,172,417,146,735,226,1353,255,267,137
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",1257,206,22,24,67,55,196,100,125,84,99,70,129,76,33,26,87,44,428,158,71,54
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",1582,157,98,97,121,60,173,88,214,98,198,85,188,76,33,35,221,101,298,90,38,45
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",704,110,54,47,73,41,76,33,44,35,64,50,43,28,31,22,87,57,202,64,30,38
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",538,108,8,9,64,58,76,45,20,21,103,49,23,19,69,40,26,19,90,45,59,49
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",277,57,13,17,2,4,11,12,75,35,30,18,43,23,10,8,17,15,67,32,9,9
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",141,41,14,16,3,5,24,22,19,20,0,12,14,11,2,4,8,8,41,27,16,12
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",231,60,0,12,16,25,28,25,26,21,19,18,16,20,0,12,46,36,65,43,15,23
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4389,324,61,49,209,109,396,143,549,189,691,177,414,164,302,130,427,184,1183,246,157,110
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",499,116,0,12,29,35,48,52,35,34,57,49,28,31,31,27,60,47,150,72,61,37
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",671,141,29,43,56,57,30,27,79,79,17,21,131,113,0,12,47,40,266,123,16,22
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",370,84,14,22,25,27,17,19,54,48,16,18,93,58,33,28,24,24,65,38,29,26
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",510,93,7,10,46,40,68,47,48,50,57,48,62,46,13,13,31,28,157,57,21,23
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2806,299,216,102,133,92,173,88,237,107,352,118,281,105,226,111,304,109,699,165,185,100
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1394,162,27,28,23,25,162,85,93,49,156,82,148,67,76,49,171,100,470,102,68,52
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",839,147,7,11,26,29,127,72,164,97,70,48,34,33,35,29,80,58,271,104,25,23
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",667,103,33,43,17,18,59,45,43,29,76,49,19,20,76,51,10,14,283,101,51,47
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",631,109,61,68,20,31,27,27,80,64,49,53,62,46,45,33,70,55,181,79,36,30
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3870,277,100,87,326,157,667,182,740,265,465,149,159,76,223,123,260,116,765,209,165,84
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",473,130,11,15,90,63,24,24,64,49,19,22,28,31,0,19,61,61,148,90,28,33
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",2791,304,66,52,105,70,307,142,267,126,311,145,185,97,189,80,283,103,964,209,114,67
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",397,89,8,12,7,12,4,6,6,9,72,42,19,19,20,22,0,12,213,70,48,37
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",739,165,0,17,60,57,78,71,58,56,49,55,25,29,0,17,110,88,325,149,34,35
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",2742,311,20,32,286,157,251,139,221,98,280,101,447,166,83,48,171,84,746,187,237,140
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",337,108,0,19,66,50,32,36,85,66,36,39,0,19,16,24,13,20,89,53,0,19
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",191,87,0,12,0,12,0,12,23,33,0,12,0,12,0,12,91,68,34,32,43,33
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",583,149,5,7,14,16,63,44,118,86,40,35,58,64,31,24,24,26,188,91,42,28
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",1955,220,115,99,112,83,109,84,124,72,149,61,167,112,112,79,139,74,765,160,163,77
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",242,93,0,12,15,24,0,12,10,16,0,12,11,17,48,45,27,31,120,80,11,16
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",416,134,66,65,0,19,32,42,56,45,88,71,20,32,13,14,22,23,98,76,21,25
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",125,75,0,17,9,16,16,26,12,25,49,64,0,17,0,17,21,30,18,29,0,17
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",691,233,0,19,61,70,13,22,100,80,117,100,75,81,36,43,67,76,181,135,41,41
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",2050,285,13,22,122,90,186,107,292,134,90,58,87,61,171,93,181,89,792,202,116,64
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",169,56,0,12,6,10,0,12,10,11,47,41,16,25,4,6,18,16,31,28,37,33
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",119,37,0,12,10,11,22,19,10,8,0,12,9,14,16,16,13,14,32,25,7,7
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",840,195,21,34,17,29,18,26,147,80,33,41,0,17,89,83,157,101,316,146,42,51
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",890,142,14,23,30,28,136,83,112,76,125,90,56,39,63,51,112,91,193,68,49,42
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",63,49,0,12,5,8,20,25,4,6,30,37,0,12,0,12,0,12,0,12,4,6
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",282,63,0,12,37,33,29,31,14,14,31,23,29,31,0,12,25,19,108,50,9,10
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",2909,247,24,27,186,110,428,149,424,146,291,128,198,115,323,126,127,67,751,188,157,77
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",96,36,0,12,12,17,0,12,13,14,18,19,9,10,0,12,0,12,25,20,19,24
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2678,241,109,112,206,78,310,107,442,147,309,125,240,133,238,101,126,57,593,162,105,69
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",493,118,0,12,8,13,49,37,71,62,44,40,9,14,0,12,85,75,181,88,46,35
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1441,189,15,23,115,80,149,68,124,60,198,77,172,75,74,48,136,64,412,118,46,34
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",82,42,0,12,6,10,0,12,6,9,0,12,19,20,0,12,8,8,31,31,12,13
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",434,99,15,25,0,19,79,57,105,71,43,41,0,19,26,32,87,79,32,35,47,41
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",3165,288,156,120,283,131,432,149,453,154,455,147,273,145,253,147,142,103,552,176,166,101
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",4087,314,45,53,611,199,629,190,476,159,265,114,322,128,254,98,279,133,1068,233,138,91
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",8570,510,211,122,626,187,760,193,1138,252,1102,292,546,164,520,182,974,249,2190,348,503,164
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",685,132,0,17,75,79,158,110,81,78,60,77,77,56,46,47,18,22,120,86,50,43
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",191,42,5,5,12,8,22,14,10,9,18,12,15,15,31,21,25,17,34,19,19,13
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",348,130,47,57,0,19,116,96,29,32,0,19,15,23,22,35,34,30,39,37,46,42
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3735,385,68,68,461,200,446,163,622,190,287,117,373,127,208,151,272,102,899,233,99,60
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",180,49,0,12,12,13,34,23,14,13,19,17,11,13,0,12,22,18,52,24,16,22
0600000US3402160900,3402160900,"Princeton, Mercer County, New Jersey",3815,309,343,145,471,164,325,112,331,115,500,192,308,125,249,107,409,159,611,204,268,113
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",665,157,32,37,56,54,99,76,12,19,50,46,101,71,0,19,18,29,181,98,116,104
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",16954,574,345,130,1026,225,1148,232,1525,274,2193,321,1608,241,1076,255,1612,267,5437,469,984,228
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",2326,235,49,40,329,158,380,143,238,101,429,133,170,104,126,82,168,86,407,133,30,30
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",439,147,12,19,24,29,101,79,97,72,22,26,11,18,23,27,15,23,119,89,15,22
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",9206,419,251,125,643,182,1058,207,1016,205,1147,236,1179,223,658,169,767,185,2112,333,375,132
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",121,49,2,3,4,5,8,8,9,12,16,13,7,6,3,5,35,48,31,18,6,6
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1636,234,10,15,81,50,153,78,197,94,274,122,162,72,154,71,147,84,400,113,58,50
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",4270,349,118,82,188,101,542,144,865,178,403,157,494,177,279,106,308,112,965,229,108,57
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",520,169,0,19,29,30,71,50,12,18,46,36,28,30,7,11,52,60,174,115,101,75
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",87,53,0,10,0,10,9,15,11,20,27,28,10,15,0,10,8,12,22,25,0,10
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1881,177,74,43,164,62,218,89,175,73,223,86,100,49,96,50,190,79,579,133,62,49
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",1040,174,55,65,61,49,140,78,80,48,126,79,164,92,38,37,110,63,251,95,15,24
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",501,61,12,18,44,36,60,39,83,43,57,40,21,26,46,36,44,33,126,55,8,9
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",38,25,6,6,0,10,0,10,0,10,0,10,0,10,0,10,8,9,24,23,0,10
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",285,105,0,15,33,40,62,77,19,31,36,35,0,15,12,19,51,58,45,43,27,30
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3475,296,101,86,136,86,411,152,264,90,595,176,370,115,229,123,293,139,878,215,198,96
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",114,45,0,10,15,13,7,10,3,7,16,22,0,10,5,7,16,18,0,10,52,37
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",876,191,67,69,41,54,70,74,237,108,163,88,37,36,33,32,110,66,78,58,40,30
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",110,38,0,10,15,10,17,16,6,8,6,11,15,13,0,10,12,17,37,24,2,4
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",25,15,0,10,0,10,2,3,6,8,2,4,0,10,0,10,10,12,0,10,5,4
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",202,37,0,10,30,21,31,16,17,11,21,13,17,11,7,6,13,8,51,23,15,10
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",47,23,0,10,0,10,2,3,7,6,8,10,5,9,12,13,2,4,11,13,0,10
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1447,209,53,51,219,152,134,72,119,73,186,108,64,64,111,70,89,60,335,196,137,64
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1279,202,40,48,52,63,84,53,290,139,176,114,170,122,64,62,72,72,273,128,58,60
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",4041,254,63,35,296,130,544,136,690,179,593,136,355,131,189,79,246,96,857,175,208,107
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",407,133,41,38,70,70,86,77,46,49,11,16,11,18,43,63,52,41,24,31,23,28
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1424,220,0,15,90,68,92,88,168,89,175,107,209,98,50,47,217,136,403,176,20,24
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",141,47,0,10,5,9,30,27,34,19,0,10,0,10,5,8,10,13,24,28,33,29
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",421,92,0,16,65,43,23,17,52,35,84,52,7,10,37,42,40,27,81,44,32,26
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",431,103,0,10,20,23,57,55,61,43,36,47,29,27,10,16,36,32,139,65,43,33
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",227,49,0,10,5,7,29,21,24,17,16,14,15,13,5,8,28,31,81,46,24,19
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",943,190,121,90,48,48,93,50,129,90,59,46,127,91,123,112,74,39,159,77,10,16
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",296,85,0,10,35,32,45,48,49,42,0,10,30,41,21,22,9,14,58,48,49,40
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",1254,226,0,22,64,45,78,68,36,33,89,43,109,71,165,87,176,90,415,115,122,69
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",482,87,5,7,8,11,47,29,106,56,40,32,35,32,27,28,29,21,153,59,32,41
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",915,164,36,42,41,34,165,75,129,84,230,142,83,66,59,32,68,48,104,64,0,15
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",542,172,0,16,41,33,69,68,28,47,62,49,115,144,74,54,17,14,102,66,34,35
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1500,132,24,28,33,46,243,87,267,81,197,72,169,80,55,33,169,88,291,87,52,34
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",514,179,0,16,81,72,34,33,66,72,51,47,132,115,52,61,0,16,45,43,53,62
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",81,38,10,17,5,9,6,9,18,13,10,12,6,9,0,10,0,10,20,21,6,6
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",83,32,5,9,0,10,13,16,3,4,6,6,16,16,9,14,2,4,26,25,3,4
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",419,105,11,17,45,29,77,68,23,26,51,37,31,23,32,33,36,43,77,47,36,56
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",64,30,6,7,0,10,2,5,9,9,8,12,6,8,0,10,6,10,23,21,4,7
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",276,131,13,20,14,22,53,52,16,25,22,31,11,17,15,24,9,14,108,86,15,22
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",262,138,0,15,8,17,80,87,5,11,0,15,0,15,0,15,106,90,32,47,31,37
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",573,81,21,24,24,34,130,67,47,47,41,31,31,31,40,34,37,29,191,57,11,17
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",204,94,0,10,24,27,35,56,10,16,22,25,18,19,0,10,0,10,61,46,34,48
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",120,41,13,13,13,16,16,17,27,21,0,10,6,10,8,10,11,14,19,20,7,11
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",277,47,11,17,32,23,30,24,3,4,49,22,39,22,16,12,13,12,76,33,8,8
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",206,108,0,15,0,15,0,15,0,15,57,52,0,15,0,15,0,15,62,79,87,53
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",789,126,10,15,0,16,44,40,107,69,72,55,98,56,69,52,61,49,267,81,61,38
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",3688,222,78,52,227,87,226,97,316,81,363,117,325,100,387,140,411,119,1231,231,124,60
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1282,185,24,29,59,42,97,72,400,153,73,51,55,33,57,45,140,100,272,112,105,63
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",231,90,40,39,10,16,30,29,14,24,27,33,13,21,0,16,45,62,40,32,12,19
0600000US4201783960,4201783960,"West Rockhill township, Bucks County, Pennsylvania",504,114,8,14,19,21,62,44,76,72,54,55,0,15,0,15,55,37,186,64,44,35
