GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0600000US3400520050,3400520050,"Edgewater Park township, Burlington County, New Jersey",1505,204,18,27,99,93,99,74,258,133,300,154,70,61,97,72,323,167,196,96,45,46
0600000US3400522110,3400522110,"Evesham township, Burlington County, New Jersey",4128,314,40,25,265,82,567,122,753,201,418,151,259,99,201,78,374,109,1100,204,151,69
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",59,40,0,12,0,12,22,24,21,29,12,13,1,2,0,12,0,12,3,5,0,12
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",874,153,43,42,9,14,134,68,88,49,98,50,125,75,60,38,66,37,203,72,48,35
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",128,89,0,17,48,65,0,17,15,25,0,17,19,32,0,17,16,25,17,28,13,22
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",1367,140,12,13,25,23,171,65,276,112,120,64,197,93,63,59,109,58,350,107,44,33
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",81,52,14,23,16,24,0,17,37,43,0,17,0,17,0,17,6,9,8,12,0,17
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",4294,235,151,73,351,141,601,160,470,149,464,178,483,163,280,130,339,105,961,223,194,99
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",1173,162,74,45,123,73,165,85,123,87,110,58,122,65,59,41,128,57,239,93,30,33
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",114,52,0,12,17,23,0,12,29,34,41,34,9,15,0,12,9,15,9,14,0,12
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",1112,203,113,89,102,96,133,71,168,106,105,61,90,82,80,89,69,56,171,87,81,56
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",1267,206,6,11,62,39,147,66,100,65,130,98,190,99,55,43,169,84,386,126,22,28
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",3557,314,111,62,310,123,633,164,593,158,167,87,351,133,283,132,235,125,692,183,182,71
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",358,119,0,17,10,12,62,39,18,14,28,19,55,29,22,12,63,38,72,35,28,23
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",1598,100,27,25,66,46,169,75,153,63,171,62,179,57,119,44,244,75,460,108,10,9
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",895,154,11,20,24,20,171,68,108,54,121,69,82,56,69,44,20,13,254,88,35,27
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",189,44,0,12,6,7,4,5,31,23,20,17,14,13,19,16,12,12,75,31,8,7
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",3066,250,89,51,94,53,386,115,378,133,405,130,336,119,166,66,280,102,834,180,98,58
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",1053,156,40,42,74,53,85,57,172,91,98,59,105,64,87,59,62,42,280,93,50,34
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",175,64,0,12,8,10,13,14,13,11,16,25,17,28,10,12,15,13,43,27,40,34
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",112,88,21,31,0,17,0,17,17,26,0,17,0,17,16,26,0,17,58,74,0,17
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",349,106,0,19,0,19,20,26,20,23,55,45,28,28,0,19,11,15,80,64,135,67
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",109,45,0,12,11,11,14,21,14,21,5,9,7,10,4,7,0,12,20,24,34,24
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",144,85,0,17,0,17,0,17,18,29,0,17,0,17,32,36,0,17,34,51,60,56
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",63,25,0,12,13,14,2,4,6,5,0,12,0,12,0,12,0,12,6,6,36,17
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",307,141,0,17,0,17,64,83,46,52,11,19,0,17,28,43,15,25,90,96,53,49
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",1826,219,6,19,237,101,178,78,205,80,246,114,107,64,76,48,207,111,411,139,153,83
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",55,19,0,12,4,6,8,13,11,12,12,13,0,12,0,12,6,7,8,7,6,7
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",220,63,0,12,6,6,35,27,23,21,19,19,26,21,18,18,19,19,71,43,3,4
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",977,164,7,13,70,61,150,80,112,47,148,68,154,93,57,38,67,42,144,69,68,51
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",398,61,76,31,51,21,59,23,51,27,17,10,21,19,43,21,16,14,58,23,6,7
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1037,153,26,32,157,77,74,49,90,63,86,57,49,41,53,44,107,92,395,124,0,17
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",1724,179,69,49,218,92,174,71,242,101,111,68,94,52,131,79,39,29,553,155,93,50
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",486,145,0,17,0,17,44,42,40,50,57,66,111,96,0,17,68,52,106,70,60,56
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",691,168,25,29,89,71,72,61,89,54,13,20,24,39,18,29,80,51,187,93,94,82
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",166,41,2,4,0,12,6,6,16,11,10,12,17,13,29,24,26,20,57,29,3,5
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",15318,653,746,214,715,230,1252,241,1145,259,1636,347,1348,254,760,219,1265,302,5451,512,1000,246
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",5695,353,277,122,603,180,782,205,606,155,543,166,672,198,233,124,301,120,1260,265,418,137
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",141,38,0,12,0,12,11,16,24,19,18,11,15,14,21,18,13,15,36,18,3,4
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",687,135,0,12,7,11,27,44,90,67,170,118,19,32,63,74,79,58,225,112,7,17
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",2899,299,53,32,190,73,333,133,485,218,409,134,284,107,258,189,173,102,630,220,84,64
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",52,20,0,12,0,12,8,8,4,6,6,8,0,12,10,11,0,12,19,14,5,7
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",6237,343,93,75,392,180,649,204,925,235,505,163,763,228,357,124,636,239,1639,273,278,118
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",1326,206,45,49,74,46,159,106,103,69,183,106,119,95,149,120,30,31,354,154,110,82
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",1839,201,82,59,111,64,286,132,295,120,281,108,132,77,65,44,149,84,329,128,109,70
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",619,89,44,32,68,39,72,35,56,43,61,30,79,51,22,19,63,34,113,42,41,29
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",570,86,6,9,79,49,80,43,62,28,93,35,40,23,40,30,31,21,97,49,42,30
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",237,54,2,3,21,17,28,18,33,19,31,18,32,20,6,6,15,12,65,30,4,6
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",134,35,0,12,5,8,21,17,19,21,27,19,5,6,0,12,4,7,22,14,31,27
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",344,94,7,10,0,12,39,41,29,26,41,28,39,42,6,8,8,12,170,70,5,8
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",4387,386,61,75,114,89,328,110,770,237,381,152,671,201,93,63,361,191,1373,295,235,108
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",600,106,9,14,23,30,46,47,103,72,23,19,78,55,22,22,77,61,191,73,28,26
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",595,109,0,12,0,12,144,73,40,31,86,76,68,53,13,22,22,26,199,81,23,25
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",383,75,10,16,45,48,19,23,56,46,32,33,24,26,49,29,0,12,139,64,9,14
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",525,74,20,21,51,30,78,48,83,46,60,39,43,41,19,16,55,29,109,49,7,11
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",2718,261,102,63,241,132,301,143,297,121,368,125,215,87,155,78,131,55,658,186,250,143
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",1623,190,41,44,38,30,104,63,178,106,210,95,228,84,31,27,171,98,552,166,70,62
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",1034,137,8,13,40,33,138,78,93,53,73,41,82,53,94,49,146,79,334,103,26,23
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",665,114,0,17,55,45,102,78,129,69,57,46,23,23,0,17,60,39,144,75,95,78
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",591,140,0,17,58,63,125,68,69,64,6,9,98,63,0,17,35,28,126,67,74,44
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",3489,281,214,111,224,118,441,152,512,161,503,146,313,143,156,95,214,111,738,206,174,89
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",418,138,14,22,18,28,35,35,69,65,18,23,45,39,0,19,64,78,109,78,46,56
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",3065,349,12,20,250,137,312,124,278,117,256,116,411,150,291,128,241,118,898,207,116,54
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",334,59,33,28,31,26,9,9,12,18,5,8,37,38,0,12,48,47,149,48,10,12
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",733,196,0,17,56,54,98,71,18,30,52,66,130,106,78,59,64,64,188,99,49,63
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",3217,276,133,87,326,182,337,170,365,148,292,114,409,183,179,91,248,96,844,198,84,41
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",240,99,0,19,59,48,85,71,12,20,52,53,0,19,0,19,0,19,13,21,19,30
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",123,67,0,12,0,12,50,47,12,20,42,48,0,12,0,12,0,12,19,25,0,12
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",547,153,5,9,7,10,29,33,87,50,60,59,28,26,41,36,19,22,226,117,45,37
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",2111,230,47,65,103,75,100,82,98,85,252,103,100,76,77,79,226,92,931,185,177,80
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",356,93,0,12,34,41,39,42,25,23,17,20,21,23,36,44,78,57,90,68,16,16
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",530,159,54,55,22,33,73,54,0,19,61,72,24,23,41,32,9,13,175,104,71,70
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",121,74,17,26,0,17,29,43,50,60,10,16,0,17,0,17,0,17,15,24,0,17
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",503,141,0,19,71,69,60,56,51,45,53,42,57,48,17,28,30,35,136,73,28,24
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",2190,296,0,25,115,68,203,98,198,103,310,165,193,104,158,115,101,65,789,234,123,87
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",189,60,8,11,9,12,6,8,16,14,7,10,26,22,13,21,28,23,51,33,25,25
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",144,35,0,12,9,10,27,26,21,20,20,16,4,5,0,12,21,16,36,27,6,7
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",750,257,33,42,63,86,58,68,124,104,97,115,0,17,43,53,33,41,282,165,17,26
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",811,142,38,36,64,50,142,91,66,40,69,37,53,39,83,44,54,44,208,81,34,30
0600000US3401569030,3401569030,"South Harrison township, Gloucester County, New Jersey",9,10,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,6,9,0,12
0600000US3401571850,3401571850,"Swedesboro borough, Gloucester County, New Jersey",274,65,2,4,11,11,5,8,81,47,17,15,15,16,13,14,12,14,107,46,11,13
0600000US3401577180,3401577180,"Washington township, Gloucester County, New Jersey",2896,273,64,52,208,109,433,149,305,156,229,110,147,72,260,120,300,119,817,188,133,77
0600000US3401578110,3401578110,"Wenonah borough, Gloucester County, New Jersey",59,31,0,12,0,12,8,9,8,9,5,8,0,12,0,12,0,12,13,11,25,23
0600000US3401578800,3401578800,"West Deptford township, Gloucester County, New Jersey",2525,256,88,63,167,64,264,98,411,131,366,131,273,130,192,85,202,84,471,151,91,46
0600000US3401580120,3401580120,"Westville borough, Gloucester County, New Jersey",610,125,20,22,24,19,78,60,63,53,38,36,27,22,40,35,137,98,116,58,67,46
0600000US3401582120,3401582120,"Woodbury city, Gloucester County, New Jersey",1639,196,43,53,50,43,137,80,173,89,181,85,121,72,141,76,114,56,596,145,83,49
0600000US3401582180,3401582180,"Woodbury Heights borough, Gloucester County, New Jersey",133,54,0,12,11,16,0,12,10,10,13,14,15,19,10,12,6,9,56,47,12,13
0600000US3401582840,3401582840,"Woolwich township, Gloucester County, New Jersey",669,135,0,19,32,36,124,81,173,93,30,34,50,48,27,32,32,34,172,71,29,47
0600000US3402119780,3402119780,"East Windsor township, Mercer County, New Jersey",3494,302,208,116,177,109,442,141,505,174,349,150,399,159,227,98,348,179,646,194,193,103
0600000US3402122185,3402122185,"Ewing township, Mercer County, New Jersey",3850,305,92,66,507,173,398,103,364,125,352,160,280,116,262,153,385,145,1061,211,149,71
0600000US3402129310,3402129310,"Hamilton township, Mercer County, New Jersey",8990,576,133,68,679,220,685,179,1131,300,1476,317,716,176,659,224,901,232,2159,333,451,153
0600000US3402131620,3402131620,"Hightstown borough, Mercer County, New Jersey",835,193,16,26,30,36,131,113,118,120,33,51,81,64,17,27,37,46,299,143,73,63
0600000US3402133150,3402133150,"Hopewell borough, Mercer County, New Jersey",185,41,4,5,14,9,26,13,17,12,20,13,6,6,18,16,19,17,42,28,19,12
0600000US3402133180,3402133180,"Hopewell township, Mercer County, New Jersey",490,159,10,15,49,51,109,89,0,19,33,41,16,23,36,34,55,55,101,92,81,72
0600000US3402139510,3402139510,"Lawrence township, Mercer County, New Jersey",3911,372,34,39,602,221,504,171,623,188,372,161,328,135,228,123,181,95,924,217,115,70
0600000US3402157600,3402157600,"Pennington borough, Mercer County, New Jersey",248,46,5,7,8,9,18,13,17,14,27,23,5,7,19,21,28,23,73,41,48,26
0600000US3402160900,3402160900,"Princeton, Mercer County, New Jersey",4103,325,312,126,400,160,270,96,589,189,459,185,492,180,175,75,615,184,630,177,161,70
0600000US3402163850,3402163850,"Robbinsville township, Mercer County, New Jersey",734,206,37,38,60,66,80,74,76,67,0,19,35,33,47,45,38,39,224,155,137,127
0600000US3402174000,3402174000,"Trenton city, Mercer County, New Jersey",17034,600,618,153,1058,210,1203,236,1478,267,1938,290,1430,274,935,227,1582,251,5446,496,1346,279
0600000US3402180240,3402180240,"West Windsor township, Mercer County, New Jersey",2484,274,77,54,255,116,435,139,324,120,413,172,218,104,162,103,126,77,404,142,70,72
0600000US4201704976,4201704976,"Bedminster township, Bucks County, Pennsylvania",237,119,0,15,11,19,14,24,0,15,16,25,29,34,51,49,0,15,97,117,19,30
0600000US4201705616,4201705616,"Bensalem township, Bucks County, Pennsylvania",9969,432,360,120,582,175,1164,182,1014,222,1272,279,1350,297,585,190,1173,282,2212,324,257,93
0600000US4201708592,4201708592,"Bridgeton township, Bucks County, Pennsylvania",95,46,0,10,4,6,15,14,3,4,2,4,3,4,8,12,39,49,21,16,0,10
0600000US4201708760,4201708760,"Bristol borough, Bucks County, Pennsylvania",1884,243,29,25,120,61,130,64,203,107,323,120,214,107,173,81,62,37,579,153,51,44
0600000US4201708768,4201708768,"Bristol township, Bucks County, Pennsylvania",5299,371,91,55,273,108,510,136,806,203,557,151,507,182,434,160,330,135,1365,292,426,146
0600000US4201709816,4201709816,"Buckingham township, Bucks County, Pennsylvania",579,158,34,40,28,27,39,41,35,39,73,41,41,44,69,79,40,35,189,103,31,28
0600000US4201712504,4201712504,"Chalfont borough, Bucks County, Pennsylvania",235,66,33,32,25,23,27,24,6,10,60,46,9,14,18,18,0,10,57,45,0,10
0600000US4201719784,4201719784,"Doylestown borough, Bucks County, Pennsylvania",1688,168,73,53,141,71,163,58,147,74,146,66,105,47,135,80,190,74,550,105,38,26
0600000US4201719792,4201719792,"Doylestown township, Bucks County, Pennsylvania",1236,191,118,88,25,27,228,94,81,54,175,95,58,65,36,43,38,34,434,144,43,43
0600000US4201720104,4201720104,"Dublin borough, Bucks County, Pennsylvania",450,61,4,6,15,12,38,27,58,30,77,49,43,38,38,29,49,32,117,46,11,11
0600000US4201720480,4201720480,"Durham township, Bucks County, Pennsylvania",50,28,0,10,2,4,12,16,5,5,10,15,0,10,0,10,0,10,17,15,4,5
0600000US4201721760,4201721760,"East Rockhill township, Bucks County, Pennsylvania",460,131,30,48,12,20,33,33,13,21,80,69,0,15,0,15,84,71,140,126,68,71
0600000US4201725112,4201725112,"Falls township, Bucks County, Pennsylvania",3619,292,137,93,569,222,476,178,280,130,500,158,311,121,140,75,282,136,779,200,145,67
0600000US4201733224,4201733224,"Haycock township, Bucks County, Pennsylvania",97,43,12,14,5,8,6,8,16,18,3,5,7,10,0,10,20,21,15,23,13,13
0600000US4201734952,4201734952,"Hilltown township, Bucks County, Pennsylvania",1114,223,88,89,60,42,171,95,116,54,40,38,69,49,79,86,155,109,134,78,202,117
0600000US4201736192,4201736192,"Hulmeville borough, Bucks County, Pennsylvania",80,28,2,4,10,8,21,23,10,11,5,6,4,5,2,3,1,2,17,12,8,6
0600000US4201737304,4201737304,"Ivyland borough, Bucks County, Pennsylvania",44,26,3,4,2,4,2,4,0,10,2,4,0,10,9,14,3,4,20,18,3,4
0600000US4201741392,4201741392,"Langhorne borough, Bucks County, Pennsylvania",214,45,9,14,28,23,12,8,19,10,12,8,17,9,0,10,23,15,84,32,10,7
0600000US4201741416,4201741416,"Langhorne Manor borough, Bucks County, Pennsylvania",66,24,14,14,12,13,6,4,7,6,0,10,5,5,7,10,0,10,15,14,0,10
0600000US4201744968,4201744968,"Lower Makefield township, Bucks County, Pennsylvania",1240,205,87,63,180,94,135,58,255,114,80,52,156,107,51,44,72,61,147,84,77,48
0600000US4201745112,4201745112,"Lower Southampton township, Bucks County, Pennsylvania",1355,175,84,110,137,102,77,55,223,110,287,126,152,95,42,38,27,31,241,122,85,58
0600000US4201749120,4201749120,"Middletown township, Bucks County, Pennsylvania",4111,296,104,67,366,122,523,131,522,170,706,185,318,129,291,107,285,102,818,164,178,99
0600000US4201749384,4201749384,"Milford township, Bucks County, Pennsylvania",283,99,0,16,51,35,65,52,0,16,0,16,15,24,15,17,64,48,73,51,0,16
0600000US4201751144,4201751144,"Morrisville borough, Bucks County, Pennsylvania",1365,190,61,57,20,21,232,139,160,88,212,98,173,87,111,104,115,96,262,125,19,22
0600000US4201753296,4201753296,"New Britain borough, Bucks County, Pennsylvania",221,68,0,10,10,12,9,10,51,43,12,15,33,26,5,8,34,30,37,32,30,31
0600000US4201753304,4201753304,"New Britain township, Bucks County, Pennsylvania",632,126,0,16,40,35,29,27,37,34,61,46,45,34,73,59,13,17,274,108,60,35
0600000US4201753712,4201753712,"New Hope borough, Bucks County, Pennsylvania",481,100,50,50,15,16,64,46,28,35,49,54,55,32,0,10,33,38,171,68,16,17
0600000US4201754184,4201754184,"Newtown borough, Bucks County, Pennsylvania",253,52,8,10,27,21,52,37,42,27,15,14,12,11,8,10,19,24,59,24,11,12
0600000US4201754192,4201754192,"Newtown township, Bucks County, Pennsylvania",1115,176,128,73,58,52,111,60,95,70,151,75,76,51,74,54,73,55,230,85,119,111
0600000US4201754576,4201754576,"Nockamixon township, Bucks County, Pennsylvania",282,93,0,10,69,47,47,38,24,39,22,23,24,26,23,22,7,11,40,42,26,22
0600000US4201754688,4201754688,"Northampton township, Bucks County, Pennsylvania",1527,171,15,21,160,90,105,51,73,62,79,47,196,92,99,65,160,98,567,136,73,59
0600000US4201758936,4201758936,"Penndel borough, Bucks County, Pennsylvania",612,64,7,12,36,29,39,36,93,41,48,41,64,39,60,39,83,40,157,48,25,26
0600000US4201759384,4201759384,"Perkasie borough, Bucks County, Pennsylvania",1070,149,94,63,73,46,145,59,142,70,140,71,77,61,142,74,65,51,192,78,0,15
0600000US4201761616,4201761616,"Plumstead township, Bucks County, Pennsylvania",592,141,29,26,124,69,64,56,48,49,43,35,33,34,28,28,17,22,160,89,46,38
0600000US4201763048,4201763048,"Quakertown borough, Bucks County, Pennsylvania",1508,157,29,24,102,74,210,96,276,95,238,88,108,55,91,49,121,82,279,86,54,32
0600000US4201764536,4201764536,"Richland township, Bucks County, Pennsylvania",670,211,0,16,80,73,96,90,124,119,136,93,55,67,0,16,32,37,92,74,55,55
0600000US4201764584,4201764584,"Richlandtown borough, Bucks County, Pennsylvania",132,47,15,24,0,10,36,26,14,17,11,17,10,16,0,10,0,10,34,29,12,16
0600000US4201764856,4201764856,"Riegelsville borough, Bucks County, Pennsylvania",96,32,9,13,18,17,21,18,11,11,9,11,6,6,2,3,4,4,10,8,6,7
0600000US4201769248,4201769248,"Sellersville borough, Bucks County, Pennsylvania",386,101,0,10,24,27,87,72,65,47,91,70,0,10,20,23,55,36,39,33,5,7
0600000US4201770744,4201770744,"Silverdale borough, Bucks County, Pennsylvania",75,36,2,3,6,9,14,15,25,17,12,14,2,4,0,10,8,13,4,6,2,4
0600000US4201771752,4201771752,"Solebury township, Bucks County, Pennsylvania",413,110,9,15,73,46,54,50,55,51,21,22,0,15,5,7,24,26,86,75,86,57
0600000US4201773016,4201773016,"Springfield township, Bucks County, Pennsylvania",298,154,17,26,0,15,74,84,66,76,0,15,0,15,0,15,94,98,33,55,14,22
0600000US4201776304,4201776304,"Telford borough, Bucks County, Pennsylvania",499,90,0,10,12,15,58,37,23,28,54,43,51,47,40,27,39,38,214,81,8,12
0600000US4201776784,4201776784,"Tinicum township, Bucks County, Pennsylvania",326,104,27,42,57,48,27,26,50,39,63,63,0,10,0,10,9,14,75,53,18,20
0600000US4201777704,4201777704,"Trumbauersville borough, Bucks County, Pennsylvania",97,34,17,13,17,17,3,4,13,13,0,10,4,5,12,13,2,4,22,18,7,12
0600000US4201777744,4201777744,"Tullytown borough, Bucks County, Pennsylvania",289,39,22,20,24,17,34,18,56,27,28,15,29,19,10,9,13,16,66,29,7,7
0600000US4201779128,4201779128,"Upper Makefield township, Bucks County, Pennsylvania",219,104,16,24,16,26,47,43,13,19,31,43,47,58,0,15,0,15,31,37,18,27
0600000US4201779296,4201779296,"Upper Southampton township, Bucks County, Pennsylvania",997,174,49,51,41,39,86,56,80,48,36,28,189,107,34,37,97,60,368,97,17,20
0600000US4201780952,4201780952,"Warminster township, Bucks County, Pennsylvania",3996,315,268,125,413,123,253,116,270,112,254,87,352,117,244,107,316,128,1439,228,187,82
0600000US4201781048,4201781048,"Warrington township, Bucks County, Pennsylvania",1485,240,0,19,46,35,172,96,291,112,162,70,105,58,51,37,72,76,501,157,85,55
0600000US4201781144,4201781144,"Warwick township, Bucks County, Pennsylvania",243,97,30,35,29,34,17,28,0,16,49,47,37,42,0,16,69,65,12,18,0,16
0600000US4201783960,4201783960,"West Rockhill township, Bucks County, Pennsylvania",570,158,16,28,0,15,53,43,26,29,0,15,54,45,38,44,42,41,270,111,71,55
