GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Aggregate number of vehicles available:,Margin of Error; Aggregate number of vehicles available:,Estimate; Aggregate number of vehicles available: - Owner occupied,Margin of Error; Aggregate number of vehicles available: - Owner occupied,Estimate; Aggregate number of vehicles available: - Renter occupied,Margin of Error; Aggregate number of vehicles available: - Renter occupied
0500000US34005,34005,"Burlington County, New Jersey",308175,6929,261625,7198,46550,4238
0500000US34007,34007,"Camden County, New Jersey",297299,7940,233684,7673,63615,4842
0500000US34015,34015,"Gloucester County, New Jersey",200872,5077,170230,5293,30642,4087
0500000US34021,34021,"Mercer County, New Jersey",220734,6954,166793,6845,53941,4963
0500000US42017,42017,"Bucks County, Pennsylvania",446590,7961,371426,9386,75164,5696
0500000US42029,42029,"Chester County, Pennsylvania",370447,7333,298592,7846,71855,5596
0500000US42045,42045,"Delaware County, Pennsylvania",326533,7636,265789,7685,60744,4420
0500000US42091,42091,"Montgomery County, Pennsylvania",558026,8576,456851,8663,101175,5844
0500000US42101,42101,"Philadelphia County, Pennsylvania",574846,12265,375800,11081,199046,8511
