GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Aggregate number of vehicles available:,Margin of Error; Aggregate number of vehicles available:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US34005,34005,"Burlington County, New Jersey",308092,6960,267123,6765,40969,4193
0500000US34007,34007,"Camden County, New Jersey",315744,7211,255061,7598,60683,5015
0500000US34015,34015,"Gloucester County, New Jersey",194106,5242,169918,5843,24188,3412
0500000US34021,34021,"Mercer County, New Jersey",213054,6253,172405,6126,40649,4198
0500000US42017,42017,"Bucks County, Pennsylvania",439310,7684,372799,8875,66511,4914
0500000US42029,42029,"Chester County, Pennsylvania",345938,6986,295048,7356,50890,5383
0500000US42045,42045,"Delaware County, Pennsylvania",342173,7346,281154,5929,61019,4648
0500000US42091,42091,"Montgomery County, Pennsylvania",554022,9693,454088,10193,99934,6110
0500000US42101,42101,"Philadelphia County, Pennsylvania",548070,12577,396071,11903,151999,8020
