GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
0600000US3400517440,3400517440,"Delran township, Burlington County, New Jersey",4554,242,3241,207,175,75,403,131,701,150,606,162,443,136,310,143,207,97,111,67,263,123,22,35,1313,178,292,95,284,85,171,79,94,55,116,61,63,53,64,45,66,55,163,96,0,19
0600000US3400518790,3400518790,"Eastampton township, Burlington County, New Jersey",1457,167,1115,180,0,17,127,73,383,186,141,77,147,82,65,68,58,56,64,56,130,85,0,17,342,100,110,57,81,56,45,43,14,22,37,37,0,17,0,17,34,54,21,34,0,17
0600000US3400520050,3400520050,"Edgewater Park township, Burlington County, New Jersey",1950,219,1214,190,93,61,95,47,218,104,172,78,192,89,112,61,67,53,85,53,180,92,0,17,736,189,204,101,229,131,157,98,36,29,8,13,8,14,0,17,25,32,69,51,0,17
0600000US3400522110,3400522110,"Evesham township, Burlington County, New Jersey",13229,375,9962,391,473,112,1370,203,1994,250,1770,263,1368,198,755,166,420,123,757,157,1024,185,31,42,3267,236,1046,183,619,115,331,106,304,101,228,90,126,65,170,70,140,62,287,101,16,19
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",188,49,114,44,0,12,13,15,26,20,14,15,20,20,6,9,12,12,4,8,19,20,0,12,74,35,19,19,8,9,0,12,4,5,22,21,0,12,11,19,6,10,4,7,0,12
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",4130,206,3196,241,138,61,481,116,573,132,642,149,316,104,220,82,174,77,231,104,421,116,0,19,934,141,206,71,209,72,119,48,47,34,104,45,65,40,45,31,58,38,73,59,8,13
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",2167,145,1634,152,112,80,182,104,352,126,342,102,154,107,70,52,100,81,89,61,233,98,0,17,533,158,143,76,132,62,32,38,57,46,44,40,14,23,15,25,0,17,96,78,0,17
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",3221,203,2558,187,130,51,356,107,494,104,406,98,292,91,283,95,98,47,185,89,290,113,24,26,663,111,237,81,202,60,72,35,32,23,18,19,21,24,16,18,26,19,39,26,0,19
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",3451,196,2184,203,67,48,264,114,381,132,442,152,141,89,306,108,151,92,126,68,306,105,0,17,1267,167,138,71,311,99,191,73,135,62,159,71,143,88,20,22,95,58,75,45,0,17
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",3926,212,2673,208,116,53,335,97,429,96,426,84,375,99,224,76,114,50,205,84,449,126,0,19,1253,152,250,76,238,83,164,63,151,58,108,46,40,35,35,29,117,48,150,77,0,19
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",7313,188,5242,223,323,111,742,148,1001,142,826,157,579,158,455,120,326,120,352,122,638,181,0,22,2071,254,481,130,390,116,300,128,221,82,197,94,91,55,77,48,112,71,202,92,0,22
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",1381,97,1069,115,11,17,131,60,215,81,159,57,186,85,81,40,143,65,28,25,115,48,0,12,312,79,71,42,70,37,50,44,26,23,54,49,8,13,17,18,0,12,16,19,0,12
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",6064,263,3803,283,289,96,593,136,716,135,764,152,325,90,198,84,253,99,193,83,426,107,46,62,2261,277,864,171,506,162,170,70,157,82,79,43,87,92,52,41,87,60,259,120,0,22
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",2256,188,1646,174,90,45,192,74,338,101,265,86,143,72,156,73,76,66,206,86,180,75,0,17,610,117,156,74,119,49,103,53,66,40,21,23,20,21,33,26,18,19,69,49,5,8
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",13700,410,9231,474,427,124,1255,225,1879,271,1611,212,1153,197,802,159,476,139,537,150,1074,189,17,26,4469,340,1131,186,977,175,573,139,369,116,322,90,179,70,83,42,201,79,612,163,22,24
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",264,78,191,56,8,8,36,24,42,23,28,18,15,14,18,13,13,10,4,6,27,16,0,17,73,36,34,24,0,17,15,15,16,16,0,17,4,7,2,4,0,17,2,4,0,17
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",967,102,535,96,22,24,78,42,109,53,50,39,80,42,19,22,39,31,18,21,120,79,0,17,432,110,115,73,65,39,39,36,42,34,23,26,21,23,0,17,24,26,103,67,0,17
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",2092,179,1495,178,68,50,136,57,253,95,249,77,229,88,159,70,87,47,112,52,202,61,0,17,597,114,98,39,191,74,67,37,89,44,27,23,37,30,23,21,29,19,36,28,0,17
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",372,40,276,39,6,7,35,16,65,26,61,20,56,20,26,18,10,7,11,8,6,6,0,12,96,29,24,18,21,12,13,9,3,4,9,7,3,4,3,4,17,16,3,4,0,12
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",6611,305,4692,344,208,80,631,139,812,176,865,169,576,118,462,120,227,94,337,99,559,141,15,25,1919,232,632,135,394,114,305,121,142,69,104,53,109,58,53,46,56,39,124,55,0,22
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",1916,202,1325,160,19,17,95,41,292,80,220,64,123,44,84,37,148,67,146,69,198,78,0,17,591,108,79,35,163,53,69,43,85,38,33,28,30,21,9,14,60,34,63,35,0,17
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",822,67,613,73,39,19,131,40,117,44,96,30,77,27,11,11,33,21,55,31,54,35,0,12,209,50,44,24,53,22,27,26,18,12,17,14,0,12,5,7,22,14,18,14,5,7
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",2063,141,1540,173,62,50,147,76,213,111,430,124,239,99,148,103,53,57,134,76,99,65,15,24,523,160,186,99,103,63,65,92,60,73,45,36,0,17,0,17,32,36,32,35,0,17
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",4278,164,2337,180,104,65,254,91,314,94,272,88,331,101,152,88,263,122,278,100,356,107,13,20,1941,190,328,93,455,108,312,102,270,131,115,58,95,58,71,86,80,48,187,87,28,34
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",965,89,696,79,5,6,85,35,149,42,138,45,102,37,69,32,43,24,35,23,67,32,3,5,269,54,54,27,55,30,78,41,37,17,8,8,4,6,0,12,5,8,28,22,0,12
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",2280,166,1613,158,60,60,231,113,279,124,387,148,215,105,9,16,195,118,0,17,223,100,14,23,667,157,177,103,197,92,132,88,52,53,18,30,15,23,15,26,44,42,17,28,0,17
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",219,33,117,26,4,5,14,8,19,10,14,9,16,10,15,8,5,6,12,9,18,13,0,12,102,23,29,13,20,10,18,10,6,6,8,6,0,12,8,11,6,6,3,4,4,5
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",2817,178,2281,206,177,94,289,126,377,125,426,156,284,127,182,110,138,87,212,97,196,76,0,17,536,146,260,127,74,60,47,40,30,36,10,16,27,31,24,28,52,46,12,18,0,17
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",8434,344,6334,308,239,97,630,147,976,193,934,194,784,140,556,123,547,141,649,154,991,178,28,40,2100,208,483,105,479,97,308,90,280,71,116,54,125,62,103,49,47,33,154,69,5,10
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",424,57,303,48,20,16,31,21,72,25,41,22,53,20,30,19,12,11,9,8,35,20,0,12,121,29,41,19,30,12,10,11,10,8,12,9,0,12,7,12,4,6,7,6,0,12
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",90,23,68,19,3,4,0,12,17,13,7,8,13,8,17,14,0,12,3,5,8,8,0,12,22,17,10,15,2,4,8,8,2,4,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",2523,156,1943,152,78,49,310,90,449,105,335,95,266,82,145,62,109,69,70,43,181,84,0,17,580,102,116,48,119,48,87,42,52,35,48,33,48,35,0,17,37,23,65,49,8,13
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",81,24,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,72,23,40,17,12,11,11,10,3,5,3,4,0,12,0,12,0,12,0,12,3,5
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1733,155,1076,129,53,38,170,77,287,106,201,87,106,69,80,58,25,30,120,85,34,33,0,17,657,148,93,64,181,85,68,50,54,34,35,29,36,36,33,32,18,30,139,70,0,17
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",2633,223,1725,172,82,41,132,61,302,84,248,83,130,68,217,96,140,56,180,66,279,81,15,16,908,153,192,69,149,64,95,47,133,66,56,32,50,36,72,43,49,25,112,51,0,19
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",2264,220,1617,243,91,58,233,97,354,136,252,120,137,85,151,76,107,66,52,50,211,123,29,44,647,169,196,115,90,65,91,72,90,59,57,38,0,17,0,17,30,36,93,61,0,17
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",1367,151,917,134,0,17,19,24,184,72,67,41,140,76,109,68,101,59,137,81,160,80,0,17,450,105,80,58,100,69,67,44,19,23,22,25,43,41,60,65,25,22,20,31,14,21
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",548,51,410,48,8,7,56,25,83,25,88,36,56,24,38,20,32,15,8,7,38,19,3,6,138,38,30,19,22,10,15,9,12,15,7,6,0,12,22,17,23,18,7,7,0,12
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",9877,590,5644,495,164,86,653,147,844,248,766,223,474,149,446,142,294,119,408,123,1483,277,112,92,4233,421,1054,187,694,174,589,172,449,144,198,72,213,88,156,89,225,99,563,172,92,51
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",20661,461,13677,413,945,166,1674,223,2848,300,2514,289,1594,245,1117,246,792,188,614,155,1472,259,107,83,6984,414,1532,224,1310,220,829,168,731,148,523,146,423,126,307,95,412,134,818,185,99,53
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",443,41,277,41,14,11,35,23,42,19,48,23,15,13,24,19,18,11,10,8,71,28,0,12,166,32,7,7,22,12,31,21,39,25,28,21,14,12,0,12,12,9,13,10,0,12
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",1211,153,815,145,18,27,190,112,160,80,80,51,119,56,107,67,24,29,18,29,99,79,0,12,396,109,48,44,119,87,12,20,12,20,60,54,0,12,0,12,26,31,119,83,0,12
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",3124,266,2094,229,80,45,453,133,366,113,495,123,194,74,157,78,74,43,84,45,191,83,0,19,1030,169,227,86,239,85,113,59,97,57,34,28,49,39,53,64,81,45,116,58,21,23
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",722,46,417,47,20,11,49,24,51,18,75,27,51,25,70,24,29,21,32,19,40,18,0,12,305,43,72,23,48,19,50,23,38,19,10,8,11,7,39,24,19,16,18,12,0,12
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",17185,522,12370,485,398,136,1240,230,2349,297,2234,289,1686,308,1083,232,815,160,871,174,1628,265,66,64,4815,472,873,178,868,151,775,181,555,161,277,92,207,96,180,73,264,92,775,194,41,39
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",2749,287,1607,233,48,31,220,81,249,111,218,72,230,102,261,145,47,40,131,62,203,82,0,19,1142,196,306,107,297,116,113,61,43,31,112,73,23,19,16,15,100,70,124,51,8,11
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",4011,212,2822,198,136,66,393,98,463,107,674,124,383,106,227,112,184,69,144,61,218,84,0,19,1189,200,263,105,219,59,169,72,104,64,25,28,88,70,60,67,83,52,178,75,0,19
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",3576,114,2437,117,150,65,423,77,397,91,450,100,282,82,191,61,140,53,133,41,271,84,0,19,1139,120,350,76,153,48,146,54,101,43,56,29,82,40,7,11,56,29,184,61,4,6
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",2351,120,1531,110,100,42,254,72,233,54,359,78,225,68,100,44,53,34,59,30,140,57,8,11,820,101,175,61,131,52,108,57,153,50,74,42,41,39,18,16,35,26,85,36,0,17
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",129,27,93,24,10,11,4,5,12,13,15,14,15,8,0,12,3,4,4,5,30,16,0,12,36,15,10,8,2,3,2,4,3,5,9,11,6,7,0,12,0,12,4,6,0,12
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",573,38,418,39,11,11,43,20,115,29,45,18,90,29,34,27,7,6,23,13,50,18,0,12,155,30,10,8,31,14,27,15,14,10,19,16,22,11,2,4,14,10,16,9,0,12
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",804,115,595,101,0,12,61,33,77,41,134,56,76,47,74,46,51,29,42,26,63,27,17,26,209,57,58,25,42,24,54,34,24,18,0,12,21,26,0,12,5,9,5,7,0,12
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",2709,252,1879,193,106,64,215,82,285,98,205,88,284,113,136,70,145,71,170,88,316,105,17,19,830,173,132,57,195,79,105,53,102,51,45,41,6,9,30,23,61,63,131,83,23,25
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",1043,119,797,124,19,18,60,33,128,64,222,67,98,48,19,21,68,36,59,36,124,52,0,12,246,59,38,25,33,28,25,27,45,27,18,20,36,34,0,12,21,20,22,20,8,13
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",826,121,629,111,41,32,119,68,85,45,70,51,55,43,24,24,106,69,62,42,67,41,0,12,197,85,97,62,26,24,16,19,0,12,10,16,0,12,29,34,10,16,9,14,0,12
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",1396,105,1031,102,12,18,57,39,164,62,293,80,112,56,92,55,89,53,84,58,121,63,7,12,365,79,36,27,92,46,76,41,61,35,16,19,11,15,0,12,21,22,52,39,0,12
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",1176,87,848,74,28,25,73,32,149,53,158,53,119,42,117,43,45,25,54,29,105,61,0,12,328,47,31,18,93,34,30,18,45,33,30,22,28,19,18,15,11,12,42,25,0,12
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",9445,382,6968,394,339,131,711,164,1220,243,1122,176,908,192,437,128,579,142,517,126,1110,182,25,24,2477,249,583,134,490,137,427,107,221,65,166,62,168,71,39,26,99,50,239,101,45,42
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",2609,187,2036,196,24,30,96,53,372,122,247,92,378,139,140,70,237,98,127,72,415,113,0,19,573,114,70,39,129,76,105,44,63,29,35,25,40,31,27,26,19,20,77,40,8,14
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",2157,162,1523,142,63,62,174,60,324,93,367,115,79,53,175,69,68,44,77,45,148,70,48,42,634,106,97,47,163,64,58,48,98,58,64,40,10,16,0,17,80,52,45,57,19,21
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",1499,130,1072,132,35,31,143,73,243,68,156,61,78,43,118,59,47,29,88,55,164,68,0,17,427,103,83,47,89,48,88,40,61,32,36,31,8,11,25,21,7,10,30,25,0,17
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",1985,127,1352,151,36,29,232,85,215,69,267,83,209,78,88,49,54,32,85,48,166,68,0,17,633,101,153,84,117,49,74,37,51,33,57,38,62,45,39,33,41,31,39,29,0,17
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",7440,296,5079,307,314,106,723,186,763,169,798,154,645,205,563,197,201,76,368,110,704,175,0,22,2361,251,585,157,617,134,212,74,197,73,138,65,93,60,87,61,113,62,252,110,67,55
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",3103,165,2228,157,122,95,377,93,350,100,379,163,271,111,237,72,100,71,197,70,195,85,0,19,875,142,188,67,208,73,116,55,40,30,103,53,13,15,53,36,44,35,110,57,0,19
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",10580,430,8209,445,328,155,803,181,1461,216,1187,238,1214,270,617,178,784,226,539,139,1208,214,68,62,2371,288,493,113,647,191,323,123,331,98,101,65,102,60,73,45,88,52,203,83,10,16
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",471,83,306,69,4,6,41,24,75,45,41,26,36,33,24,20,8,8,41,27,36,25,0,12,165,46,32,22,48,30,17,16,8,11,13,15,7,8,6,10,21,20,13,13,0,12
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",2253,221,1697,240,29,33,378,161,341,141,223,110,227,125,89,63,106,75,24,31,263,168,17,25,556,179,75,57,162,90,71,60,28,33,80,86,54,75,30,33,14,23,42,47,0,17
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",8461,315,5941,336,288,132,651,168,1077,211,992,188,825,148,507,109,331,146,415,115,821,150,34,27,2520,259,696,134,465,108,437,122,201,76,150,69,147,69,140,68,70,55,190,72,24,27
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",3013,155,2293,190,73,53,443,152,529,149,396,133,283,119,201,84,71,54,79,59,203,81,15,23,720,163,145,66,133,72,73,53,103,55,0,19,0,19,69,72,15,23,169,98,13,20
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",1273,103,787,101,0,12,101,56,255,80,93,36,62,51,133,79,42,45,0,12,88,65,13,27,486,114,62,44,79,64,53,36,25,42,63,61,83,55,21,25,13,13,87,58,0,12
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",5188,229,3714,228,99,47,413,111,722,166,622,147,577,156,318,88,242,94,205,92,491,144,25,39,1474,169,408,94,340,83,124,50,120,53,69,44,52,37,123,61,91,41,135,71,12,16
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",4113,282,3150,280,134,54,351,106,672,127,643,160,311,103,338,112,224,84,119,57,328,98,30,30,963,142,290,75,138,51,152,66,116,57,50,34,30,30,72,43,45,37,70,41,0,19
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",1550,102,843,110,44,38,131,76,101,48,191,71,125,58,65,37,62,41,42,31,82,52,0,12,707,101,113,57,108,54,196,65,79,48,0,12,9,13,54,33,51,43,97,47,0,12
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",3750,153,2965,169,116,68,473,130,624,168,529,140,309,116,435,139,132,69,133,83,187,73,27,42,785,137,239,95,147,78,144,65,97,59,49,38,28,26,0,19,46,36,35,35,0,19
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",1902,128,1482,150,83,50,268,107,258,101,386,114,137,75,121,77,51,53,83,71,95,62,0,17,420,141,168,96,143,80,35,36,23,26,15,25,0,17,11,19,15,23,10,17,0,17
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",5129,221,3355,232,105,78,345,138,798,209,826,207,351,127,156,76,160,73,282,111,317,96,15,23,1774,231,463,122,434,133,167,70,229,94,115,88,87,73,88,67,74,54,105,60,12,19
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",11297,382,7600,403,174,102,643,158,1233,247,1539,289,1253,272,661,179,476,173,632,172,966,200,23,26,3697,323,820,212,639,179,532,163,262,103,385,157,200,85,210,97,224,109,386,122,39,31
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",876,76,600,81,16,13,51,28,83,45,80,36,70,29,61,31,39,23,63,33,124,56,13,21,276,51,68,32,58,26,48,25,34,22,18,14,10,12,11,12,10,10,13,12,6,9
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",455,45,305,51,10,7,16,10,68,27,88,32,24,13,12,10,36,20,8,7,43,28,0,12,150,31,42,16,26,15,33,19,12,8,11,6,7,7,12,10,0,12,7,6,0,12
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",1596,207,891,198,22,30,19,39,182,128,37,47,102,92,75,72,33,39,85,107,318,148,18,32,705,182,113,80,225,113,146,93,35,34,38,39,45,55,42,49,0,17,11,19,50,81
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",2556,190,1896,193,81,49,234,80,359,103,282,79,267,98,244,87,96,48,130,61,203,83,0,17,660,139,144,60,142,71,100,49,74,37,7,11,40,34,57,65,8,14,88,48,0,17
