GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Housing units with a mortgage:,Margin of Error; Housing units with a mortgage:,Estimate; Housing units with a mortgage: - Less than 10.0 percent,Margin of Error; Housing units with a mortgage: - Less than 10.0 percent,Estimate; Housing units with a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units with a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units with a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units with a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units with a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units with a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units with a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units with a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units with a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units with a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units with a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units with a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units with a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units with a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units with a mortgage: - 50.0 percent or more,Margin of Error; Housing units with a mortgage: - 50.0 percent or more,Estimate; Housing units with a mortgage: - Not computed,Margin of Error; Housing units with a mortgage: - Not computed,Estimate; Housing units without a mortgage:,Margin of Error; Housing units without a mortgage:,Estimate; Housing units without a mortgage: - Less than 10.0 percent,Margin of Error; Housing units without a mortgage: - Less than 10.0 percent,Estimate; Housing units without a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units without a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units without a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units without a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units without a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units without a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units without a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units without a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units without a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units without a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units without a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units without a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units without a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units without a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units without a mortgage: - 50.0 percent or more,Margin of Error; Housing units without a mortgage: - 50.0 percent or more,Estimate; Housing units without a mortgage: - Not computed,Margin of Error; Housing units without a mortgage: - Not computed
0600000US3400503370,3400503370,"Bass River township, Burlington County, New Jersey",474,53,302,52,8,7,17,16,38,21,25,17,58,27,9,11,23,17,67,36,57,29,0,92,172,48,45,28,31,18,27,16,0,92,11,13,19,15,11,13,6,7,22,20,0,92
0600000US3400505740,3400505740,"Beverly city, Burlington County, New Jersey",729,103,511,92,5,8,50,23,49,28,126,76,54,31,41,21,61,42,31,24,94,57,0,92,218,66,30,22,33,23,56,41,17,15,0,92,13,14,7,11,33,29,6,9,23,34
0600000US3400506670,3400506670,"Bordentown city, Burlington County, New Jersey",1017,158,822,148,42,38,48,35,125,55,183,73,138,72,86,59,26,25,60,45,114,63,0,92,195,72,63,42,16,25,41,30,9,15,16,18,10,17,9,14,9,15,22,27,0,92
0600000US3400506700,3400506700,"Bordentown township, Burlington County, New Jersey",3255,237,2541,201,51,35,196,80,414,107,410,114,389,120,261,116,210,91,262,94,348,121,0,92,714,141,90,49,146,66,105,46,90,59,68,44,82,55,20,22,12,18,101,49,0,92
0600000US3400508920,3400508920,"Burlington city, Burlington County, New Jersey",2559,265,1676,197,22,22,132,68,268,95,312,99,237,81,164,68,75,43,247,111,211,80,8,14,883,169,114,57,170,62,180,64,123,78,19,21,64,48,26,25,47,37,119,62,21,34
0600000US3400508950,3400508950,"Burlington township, Burlington County, New Jersey",6032,320,4992,298,64,43,365,116,830,175,890,177,731,155,670,178,286,97,588,153,568,154,0,92,1040,156,187,81,204,93,183,74,135,67,86,51,84,53,59,41,26,31,76,55,0,92
0600000US3400512670,3400512670,"Chesterfield township, Burlington County, New Jersey",1268,187,981,156,29,22,117,46,162,66,88,48,153,66,125,67,91,53,114,66,102,48,0,92,287,82,76,38,45,31,6,9,91,58,14,21,22,16,0,92,0,92,33,21,0,92
0600000US3400512940,3400512940,"Cinnaminson township, Burlington County, New Jersey",5272,190,3482,176,56,38,319,91,424,106,786,147,433,110,414,112,267,90,194,70,589,121,0,92,1790,206,351,106,294,88,199,62,209,81,139,65,66,50,100,57,144,63,252,90,36,34
0600000US3400517080,3400517080,"Delanco township, Burlington County, New Jersey",1435,93,1160,120,34,42,139,62,182,70,277,104,128,66,130,65,48,38,127,65,95,69,0,92,275,95,36,28,28,24,123,80,14,16,8,12,0,92,11,16,0,92,51,51,4,7
