GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Housing units with a mortgage:,Margin of Error; Housing units with a mortgage:,Estimate; Housing units with a mortgage: - Less than 10.0 percent,Margin of Error; Housing units with a mortgage: - Less than 10.0 percent,Estimate; Housing units with a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units with a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units with a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units with a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units with a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units with a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units with a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units with a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units with a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units with a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units with a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units with a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units with a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units with a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units with a mortgage: - 50.0 percent or more,Margin of Error; Housing units with a mortgage: - 50.0 percent or more,Estimate; Housing units with a mortgage: - Not computed,Margin of Error; Housing units with a mortgage: - Not computed,Estimate; Housing units without a mortgage:,Margin of Error; Housing units without a mortgage:,Estimate; Housing units without a mortgage: - Less than 10.0 percent,Margin of Error; Housing units without a mortgage: - Less than 10.0 percent,Estimate; Housing units without a mortgage: - 10.0 to 14.9 percent,Margin of Error; Housing units without a mortgage: - 10.0 to 14.9 percent,Estimate; Housing units without a mortgage: - 15.0 to 19.9 percent,Margin of Error; Housing units without a mortgage: - 15.0 to 19.9 percent,Estimate; Housing units without a mortgage: - 20.0 to 24.9 percent,Margin of Error; Housing units without a mortgage: - 20.0 to 24.9 percent,Estimate; Housing units without a mortgage: - 25.0 to 29.9 percent,Margin of Error; Housing units without a mortgage: - 25.0 to 29.9 percent,Estimate; Housing units without a mortgage: - 30.0 to 34.9 percent,Margin of Error; Housing units without a mortgage: - 30.0 to 34.9 percent,Estimate; Housing units without a mortgage: - 35.0 to 39.9 percent,Margin of Error; Housing units without a mortgage: - 35.0 to 39.9 percent,Estimate; Housing units without a mortgage: - 40.0 to 49.9 percent,Margin of Error; Housing units without a mortgage: - 40.0 to 49.9 percent,Estimate; Housing units without a mortgage: - 50.0 percent or more,Margin of Error; Housing units without a mortgage: - 50.0 percent or more,Estimate; Housing units without a mortgage: - Not computed,Margin of Error; Housing units without a mortgage: - Not computed
0600000US3400503370,3400503370,"Bass River township, Burlington County, New Jersey",515,70,322,63,10,8,17,17,47,25,26,16,59,32,11,12,9,12,83,48,60,25,0,12,193,54,66,35,33,18,33,21,0,12,9,10,16,14,10,11,6,6,20,22,0,12
0600000US3400505740,3400505740,"Beverly city, Burlington County, New Jersey",708,92,522,85,6,8,69,36,63,29,127,57,28,21,47,26,46,29,39,28,97,49,0,12,186,53,36,22,33,21,56,32,10,11,0,12,16,14,11,12,13,16,11,14,0,12
0600000US3400506670,3400506670,"Bordentown city, Burlington County, New Jersey",965,130,770,127,32,30,67,42,145,67,172,85,77,40,59,50,33,28,40,35,145,57,0,12,195,67,71,40,0,12,47,33,10,16,21,22,10,16,10,16,10,16,8,12,8,13
0600000US3400506700,3400506700,"Bordentown township, Burlington County, New Jersey",3308,184,2528,189,56,45,143,72,420,116,430,118,408,117,318,111,202,104,250,96,301,116,0,19,780,148,119,57,177,90,112,68,94,64,82,46,81,54,20,29,14,23,81,41,0,19
0600000US3400508920,3400508920,"Burlington city, Burlington County, New Jersey",2520,190,1778,192,47,35,106,48,344,112,318,109,231,88,197,70,81,39,217,74,228,86,9,14,742,135,101,46,154,55,168,66,49,33,32,29,50,34,20,21,55,37,92,47,21,32
0600000US3400508950,3400508950,"Burlington township, Burlington County, New Jersey",5939,300,4788,271,85,43,300,91,683,132,975,163,727,149,629,171,280,106,606,157,503,151,0,23,1151,195,245,101,248,79,165,65,119,64,93,57,95,57,72,43,27,33,87,49,0,23
0600000US3400512670,3400512670,"Chesterfield township, Burlington County, New Jersey",1395,136,1088,121,23,22,103,45,193,58,98,43,269,81,126,66,59,44,98,59,119,46,0,17,307,68,86,43,42,28,14,16,80,46,9,13,45,34,0,17,0,17,31,24,0,17
0600000US3400512940,3400512940,"Cinnaminson township, Burlington County, New Jersey",5472,188,3747,171,138,57,307,92,414,104,841,140,374,77,509,130,279,105,246,92,639,128,0,19,1725,138,327,81,186,66,262,72,191,75,101,48,87,43,109,55,157,71,274,85,31,33
0600000US3400517080,3400517080,"Delanco township, Burlington County, New Jersey",1532,112,1202,150,54,48,122,59,186,76,297,115,159,69,127,62,30,24,128,70,92,50,7,13,330,106,45,41,27,29,117,73,31,26,7,11,0,12,10,16,8,12,78,61,7,11
