GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
0600000US3400517440,3400517440,"Delran township, Burlington County, New Jersey",4894,202,3739,249,92,56,425,120,552,141,571,138,601,148,380,127,373,121,293,105,452,146,0,123,1155,171,297,111,227,90,197,72,122,60,110,55,49,37,21,23,51,39,70,55,11,16
0600000US3400518790,3400518790,"Eastampton township, Burlington County, New Jersey",1892,158,1454,150,39,39,273,168,187,88,211,95,261,118,143,76,79,65,122,83,139,69,0,123,438,131,113,57,58,47,39,33,51,47,0,123,28,34,0,123,47,44,49,37,53,85
0600000US3400520050,3400520050,"Edgewater Park township, Burlington County, New Jersey",2029,141,1561,160,37,32,132,65,245,101,352,111,176,78,181,85,83,42,101,53,254,90,0,123,468,94,97,51,103,46,45,33,40,30,33,27,15,17,35,32,42,29,58,37,0,123
0600000US3400522110,3400522110,"Evesham township, Burlington County, New Jersey",14239,400,11645,382,617,153,941,168,1971,308,2022,228,1527,239,1537,216,889,161,874,137,1255,241,12,18,2594,287,602,145,516,126,460,137,239,86,158,69,165,59,130,64,121,59,195,86,8,13
0600000US3400523250,3400523250,"Fieldsboro borough, Burlington County, New Jersey",171,82,144,74,0,123,8,8,18,14,16,15,11,9,10,8,12,13,39,50,30,25,0,123,27,21,6,10,8,8,2,4,3,4,6,11,0,123,0,123,0,123,2,3,0,123
0600000US3400523850,3400523850,"Florence township, Burlington County, New Jersey",3906,235,3020,201,44,24,256,76,535,138,625,152,424,125,335,107,212,92,244,99,345,130,0,123,886,152,120,72,259,102,110,63,89,49,86,57,55,40,30,24,30,24,97,55,10,18
0600000US3400529010,3400529010,"Hainesport township, Burlington County, New Jersey",1776,136,1235,126,51,36,229,105,145,61,211,75,133,54,81,51,86,51,154,73,145,68,0,123,541,108,175,65,92,62,129,55,51,34,43,36,15,16,0,123,9,15,27,25,0,123
0600000US3400542060,3400542060,"Lumberton township, Burlington County, New Jersey",3154,199,2696,209,48,25,270,111,249,84,547,111,357,115,243,95,207,89,245,85,469,171,61,75,458,115,75,44,143,67,129,61,23,30,25,27,15,24,0,123,15,24,33,25,0,123
0600000US3400543290,3400543290,"Mansfield township, Burlington County, New Jersey",2943,145,1694,159,91,57,130,64,211,74,266,107,309,113,158,76,88,51,182,71,259,95,0,123,1249,144,203,69,179,69,275,79,193,69,87,46,82,45,47,38,47,32,136,57,0,123
0600000US3400543740,3400543740,"Maple Shade township, Burlington County, New Jersey",4527,279,3038,243,68,45,258,105,477,119,472,114,479,124,257,94,293,103,398,129,336,116,0,123,1489,199,333,106,237,87,177,82,185,84,66,42,64,45,101,50,109,61,195,80,22,24
0600000US3400545120,3400545120,"Medford township, Burlington County, New Jersey",7109,247,5499,257,196,93,587,172,806,142,1126,215,602,127,587,143,424,120,490,145,672,154,9,14,1610,176,424,107,344,90,320,91,162,70,109,58,30,28,48,39,71,49,102,53,0,123
0600000US3400545210,3400545210,"Medford Lakes borough, Burlington County, New Jersey",1388,117,970,135,57,43,63,51,101,51,85,47,113,53,128,53,180,73,102,53,141,60,0,123,418,109,74,48,79,48,82,47,67,50,27,32,31,24,22,24,11,18,25,29,0,123
0600000US3400547880,3400547880,"Moorestown township, Burlington County, New Jersey",5783,237,4186,236,342,90,518,110,742,157,621,150,492,116,388,119,269,115,247,86,554,136,13,22,1597,197,492,114,289,83,192,81,135,63,149,62,83,59,103,52,33,34,112,59,9,15
0600000US3400548900,3400548900,"Mount Holly township, Burlington County, New Jersey",2714,238,2165,215,55,39,156,69,386,132,226,89,270,79,357,127,144,73,301,97,270,97,0,123,549,129,118,69,111,58,16,23,54,45,73,48,31,28,23,24,30,33,85,50,8,12
0600000US3400549020,3400549020,"Mount Laurel township, Burlington County, New Jersey",13353,475,10057,412,393,108,1155,198,1634,245,1834,264,1335,222,884,190,844,178,889,190,1089,202,0,123,3296,290,697,144,498,110,546,138,387,100,350,97,159,57,165,65,173,62,282,83,39,52
0600000US3400551510,3400551510,"New Hanover township, Burlington County, New Jersey",352,88,304,84,6,9,39,28,39,24,52,30,79,52,23,16,9,9,34,39,23,31,0,123,48,27,11,11,11,12,10,11,0,123,0,123,11,13,0,123,0,123,5,8,0,123
0600000US3400553070,3400553070,"North Hanover township, Burlington County, New Jersey",1508,140,873,116,51,45,114,73,138,71,199,97,110,62,37,37,54,44,98,62,72,54,0,123,635,124,230,97,184,69,101,52,23,27,44,38,0,123,0,123,0,123,53,38,0,123
0600000US3400555800,3400555800,"Palmyra borough, Burlington County, New Jersey",2367,154,1687,162,21,23,227,86,267,87,255,103,364,96,166,61,30,25,119,69,238,86,0,123,680,107,139,66,171,70,105,66,104,59,28,30,24,27,21,23,22,28,66,47,0,123
0600000US3400557480,3400557480,"Pemberton borough, Burlington County, New Jersey",235,101,185,85,0,123,13,9,49,29,51,35,32,23,0,123,10,9,10,10,18,13,2,3,50,25,10,9,8,10,6,5,8,7,13,12,1,2,0,123,0,123,2,3,2,3
0600000US3400557510,3400557510,"Pemberton township, Burlington County, New Jersey",8317,304,6310,307,208,83,590,133,1025,190,1207,250,787,161,583,195,577,153,503,172,830,189,0,123,2007,257,545,148,522,153,189,70,156,67,137,65,87,50,45,44,84,55,242,103,0,123
0600000US3400563510,3400563510,"Riverside township, Burlington County, New Jersey",1797,171,1196,142,133,67,78,47,183,72,162,68,230,84,120,72,79,39,98,56,113,62,0,123,601,127,158,54,161,82,62,41,49,35,38,36,36,28,24,22,26,26,35,29,12,20
0600000US3400563660,3400563660,"Riverton borough, Burlington County, New Jersey",868,73,606,70,25,18,68,32,102,37,82,36,119,44,65,32,95,39,23,20,27,20,0,123,262,57,92,37,41,23,48,29,42,24,0,123,7,10,6,10,13,14,13,15,0,123
0600000US3400566810,3400566810,"Shamong township, Burlington County, New Jersey",2053,138,1606,144,27,25,202,90,357,125,373,137,278,115,141,69,53,41,79,54,96,52,0,123,447,131,108,66,90,70,58,43,45,39,28,25,51,46,16,26,21,25,21,22,9,13
0600000US3400568610,3400568610,"Southampton township, Burlington County, New Jersey",4467,221,2394,216,17,20,203,85,417,106,374,94,340,103,242,107,207,79,225,93,369,109,0,123,2073,213,236,86,332,99,343,98,304,103,140,64,202,82,141,80,74,53,286,110,15,23
0600000US3400569990,3400569990,"Springfield township, Burlington County, New Jersey",1134,68,812,69,19,18,90,47,102,46,164,62,87,37,58,33,59,42,75,42,158,61,0,123,322,66,70,36,58,27,67,29,10,12,36,23,14,11,11,12,27,25,29,29,0,123
0600000US3400572060,3400572060,"Tabernacle township, Burlington County, New Jersey",2336,113,1721,153,45,40,145,85,307,124,264,105,271,119,160,72,103,57,231,101,195,88,0,123,615,141,149,79,68,59,131,70,55,44,44,35,29,32,36,26,12,20,46,41,45,72
0600000US3400577150,3400577150,"Washington township, Burlington County, New Jersey",162,69,103,51,2,3,28,19,20,11,23,18,5,6,9,9,1,3,6,6,9,11,0,123,59,28,28,17,16,14,12,11,0,123,0,123,2,3,0,123,0,123,0,123,1,3
0600000US3400578200,3400578200,"Westampton township, Burlington County, New Jersey",2870,142,2391,170,35,38,384,141,269,102,317,119,415,146,237,101,185,91,222,97,327,146,0,123,479,122,233,95,97,55,21,24,14,22,16,19,22,26,9,15,0,123,58,45,9,14
0600000US3400581440,3400581440,"Willingboro township, Burlington County, New Jersey",10614,418,8198,426,165,78,766,147,929,200,1511,285,983,244,607,145,620,143,814,174,1803,246,0,123,2416,247,400,113,669,152,289,87,224,72,173,83,127,62,145,69,96,52,285,88,8,14
0600000US3400582420,3400582420,"Woodland township, Burlington County, New Jersey",272,120,201,91,9,12,23,16,30,19,28,18,19,15,13,13,16,12,14,12,49,32,0,123,71,37,21,16,7,7,23,22,5,7,3,5,6,7,0,123,0,123,6,7,0,123
0600000US3400582960,3400582960,"Wrightstown borough, Burlington County, New Jersey",48,24,29,15,0,123,10,8,0,123,0,123,4,6,2,3,8,8,5,6,0,123,0,123,19,17,10,10,5,6,0,123,3,5,1,4,0,123,0,123,0,123,0,123,0,123
0600000US3400702200,3400702200,"Audubon borough, Camden County, New Jersey",2866,155,2170,152,87,55,226,82,467,128,441,111,177,79,217,79,213,89,103,56,239,94,0,123,696,106,130,53,107,53,74,47,52,38,86,55,56,46,41,37,95,58,55,38,0,123
0600000US3400702230,3400702230,"Audubon Park borough, Camden County, New Jersey",145,30,31,13,0,123,8,7,3,4,0,123,7,6,3,4,0,123,3,5,7,7,0,123,114,25,85,20,6,6,5,6,3,4,4,5,3,4,3,5,0,123,5,6,0,123
0600000US3400703250,3400703250,"Barrington borough, Camden County, New Jersey",1726,149,1227,137,31,33,143,70,247,102,162,70,173,89,143,69,67,52,70,39,191,119,0,123,499,114,42,35,125,67,39,30,87,69,37,33,56,62,58,57,18,23,29,30,8,13
0600000US3400704750,3400704750,"Bellmawr borough, Camden County, New Jersey",2969,178,1781,173,103,60,153,60,239,81,396,114,194,84,229,74,65,38,83,49,308,81,11,18,1188,159,249,80,245,92,151,83,91,50,100,62,92,55,63,50,79,49,118,61,0,123
0600000US3400705440,3400705440,"Berlin borough, Camden County, New Jersey",2402,189,1827,178,76,56,160,78,324,104,458,125,222,94,153,86,107,66,65,51,250,117,12,21,575,133,127,72,58,47,148,87,119,69,0,123,0,123,17,28,33,31,73,63,0,123
0600000US3400705470,3400705470,"Berlin township, Camden County, New Jersey",1685,144,1230,143,65,53,108,52,84,48,232,100,318,114,173,80,87,50,24,34,139,78,0,123,455,123,29,34,88,82,78,54,54,48,59,42,12,20,13,20,45,42,77,47,0,123
0600000US3400708170,3400708170,"Brooklawn borough, Camden County, New Jersey",685,94,508,82,0,123,81,57,90,43,160,70,60,30,25,23,61,37,23,22,8,13,0,123,177,58,22,20,74,45,24,21,7,11,0,123,14,16,0,123,7,11,29,23,0,123
0600000US3400710000,3400710000,"Camden city, Camden County, New Jersey",10751,634,6231,515,165,88,868,190,933,195,561,158,591,178,480,159,287,122,638,157,1628,309,80,61,4520,462,1160,230,631,166,542,188,391,125,339,139,320,136,204,83,351,172,559,159,23,27
0600000US3400712280,3400712280,"Cherry Hill township, Camden County, New Jersey",21982,491,15122,476,787,172,1516,253,2636,295,2644,300,1982,256,1477,218,789,180,1314,234,1945,300,32,33,6860,418,1671,235,1081,198,969,190,658,164,510,157,325,107,259,94,388,93,925,204,74,64
0600000US3400712550,3400712550,"Chesilhurst borough, Camden County, New Jersey",459,46,277,39,10,8,8,7,58,30,32,16,38,16,30,21,28,15,18,12,55,26,0,123,182,39,52,25,14,11,16,12,26,13,6,6,3,5,7,7,8,7,50,26,0,123
0600000US3400713420,3400713420,"Clementon borough, Camden County, New Jersey",1427,199,897,171,66,60,99,65,166,93,61,51,181,96,69,57,28,31,27,24,200,107,0,123,530,140,53,56,134,90,96,71,9,16,29,31,142,86,12,21,15,23,40,47,0,123
0600000US3400714260,3400714260,"Collingswood borough, Camden County, New Jersey",3465,208,2623,185,150,75,288,102,391,95,541,118,258,86,309,101,142,76,218,87,326,89,0,123,842,134,167,60,212,109,64,37,106,53,40,31,76,43,25,28,38,28,114,63,0,123
0600000US3400726070,3400726070,"Gibbsboro borough, Camden County, New Jersey",836,50,621,57,33,20,42,28,94,42,66,37,69,34,109,65,17,16,53,40,126,52,12,20,215,51,38,22,56,31,24,19,25,18,17,26,20,16,6,9,15,14,9,12,5,8
0600000US3400726760,3400726760,"Gloucester township, Camden County, New Jersey",17851,461,13735,509,377,112,1239,207,1969,304,2532,297,2083,272,1480,240,1094,222,1092,227,1849,250,20,24,4116,316,741,142,766,166,629,147,425,129,377,118,216,109,202,70,285,106,462,135,13,20
0600000US3400726820,3400726820,"Gloucester City city, Camden County, New Jersey",3204,219,2147,199,80,57,279,93,294,115,439,130,218,84,274,111,161,65,143,75,259,87,0,123,1057,154,186,78,189,73,133,66,94,54,61,46,56,42,46,39,81,56,211,85,0,123
0600000US3400728740,3400728740,"Haddon township, Camden County, New Jersey",4205,230,2974,198,53,35,310,98,530,121,595,137,363,110,282,95,289,104,208,97,321,108,23,31,1231,162,230,82,256,104,144,69,142,68,100,51,52,35,65,46,84,52,149,71,9,15
0600000US3400728770,3400728770,"Haddonfield borough, Camden County, New Jersey",3506,146,2409,185,148,70,261,89,392,94,395,104,289,102,237,105,96,48,202,74,389,135,0,123,1097,135,266,84,196,70,165,64,109,47,87,40,45,36,34,32,72,40,104,53,19,22
0600000US3400728800,3400728800,"Haddon Heights borough, Camden County, New Jersey",2640,129,1739,141,108,61,106,56,334,107,303,90,277,100,191,76,92,55,101,68,227,119,0,123,901,137,141,65,129,56,81,44,134,61,108,60,100,50,29,27,99,49,80,58,0,123
0600000US3400732220,3400732220,"Hi-Nella borough, Camden County, New Jersey",120,33,72,22,1,4,8,7,18,10,8,8,16,14,4,6,10,9,0,123,7,9,0,123,48,23,7,8,3,4,5,5,2,3,5,6,4,5,3,4,3,4,14,17,2,4
0600000US3400739210,3400739210,"Laurel Springs borough, Camden County, New Jersey",588,48,415,45,11,14,71,22,58,20,71,27,33,18,57,23,42,25,27,13,45,17,0,123,173,26,25,13,40,15,22,11,11,8,5,6,13,8,8,7,21,15,28,15,0,123
0600000US3400739420,3400739420,"Lawnside borough, Camden County, New Jersey",756,83,540,90,5,7,60,40,72,37,116,63,45,31,80,46,36,23,39,25,87,46,0,123,216,78,38,28,31,21,35,26,38,49,5,8,4,8,7,11,0,123,37,32,21,32
0600000US3400740440,3400740440,"Lindenwold borough, Camden County, New Jersey",2700,204,2058,199,46,44,162,71,293,116,322,110,208,78,305,114,143,80,169,77,410,119,0,123,642,133,149,59,69,39,153,70,15,25,34,36,42,40,29,27,77,69,71,45,3,6
0600000US3400742630,3400742630,"Magnolia borough, Camden County, New Jersey",1418,123,1031,122,45,32,158,65,159,61,139,64,150,72,111,69,74,61,89,60,106,51,0,123,387,81,74,49,76,42,54,37,71,56,0,123,28,30,31,31,0,123,53,33,0,123
0600000US3400745510,3400745510,"Merchantville borough, Camden County, New Jersey",963,124,783,127,21,25,77,47,101,47,197,92,100,67,88,81,10,16,62,43,127,76,0,123,180,66,44,35,22,24,60,39,0,123,9,15,10,16,0,123,13,22,22,25,0,123
0600000US3400748750,3400748750,"Mount Ephraim borough, Camden County, New Jersey",1329,162,821,121,18,22,101,49,81,42,147,66,98,49,116,66,98,58,86,50,76,38,0,123,508,151,87,43,97,53,84,38,45,34,10,17,17,20,11,18,50,44,107,117,0,123
0600000US3400753880,3400753880,"Oaklyn borough, Camden County, New Jersey",1392,118,991,111,10,15,143,98,204,90,132,88,198,83,94,53,24,28,80,55,106,61,0,123,401,93,70,47,112,56,45,37,57,43,9,15,13,20,0,123,22,24,73,44,0,123
0600000US3400757660,3400757660,"Pennsauken township, Camden County, New Jersey",10573,367,7883,354,293,93,648,141,1230,223,1085,185,1172,218,790,181,681,180,830,185,1147,169,7,14,2690,278,597,140,406,133,453,119,316,97,212,108,174,83,184,99,96,70,238,77,14,20
0600000US3400758770,3400758770,"Pine Hill borough, Camden County, New Jersey",2813,173,2305,181,48,32,155,71,375,122,253,81,431,145,292,105,319,133,196,91,236,94,0,123,508,112,134,57,129,54,78,46,15,19,29,32,0,123,12,19,32,39,79,47,0,123
0600000US3400758920,3400758920,"Pine Valley borough, Camden County, New Jersey",8,10,2,2,0,123,0,123,0,123,0,123,2,2,0,123,0,123,0,123,0,123,0,123,6,9,0,123,0,123,6,9,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US3400765160,3400765160,"Runnemede borough, Camden County, New Jersey",2229,227,1627,208,64,52,108,57,359,115,256,85,179,69,116,64,112,60,125,79,308,104,0,123,602,112,58,40,115,51,106,62,66,40,63,36,35,30,24,29,82,54,42,29,11,16
0600000US3400768340,3400768340,"Somerdale borough, Camden County, New Jersey",1467,146,1120,125,7,11,66,41,240,88,245,84,218,74,91,62,64,43,76,55,113,58,0,123,347,100,81,48,67,38,51,34,38,29,22,25,35,28,10,15,10,15,33,26,0,123
0600000US3400771220,3400771220,"Stratford borough, Camden County, New Jersey",2085,125,1523,126,35,33,185,77,300,97,267,104,175,69,191,90,68,38,85,48,207,80,10,16,562,96,100,59,118,50,64,35,33,30,57,35,73,50,28,24,21,25,68,36,0,123
0600000US3400772240,3400772240,"Tavistock borough, Camden County, New Jersey",11,11,3,5,0,123,2,4,0,123,0,123,0,123,0,123,0,123,0,123,1,3,0,123,8,11,0,123,8,11,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US3400776220,3400776220,"Voorhees township, Camden County, New Jersey",8064,451,6430,424,273,84,661,155,994,186,950,217,983,166,667,150,446,149,554,166,888,175,14,22,1634,249,497,117,318,86,211,82,97,57,133,72,74,49,33,31,158,80,104,61,9,14
0600000US3400777630,3400777630,"Waterford township, Camden County, New Jersey",3359,199,2572,200,68,44,291,76,345,116,409,119,363,132,208,79,191,80,304,125,393,139,0,123,787,140,194,77,161,68,156,71,92,44,13,17,35,29,20,24,37,30,79,68,0,123
0600000US3400781740,3400781740,"Winslow township, Camden County, New Jersey",10748,433,8802,429,195,90,483,134,1119,191,1687,267,1239,219,1109,217,692,181,931,231,1347,248,0,123,1946,241,451,128,402,124,222,76,256,103,129,68,122,55,77,51,67,38,215,100,5,8
0600000US3400782450,3400782450,"Woodlynne borough, Camden County, New Jersey",574,81,443,78,12,13,34,29,84,43,33,32,72,44,66,39,18,18,21,31,103,50,0,123,131,54,34,34,17,17,27,27,0,123,16,17,0,123,7,10,4,8,26,31,0,123
0600000US3401513360,3401513360,"Clayton borough, Gloucester County, New Jersey",2106,207,1560,212,74,71,131,62,384,131,314,119,156,80,232,109,51,43,77,42,141,72,0,123,546,144,69,53,197,101,48,38,95,62,9,15,29,32,12,20,33,32,54,40,0,123
0600000US3401517710,3401517710,"Deptford township, Gloucester County, New Jersey",8936,318,6730,328,173,64,520,133,1010,185,1149,171,1122,171,810,178,431,127,592,146,923,186,0,123,2206,247,449,118,411,97,290,79,238,83,177,79,125,54,100,64,103,49,283,93,30,28
0600000US3401519180,3401519180,"East Greenwich township, Gloucester County, New Jersey",2138,159,1495,133,71,47,112,52,212,83,301,97,271,89,137,65,142,74,90,49,159,79,0,123,643,134,168,78,83,47,147,70,48,38,66,53,32,29,22,26,29,27,48,32,0,123
0600000US3401521060,3401521060,"Elk township, Gloucester County, New Jersey",1199,142,799,135,19,23,100,73,100,51,211,75,76,55,63,40,28,28,50,39,152,69,0,123,400,104,140,63,30,29,31,38,85,66,21,23,38,40,0,123,0,123,55,55,0,123
0600000US3401524840,3401524840,"Franklin township, Gloucester County, New Jersey",5029,307,3707,281,174,75,296,108,830,174,583,123,452,134,332,119,222,105,326,96,470,151,22,25,1322,181,361,90,200,91,220,105,107,46,58,39,51,38,51,32,67,48,207,96,0,123
0600000US3401526340,3401526340,"Glassboro borough, Gloucester County, New Jersey",4544,334,3445,291,31,29,152,68,595,173,639,145,363,122,460,148,461,239,346,117,398,147,0,123,1099,200,173,72,220,91,230,102,99,59,160,97,21,23,32,30,57,42,107,53,0,123
0600000US3401528185,3401528185,"Greenwich township, Gloucester County, New Jersey",1572,125,1019,105,98,74,132,62,148,62,204,87,79,41,50,36,52,39,87,53,149,66,20,30,553,91,88,44,73,38,122,60,47,27,32,22,44,47,33,28,55,39,47,25,12,18
0600000US3401530180,3401530180,"Harrison township, Gloucester County, New Jersey",3095,154,2579,184,124,82,306,114,420,147,411,135,426,118,279,105,149,66,175,87,289,94,0,123,516,149,172,75,121,72,108,70,30,25,55,47,19,25,6,9,0,123,5,9,0,123
0600000US3401541160,3401541160,"Logan township, Gloucester County, New Jersey",1956,167,1666,155,88,72,149,63,372,115,297,95,227,93,243,111,74,49,79,63,137,80,0,123,290,94,64,44,106,71,51,36,22,23,10,17,8,14,13,21,9,15,7,13,0,123
0600000US3401543440,3401543440,"Mantua township, Gloucester County, New Jersey",5071,205,4023,236,202,100,518,157,519,151,754,150,622,148,259,100,285,105,266,85,575,159,23,33,1048,153,236,84,250,99,48,37,47,34,126,59,144,68,43,36,47,35,107,52,0,123
0600000US3401547250,3401547250,"Monroe township, Gloucester County, New Jersey",9591,395,6905,349,86,51,481,128,966,212,1248,206,1053,239,803,193,627,120,626,147,975,208,40,34,2686,311,334,105,365,102,398,126,361,126,204,79,254,107,183,75,145,57,364,112,78,83
0600000US3401549680,3401549680,"National Park borough, Gloucester County, New Jersey",922,84,663,72,32,24,71,33,187,64,135,46,46,27,51,30,21,16,40,25,80,42,0,123,259,72,31,22,86,44,35,20,18,17,0,123,18,16,17,16,8,14,40,27,6,10
0600000US3401551390,3401551390,"Newfield borough, Gloucester County, New Jersey",451,46,330,44,9,8,33,15,73,22,51,21,36,15,26,14,27,16,34,17,38,18,3,5,121,29,22,12,44,17,13,9,18,11,10,8,7,7,0,123,0,123,7,7,0,123
0600000US3401557150,3401557150,"Paulsboro borough, Gloucester County, New Jersey",1298,144,917,150,77,74,83,67,237,116,120,80,127,71,124,68,35,35,68,49,46,48,0,123,381,105,107,72,41,38,78,77,25,28,28,32,41,38,0,123,13,22,48,49,0,123
0600000US3401559070,3401559070,"Pitman borough, Gloucester County, New Jersey",2582,172,1916,171,81,44,215,70,327,93,427,123,259,81,212,92,123,64,163,77,109,60,0,123,666,134,189,76,65,45,47,34,134,62,42,30,43,34,63,44,21,24,62,40,0,123
