geoid,stCode,coCode,geography,planningArea,PL_FIPS,MCD2,year,population
3400704750,34,007,Bellmawr Borough,Developed Community,04750,04750,2009,11210
3400705440,34,007,Berlin Borough,Developed Community,05440,05440,2009,7943
3400705470,34,007,Berlin Township,Developed Community,05470,05470,2009,5457
3400708170,34,007,Brooklawn Borough,Developed Community,08170,08170,2009,2256
3400710000,34,007,Camden City,Core City,10000,10000,2009,78790
3400712280,34,007,Cherry Hill Township,Developed Community,12280,12280,2009,70799
3400712550,34,007,Chesilhurst Borough,Developed Community,12550,12550,2009,1936
3400713420,34,007,Clementon Borough,Developed Community,13420,13420,2009,4892
3400714260,34,007,Collingswood Borough,Developed Community,14260,14260,2009,13839
3400726070,34,007,Gibbsboro Borough,Developed Community,26070,26070,2009,2432
3400726760,34,007,Gloucester Township,Developed Community,26760,26760,2009,64700
3400726820,34,007,Gloucester City,Developed Community,26820,26820,2009,11534
3400728740,34,007,Haddon Township,Developed Community,28740,28740,2009,14369
3400728770,34,007,Haddonfield Borough,Developed Community,28770,28770,2009,11448
3400728800,34,007,Haddon Heights Borough,Developed Community,28800,28800,2009,7665
3400732220,34,007,Hi-Nella Borough,Developed Community,32220,32220,2009,1e3
3400739210,34,007,Laurel Springs Borough,Developed Community,39210,39210,2009,1906
3400739420,34,007,Lawnside Borough,Developed Community,39420,39420,2009,2838
3400740440,34,007,Lindenwold Borough,Developed Community,40440,40440,2009,17720
3400742630,34,007,Magnolia Borough,Developed Community,42630,42630,2009,4332
3400745510,34,007,Merchantville Borough,Developed Community,45510,45510,2009,3765
3400748750,34,007,Mount Ephraim Borough,Developed Community,48750,48750,2009,4422
3400753880,34,007,Oaklyn Borough,Developed Community,53880,53880,2009,4036
3400757660,34,007,Pennsauken Township,Developed Community,57660,57660,2009,34959
3400758770,34,007,Pine Hill Borough,Developed Community,58770,58770,2009,11330
3400758920,34,007,Pine Valley Borough,Developed Community,58920,58920,2009,24
3400765160,34,007,Runnemede Borough,Developed Community,65160,65160,2009,8408
3400768340,34,007,Somerdale Borough,Developed Community,68340,68340,2009,5093
3400771220,34,007,Stratford Borough,Developed Community,71220,71220,2009,7044
3400772240,34,007,Tavistock Borough,Developed Community,72240,72240,2009,32
3400776220,34,007,Voorhees Township,Developed Community,76220,76220,2009,31847
3400777630,34,007,Waterford Township,Rural Area,77630,77630,2009,10688
3400781740,34,007,Winslow Township,Growing Suburb,81740,81740,2009,39600
3400782450,34,007,Woodlynne Borough,Developed Community,82450,82450,2009,2686
3401513360,34,015,Clayton Borough,Growing Suburb,13360,13360,2009,7586
3401517710,34,015,Deptford Township,Developed Community,17710,17710,2009,30722
3401519180,34,015,East Greenwich Township,Growing Suburb,19180,19180,2009,8317
3401521060,34,015,Elk Township,Rural Area,21060,21060,2009,4005
3401524840,34,015,Franklin Township,Rural Area,24840,24840,2009,17368
3401526340,34,015,Glassboro Borough,Growing Suburb,26340,26340,2009,19841
3401528185,34,015,Greenwich Township,Growing Suburb,28185,28185,2009,4995
3401530180,34,015,Harrison Township,Growing Suburb,30180,30180,2009,12587
3401541160,34,015,Logan Township,Growing Suburb,41160,41160,2009,6285
3401543440,34,015,Mantua Township,Growing Suburb,43440,43440,2009,15216
3401547250,34,015,Monroe Township,Growing Suburb,47250,47250,2009,33276
3401549680,34,015,National Park Borough,Developed Community,49680,49680,2009,3235
3401551390,34,015,Newfield Borough,Developed Community,51390,51390,2009,1672
3401557150,34,015,Paulsboro Borough,Developed Community,57150,57150,2009,6089
3401559070,34,015,Pitman Borough,Developed Community,59070,59070,2009,9223
3401569030,34,015,South Harrison Township,Rural Area,69030,69030,2009,3190
3401571850,34,015,Swedesboro Borough,Developed Community,71850,71850,2009,2372
3401577180,34,015,Washington Township,Developed Community,77180,77180,2009,52095
3401578110,34,015,Wenonah Borough,Developed Community,78110,78110,2009,2357
3401578800,34,015,West Deptford Township,Developed Community,78800,78800,2009,22054
3401580120,34,015,Westville Borough,Developed Community,80120,80120,2009,4466
3401582120,34,015,Woodbury City,Developed Community,82120,82120,2009,10447
3401582180,34,015,Woodbury Heights Borough,Developed Community,82180,82180,2009,3053
3401582840,34,015,Woolwich Township,Growing Suburb,82840,82840,2009,9469
3402119780,34,021,East Windsor Township,Growing Suburb,19780,19780,2009,27044
3402122185,34,021,Ewing Township,Developed Community,22185,22185,2009,36324
3402129310,34,021,Hamilton Township,Developed Community,29310,29310,2009,90605
3402131620,34,021,Hightstown Borough,Developed Community,31620,31620,2009,5326
3402133150,34,021,Hopewell Borough,Developed Community,33150,33150,2009,1992
3402133180,34,021,Hopewell Township,Rural Area,33180,33180,2009,17776
3402139510,34,021,Lawrence Township,Developed Community,39510,39510,2009,31660
3402157600,34,021,Pennington Borough,Developed Community,57600,57600,2009,2661
3402160900,34,021,Princeton Borough,Developed Community,60900,60900,2009,30785
3402163850,34,021,Robbinsville Township,Growing Suburb,77210,63850,2009,12276
3402174000,34,021,Trenton City,Core City,74000,74000,2009,83242
3402180240,34,021,West Windsor Township,Developed Community,80240,80240,2009,26531
4201704976,42,017,Bedminster Township,Rural Area,04976,04976,2009,6275
4201705616,42,017,Bensalem Township,Developed Community,05616,05616,2009,58715
4201708592,42,017,Bridgeton Township,Rural Area,08592,08592,2009,1417
4201708760,42,017,Bristol Borough,Developed Community,08760,08760,2009,9677
4201708768,42,017,Bristol Township,Developed Community,08768,08768,2009,54053
4201709816,42,017,Buckingham Township,Growing Suburb,09816,09816,2009,19674
4201712504,42,017,Chalfont Borough,Developed Community,12504,12504,2009,4172
4201719784,42,017,Doylestown Borough,Developed Community,19784,19784,2009,8138
4201719792,42,017,Doylestown Township,Developed Community,19792,19792,2009,18719
4201720104,42,017,Dublin Borough,Developed Community,20104,20104,2009,2146
4201720480,42,017,Durham Township,Rural Area,20480,20480,2009,1306
4201721760,42,017,East Rockhill Township,Rural Area,21760,21760,2009,5717
4201725112,42,017,Falls Township,Developed Community,25112,25112,2009,33785
4201733224,42,017,Haycock Township,Rural Area,33224,33224,2009,2366
4201734952,42,017,Hilltown Township,Growing Suburb,34952,34952,2009,13535
4201736192,42,017,Hulmeville Borough,Developed Community,36192,36192,2009,892
4201737304,42,017,Ivyland Borough,Developed Community,37304,37304,2009,805
4201741392,42,017,Langhorne Borough,Developed Community,41392,41392,2009,1955
4201741416,42,017,Langhorne Manor Borough,Developed Community,41416,41416,2009,1067
4201744968,42,017,Lower Makefield Township,Developed Community,44968,44968,2009,32292
4201745112,42,017,Lower Southampton Township,Developed Community,45112,45112,2009,19065
4201749120,42,017,Middletown Township,Developed Community,49120,49120,2009,46918
4201749384,42,017,Milford Township,Rural Area,49384,49384,2009,9919
4201751144,42,017,Morrisville Borough,Developed Community,51144,51144,2009,9630
4201753296,42,017,New Britain Borough,Developed Community,53296,53296,2009,2276
4201753304,42,017,New Britain Township,Growing Suburb,53304,53304,2009,11022
4201753712,42,017,New Hope Borough,Developed Community,53712,53712,2009,2284
4201754184,42,017,Newtown Borough,Developed Community,54184,54184,2009,2384
4201754192,42,017,Newtown Township,Growing Suburb,54192,54192,2009,19490
4201754576,42,017,Nockamixon Township,Rural Area,54576,54576,2009,3704
4201754688,42,017,Northampton Township,Developed Community,54688,54688,2009,40814
4201758936,42,017,Penndel Borough,Developed Community,58936,58936,2009,2510
4201759384,42,017,Perkasie Borough,Developed Community,59384,59384,2009,8669
4201761616,42,017,Plumstead Township,Growing Suburb,61616,61616,2009,11840
4201763048,42,017,Quakertown Borough,Developed Community,63048,63048,2009,8672
4201764536,42,017,Richland Township,Growing Suburb,64536,64536,2009,12746
4201764584,42,017,Richlandtown Borough,Developed Community,64584,64584,2009,1331
4201764856,42,017,Riegelsville Borough,Developed Community,64856,64856,2009,836
4201769248,42,017,Sellersville Borough,Developed Community,69248,69248,2009,4493
4201770744,42,017,Silverdale Borough,Developed Community,70744,70744,2009,973
4201771752,42,017,Solebury Township,Rural Area,71752,71752,2009,8805
4201773016,42,017,Springfield Township,Rural Area,73016,73016,2009,5090
4201776304,42,017,Telford Borough,Developed Community,76304,76304,2009,2185
4201776784,42,017,Tinicum Township,Rural Area,76784,76784,2009,4237
4201777704,42,017,Trumbauersville Borough,Developed Community,77704,77704,2009,1074
4201777744,42,017,Tullytown Borough,Developed Community,77744,77744,2009,1964
4201779128,42,017,Upper Makefield Township,Rural Area,79128,79128,2009,8509
4201779296,42,017,Upper Southampton Township,Developed Community,79296,79296,2009,15318
4201780952,42,017,Warminster Township,Developed Community,80952,80952,2009,34522
4201781048,42,017,Warrington Township,Growing Suburb,81144,81048,2009,22966
4201781144,42,017,Warwick Township,Growing Suburb,83960,81144,2009,14726
4201783960,42,017,West Rockhill Township,Rural Area,83960,83960,2009,4892
4201786624,42,017,Wrightstown Township,Rural Area,86624,86624,2009,2934
4201786920,42,017,Yardley Borough,Developed Community,86920,86920,2009,2511
4202903384,42,029,Atglen Borough,Developed Community,03384,03384,2009,1379
4202903656,42,029,Avondale Borough,Developed Community,03656,03656,2009,1096
4202906544,42,029,Birmingham Township,Growing Suburb,06544,06544,2009,4338
4202910824,42,029,Caln Township,Growing Suburb,10824,10824,2009,12388
4202912744,42,029,Charlestown Township,Growing Suburb,12744,12744,2009,6458
4202914712,42,029,Coatesville City,Developed Community,14712,14712,2009,11767
4202919752,42,029,Downingtown Borough,Developed Community,19752,19752,2009,8012
4202920824,42,029,East Bradford Township,Growing Suburb,20824,20824,2009,10217
4202920864,42,029,East Brandywine Township,Growing Suburb,20864,20864,2009,6978
4202920920,42,029,East Caln Township,Growing Suburb,20920,20920,2009,4494
4202921008,42,029,East Coventry Township,Growing Suburb,21008,21008,2009,6856
4202921104,42,029,East Fallowfield Township,Rural Area,21104,21104,2009,7719
4202921192,42,029,East Goshen Township,Growing Suburb,21192,21192,2009,18131
4202921480,42,029,East Marlborough Township,Growing Suburb,21480,21480,2009,8075
4202921576,42,029,East Nantmeal Township,Rural Area,21576,21576,2009,1946
4202921624,42,029,East Nottingham Township,Growing Suburb,21624,21624,2009,8167
4202921696,42,029,East Pikeland Township,Growing Suburb,21696,21696,2009,7033
4202921928,42,029,Easttown Township,Growing Suburb,21928,21928,2009,10620
4202922000,42,029,East Vincent Township,Growing Suburb,22000,22000,2009,6547
4202922056,42,029,East Whiteland Township,Growing Suburb,22056,22056,2009,10702
4202923032,42,029,Elk Township,Rural Area,23032,23032,2009,1558
4202923440,42,029,Elverson Borough,Developed Community,23440,23440,2009,1206
4202927376,42,029,Franklin Township,Rural Area,27376,27376,2009,4601
4202934448,42,029,Highland Township,Rural Area,34448,34448,2009,1216
4202935528,42,029,Honey Brook Borough,Developed Community,35528,35528,2009,1606
4202935536,42,029,Honey Brook Township,Rural Area,35536,35536,2009,7273
4202939344,42,029,Kennett Township,Growing Suburb,39344,39344,2009,7922
4202939352,42,029,Kennett Square Borough,Developed Community,39352,39352,2009,5310
4202944440,42,029,London Britain Township,Rural Area,44440,44440,2009,3174
4202944456,42,029,Londonderry Township,Rural Area,44456,44456,2009,2207
4202944480,42,029,London Grove Township,Growing Suburb,44480,44480,2009,6875
4202945040,42,029,Lower Oxford Township,Rural Area,45040,45040,2009,5379
4202946792,42,029,Malvern Borough,Developed Community,46792,46792,2009,3149
4202950232,42,029,Modena Borough,Developed Community,50232,50232,2009,604
4202953608,42,029,New Garden Township,Growing Suburb,53608,53608,2009,11928
4202953784,42,029,Newlin Township,Rural Area,53784,53784,2009,1295
4202953816,42,029,New London Township,Rural Area,53816,53816,2009,5889
4202954936,42,029,North Coventry Township,Growing Suburb,54936,54936,2009,7843
4202957480,42,029,Oxford Borough,Developed Community,57480,57480,2009,4712
4202958032,42,029,Parkesburg Borough,Developed Community,58032,58032,2009,3486
4202958808,42,029,Penn Township,Growing Suburb,58808,58808,2009,5728
4202959136,42,029,Pennsbury Township,Growing Suburb,59136,59136,2009,3641
4202960120,42,029,Phoenixville Borough,Developed Community,60120,60120,2009,16643
4202961800,42,029,Pocopson Township,Growing Suburb,61800,61800,2009,3658
4202967080,42,029,Sadsbury Township,Rural Area,67080,67080,2009,3341
4202968288,42,029,Schuylkill Township,Growing Suburb,68288,68288,2009,7744
4202972072,42,029,South Coatesville Borough,Developed Community,72072,72072,2009,1161
4202972088,42,029,South Coventry Township,Rural Area,72088,72088,2009,2613
4202972920,42,029,Spring City Borough,Developed Community,72920,72920,2009,3410
4202976568,42,029,Thornbury Township,Growing Suburb,76568,76568,2009,3056
4202977344,42,029,Tredyffrin Township,Growing Suburb,77344,77344,2009,29183
4202979208,42,029,Upper Oxford Township,Rural Area,79208,79208,2009,2472
4202979352,42,029,Upper Uwchlan Township,Growing Suburb,79352,79352,2009,11519
4202979480,42,029,Uwchlan Township,Growing Suburb,79480,79480,2009,18766
4202979544,42,029,Valley Township,Growing Suburb,79544,79544,2009,6972
4202980616,42,029,Wallace Township,Rural Area,80616,80616,2009,3529
4202981160,42,029,Warwick Township,Rural Area,81160,81160,2009,2781
4202982544,42,029,West Bradford Township,Growing Suburb,82544,82544,2009,12896
4202982576,42,029,West Brandywine Township,Growing Suburb,82576,82576,2009,7927
4202982664,42,029,West Caln Township,Rural Area,82664,82664,2009,8462
4202982704,42,029,West Chester Borough,Developed Community,82704,82704,2009,18429
4202982936,42,029,West Fallowfield Township,Rural Area,82936,82936,2009,2594
4202983080,42,029,West Goshen Township,Growing Suburb,83080,83080,2009,21956
4202983104,42,029,West Grove Borough,Developed Community,83104,83104,2009,2781
4202983464,42,029,West Marlborough Township,Rural Area,83464,83464,2009,877
4202983664,42,029,West Nantmeal Township,Rural Area,83664,83664,2009,2278
4202983712,42,029,West Nottingham Township,Rural Area,83712,83712,2009,2848
4202983832,42,029,West Pikeland Township,Growing Suburb,83832,83832,2009,4064
4202983968,42,029,West Sadsbury Township,Rural Area,83968,83968,2009,2538
4202984104,42,029,Westtown Township,Growing Suburb,84104,84104,2009,10750
4202984160,42,029,West Vincent Township,Rural Area,84160,84160,2009,4916
4202984192,42,029,West Whiteland Township,Growing Suburb,84192,84192,2009,18360
4202985352,42,029,Willistown Township,Growing Suburb,85352,85352,2009,10845
4204500676,42,045,Aldan Borough,Developed Community,00676,00676,2009,4268
4204503336,42,045,Aston Township,Developed Community,03336,03336,2009,16942
4204506024,42,045,Bethel Township,Growing Suburb,06024,06024,2009,11316
4204509080,42,045,Brookhaven Borough,Developed Community,09080,09080,2009,7983
4204512442,42,045,Chadds Ford Township,Growing Suburb,12442,12442,2009,3409
4204513208,42,045,Chester City,Core City,13208,13208,2009,37101
4204513212,42,045,Chester Township,Developed Community,13212,13212,2009,4485
4204513232,42,045,Chester Heights Borough,Growing Suburb,13232,13232,2009,2482
4204514264,42,045,Clifton Heights Borough,Developed Community,14264,14264,2009,6580
4204515232,42,045,Collingdale Borough,Developed Community,15232,15232,2009,8417
4204515432,42,045,Colwyn Borough,Developed Community,15432,15432,2009,2408
4204515488,42,045,Concord Township,Growing Suburb,15488,15488,2009,15731
4204518152,42,045,Darby Borough,Developed Community,18152,18152,2009,9963
4204518160,42,045,Darby Township,Developed Community,18160,18160,2009,9585
4204521384,42,045,East Lansdowne Borough,Developed Community,21384,21384,2009,2495
4204522296,42,045,Eddystone Borough,Developed Community,22296,22296,2009,2356
4204522584,42,045,Edgmont Township,Growing Suburb,22584,22584,2009,4319
4204526408,42,045,Folcroft Borough,Developed Community,26408,26408,2009,6877
4204529720,42,045,Glenolden Borough,Developed Community,29720,29720,2009,7250
4204533144,42,045,Haverford Township,Developed Community,33144,33144,2009,48379
4204541440,42,045,Lansdowne Borough,Developed Community,41440,41440,2009,10715
4204544888,42,045,Lower Chichester Township,Developed Community,44888,44888,2009,3462
4204547344,42,045,Marcus Hook Borough,Developed Community,47344,47344,2009,2245
4204547616,42,045,Marple Township,Developed Community,47616,47616,2009,23579
4204548480,42,045,Media Borough,Developed Community,48480,48480,2009,5431
4204549136,42,045,Middletown Township,Developed Community,49136,49136,2009,16190
4204549504,42,045,Millbourne Borough,Developed Community,49504,49504,2009,912
4204551176,42,045,Morton Borough,Developed Community,51176,51176,2009,2651
4204553104,42,045,Nether Providence Township,Developed Community,53104,53104,2009,13252
4204554224,42,045,Newtown Township,Growing Suburb,54224,54224,2009,11862
4204555664,42,045,Norwood Borough,Developed Community,55664,55664,2009,5812
4204558176,42,045,Parkside Borough,Developed Community,58176,58176,2009,2195
4204562792,42,045,Prospect Park Borough,Developed Community,62792,62792,2009,6520
4204563264,42,045,Radnor Township,Developed Community,63264,63264,2009,31084
4204564800,42,045,Ridley Township,Developed Community,64800,64800,2009,30056
4204564832,42,045,Ridley Park Borough,Developed Community,64832,64832,2009,7029
4204566192,42,045,Rose Valley Borough,Developed Community,66192,66192,2009,984
4204566928,42,045,Rutledge Borough,Developed Community,66928,66928,2009,833
4204569752,42,045,Sharon Hill Borough,Developed Community,69752,69752,2009,5352
4204573032,42,045,Springfield Township,Developed Community,73032,73032,2009,22946
4204575648,42,045,Swarthmore Borough,Developed Community,75648,75648,2009,6134
4204576576,42,045,Thornbury Township,Growing Suburb,76576,76576,2009,8272
4204576792,42,045,Tinicum Township,Developed Community,76792,76792,2009,4228
4204577288,42,045,Trainer Borough,Developed Community,77288,77288,2009,1852
4204578712,42,045,Upland Borough,Developed Community,78712,78712,2009,2884
4204578776,42,045,Upper Chichester Township,Developed Community,78776,78776,2009,17674
4204579000,42,045,Upper Darby Township,Developed Community,79000,79000,2009,78929
4204579248,42,045,Upper Providence Township,Developed Community,79248,79248,2009,11163
4204586968,42,045,Yeadon Borough,Developed Community,86968,86968,2009,11436
4209100156,42,091,Abington Township,Developed Community,00156,00156,2009,54149
4209102264,42,091,Ambler Borough,Developed Community,02264,02264,2009,6217
4209108568,42,091,Bridgeport Borough,Developed Community,08568,08568,2009,4401
4209109696,42,091,Bryn Athyn Borough,Developed Community,09696,09696,2009,1340
4209112968,42,091,Cheltenham Township,Developed Community,12968,12968,2009,36002
4209115192,42,091,Collegeville Borough,Developed Community,15192,15192,2009,5082
4209115848,42,091,Conshohocken Borough,Developed Community,15848,15848,2009,8456
4209119672,42,091,Douglass Township,Rural Area,19672,19672,2009,10210
4209121200,42,091,East Greenville Borough,Developed Community,21200,21200,2009,3029
4209121600,42,091,East Norriton Township,Developed Community,21600,21600,2009,13674
4209127280,42,091,Franconia Township,Growing Suburb,27280,27280,2009,12921
4209131088,42,091,Green Lane Borough,Developed Community,31088,31088,2009,572
4209133088,42,091,Hatboro Borough,Developed Community,33088,33088,2009,7154
4209133112,42,091,Hatfield Borough,Developed Community,33112,33112,2009,2854
4209133120,42,091,Hatfield Township,Growing Suburb,33120,33120,2009,17248
4209135808,42,091,Horsham Township,Growing Suburb,35808,35808,2009,24811
4209138000,42,091,Jenkintown Borough,Developed Community,38000,38000,2009,4328
4209141432,42,091,Lansdale Borough,Developed Community,41432,41432,2009,15593
4209143312,42,091,Limerick Township,Growing Suburb,43312,43312,2009,17018
4209144912,42,091,Lower Frederick Township,Rural Area,44912,44912,2009,4833
4209144920,42,091,Lower Gwynedd Township,Developed Community,44920,44920,2009,11463
4209144976,42,091,Lower Merion Township,Developed Community,44976,44976,2009,57411
4209145008,42,091,Lower Moreland Township,Developed Community,45008,45008,2009,12723
4209145072,42,091,Lower Pottsgrove Township,Growing Suburb,45072,45072,2009,12201
4209145080,42,091,Lower Providence Township,Growing Suburb,45080,45080,2009,25967
4209145096,42,091,Lower Salford Township,Growing Suburb,45096,45096,2009,14589
4209147592,42,091,Marlborough Township,Rural Area,47592,47592,2009,3301
4209150640,42,091,Montgomery Township,Growing Suburb,50640,50640,2009,24367
4209152664,42,091,Narberth Borough,Developed Community,52664,52664,2009,4060
4209153664,42,091,New Hanover Township,Rural Area,53664,53664,2009,9711
4209154656,42,091,Norristown Borough,Developed Community,54656,54656,2009,31989
4209155512,42,091,North Wales Borough,Developed Community,55512,55512,2009,3239
4209159120,42,091,Pennsburg Borough,Developed Community,59120,59120,2009,3310
4209159392,42,091,Perkiomen Township,Growing Suburb,59392,59392,2009,8275
4209161664,42,091,Plymouth Township,Developed Community,61664,61664,2009,16415
4209162416,42,091,Pottstown Borough,Developed Community,62416,62416,2009,21429
4209163808,42,091,Red Hill Borough,Developed Community,63808,63808,2009,2321
4209165568,42,091,Rockledge Borough,Developed Community,65568,65568,2009,2488
4209166576,42,091,Royersford Borough,Developed Community,66576,66576,2009,4692
4209167528,42,091,Salford Township,Rural Area,67528,67528,2009,2533
4209168328,42,091,Schwenksville Borough,Developed Community,68328,68328,2009,1330
4209171016,42,091,Skippack Township,Growing Suburb,71016,71016,2009,12907
4209171856,42,091,Souderton Borough,Developed Community,71856,71856,2009,6583
4209173088,42,091,Springfield Township,Developed Community,73088,73088,2009,18896
4209176304,42,091,Telford Borough,Developed Community,76304,76304,2009,2430
4209177152,42,091,Towamencin Township,Growing Suburb,77152,77152,2009,17733
4209177304,42,091,Trappe Borough,Developed Community,77304,77304,2009,3370
4209179008,42,091,Upper Dublin Township,Developed Community,79008,79008,2009,25987
4209179040,42,091,Upper Frederick Township,Rural Area,79040,79040,2009,3644
4209179056,42,091,Upper Gwynedd Township,Developed Community,79056,79056,2009,16190
4209179064,42,091,Upper Hanover Township,Rural Area,79064,79064,2009,6455
4209179136,42,091,Upper Merion Township,Developed Community,79136,79136,2009,26591
4209179176,42,091,Upper Moreland Township,Developed Community,79176,79176,2009,24246
4209179240,42,091,Upper Pottsgrove Township,Growing Suburb,79240,79240,2009,5297
4209179256,42,091,Upper Providence Township,Growing Suburb,79256,79256,2009,19829
4209179280,42,091,Upper Salford Township,Rural Area,79280,79280,2009,3097
4209182736,42,091,West Conshohocken Borough,Developed Community,82736,82736,2009,1500
4209183696,42,091,West Norriton Township,Developed Community,83696,83696,2009,14552
4209183912,42,091,West Pottsgrove Township,Developed Community,83912,83912,2009,3774
4209184624,42,091,Whitemarsh Township,Developed Community,84624,84624,2009,17791
4209184888,42,091,Whitpain Township,Developed Community,84888,84888,2009,18894
4209186496,42,091,Worcester Township,Growing Suburb,86496,86496,2009,8867
4210160000,42,101,Philadelphia,Core City,60000,60000,2009,1547297
3400503370,34,005,Bass River Township,Rural Area,03370,03370,1990,1580
3400505740,34,005,Beverly City,Developed Community,05740,05740,1990,2973
3400506670,34,005,Bordentown City,Developed Community,06670,06670,1990,4341
3400506700,34,005,Bordentown Township,Growing Suburb,06700,06700,1990,7683
3400508920,34,005,Burlington City,Developed Community,08920,08920,1990,9835
3400508950,34,005,Burlington Township,Growing Suburb,08950,08950,1990,12454
3400512670,34,005,Chesterfield Township,Rural Area,12670,12670,1990,5152
3400512940,34,005,Cinnaminson Township,Developed Community,12940,12940,1990,14583
3400517080,34,005,Delanco Township,Developed Community,17080,17080,1990,3316
3400517440,34,005,Delran Township,Developed Community,17440,17440,1990,13178
3400518790,34,005,Eastampton Township,Growing Suburb,18790,18790,1990,4962
3400520050,34,005,Edgewater Park Township,Developed Community,20050,20050,1990,8388
3400522110,34,005,Evesham Township,Growing Suburb,22110,22110,1990,35309
3400523250,34,005,Fieldsboro Borough,Developed Community,23250,23250,1990,579
3400523850,34,005,Florence Township,Growing Suburb,23850,23850,1990,10266
3400529010,34,005,Hainesport Township,Growing Suburb,29010,29010,1990,3249
3400542060,34,005,Lumberton Township,Growing Suburb,42060,42060,1990,6705
3400543290,34,005,Mansfield Township,Rural Area,43290,43290,1990,3874
3400543740,34,005,Maple Shade Township,Developed Community,43740,43740,1990,19211
3400545120,34,005,Medford Township,Growing Suburb,45120,45120,1990,20526
3400545210,34,005,Medford Lakes Borough,Developed Community,45210,45210,1990,4462
3400547880,34,005,Moorestown Township,Developed Community,47880,47880,1990,16116
3400548900,34,005,Mount Holly Township,Developed Community,48900,48900,1990,10639
3400549020,34,005,Mount Laurel Township,Developed Community,49020,49020,1990,30270
3400551510,34,005,New Hanover Township,Developed Community,51510,51510,1990,9546
3400553070,34,005,North Hanover Township,Rural Area,53070,53070,1990,9994
3400555800,34,005,Palmyra Borough,Developed Community,55800,55800,1990,7056
3400557480,34,005,Pemberton Borough,Developed Community,57480,57480,1990,1367
3400557510,34,005,Pemberton Township,Rural Area,57510,57510,1990,31342
3400563510,34,005,Riverside Township,Developed Community,63510,63510,1990,7974
3400563660,34,005,Riverton Borough,Developed Community,63660,63660,1990,2775
3400566810,34,005,Shamong Township,Rural Area,66810,66810,1990,5765
3400568610,34,005,Southampton Township,Rural Area,68610,68610,1990,10202
3400569990,34,005,Springfield Township,Rural Area,69990,69990,1990,3028
3400572060,34,005,Tabernacle Township,Rural Area,72060,72060,1990,7360
3400577150,34,005,Washington Township,Rural Area,77150,77150,1990,805
3400578200,34,005,Westampton Township,Growing Suburb,78200,78200,1990,6004
3400581440,34,005,Willingboro Township,Developed Community,81440,81440,1990,36291
3400582420,34,005,Woodland Township,Rural Area,82420,82420,1990,2063
3400582960,34,005,Wrightstown Borough,Developed Community,82960,82960,1990,3843
3400702200,34,007,Audubon Borough,Developed Community,02200,02200,1990,9205
3400702230,34,007,Audubon Park Borough,Developed Community,02230,02230,1990,1150
3400703250,34,007,Barrington Borough,Developed Community,03250,03250,1990,6774
3400704750,34,007,Bellmawr Borough,Developed Community,04750,04750,1990,12603
3400705440,34,007,Berlin Borough,Developed Community,05440,05440,1990,5672
3400705470,34,007,Berlin Township,Developed Community,05470,05470,1990,5466
3400708170,34,007,Brooklawn Borough,Developed Community,08170,08170,1990,1805
3400710000,34,007,Camden City,Core City,10000,10000,1990,87492
3400712280,34,007,Cherry Hill Township,Developed Community,12280,12280,1990,69348
3400712550,34,007,Chesilhurst Borough,Developed Community,12550,12550,1990,1526
3400713420,34,007,Clementon Borough,Developed Community,13420,13420,1990,5601
3400714260,34,007,Collingswood Borough,Developed Community,14260,14260,1990,15289
3400726070,34,007,Gibbsboro Borough,Developed Community,26070,26070,1990,2383
3400726760,34,007,Gloucester Township,Developed Community,26760,26760,1990,53797
3400726820,34,007,Gloucester City,Developed Community,26820,26820,1990,12649
3400728740,34,007,Haddon Township,Developed Community,28740,28740,1990,14837
3400728770,34,007,Haddonfield Borough,Developed Community,28770,28770,1990,11628
3400728800,34,007,Haddon Heights Borough,Developed Community,28800,28800,1990,7860
3400732220,34,007,Hi-Nella Borough,Developed Community,32220,32220,1990,1045
3400739210,34,007,Laurel Springs Borough,Developed Community,39210,39210,1990,2341
3400739420,34,007,Lawnside Borough,Developed Community,39420,39420,1990,2841
3400740440,34,007,Lindenwold Borough,Developed Community,40440,40440,1990,18734
3400742630,34,007,Magnolia Borough,Developed Community,42630,42630,1990,4861
3400745510,34,007,Merchantville Borough,Developed Community,45510,45510,1990,4095
3400748750,34,007,Mount Ephraim Borough,Developed Community,48750,48750,1990,4517
3400753880,34,007,Oaklyn Borough,Developed Community,53880,53880,1990,4430
3400757660,34,007,Pennsauken Township,Developed Community,57660,57660,1990,34738
3400758770,34,007,Pine Hill Borough,Developed Community,58770,58770,1990,9854
3400758920,34,007,Pine Valley Borough,Developed Community,58920,58920,1990,19
3400765160,34,007,Runnemede Borough,Developed Community,65160,65160,1990,9042
3400768340,34,007,Somerdale Borough,Developed Community,68340,68340,1990,5440
3400771220,34,007,Stratford Borough,Developed Community,71220,71220,1990,7614
3400772240,34,007,Tavistock Borough,Developed Community,72240,72240,1990,35
3400776220,34,007,Voorhees Township,Developed Community,76220,76220,1990,24559
3400777630,34,007,Waterford Township,Rural Area,77630,77630,1990,10940
3400781740,34,007,Winslow Township,Growing Suburb,81740,81740,1990,30087
3400782450,34,007,Woodlynne Borough,Developed Community,82450,82450,1990,2547
3401513360,34,015,Clayton Borough,Growing Suburb,13360,13360,1990,6155
3401517710,34,015,Deptford Township,Developed Community,17710,17710,1990,24137
3401519180,34,015,East Greenwich Township,Growing Suburb,19180,19180,1990,5258
