GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",8677,1931,4675,1262,1021,578,419,287,84,153,324,300,117,125,284,270,509,497,134,205,291,242,449,324,762,466,172,239,109,145,0,192,4002,1191,600,379,216,261,771,620,0,192,90,114,183,227,476,325,290,303,269,252,376,245,283,265,329,298,32,54,87,110
0500000US34003,34003,"Bergen County, New Jersey",27732,4520,14493,2842,1970,689,2107,857,1703,678,463,300,590,343,1430,583,1129,797,1185,562,789,402,1609,739,930,451,370,245,147,153,71,111,13239,2274,1327,572,1559,566,1838,668,789,441,295,220,767,426,677,403,859,529,2433,789,1157,491,596,279,590,447,352,252,0,192
0500000US34005,34005,"Burlington County, New Jersey",16281,3328,7801,1871,964,519,1264,523,1506,840,761,431,277,338,664,538,742,508,254,218,433,345,688,375,248,193,0,192,0,192,0,192,8480,2061,1515,832,1140,498,626,352,795,478,475,410,768,539,578,374,477,345,765,458,733,389,354,290,208,253,46,76,0,192
0500000US34007,34007,"Camden County, New Jersey",15248,2773,8306,1522,1916,785,1653,644,947,562,281,246,397,334,847,433,270,276,380,289,583,309,602,425,210,163,179,156,41,69,0,192,6942,1609,1078,519,855,421,899,405,342,304,137,145,236,206,171,175,665,441,931,492,624,311,577,370,221,202,162,156,44,52
0500000US34011,34011,"Cumberland County, New Jersey",6623,1879,3525,1090,762,302,145,134,572,453,578,580,123,147,396,309,242,263,58,82,203,219,68,67,186,182,67,110,125,109,0,192,3098,1049,339,257,315,298,338,379,376,270,567,515,221,224,62,88,348,258,29,36,307,169,142,137,54,85,0,192,0,192
0500000US34013,34013,"Essex County, New Jersey",23375,3502,12463,2171,1793,713,1276,500,1610,782,509,326,819,388,1052,596,891,459,716,327,1237,521,1249,609,470,290,441,362,400,272,0,192,10912,1806,1183,434,970,350,1076,464,436,274,200,230,1355,576,753,487,657,413,958,450,1299,607,1656,784,193,146,147,141,29,48
0500000US34017,34017,"Hudson County, New Jersey",17865,2800,9256,1740,1917,858,672,308,368,238,770,592,315,225,616,400,499,418,1062,466,782,393,927,488,841,410,435,260,52,86,0,192,8609,1536,1053,549,725,361,251,232,189,183,102,96,578,411,1159,534,750,476,906,383,1222,497,833,400,536,279,198,187,107,132
0500000US34023,34023,"Middlesex County, New Jersey",16490,2555,8306,1494,1459,621,1375,706,599,279,464,245,387,260,382,267,868,575,246,207,924,466,788,357,418,227,271,170,125,170,0,192,8184,1700,495,274,1152,573,942,594,826,404,204,211,913,413,545,319,838,494,755,316,763,347,446,252,134,119,171,159,0,192
0500000US34025,34025,"Monmouth County, New Jersey",11442,2527,5678,1425,925,374,852,428,896,606,411,363,250,190,300,233,186,171,519,462,178,160,712,447,313,213,94,103,0,192,42,73,5764,1434,748,446,650,430,863,444,436,281,239,231,388,353,301,265,487,310,489,321,350,237,438,309,271,294,104,127,0,192
0500000US34027,34027,"Morris County, New Jersey",9204,2313,4743,1305,737,386,852,466,565,289,75,125,57,101,255,213,322,253,315,348,486,284,534,363,391,380,120,126,34,57,0,192,4461,1324,1029,345,966,850,305,231,422,293,0,192,164,186,279,251,277,302,306,265,235,186,152,151,171,189,0,192,155,220
0500000US34029,34029,"Ocean County, New Jersey",7621,1652,3664,1011,690,451,399,328,513,398,209,227,65,114,318,242,204,148,359,412,445,428,243,235,110,108,109,115,0,192,0,192,3957,1200,1461,775,388,280,310,284,153,217,121,153,423,335,134,144,145,110,141,159,349,248,78,99,184,183,0,192,70,101
