GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",63997,1610,2464,719,2625,770,2782,742,2210,608,2283,634,3478,780,4016,947,2379,621,2147,791,5263,1036,7989,1400,9231,1303,6354,989,4001,1074,3027,730,3748,731
0500000US34003,34003,"Bergen County, New Jersey",216957,2826,8359,1489,5369,1141,7206,1223,6444,973,8275,1444,6972,1189,6917,1403,6551,1334,6686,1115,12124,1372,18335,2448,24904,2312,20950,1996,16896,2078,24638,2151,36331,2160
0500000US34005,34005,"Burlington County, New Jersey",120419,2289,3083,773,3061,773,3537,786,3941,931,3512,929,3708,684,4522,937,4434,936,4248,844,10070,1468,13314,1613,18213,1548,13296,1420,9976,1348,11384,1398,10120,982
0500000US34007,34007,"Camden County, New Jersey",115976,2635,5577,1069,4630,1078,5117,1191,5127,942,3561,870,4186,934,4647,968,3472,845,4056,730,9771,1566,12115,1620,16634,1699,13608,1383,7746,1369,8785,1264,6944,1070
0500000US34009,34009,"Cape May County, New Jersey",35416,1917,1913,587,1796,473,1059,479,1574,524,1666,634,1539,493,1746,483,1822,672,1521,545,2548,611,3930,786,4683,873,4027,642,2151,594,1693,443,1748,439
0500000US34011,34011,"Cumberland County, New Jersey",29371,1239,1878,787,2029,736,1178,476,1611,570,1174,390,2178,833,1436,463,967,389,2053,784,2333,661,2143,575,4879,1004,2628,729,1203,499,941,312,740,335
0500000US34013,34013,"Essex County, New Jersey",97654,2177,5021,1066,2442,699,3613,1002,4350,976,2621,774,2723,633,3145,799,2712,736,2205,750,5408,1153,8343,1440,10919,1557,9068,1503,7441,1364,9363,1242,18280,1561
0500000US34015,34015,"Gloucester County, New Jersey",86384,1530,2833,626,2544,840,3667,1131,2892,763,3141,916,3207,837,4097,828,2693,516,3284,876,5737,915,9677,1498,11900,1631,10326,1538,6960,1175,8171,1282,5255,1000
0500000US34017,34017,"Hudson County, New Jersey",88263,2502,5684,1186,3851,859,3740,816,3509,910,3455,928,4056,904,2640,652,1752,542,2836,758,6740,1442,7784,1439,10133,1353,8253,1362,5235,1042,7911,1206,10684,1389
