GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",7873,2434,3574,1439,358,263,507,367,503,318,88,161,64,113,260,264,189,186,220,237,578,563,403,260,288,264,116,143,0,277,0,277,4299,1475,296,234,688,452,761,679,165,180,177,304,300,205,183,192,340,399,558,545,90,83,590,406,128,176,23,39,0,277
0500000US34003,34003,"Bergen County, New Jersey",17960,3504,8694,2055,1636,656,1571,754,946,493,628,342,597,472,252,218,754,549,147,187,619,380,764,419,295,209,271,209,137,221,77,134,9266,2017,1529,615,1994,915,961,471,238,201,135,172,542,339,660,416,554,474,605,314,782,407,645,337,286,252,287,239,48,79
0500000US34005,34005,"Burlington County, New Jersey",10766,1928,5474,1312,766,416,949,470,1146,543,251,165,424,367,231,223,222,261,296,253,329,242,268,166,515,370,77,120,0,277,0,277,5292,1081,832,439,870,432,666,395,252,196,53,92,294,278,365,305,228,206,442,303,823,417,227,179,203,195,37,85,0,277
0500000US34007,34007,"Camden County, New Jersey",11594,2456,5976,1657,836,452,1255,674,1230,602,440,446,402,435,147,184,405,410,482,384,237,196,364,238,132,157,46,75,0,277,0,277,5618,1245,418,316,1209,696,519,321,269,187,426,265,357,310,58,97,243,240,649,414,715,418,689,482,66,70,0,277,0,277
0500000US34013,34013,"Essex County, New Jersey",14558,2755,6506,1575,1480,565,858,540,665,481,242,219,159,183,836,646,490,354,432,343,190,218,364,352,690,365,0,277,100,168,0,277,8052,1769,978,515,644,353,699,442,271,232,144,169,482,360,435,343,605,329,1115,479,869,431,967,350,522,338,283,311,38,64
0500000US34017,34017,"Hudson County, New Jersey",13009,2409,7226,1581,1686,798,208,310,816,475,334,334,251,187,245,258,133,160,899,581,1152,606,536,427,343,386,436,347,143,232,44,75,5783,1147,857,469,692,499,441,268,371,308,68,118,84,102,366,252,361,295,679,314,655,377,729,406,295,277,185,194,0,277
0500000US34023,34023,"Middlesex County, New Jersey",14166,2879,7361,1833,1331,651,1094,586,811,455,97,103,149,142,212,184,485,351,286,286,774,442,1474,780,352,231,296,260,0,277,0,277,6805,1394,911,414,326,227,968,496,517,259,228,183,418,345,241,223,390,261,1198,478,658,317,587,375,159,157,204,198,0,277
0500000US34025,34025,"Monmouth County, New Jersey",11314,2665,6674,1691,394,297,1396,825,668,504,416,301,322,336,678,408,445,372,780,610,389,262,581,392,446,274,159,240,0,277,0,277,4640,1436,972,494,469,340,443,309,262,157,53,85,693,700,455,289,116,161,517,428,466,275,160,158,34,57,0,277,0,277
0500000US34029,34029,"Ocean County, New Jersey",7869,2396,3922,1468,575,402,580,368,692,551,305,276,165,143,314,315,166,261,77,136,459,436,439,372,37,62,56,107,0,277,57,96,3947,1252,610,396,475,373,304,234,147,182,135,224,564,336,211,249,231,260,316,264,572,357,327,279,0,277,55,96,0,277
