GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",72443,2712,3444,890,3357,804,3192,936,2740,749,4191,896,3456,693,3766,887,3849,1002,2875,940,4890,899,7607,1105,12118,1614,6134,1058,3541,794,3668,886,3615,843
0500000US34003,34003,"Bergen County, New Jersey",260085,3542,10044,1662,9278,1738,9051,1669,11163,1798,9602,1733,6907,1374,8214,1522,8709,1352,8457,1453,17522,2008,22836,1996,34751,2871,27221,2545,19958,1813,23629,2269,32743,2355
0500000US34005,34005,"Burlington County, New Jersey",130537,2930,3951,1029,3095,896,4853,958,4842,971,4363,986,4176,809,4183,1132,4810,1205,3891,812,11820,1557,12947,1865,21649,1521,16786,1911,9697,1322,10644,1355,8830,1316
0500000US34007,34007,"Camden County, New Jersey",134396,2645,6090,1471,6729,1450,5364,1064,5806,1091,4882,1020,4533,1018,5343,1124,4443,1058,5055,949,10543,1452,13194,1680,20458,1854,15965,1998,9597,1515,9095,1261,7299,1141
0500000US34009,34009,"Cape May County, New Jersey",43326,1695,2659,1134,2214,770,1621,684,2707,947,3956,1170,2347,789,1531,557,2557,1167,1679,513,4228,903,3811,986,5265,948,2662,707,2680,649,1857,550,1552,659
0500000US34011,34011,"Cumberland County, New Jersey",37177,1247,2527,782,2631,1040,1943,612,1649,520,1869,632,1825,710,1544,614,2087,629,1777,656,2602,792,3554,856,5751,1001,3562,825,1757,760,1363,569,736,372
0500000US34013,34013,"Essex County, New Jersey",126223,2743,5971,1288,4388,1133,5639,1190,4706,1079,5082,1039,4357,1035,4872,1252,5161,1268,4471,1082,7515,1201,10963,1743,14147,1659,13361,1739,7872,1198,10766,1308,16952,1452
0500000US34015,34015,"Gloucester County, New Jersey",87735,1568,3360,1013,3104,905,2494,567,2871,718,3316,803,3294,773,3690,955,2567,758,4191,1021,7229,1296,9795,1270,13826,1515,12124,1473,6764,1350,5567,960,3543,795
0500000US34017,34017,"Hudson County, New Jersey",149291,3305,12574,1912,8367,1422,7887,1277,7589,1445,6511,1374,6333,1251,5221,1077,5146,1089,6396,1104,9853,1693,12975,1405,17275,2169,13363,1880,8971,1645,11223,1785,9607,1332
0500000US34019,34019,"Hunterdon County, New Jersey",43511,1157,1417,538,714,316,1198,497,1173,433,1263,386,1123,426,1111,379,978,503,1397,493,2625,703,3402,698,5338,862,5044,960,4327,858,5962,910,6439,1020
0500000US34021,34021,"Mercer County, New Jersey",87851,2286,4289,1119,2904,782,3374,948,3394,938,2083,716,3031,847,2507,826,2888,679,3131,878,6093,1172,7685,1382,13402,1540,8923,1380,6569,1307,7985,1067,9593,1186
0500000US34023,34023,"Middlesex County, New Jersey",190359,3314,6919,1396,7242,1348,7634,989,7339,1499,8200,1342,7196,1318,8030,1321,7173,1276,6416,1245,14804,1654,18326,2086,27541,2175,21328,2083,14120,1790,14797,1640,13294,1473
0500000US34025,34025,"Monmouth County, New Jersey",193738,2480,7574,1391,6632,1250,5550,1070,6734,1525,6208,1088,6219,1127,6077,1198,5469,1017,6441,1162,12450,1676,17355,1989,24857,2317,22618,2223,16687,1702,20123,1975,22744,2058
0500000US34027,34027,"Morris County, New Jersey",150965,2190,3560,847,2256,688,4024,1051,3275,688,4646,978,4041,830,4923,954,4206,1028,5125,1239,8412,1319,13428,1733,19418,1825,17544,1910,14464,1337,16817,1750,24826,1932
0500000US34029,34029,"Ocean County, New Jersey",202893,3771,9026,1509,11191,1518,10106,1509,11298,1805,10024,1437,9801,1465,8598,1398,7638,1130,8831,1426,15181,1941,23399,2242,28913,2728,19833,2224,10080,1306,10673,1711,8301,1148
0500000US34031,34031,"Passaic County, New Jersey",109056,2712,8486,1600,5839,1185,3889,838,4252,1091,4975,1349,4006,938,4348,1189,5397,1259,4347,1034,7681,1458,10396,1538,14261,2080,10720,1580,7281,1294,7657,1520,5521,932
0500000US34033,34033,"Salem County, New Jersey",20842,892,822,483,1639,750,1144,435,784,384,840,358,606,277,975,479,858,348,811,346,1419,524,2629,679,2995,628,2473,683,792,388,1409,414,646,367
0500000US34035,34035,"Somerset County, New Jersey",88684,1838,1424,658,1529,564,2051,590,3146,845,2888,936,2814,793,2839,906,2665,750,3100,795,4481,798,9879,1702,11775,1705,10537,1400,6675,1044,9401,1059,13480,1415
0500000US34037,34037,"Sussex County, New Jersey",52581,1232,1687,624,840,335,1214,529,1704,558,1824,676,2117,658,1484,596,1305,549,2240,737,3530,683,5323,906,10143,1392,7243,1109,4914,881,4629,950,2384,605
0500000US34039,34039,"Union County, New Jersey",117543,2314,4620,1033,4225,1127,4923,1009,4674,1009,5694,1241,5075,1150,4435,1028,4404,1034,4343,1025,8031,1393,9996,1387,13895,1700,11882,1566,9161,1493,9248,1331,12937,1314
0500000US34041,34041,"Warren County, New Jersey",38734,1180,1085,514,1768,628,1785,594,1325,420,1070,427,1219,473,1456,581,1575,632,1916,726,3152,784,4247,911,7042,1042,4466,924,2108,613,2858,772,1662,569
0500000US42001,42001,"Adams County, Pennsylvania",37014,795,1330,487,1113,433,1457,480,2484,709,2220,706,1638,486,1913,493,2008,630,1351,477,4264,910,4626,688,5507,825,3178,817,1868,492,895,265,1162,491
0500000US42003,42003,"Allegheny County, Pennsylvania",445612,4643,28586,2630,24336,2208,27007,2501,25173,2201,26680,2309,24606,2352,22551,2432,22863,1933,21165,2099,37501,2482,44980,2940,52727,2625,32373,2416,18372,1962,16615,1576,20077,1714
0500000US42005,42005,"Armstrong County, Pennsylvania",27431,969,1654,533,2522,594,2094,569,1479,401,1715,491,1519,442,1439,462,1253,401,1776,409,3179,659,3157,584,2964,591,1461,398,691,333,395,270,133,129
0500000US42007,42007,"Beaver County, Pennsylvania",66805,2287,4175,872,3890,747,3572,820,4656,847,4490,926,4303,1021,3301,722,4069,898,3299,679,6386,1174,7473,1074,8252,1178,4307,786,1669,638,1957,629,1006,381
0500000US42011,42011,"Berks County, Pennsylvania",133477,2766,4887,985,5847,1086,6245,1037,6916,1162,6993,1228,7514,1482,6194,1113,7426,1234,5390,1065,14018,1627,16886,1802,19846,2008,10781,1406,6094,1014,5547,1177,2893,589
0500000US42013,42013,"Blair County, Pennsylvania",51962,1102,3979,825,4599,1046,4355,1012,4157,955,3215,837,3957,787,2391,727,2275,590,2296,666,5031,1014,4457,823,5095,937,2602,588,1702,580,924,393,927,471
0500000US42017,42017,"Bucks County, Pennsylvania",207085,2621,5898,1000,6730,1176,6742,1414,6799,1112,6621,1196,7881,1252,8445,1119,7509,1308,9187,1328,14412,1661,20918,1919,34547,2614,22426,2044,15699,1555,17009,1648,16262,1497
0500000US42019,42019,"Butler County, Pennsylvania",71462,2705,3542,756,3375,835,3358,819,3450,888,3598,793,3712,646,3371,675,4058,945,3260,848,6529,1003,8188,1024,9120,1206,6228,925,4206,742,3493,724,1974,595
0500000US42021,42021,"Cambria County, Pennsylvania",57320,2069,5147,1030,3934,780,4705,1034,4516,863,4294,766,3573,703,3139,629,2915,751,2637,565,4915,857,6036,936,6545,756,2641,602,1047,358,760,312,516,257
0500000US42027,42027,"Centre County, Pennsylvania",49195,1967,5179,1166,2525,654,2477,774,2394,615,2420,780,2272,549,2035,536,2711,707,2490,690,6180,1159,4415,839,4862,890,4404,825,1815,475,1612,419,1404,433
0500000US42029,42029,"Chester County, Pennsylvania",160099,2154,5416,1165,3923,866,4691,1026,5150,1085,5990,1026,5355,1035,5188,910,6660,1100,5142,857,9890,1613,15016,1833,23734,1956,15524,1787,13299,1647,15143,1684,19978,1442
0500000US42033,42033,"Clearfield County, Pennsylvania",31991,1009,2587,546,2625,686,2866,725,2261,640,2419,583,2262,560,2114,634,2157,629,1841,536,2946,674,2544,538,3218,813,1273,337,491,355,131,87,256,225
0500000US42037,42037,"Columbia County, Pennsylvania",25495,1072,1616,689,1975,669,1735,466,1814,525,1792,510,1854,754,1099,360,1953,577,1187,431,1965,484,2752,715,2510,530,1531,464,620,260,631,266,461,349
