GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US34001,34001,"Atlantic County, New Jersey",12103,1177,32698,1975,55923,2664,82777,2896,164325,13646,292536,46408
0500000US34003,34003,"Bergen County, New Jersey",18859,1126,49035,1828,80616,2472,122567,2925,278329,10916,508807,32414
0500000US34005,34005,"Burlington County, New Jersey",20765,1391,47318,1850,73592,2000,104808,2316,201304,10142,333615,30929
0500000US34007,34007,"Camden County, New Jersey",13476,1093,35778,1598,58857,2066,88124,2274,163337,6744,253968,21774
0500000US34009,34009,"Cape May County, New Jersey",14547,1707,35502,3239,53022,3198,79218,5461,165444,17361,295598,56370
0500000US34011,34011,"Cumberland County, New Jersey",10868,1094,27098,2361,47132,3529,72694,3827,142353,14119,238358,48142
0500000US34013,34013,"Essex County, New Jersey",10472,744,31153,1118,54011,1567,91407,2624,239085,11581,462690,39684
0500000US34015,34015,"Gloucester County, New Jersey",16674,1762,44122,2737,70886,2406,99537,3441,173345,7033,253188,18713
0500000US34017,34017,"Hudson County, New Jersey",10826,830,29955,1466,51775,1813,84464,2423,192172,10391,341415,31637
0500000US34019,34019,"Hunterdon County, New Jersey",28851,3282,67022,4386,100931,4173,151923,8839,328664,45566,592737,165408
0500000US34021,34021,"Mercer County, New Jersey",15578,1446,41804,2541,70249,3256,110669,4397,239145,13434,407356,40030
0500000US34023,34023,"Middlesex County, New Jersey",17945,1177,47038,2043,75310,2002,108436,1973,196314,6505,304105,18580
0500000US34025,34025,"Monmouth County, New Jersey",17450,980,47212,1538,78373,2021,121260,3157,265598,11208,480410,34837
0500000US34027,34027,"Morris County, New Jersey",25830,1696,60541,1871,93957,2610,137737,3763,303440,16050,547613,48133
0500000US34029,34029,"Ocean County, New Jersey",14191,770,34046,1269,56669,1591,88458,2702,176356,8143,293982,24732
0500000US34031,34031,"Passaic County, New Jersey",10098,1123,30905,1721,55105,2251,88086,3003,170821,6493,267555,17993
0500000US34033,34033,"Salem County, New Jersey",12496,2496,32849,3966,55619,5278,84840,4682,149580,13062,235590,45581
0500000US34035,34035,"Somerset County, New Jersey",26408,2275,62531,2999,98195,3698,143335,5439,334384,26207,633657,83651
0500000US34037,34037,"Sussex County, New Jersey",20001,2181,52501,3008,77895,3565,109230,3998,205795,14382,344387,46535
0500000US34039,34039,"Union County, New Jersey",14519,1167,36788,1602,62072,2088,95492,2865,222291,11612,400388,34906
0500000US34041,34041,"Warren County, New Jersey",16571,1997,40738,3552,66474,4206,98501,4547,166898,9319,234640,19896
0500000US42001,42001,"Adams County, Pennsylvania",13847,1920,33802,2639,53017,2598,74250,3796,127126,7474,189276,20783
0500000US42003,42003,"Allegheny County, Pennsylvania",10549,423,27098,657,46498,815,73495,1131,171902,5601,325137,18505
0500000US42005,42005,"Armstrong County, Pennsylvania",10589,1285,25868,2500,40240,2137,59434,3684,104594,6390,152372,14832
0500000US42007,42007,"Beaver County, Pennsylvania",12486,1229,28815,1408,45078,1524,66717,2121,131998,11979,224045,42732
0500000US42011,42011,"Berks County, Pennsylvania",14258,645,31723,1381,53049,1768,77643,2043,154082,9568,259646,32199
0500000US42013,42013,"Blair County, Pennsylvania",10546,1194,25528,2000,42341,2205,61526,2886,117534,11029,190178,35896
0500000US42017,42017,"Bucks County, Pennsylvania",19088,995,45385,1288,70885,1871,104242,2264,209724,12734,366947,44129
0500000US42019,42019,"Butler County, Pennsylvania",13564,1202,33057,1964,54329,2618,81354,3030,160983,10856,271455,33637
0500000US42021,42021,"Cambria County, Pennsylvania",9499,658,22467,1320,37714,1666,58612,2364,118625,11997,202898,40213
0500000US42027,42027,"Centre County, Pennsylvania",9722,1156,25646,1976,44393,2571,70729,3313,151237,14393,277663,51436
0500000US42029,42029,"Chester County, Pennsylvania",21306,1597,52612,1861,83207,2273,121470,2676,271439,15145,498556,50175
0500000US42033,42033,"Clearfield County, Pennsylvania",9016,1446,21412,1771,36073,2527,56767,3993,112263,13057,183326,38551
0500000US42037,42037,"Columbia County, Pennsylvania",9446,1837,25456,3185,42452,3491,61833,4313,131026,16970,231007,56626
0500000US42039,42039,"Crawford County, Pennsylvania",10019,1258,23560,1694,36557,2012,56727,3004,111644,8818,184472,27185
