GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",11094,2798,4986,1382,753,488,508,316,812,555,83,93,227,255,155,174,288,291,602,488,371,311,588,496,153,160,364,402,82,109,0,195,6108,1797,1022,472,1315,618,602,506,390,239,183,182,204,172,398,362,170,155,579,487,375,227,712,580,59,68,62,101,37,54
0500000US34003,34003,"Bergen County, New Jersey",19355,2948,9718,1814,1843,782,1502,690,799,369,374,259,462,312,997,577,417,272,503,384,1005,476,653,284,652,406,388,257,80,92,43,78,9637,1605,1853,901,1787,699,788,438,320,235,119,190,512,395,1198,555,617,324,1013,405,800,288,518,263,89,104,23,39,0,195
0500000US34005,34005,"Burlington County, New Jersey",20842,2895,10213,1868,1126,464,1175,587,863,455,629,339,1031,447,1474,631,679,449,707,428,1303,606,494,332,298,275,300,214,45,75,89,148,10629,1688,1405,503,1048,435,1252,474,422,457,361,337,934,469,468,415,478,263,1184,410,1206,424,697,389,460,377,442,454,272,229
0500000US34007,34007,"Camden County, New Jersey",10623,2130,6179,1526,1729,714,1260,565,571,368,317,215,333,308,395,237,223,193,167,139,368,275,382,338,163,151,254,239,17,27,0,195,4444,1206,713,499,775,470,436,336,250,214,129,103,331,251,197,175,153,117,278,224,572,395,391,267,116,150,34,62,69,112
0500000US34013,34013,"Essex County, New Jersey",16603,2818,8900,1640,1057,415,1362,488,699,328,421,327,134,126,1512,889,790,424,253,227,758,426,767,324,695,423,199,158,198,204,55,90,7703,1743,1805,1001,842,428,754,336,304,190,144,132,426,279,493,319,610,428,976,494,296,180,608,362,169,134,212,156,64,79
0500000US34015,34015,"Gloucester County, New Jersey",6383,1391,2759,843,488,276,382,326,460,314,298,201,121,147,197,177,149,214,130,158,399,351,54,82,58,146,23,39,0,195,0,195,3624,942,682,348,598,290,490,356,217,198,108,158,126,75,149,187,536,335,225,158,196,144,99,59,147,143,51,88,0,195
0500000US34017,34017,"Hudson County, New Jersey",15672,2936,7695,1488,1438,609,717,366,757,443,218,191,84,108,561,301,433,304,708,391,942,473,835,538,836,588,79,93,87,102,0,195,7977,1867,1379,659,486,310,408,364,282,318,84,81,710,500,885,574,406,264,1181,570,673,432,1056,608,326,214,101,126,0,195
0500000US34023,34023,"Middlesex County, New Jersey",15760,2455,8343,1508,1349,519,1003,455,887,419,217,164,433,260,768,365,456,250,341,258,913,422,748,434,779,433,242,202,207,151,0,195,7417,1475,1359,592,576,303,819,433,455,282,277,195,404,295,255,180,489,352,1171,446,602,303,602,272,285,216,36,61,87,145
0500000US34025,34025,"Monmouth County, New Jersey",16275,3370,8417,1856,1787,525,1255,598,660,401,582,352,127,124,1322,802,813,511,267,250,365,300,680,354,221,285,60,47,248,298,30,51,7858,1829,1552,729,1245,685,530,308,623,403,412,364,395,335,259,269,673,451,844,610,600,390,336,211,351,276,0,195,38,54
