GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",176909,3878,85831,2140,3817,376,5071,966,4266,763,2924,345,1374,584,6787,728,4946,395,4774,459,9387,635,12516,520,13945,418,9592,314,4259,651,2173,475,91078,2274,3715,440,3278,806,4923,894,2940,409,2225,271,5849,545,5183,323,4896,451,9402,591,13370,540,14906,400,11258,388,6499,630,2634,597
0500000US34003,34003,"Bergen County, New Jersey",678573,4856,332540,2731,16684,677,19384,1671,21455,1516,14061,487,8356,265,20679,639,17876,603,19572,649,40575,913,51262,627,48596,424,30973,440,14530,1034,8537,1058,346033,2974,16328,648,19431,1616,18466,1660,13596,375,7570,352,19397,493,16757,680,18614,686,41234,761,52119,774,51343,530,35095,467,21022,1437,15061,1348
0500000US34005,34005,"Burlington County, New Jersey",323113,2352,157717,1350,7717,401,7880,1073,9922,1061,6185,303,3235,223,9392,446,10526,440,8854,353,18891,499,24809,407,24771,206,15213,265,7662,591,2660,569,165396,1522,7301,309,7955,1137,10134,1170,6294,376,3197,266,8542,239,8588,237,9141,425,19281,387,25946,425,25448,292,17522,171,10675,980,5372,879
0500000US34007,34007,"Camden County, New Jersey",324529,4212,157958,2573,8534,780,8698,1171,10736,1124,6059,387,3542,321,8877,478,10415,559,10821,585,19126,790,22871,516,23536,488,15083,266,6362,677,3298,647,166571,2402,8916,677,7583,1030,9423,1082,5712,429,2690,198,8493,587,11048,591,11050,671,19761,736,23708,508,25124,508,17511,370,9294,825,6258,806
0500000US34009,34009,"Cape May County, New Jersey",86834,494,42396,464,1733,98,1842,443,2680,442,1203,162,972,193,2788,317,2180,200,1925,65,3986,533,5978,639,6907,108,6203,110,2948,364,1051,333,44438,565,1836,363,1859,497,2221,481,1374,163,344,184,2399,200,2276,422,1897,141,4057,554,6083,395,7713,90,6945,117,3104,473,2330,473
0500000US34011,34011,"Cumberland County, New Jersey",103640,2980,50851,1690,3229,441,2611,620,3984,819,2043,197,1312,445,2485,452,3814,421,3280,461,6777,460,6452,642,6741,363,5262,281,2375,363,486,296,52789,2132,2746,667,3060,1230,3029,675,2076,157,1249,461,2952,617,3402,346,3700,85,5906,553,7394,338,7320,200,5217,315,3056,597,1682,562
0500000US34013,34013,"Essex County, New Jersey",355482,6525,177789,3591,10916,1031,11679,1412,11852,1309,7049,455,4325,398,10135,916,10973,1004,10327,981,25592,1110,27819,881,23151,725,14408,437,6168,878,3395,747,177693,3925,9577,992,9754,1207,11762,1551,6242,568,3847,540,10190,795,9409,914,10767,750,24491,1111,26072,768,23105,857,16275,613,9497,982,6705,980
0500000US34015,34015,"Gloucester County, New Jersey",237650,1647,115842,986,6141,310,7205,923,6980,938,5054,288,2859,160,7585,274,7681,165,6852,162,14039,317,17820,271,16787,126,10614,53,4547,500,1678,541,121808,1007,5764,415,7246,915,6455,898,5009,303,2632,156,7144,255,7050,165,7063,260,14933,394,18984,235,18081,134,11948,62,5495,752,4004,739
0500000US34017,34017,"Hudson County, New Jersey",367911,10452,182204,6065,10487,1241,10563,1364,7616,1364,4900,658,3831,528,11472,1250,18488,1415,19402,1151,29641,1464,25446,1190,20093,1168,11559,597,6221,879,2485,724,185707,5855,11061,1145,8064,1196,9063,1516,4776,758,2767,537,9816,959,18550,914,18080,1106,27318,1286,23934,1358,22647,1129,15082,748,9924,1014,4625,951
0500000US34019,34019,"Hunterdon County, New Jersey",113236,1116,55684,671,2106,234,2266,529,3897,556,2790,266,1313,200,3633,327,2422,297,2404,193,5651,617,9759,357,10213,244,5830,102,2712,364,688,316,57552,682,2475,482,2264,607,3532,623,2510,116,1150,200,3213,188,2207,181,2485,264,5970,291,10547,327,10421,210,5952,200,3250,549,1576,543
0500000US34021,34021,"Mercer County, New Jersey",238907,2679,117794,1564,5618,699,6351,931,7085,909,4272,253,4563,593,9177,520,7195,513,7774,218,14586,541,17065,486,16907,170,10351,273,4848,431,2002,461,121113,1510,5793,622,6328,911,5686,771,4334,184,4289,411,9216,622,7022,112,6902,350,13645,433,17457,299,17583,312,11789,376,6126,976,4943,863
0500000US34023,34023,"Middlesex County, New Jersey",490322,6372,241696,2932,13514,772,12876,1541,12384,1305,9226,478,7533,390,16715,619,18137,663,15352,723,28642,925,34550,907,35300,734,22122,382,10175,947,5170,879,248626,4257,12326,1029,11583,1556,12850,1622,8432,545,6292,429,15711,645,15942,824,15123,537,28276,887,34737,1033,36820,758,26127,415,14535,1039,9872,989
0500000US34025,34025,"Monmouth County, New Jersey",514689,4671,251073,2514,12019,689,15159,1601,15992,1569,11108,269,5714,117,15230,919,13395,494,13177,541,27860,599,40759,482,40785,327,24781,267,11487,738,3607,739,263616,2458,11898,457,13963,1274,15670,1302,10651,259,5974,155,14613,548,12863,383,12963,426,29110,605,42514,608,42008,431,27767,103,14066,1082,9556,1059
0500000US34027,34027,"Morris County, New Jersey",402032,4272,197560,2575,9898,308,10051,1079,13138,1204,8786,363,4956,349,13006,488,9822,740,10146,643,23047,739,33398,621,30018,533,18392,360,8780,878,4122,787,204472,2291,8345,668,10038,1162,12506,1213,8558,261,5089,90,11951,256,9071,409,10303,609,22839,665,34305,473,31117,325,21258,339,11208,994,7884,970
0500000US34029,34029,"Ocean County, New Jersey",536665,4961,257838,2548,18361,678,16347,1430,18207,1666,10003,355,5256,392,13849,484,15431,317,13402,511,25944,668,32573,409,34865,118,29935,296,16389,1104,7276,1106,278827,2949,17714,834,17893,1722,14882,1527,9494,268,5012,610,13229,497,14846,442,13862,421,26136,650,33867,638,38804,330,37535,200,23023,1230,12530,1234
0500000US34031,34031,"Passaic County, New Jersey",333685,6803,164403,3952,11303,977,11589,1668,9565,1332,6788,542,4493,433,10473,1174,10354,992,10880,774,21224,1307,22789,964,22584,793,13373,606,5720,819,3268,644,169282,3663,10552,990,9915,1418,10113,1421,6193,564,4228,506,11207,819,11525,739,10028,673,19300,1055,23377,941,22878,875,15566,744,8795,915,5605,834
0500000US34033,34033,"Salem County, New Jersey",50303,1165,24616,606,1225,325,1906,372,1171,407,959,47,888,422,1061,289,1337,48,1288,200,3160,420,3526,193,3739,200,2683,200,1310,172,363,172,25687,726,1248,197,1094,397,1660,428,850,200,409,212,1574,437,1284,200,1392,168,2891,174,3823,262,4002,136,2875,200,1551,357,1034,357
0500000US34035,34035,"Somerset County, New Jersey",224326,3004,109014,1966,5081,522,6574,889,6582,1007,4755,335,2648,255,7004,514,5152,389,6574,164,12206,685,18021,463,17830,333,9827,316,4872,589,1888,565,115312,1525,5352,181,6318,1152,6283,1102,4771,231,2553,462,6176,552,4657,454,6058,97,12458,626,19245,420,18665,227,11488,343,6663,807,4625,809
0500000US34037,34037,"Sussex County, New Jersey",132461,1372,65817,937,2900,237,3623,584,3718,693,3019,171,1771,554,3782,200,3496,218,3572,397,7468,524,11080,142,11335,181,6728,154,2707,293,618,283,66644,587,2810,299,2866,700,4068,726,3192,416,1480,170,3580,136,3221,302,3202,288,7737,527,11517,419,11403,243,6922,121,3396,482,1250,479
0500000US34039,34039,"Union County, New Jersey",304604,7695,150497,4664,8238,1099,9410,1428,9283,1137,5847,612,3643,812,8563,882,9625,840,9534,924,19280,1356,22705,979,22436,922,12805,542,6510,650,2618,524,154107,3862,8074,1029,8566,1206,8885,1386,5000,498,3266,479,8416,969,8035,687,8541,866,19300,762,23303,869,22922,824,15093,555,8589,903,6117,918
0500000US34041,34041,"Warren County, New Jersey",95037,1275,46105,832,2022,216,2059,510,3220,493,1946,116,1084,121,2682,70,2878,350,2427,120,5360,410,7253,170,7796,108,4494,63,1984,342,900,342,48932,697,2135,277,2339,544,2770,531,1908,114,962,200,3006,228,2524,182,2247,57,5545,318,7952,213,7841,215,5082,86,2876,582,1745,507
0500000US42001,42001,"Adams County, Pennsylvania",94434,1017,46304,683,2206,213,2539,589,2649,656,1699,78,1242,32,3060,116,2689,215,2386,55,4839,150,7106,239,7128,81,5251,40,2620,344,890,344,48130,514,2156,241,2435,444,2378,472,1703,73,1464,113,2910,75,2410,39,2388,128,5049,122,7086,134,7395,64,5869,113,2436,441,2451,474
