GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",175578,2770,85445,2094,4784,399,4962,749,5764,677,3793,523,1900,179,4742,540,5518,579,5453,332,13504,467,14180,425,9201,93,5893,233,5034,526,717,388,90133,1274,4776,439,4831,844,5460,805,3384,152,1747,230,4780,408,4899,327,5848,385,13301,218,14408,358,9992,211,7745,454,5947,938,3015,1133
0500000US34003,34003,"Bergen County, New Jersey",657056,6019,316912,4068,17463,753,22577,2581,21926,2549,13071,414,6924,149,16204,1152,13197,940,16625,1114,50056,1315,51805,952,40100,814,23556,304,18281,887,5127,892,340144,2994,18418,713,19035,1615,22931,1715,12327,483,6714,328,14265,683,13745,605,17069,856,51062,980,54100,1060,45106,605,28876,262,26689,1458,9807,1367
0500000US34005,34005,"Burlington County, New Jersey",332490,1803,161880,1149,9810,167,10395,1293,12307,1286,7422,198,3913,211,8791,352,8423,434,10124,229,26816,468,25925,218,18650,194,10257,123,7450,460,1597,463,170610,1012,9424,230,10912,1232,10653,1207,6923,72,3656,121,8768,283,8370,196,10391,290,28450,680,26818,192,19841,258,12586,160,10517,629,3301,629
0500000US34007,34007,"Camden County, New Jersey",338529,2737,164041,1557,9788,293,9310,1173,12902,1259,7871,348,4306,188,10542,313,8989,650,9326,286,26082,455,26480,180,18790,292,10024,202,7663,498,1968,498,174488,1525,9559,375,8481,999,12353,1076,7345,202,4179,171,9907,331,8513,305,9640,252,27312,424,28304,320,20403,353,12314,199,12347,702,3831,791
0500000US34009,34009,"Cape May County, New Jersey",89149,1239,42464,675,2157,402,1971,560,3312,592,1998,113,1035,278,2093,26,2117,344,2071,278,5603,81,6761,266,5436,193,3932,278,3461,294,517,232,46685,724,1758,387,2400,638,2968,760,1891,145,915,278,2178,169,2228,184,2189,278,6218,202,7124,188,6203,186,4807,278,4452,486,1354,486
0500000US34011,34011,"Cumberland County, New Jersey",98531,3487,47645,2007,3341,460,2750,597,3660,789,2004,239,1320,476,2986,477,3081,516,2993,570,6721,688,6924,387,5793,132,3475,208,1973,329,624,329,50886,1784,2837,499,3318,710,3058,690,2150,467,1051,115,2495,281,2805,438,3254,316,7417,354,7294,295,6424,456,3987,309,3763,447,1033,379
0500000US34013,34013,"Essex County, New Jersey",316802,6037,153533,3415,9582,711,10986,1425,10025,1303,6054,576,3366,657,8151,885,7522,724,8846,846,25263,1268,24429,778,18610,758,10027,346,8412,608,2260,534,163269,3483,9818,949,10130,1205,9611,1151,6193,624,3103,275,7503,719,7554,747,9286,645,24414,1114,25954,585,20879,664,12368,493,11730,879,4726,722
0500000US34015,34015,"Gloucester County, New Jersey",232112,1382,113327,737,7024,224,7455,1158,8812,1099,5431,95,3072,278,7800,151,6495,278,7280,311,18077,110,18451,253,12193,278,6305,164,4420,272,512,272,118785,777,6555,46,7141,1120,8653,1028,5085,278,3004,84,7684,350,6943,255,7211,229,19424,246,18953,39,12442,278,7610,278,6015,508,2065,472
0500000US34017,34017,"Hudson County, New Jersey",331249,9444,165285,5082,11036,1401,10456,1642,7863,1623,5025,842,3626,569,9433,1175,13965,1038,17072,903,30102,1654,21689,1483,15535,903,10067,492,7785,770,1631,667,165964,5871,8755,1367,7315,1546,8741,1690,4022,636,3487,702,9985,1003,13032,992,15075,859,26087,1946,22723,1417,18152,910,12816,977,11177,1500,4597,1324
