GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",15868,1604,2601,886,1331,556,1237,598,1928,837,380,271,1416,1078,1317,740,897,574,623,489,550,399,874,579,711,387,1326,795,209,189,236,240,232,278
0500000US34003,34003,"Bergen County, New Jersey",19082,1918,955,592,523,470,562,439,366,277,933,434,940,584,929,590,795,479,697,524,1366,805,2068,787,2547,951,2188,744,1058,533,1253,637,1902,701
0500000US34005,34005,"Burlington County, New Jersey",25465,1614,877,385,436,257,961,459,1541,588,459,306,1358,664,638,400,1743,806,853,439,2106,717,3006,878,3145,855,4202,1140,1167,381,1743,672,1230,504
0500000US34007,34007,"Camden County, New Jersey",35704,2001,4856,1286,1960,695,2225,723,1720,573,2522,1043,1774,758,1758,795,1334,510,1718,805,2160,869,2623,668,4306,948,2154,633,1398,626,1627,706,1569,801
0500000US34011,34011,"Cumberland County, New Jersey",8345,1120,1656,874,969,642,391,288,569,379,510,453,683,443,171,195,185,147,399,300,301,256,632,309,1004,403,580,363,72,90,214,202,9,16
0500000US34013,34013,"Essex County, New Jersey",112887,2804,15849,1960,8415,1437,8379,1661,7204,1397,7466,1495,6185,1274,5924,1344,5248,1241,3479,1105,9845,1583,9181,1651,9807,1820,5336,1090,4188,1030,3527,1007,2854,831
0500000US34015,34015,"Gloucester County, New Jersey",10276,1008,609,372,644,588,389,338,450,337,397,311,418,341,810,621,154,206,283,246,1127,658,638,439,1272,630,817,394,918,480,833,491,517,442
0500000US34017,34017,"Hudson County, New Jersey",30751,1897,3254,1000,1492,603,1691,607,1672,718,1278,584,1856,683,1920,660,1534,862,1300,657,2893,1096,1851,653,2957,977,3170,961,1969,757,964,572,950,523
0500000US34021,34021,"Mercer County, New Jersey",26511,1951,3298,938,1675,690,2116,717,1204,496,1739,1077,2027,889,1092,528,615,418,674,404,1614,641,2287,938,3055,1017,2538,791,1093,524,1170,631,314,264
