GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",5216,681,620,452,0,279,460,382,130,184,214,135,175,182,270,237,246,182,271,256,535,384,444,284,656,348,479,289,278,270,291,215,147,162
0500000US34003,34003,"Bergen County, New Jersey",44387,1635,3218,1064,771,553,662,459,893,605,1179,582,716,361,987,440,1305,549,1249,720,2396,936,4665,1236,6691,1347,5733,1180,3682,1054,5525,1308,4715,1162
0500000US34005,34005,"Burlington County, New Jersey",5733,623,0,279,0,279,0,279,139,172,323,251,0,279,136,216,220,216,299,295,449,271,413,368,934,376,905,387,706,397,577,279,632,273
0500000US34007,34007,"Camden County, New Jersey",8130,619,228,167,0,279,97,124,100,125,634,346,325,259,159,185,209,232,295,244,603,438,494,272,1226,528,962,477,589,472,1490,731,719,468
0500000US34013,34013,"Essex County, New Jersey",10826,811,492,346,418,393,190,188,206,245,644,436,87,108,268,271,110,177,117,143,534,261,917,462,1299,590,1604,676,498,277,1819,751,1623,513
0500000US34017,34017,"Hudson County, New Jersey",25208,1298,2237,713,721,429,562,350,475,346,427,229,638,449,1108,524,522,351,588,441,1673,582,2477,715,3273,823,3197,880,2099,680,2586,801,2625,677
0500000US34021,34021,"Mercer County, New Jersey",8412,937,177,185,71,124,0,279,302,293,151,181,74,123,140,177,206,206,236,222,448,392,326,252,1187,629,823,434,1144,576,1040,399,2087,635
0500000US34023,34023,"Middlesex County, New Jersey",44471,1536,2085,782,455,365,322,339,1333,494,226,182,726,446,425,276,837,388,1391,590,2119,621,4203,1266,7050,1097,5800,1097,4867,1015,6946,1393,5686,999
0500000US34025,34025,"Monmouth County, New Jersey",10733,854,155,247,584,480,458,402,266,340,316,322,176,179,377,374,42,71,185,254,128,159,984,437,1175,494,1992,599,1048,442,1324,532,1523,512
0500000US34027,34027,"Morris County, New Jersey",12514,762,256,193,193,187,288,235,168,173,462,414,403,342,351,327,196,192,74,126,624,406,768,363,2521,715,1251,503,1483,508,1116,323,2360,574
0500000US34031,34031,"Passaic County, New Jersey",6318,717,208,249,234,236,128,160,133,162,227,262,100,164,192,189,235,220,224,202,446,293,554,318,375,246,839,407,396,288,1559,571,468,280
0500000US34035,34035,"Somerset County, New Jersey",13288,926,504,368,98,116,99,161,161,162,371,461,154,123,111,174,219,351,155,151,553,395,978,485,1754,670,2351,664,1361,501,2096,618,2323,717
0500000US34039,34039,"Union County, New Jersey",7502,697,395,386,126,194,365,262,44,80,175,207,112,133,51,87,271,203,0,279,548,302,634,337,1299,553,836,409,720,479,734,354,1192,456
0500000US42003,42003,"Allegheny County, Pennsylvania",10650,1079,651,367,590,375,436,341,349,309,228,185,473,345,335,271,392,257,205,194,530,309,869,346,1866,600,1404,594,481,380,1182,528,659,378
0500000US42017,42017,"Bucks County, Pennsylvania",6241,722,0,246,0,246,80,113,195,167,79,123,255,295,0,246,232,234,100,133,268,211,260,226,1787,628,715,374,418,273,1027,439,825,401
0500000US42045,42045,"Delaware County, Pennsylvania",7218,938,288,299,312,240,476,363,434,319,369,424,402,338,90,104,446,264,397,297,353,241,478,324,714,482,800,333,570,276,590,354,499,281
0500000US42091,42091,"Montgomery County, Pennsylvania",13410,1014,990,435,277,241,274,157,325,303,220,182,628,342,448,272,139,133,469,325,964,428,1348,461,1784,467,1046,396,820,357,2122,567,1556,446
0500000US42101,42101,"Philadelphia County, Pennsylvania",26620,2086,4025,1011,1809,757,1104,519,2301,778,1526,718,1390,554,1418,604,1159,508,1373,647,2146,858,1741,664,2939,757,792,426,1039,346,1070,586,788,343
