GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34003,34003,"Bergen County, New Jersey",7762,1874,0,277,831,726,591,609,380,451,461,302,155,177,221,254,903,640,227,216,982,571,531,331,798,395,719,457,173,165,696,452,94,108
0500000US34007,34007,"Camden County, New Jersey",8380,1226,1243,635,388,240,417,302,1057,513,684,476,73,94,549,379,343,329,444,443,833,462,415,270,1032,532,692,506,0,277,0,277,210,256
0500000US34013,34013,"Essex County, New Jersey",20382,1777,2677,840,469,324,1490,759,1909,853,982,592,1651,912,1224,560,727,433,1090,639,1382,609,2009,813,1781,724,1712,822,453,349,369,303,457,424
0500000US34017,34017,"Hudson County, New Jersey",23209,2081,2589,763,1273,517,827,441,1148,529,1906,886,1488,750,1722,750,1119,707,882,352,2612,942,2779,770,2197,766,1133,546,941,535,593,411,0,277
0500000US34023,34023,"Middlesex County, New Jersey",11315,1762,520,346,426,356,196,230,683,484,698,567,1039,559,1266,567,659,414,305,269,681,593,1201,761,1844,812,707,348,321,256,769,492,0,277
0500000US34031,34031,"Passaic County, New Jersey",27293,2303,2836,949,2278,863,3225,1074,2948,1063,1360,698,2631,814,1196,686,2469,904,893,486,1775,677,2311,975,1551,762,1061,531,129,153,321,331,309,344
0500000US34039,34039,"Union County, New Jersey",17279,1880,1285,590,791,452,1054,651,716,370,983,529,1464,703,953,592,1152,561,225,268,1646,814,2229,691,2394,824,1143,489,566,425,678,472,0,277
0500000US42011,42011,"Berks County, Pennsylvania",7688,1249,1224,596,579,408,667,561,1846,823,289,282,407,336,375,313,142,230,399,333,682,504,503,429,182,210,179,172,214,199,0,242,0,242
0500000US42077,42077,"Lehigh County, Pennsylvania",7094,1272,1170,545,832,398,64,109,378,351,955,611,237,216,477,322,536,344,74,124,867,536,767,498,627,421,40,66,0,242,70,112,0,242
0500000US42101,42101,"Philadelphia County, Pennsylvania",27569,2296,6710,1371,1881,759,2343,769,1630,725,1389,637,2393,1072,887,546,1053,615,1635,796,1653,715,1806,788,2609,953,965,598,201,198,353,321,61,103
