GEOID,NAME,racUniverse,racWhite,hispUniverse,notHisp,whiteNotHisp,povUniverse,stcty,above200
34015501103,"Census Tract 5011.03, Gloucester County, New Jersey",5344,4398,5344,5150,4251,5284,34015,4501
34015501104,"Census Tract 5011.04, Gloucester County, New Jersey",3273,2722,3273,2993,2577,3036,34015,2674
34015501105,"Census Tract 5011.05, Gloucester County, New Jersey",2471,2021,2471,2455,2005,2412,34015,2048
34015501106,"Census Tract 5011.06, Gloucester County, New Jersey",3451,2166,3451,3411,2126,3418,34015,2877
34015501107,"Census Tract 5011.07, Gloucester County, New Jersey",4794,4501,4794,4679,4468,4794,34015,4094
34015501201,"Census Tract 5012.01, Gloucester County, New Jersey",6115,5459,6115,6016,5386,6115,34015,5651
34015501202,"Census Tract 5012.02, Gloucester County, New Jersey",4877,4475,4877,4557,4219,4877,34015,4570
34015501203,"Census Tract 5012.03, Gloucester County, New Jersey",3363,3221,3363,3264,3136,3363,34015,2854
34015501204,"Census Tract 5012.04, Gloucester County, New Jersey",3950,3608,3950,3808,3504,3918,34015,3144
34015501205,"Census Tract 5012.05, Gloucester County, New Jersey",3278,2834,3278,3069,2704,3184,34015,2858
34015501206,"Census Tract 5012.06, Gloucester County, New Jersey",4097,3402,4097,3697,3357,3803,34015,3094
34015501208,"Census Tract 5012.08, Gloucester County, New Jersey",3630,3312,3630,3594,3276,3630,34015,3129
34015501209,"Census Tract 5012.09, Gloucester County, New Jersey",7312,5614,7312,6856,5464,7291,34015,5736
34015501210,"Census Tract 5012.10, Gloucester County, New Jersey",3728,3401,3728,3487,3270,3728,34015,3300
34015501212,"Census Tract 5012.12, Gloucester County, New Jersey",4012,3369,4012,3762,3339,4012,34015,3519
34015501213,"Census Tract 5012.13, Gloucester County, New Jersey",4652,3988,4652,4433,3818,4652,34015,4449
34015501301,"Census Tract 5013.01, Gloucester County, New Jersey",3347,3200,3347,3290,3153,3321,34015,2877
34015501302,"Census Tract 5013.02, Gloucester County, New Jersey",3421,3325,3421,3346,3306,3421,34015,2821
34015501303,"Census Tract 5013.03, Gloucester County, New Jersey",2386,2219,2386,2373,2206,2386,34015,1967
34015501402,"Census Tract 5014.02, Gloucester County, New Jersey",3086,1377,3086,2520,1231,3086,34015,1419
34015501403,"Census Tract 5014.03, Gloucester County, New Jersey",3240,2410,3240,3193,2369,3230,34015,2538
34015501404,"Census Tract 5014.04, Gloucester County, New Jersey",3878,3228,3878,3653,3163,1226,34015,632
34015501405,"Census Tract 5014.05, Gloucester County, New Jersey",3961,3183,3961,3941,3183,3961,34015,3571
34015501406,"Census Tract 5014.06, Gloucester County, New Jersey",4646,3838,4646,4581,3773,4646,34015,3367
34015501500,"Census Tract 5015, Gloucester County, New Jersey",8063,6340,8063,7726,6170,8063,34015,6344
34015501603,"Census Tract 5016.03, Gloucester County, New Jersey",6182,5552,6182,6130,5509,6182,34015,4909
34015501604,"Census Tract 5016.04, Gloucester County, New Jersey",6859,5257,6859,6684,5233,6859,34015,5159
34015501605,"Census Tract 5016.05, Gloucester County, New Jersey",4505,3581,4505,4230,3412,4492,34015,3522
34015501606,"Census Tract 5016.06, Gloucester County, New Jersey",6843,5481,6843,6633,5340,6778,34015,5641
34015501608,"Census Tract 5016.08, Gloucester County, New Jersey",5461,4649,5461,5399,4596,5164,34015,4126
34015501609,"Census Tract 5016.09, Gloucester County, New Jersey",5345,4086,5345,5124,3997,5345,34015,5067
34015501701,"Census Tract 5017.01, Gloucester County, New Jersey",5235,4706,5235,5103,4667,5235,34015,4486
34015501702,"Census Tract 5017.02, Gloucester County, New Jersey",2923,2597,2923,2745,2578,2911,34015,2344
34015501703,"Census Tract 5017.03, Gloucester County, New Jersey",4481,4043,4481,4161,3883,4397,34015,3151
34015501704,"Census Tract 5017.04, Gloucester County, New Jersey",4105,3663,4105,4105,3663,4105,34015,3017
34015501800,"Census Tract 5018, Gloucester County, New Jersey",1687,1597,1687,1557,1521,1687,34015,1350
34015501900,"Census Tract 5019, Gloucester County, New Jersey",4147,3595,4147,3878,3378,4147,34015,2922
34015502001,"Census Tract 5020.01, Gloucester County, New Jersey",5162,4464,5162,5068,4400,5162,34015,4521
34015502002,"Census Tract 5020.02, Gloucester County, New Jersey",6704,5869,6704,6124,5703,6693,34015,5667
34015502100,"Census Tract 5021, Gloucester County, New Jersey",3058,2606,3058,2665,2451,3053,34015,2407
34015502200,"Census Tract 5022, Gloucester County, New Jersey",8985,7009,8985,8782,6912,8976,34015,8273
34015502300,"Census Tract 5023, Gloucester County, New Jersey",2528,1927,2528,2352,1824,2526,34015,1836
34015502400,"Census Tract 5024, Gloucester County, New Jersey",6100,4687,6100,5696,4634,6090,34015,5659
34021000100,"Census Tract 1, Mercer County, New Jersey",3146,1735,3146,1477,762,3146,34021,1618
34021000200,"Census Tract 2, Mercer County, New Jersey",4112,2216,4112,1874,1062,4112,34021,1425
34021000300,"Census Tract 3, Mercer County, New Jersey",4796,2842,4796,2285,1369,4762,34021,2534
34021000400,"Census Tract 4, Mercer County, New Jersey",5898,3706,5898,2354,1352,5844,34021,2498
34021000500,"Census Tract 5, Mercer County, New Jersey",4308,2898,4308,2151,1268,4255,34021,2404
34021000600,"Census Tract 6, Mercer County, New Jersey",4502,2538,4502,2384,1359,4502,34021,3431
34021000700,"Census Tract 7, Mercer County, New Jersey",3030,2142,3030,1114,726,3008,34021,1518
34021000800,"Census Tract 8, Mercer County, New Jersey",2225,1325,2225,719,165,2225,34021,1093
34021000900,"Census Tract 9, Mercer County, New Jersey",3298,1009,3298,2198,472,3298,34021,1187
34021001000,"Census Tract 10, Mercer County, New Jersey",2660,837,2660,1429,311,2279,34021,674
34021001101,"Census Tract 11.01, Mercer County, New Jersey",2451,118,2451,2329,118,2350,34021,1174
34021001102,"Census Tract 11.02, Mercer County, New Jersey",3312,155,3312,3264,155,3312,34021,899
34021001200,"Census Tract 12, Mercer County, New Jersey",3871,727,3871,3579,575,3801,34021,3001
34021001300,"Census Tract 13, Mercer County, New Jersey",4205,1008,4205,3843,786,3125,34021,2359
34021001401,"Census Tract 14.01, Mercer County, New Jersey",3675,342,3675,3166,96,3675,34021,1263
34021001402,"Census Tract 14.02, Mercer County, New Jersey",1903,139,1903,1778,14,1883,34021,1037
34021001500,"Census Tract 15, Mercer County, New Jersey",2868,230,2868,2815,177,2868,34021,1394
34021001600,"Census Tract 16, Mercer County, New Jersey",1444,76,1444,1389,48,1444,34021,494
34021001700,"Census Tract 17, Mercer County, New Jersey",4006,207,4006,3608,48,3993,34021,1680
34021001800,"Census Tract 18, Mercer County, New Jersey",3445,1844,3445,2414,1373,3194,34021,1515
34021001900,"Census Tract 19, Mercer County, New Jersey",1844,732,1844,737,48,1844,34021,726
34021002000,"Census Tract 20, Mercer County, New Jersey",1525,295,1525,1170,181,1515,34021,364
34021002100,"Census Tract 21, Mercer County, New Jersey",5637,1047,5637,4118,382,5637,34021,2276
34021002200,"Census Tract 22, Mercer County, New Jersey",5591,1248,5591,4174,306,5591,34021,3235
34021002400,"Census Tract 24, Mercer County, New Jersey",1429,369,1429,1259,291,0,34021,0
34021002500,"Census Tract 25, Mercer County, New Jersey",6262,4954,6262,5361,4474,6262,34021,4798
34021002601,"Census Tract 26.01, Mercer County, New Jersey",3831,1916,3831,3391,1833,3793,34021,2727
34021002602,"Census Tract 26.02, Mercer County, New Jersey",3820,2722,3820,3258,2585,3820,34021,3140
34021002701,"Census Tract 27.01, Mercer County, New Jersey",4175,3173,4175,3345,2404,4013,34021,2841
34021002702,"Census Tract 27.02, Mercer County, New Jersey",6076,4777,6076,5622,4658,6060,34021,4672
34021002800,"Census Tract 28, Mercer County, New Jersey",6155,2190,6155,4841,1504,6155,34021,3188
34021002902,"Census Tract 29.02, Mercer County, New Jersey",4958,3240,4958,4050,2525,4943,34021,3488
34021002903,"Census Tract 29.03, Mercer County, New Jersey",2657,2413,2657,2479,2297,2657,34021,2383
34021002904,"Census Tract 29.04, Mercer County, New Jersey",5637,4962,5637,5107,4582,5637,34021,5366
34021003001,"Census Tract 30.01, Mercer County, New Jersey",6697,6016,6697,6354,5709,6697,34021,6192
34021003002,"Census Tract 30.02, Mercer County, New Jersey",5847,5088,5847,5645,4949,5847,34021,5433
34021003003,"Census Tract 30.03, Mercer County, New Jersey",6437,6133,6437,6052,5924,6437,34021,5810
34021003004,"Census Tract 30.04, Mercer County, New Jersey",5754,4955,5754,5321,4852,5754,34021,4922
34021003006,"Census Tract 30.06, Mercer County, New Jersey",6374,6245,6374,6354,6225,6005,34021,5656
34021003007,"Census Tract 30.07, Mercer County, New Jersey",3414,3324,3414,3319,3229,3414,34021,3171
34021003008,"Census Tract 30.08, Mercer County, New Jersey",5199,4416,5199,5099,4379,4842,34021,4422
34021003009,"Census Tract 30.09, Mercer County, New Jersey",5119,4556,5119,4998,4435,5119,34021,4597
34021003100,"Census Tract 31, Mercer County, New Jersey",4465,3753,4465,4021,3351,4444,34021,3227
34021003201,"Census Tract 32.01, Mercer County, New Jersey",7318,5345,7318,6484,4674,5510,34021,4485
34021003202,"Census Tract 32.02, Mercer County, New Jersey",5107,3907,5107,4879,3777,5107,34021,4394
34021003301,"Census Tract 33.01, Mercer County, New Jersey",7082,5745,7082,6562,5268,7082,34021,6610
34021003302,"Census Tract 33.02, Mercer County, New Jersey",8790,4253,8790,8548,4066,8780,34021,7823
34021003400,"Census Tract 34, Mercer County, New Jersey",2714,898,2714,2236,684,2673,34021,1953
34021003500,"Census Tract 35, Mercer County, New Jersey",6871,3573,6871,6149,3022,6871,34021,5574
34021003601,"Census Tract 36.01, Mercer County, New Jersey",3365,1784,3365,3200,1729,3354,34021,2784
34021003602,"Census Tract 36.02, Mercer County, New Jersey",3433,2575,3433,2870,2193,3417,34021,2621
34021003703,"Census Tract 37.03, Mercer County, New Jersey",6576,4993,6576,6175,4744,3739,34021,3294
34021003704,"Census Tract 37.04, Mercer County, New Jersey",2241,2166,2241,2134,2059,2241,34021,1991
34021003705,"Census Tract 37.05, Mercer County, New Jersey",6739,4781,6739,6420,4581,5784,34021,4572
34021003706,"Census Tract 37.06, Mercer County, New Jersey",3904,2882,3904,3834,2812,3904,34021,3631
34021003800,"Census Tract 38, Mercer County, New Jersey",7106,6327,7106,6825,6121,6219,34021,5942
34021003902,"Census Tract 39.02, Mercer County, New Jersey",1992,1918,1992,1949,1875,1992,34021,1941
34021003903,"Census Tract 39.03, Mercer County, New Jersey",2605,2467,2605,2572,2434,2605,34021,2254
34021003904,"Census Tract 39.04, Mercer County, New Jersey",5677,4293,5677,5435,4051,5677,34021,5499
34021003905,"Census Tract 39.05, Mercer County, New Jersey",4354,4098,4354,4280,4024,4354,34021,4248
34021004000,"Census Tract 40, Mercer County, New Jersey",5774,4355,5774,5252,4170,5674,34021,4623
34021004201,"Census Tract 42.01, Mercer County, New Jersey",6214,4825,6214,5872,4485,6097,34021,4763
34021004203,"Census Tract 42.03, Mercer County, New Jersey",4158,2881,4158,4031,2792,4158,34021,3863
34021004204,"Census Tract 42.04, Mercer County, New Jersey",6017,4565,6017,5786,4397,6017,34021,4771
34021004301,"Census Tract 43.01, Mercer County, New Jersey",6687,3337,6687,6296,3036,6687,34021,5651
34021004304,"Census Tract 43.04, Mercer County, New Jersey",8652,5648,8652,8160,5220,8652,34021,8149
34021004306,"Census Tract 43.06, Mercer County, New Jersey",5048,3015,5048,4859,2867,5048,34021,4832
34021004307,"Census Tract 43.07, Mercer County, New Jersey",5896,3601,5896,5642,3451,5896,34021,5503
34021004309,"Census Tract 43.09, Mercer County, New Jersey",4119,3692,4119,3867,3466,4119,34021,3544
34021004310,"Census Tract 43.10, Mercer County, New Jersey",8897,6937,8897,8456,6834,8897,34021,8006
34021004403,"Census Tract 44.03, Mercer County, New Jersey",5475,4201,5475,3876,3315,5429,34021,4658
34021004404,"Census Tract 44.04, Mercer County, New Jersey",7053,4453,7053,4955,3156,7053,34021,6177
34021004405,"Census Tract 44.05, Mercer County, New Jersey",7899,3893,7899,6759,3315,7899,34021,6697
34021004406,"Census Tract 44.06, Mercer County, New Jersey",4880,3473,4880,3916,2802,4862,34021,3933
34021004407,"Census Tract 44.07, Mercer County, New Jersey",6985,5131,6985,6201,4541,6985,34021,6008
34021004501,"Census Tract 45.01, Mercer County, New Jersey",5038,4005,5038,4833,3845,2152,34021,2084
34021004502,"Census Tract 45.02, Mercer County, New Jersey",1721,1486,1721,1657,1436,1334,34021,1149
34005700102,"Census Tract 7001.02, Burlington County, New Jersey",2671,2514,2671,2573,2416,2671,34005,2336
34005700103,"Census Tract 7001.03, Burlington County, New Jersey",2792,2416,2792,2601,2334,2792,34005,2443
34005700104,"Census Tract 7001.04, Burlington County, New Jersey",1953,1244,1953,1715,1098,1953,34005,1236
34005700200,"Census Tract 7002, Burlington County, New Jersey",2806,2674,2806,2799,2674,2761,34005,2515
34005700303,"Census Tract 7003.03, Burlington County, New Jersey",2922,2129,2922,2790,2057,2811,34005,2328
34005700304,"Census Tract 7003.04, Burlington County, New Jersey",2442,2369,2442,2435,2362,2442,34005,2044
34005700305,"Census Tract 7003.05, Burlington County, New Jersey",4750,4479,4750,4611,4416,4750,34005,4358
34005700306,"Census Tract 7003.06, Burlington County, New Jersey",2549,2394,2549,2428,2273,2549,34005,2272
34005700307,"Census Tract 7003.07, Burlington County, New Jersey",2870,2719,2870,2658,2538,2870,34005,2748
34005700401,"Census Tract 7004.01, Burlington County, New Jersey",1904,1866,1904,1904,1866,1904,34005,1803
34005700402,"Census Tract 7004.02, Burlington County, New Jersey",3333,3250,3333,3274,3219,3200,34005,2690
34005700403,"Census Tract 7004.03, Burlington County, New Jersey",4350,4172,4350,4105,4046,4287,34005,3496
34005700405,"Census Tract 7004.05, Burlington County, New Jersey",1696,1547,1696,1656,1507,1696,34005,1238
34005700407,"Census Tract 7004.07, Burlington County, New Jersey",5800,3269,5800,4596,2614,5800,34005,3738
34005700408,"Census Tract 7004.08, Burlington County, New Jersey",2187,1394,2187,1992,1220,2187,34005,1603
34005700501,"Census Tract 7005.01, Burlington County, New Jersey",5200,4622,5200,5068,4603,5200,34005,4651
34005700502,"Census Tract 7005.02, Burlington County, New Jersey",2149,2026,2149,2096,1973,2149,34005,2040
34005700503,"Census Tract 7005.03, Burlington County, New Jersey",3872,2978,3872,3817,2963,3872,34005,3611
34005700504,"Census Tract 7005.04, Burlington County, New Jersey",2840,2573,2840,2816,2559,2777,34005,2590
34005700505,"Census Tract 7005.05, Burlington County, New Jersey",6516,5377,6516,6397,5269,6398,34005,6225
34005700602,"Census Tract 7006.02, Burlington County, New Jersey",5960,4496,5960,5548,4211,5920,34005,5477
34005700603,"Census Tract 7006.03, Burlington County, New Jersey",5689,4713,5689,5547,4571,5689,34005,4751
34005700605,"Census Tract 7006.05, Burlington County, New Jersey",5124,4744,5124,4974,4629,5124,34005,4646
34005700701,"Census Tract 7007.01, Burlington County, New Jersey",3270,3191,3270,3206,3127,3215,34005,2699
34005700702,"Census Tract 7007.02, Burlington County, New Jersey",2315,1902,2315,2125,1810,2315,34005,1516
34005700703,"Census Tract 7007.03, Burlington County, New Jersey",2540,2013,2540,2238,1840,2540,34005,1487
34005700800,"Census Tract 7008, Burlington County, New Jersey",4136,3489,4136,3903,3267,4136,34005,3691
34005700900,"Census Tract 7009, Burlington County, New Jersey",2638,1697,2638,2260,1466,2609,34005,1874
34005701001,"Census Tract 7010.01, Burlington County, New Jersey",4476,2814,4476,4030,2529,4454,34005,3030
34005701002,"Census Tract 7010.02, Burlington County, New Jersey",4268,2572,4268,3957,2385,4268,34005,3462
34005701102,"Census Tract 7011.02, Burlington County, New Jersey",5196,3441,5196,4859,3234,4915,34005,4441
34005701103,"Census Tract 7011.03, Burlington County, New Jersey",6559,4028,6559,6294,3826,6559,34005,5922
34005701104,"Census Tract 7011.04, Burlington County, New Jersey",4418,2652,4418,4028,2575,4412,34005,3232
34005701105,"Census Tract 7011.05, Burlington County, New Jersey",6203,3091,6203,5242,2786,5882,34005,4907
34005701201,"Census Tract 7012.01, Burlington County, New Jersey",3155,2014,3155,2818,1885,3098,34005,2720
34005701203,"Census Tract 7012.03, Burlington County, New Jersey",1938,1440,1938,1837,1434,1938,34005,1482
34005701204,"Census Tract 7012.04, Burlington County, New Jersey",2444,728,2444,2313,716,2444,34005,1555
34005701205,"Census Tract 7012.05, Burlington County, New Jersey",2416,1689,2416,2269,1605,2416,34005,1615
34005701301,"Census Tract 7013.01, Burlington County, New Jersey",4629,3623,4629,4468,3599,4609,34005,4069
34005701302,"Census Tract 7013.02, Burlington County, New Jersey",2862,2747,2862,2802,2693,2848,34005,2564
34005701303,"Census Tract 7013.03, Burlington County, New Jersey",4493,3574,4493,4159,3421,4480,34005,3876
34005701401,"Census Tract 7014.01, Burlington County, New Jersey",5955,4419,5955,5601,4218,5955,34005,5408
34005701402,"Census Tract 7014.02, Burlington County, New Jersey",2043,1622,2043,2037,1616,2043,34005,1657
34005701502,"Census Tract 7015.02, Burlington County, New Jersey",3718,2937,3718,3516,2766,3718,34005,3210
34005701700,"Census Tract 7017, Burlington County, New Jersey",3978,3250,3978,3800,3176,3978,34005,3454
34005702101,"Census Tract 7021.01, Burlington County, New Jersey",1637,1425,1637,1584,1389,1637,34005,1159
34005702203,"Census Tract 7022.03, Burlington County, New Jersey",3281,1837,3281,2881,1657,3259,34005,2564
34005702204,"Census Tract 7022.04, Burlington County, New Jersey",3000,1491,3000,2522,1419,2479,34005,1093
34005702206,"Census Tract 7022.06, Burlington County, New Jersey",1938,1382,1938,1788,1328,1938,34005,1435
34005702207,"Census Tract 7022.07, Burlington County, New Jersey",3846,2965,3846,3377,2581,3846,34005,2627
34005702208,"Census Tract 7022.08, Burlington County, New Jersey",7125,5437,7125,6427,4870,7117,34005,6453
34005702209,"Census Tract 7022.09, Burlington County, New Jersey",2905,1811,2905,2753,1733,2905,34005,2294
34005702210,"Census Tract 7022.10, Burlington County, New Jersey",4947,2970,4947,4320,2708,4947,34005,3602
34005702300,"Census Tract 7023, Burlington County, New Jersey",1199,896,1199,1110,848,1175,34005,977
34005702400,"Census Tract 7024, Burlington County, New Jersey",3414,3375,3414,3274,3235,3401,34005,3047
34005702500,"Census Tract 7025, Burlington County, New Jersey",6158,4799,6158,5590,4479,6131,34005,5338
34005702601,"Census Tract 7026.01, Burlington County, New Jersey",4090,2957,4090,3828,2787,4052,34005,3556
34005702603,"Census Tract 7026.03, Burlington County, New Jersey",2924,1551,2924,2828,1459,2357,34005,997
34005702700,"Census Tract 7027, Burlington County, New Jersey",8594,5605,8594,7884,5228,8594,34005,6969
34005702801,"Census Tract 7028.01, Burlington County, New Jersey",2182,431,2182,2137,397,2182,34005,1900
34005702802,"Census Tract 7028.02, Burlington County, New Jersey",3464,541,3464,3305,532,3464,34005,2691
34005702803,"Census Tract 7028.03, Burlington County, New Jersey",3573,659,3573,3217,637,3536,34005,3199
34005702804,"Census Tract 7028.04, Burlington County, New Jersey",2973,536,2973,2720,436,2973,34005,2326
34005702805,"Census Tract 7028.05, Burlington County, New Jersey",3755,765,3755,3573,715,3745,34005,2938
34005702806,"Census Tract 7028.06, Burlington County, New Jersey",3881,821,3881,3741,771,3848,34005,2918
34005702807,"Census Tract 7028.07, Burlington County, New Jersey",3275,785,3275,2898,730,3275,34005,2165
34005702808,"Census Tract 7028.08, Burlington County, New Jersey",3542,521,3542,3255,449,3542,34005,2493
34005702809,"Census Tract 7028.09, Burlington County, New Jersey",1449,198,1449,1245,184,1449,34005,902
34005702810,"Census Tract 7028.10, Burlington County, New Jersey",1311,236,1311,1090,197,1267,34005,1200
34005702811,"Census Tract 7028.11, Burlington County, New Jersey",2763,522,2763,2717,502,2750,34005,2395
34005702905,"Census Tract 7029.05, Burlington County, New Jersey",4209,3440,4209,3990,3343,4143,34005,3969
34005702906,"Census Tract 7029.06, Burlington County, New Jersey",2936,2415,2936,2796,2275,2037,34005,1681
34005702907,"Census Tract 7029.07, Burlington County, New Jersey",2781,2686,2781,2721,2636,2781,34005,2425
34005702908,"Census Tract 7029.08, Burlington County, New Jersey",4489,4260,4489,4365,4136,4489,34005,4103
34005702909,"Census Tract 7029.09, Burlington County, New Jersey",5853,4398,5853,5567,4140,5853,34005,5197
34005702910,"Census Tract 7029.10, Burlington County, New Jersey",5332,4230,5332,5182,4107,5332,34005,4750
34005702913,"Census Tract 7029.13, Burlington County, New Jersey",4406,3031,4406,4178,2944,4406,34005,4041
34005702914,"Census Tract 7029.14, Burlington County, New Jersey",3763,3463,3763,3734,3445,3763,34005,3408
34005702915,"Census Tract 7029.15, Burlington County, New Jersey",4359,3147,4359,4019,2946,4359,34005,3989
34005702917,"Census Tract 7029.17, Burlington County, New Jersey",1941,1611,1941,1941,1611,1941,34005,1818
34005702918,"Census Tract 7029.18, Burlington County, New Jersey",1855,1125,1855,1844,1114,1819,34005,1680
34005703000,"Census Tract 7030, Burlington County, New Jersey",5809,4480,5809,5571,4325,5699,34005,4961
34005703102,"Census Tract 7031.02, Burlington County, New Jersey",2437,1961,2437,2305,1882,2437,34005,2386
34005703103,"Census Tract 7031.03, Burlington County, New Jersey",4557,2792,4557,4115,2512,4557,34005,3355
34005703104,"Census Tract 7031.04, Burlington County, New Jersey",5281,3978,5281,4952,3787,5160,34005,4874
34005703201,"Census Tract 7032.01, Burlington County, New Jersey",3777,3259,3777,3620,3203,3777,34005,3332
34005703202,"Census Tract 7032.02, Burlington County, New Jersey",2777,2414,2777,2730,2414,2713,34005,2333
34005703203,"Census Tract 7032.03, Burlington County, New Jersey",3993,3763,3993,3919,3689,3993,34005,3000
34005703600,"Census Tract 7036, Burlington County, New Jersey",7039,6904,7039,6860,6775,7007,34005,6512
34005703700,"Census Tract 7037, Burlington County, New Jersey",6558,6234,6558,6468,6181,6481,34005,5823
34005703801,"Census Tract 7038.01, Burlington County, New Jersey",6802,6587,6802,6671,6511,6671,34005,6400
34005703802,"Census Tract 7038.02, Burlington County, New Jersey",4069,3717,4069,3705,3496,4069,34005,3436
34005703803,"Census Tract 7038.03, Burlington County, New Jersey",5098,4865,5098,4825,4621,5043,34005,4632
34005703804,"Census Tract 7038.04, Burlington County, New Jersey",7115,6647,7115,6985,6533,7115,34005,6891
34005703900,"Census Tract 7039, Burlington County, New Jersey",4179,4110,4179,4179,4110,4168,34005,3760
34005704004,"Census Tract 7040.04, Burlington County, New Jersey",3921,3174,3921,3680,3143,3921,34005,3225
34005704005,"Census Tract 7040.05, Burlington County, New Jersey",3580,3187,3580,3534,3141,3580,34005,3408
34005704006,"Census Tract 7040.06, Burlington County, New Jersey",2399,1909,2399,2399,1909,2399,34005,1797
34005704007,"Census Tract 7040.07, Burlington County, New Jersey",3682,3499,3682,3634,3456,3637,34005,3154
34005704008,"Census Tract 7040.08, Burlington County, New Jersey",5435,5321,5435,5314,5200,5435,34005,4968
34005704009,"Census Tract 7040.09, Burlington County, New Jersey",4654,3892,4654,4408,3751,4647,34005,4201
34005704011,"Census Tract 7040.11, Burlington County, New Jersey",3033,2816,3033,3007,2804,3033,34005,2781
34005704012,"Census Tract 7040.12, Burlington County, New Jersey",5557,5058,5557,5453,4997,5557,34005,5108
34005704013,"Census Tract 7040.13, Burlington County, New Jersey",5389,4824,5389,5308,4743,5379,34005,5160
34005704014,"Census Tract 7040.14, Burlington County, New Jersey",7697,6389,7697,7525,6241,7697,34005,7333
34005704200,"Census Tract 7042, Burlington County, New Jersey",7727,5776,7727,7272,5409,7701,34005,7273
34005704302,"Census Tract 7043.02, Burlington County, New Jersey",3306,2748,3306,3248,2731,3306,34005,3199
34005704500,"Census Tract 7045, Burlington County, New Jersey",6335,5347,6335,6089,5263,6335,34005,5094
34005704600,"Census Tract 7046, Burlington County, New Jersey",2817,1693,2817,2452,1606,2619,34005,1671
34005704700,"Census Tract 7047, Burlington County, New Jersey",4124,4033,4124,3225,3164,4102,34005,2979
34005704801,"Census Tract 7048.01, Burlington County, New Jersey",2880,2197,2880,2425,1793,2316,34005,1820
34005704802,"Census Tract 7048.02, Burlington County, New Jersey",3508,1459,3508,2482,1044,577,34005,577
34005981802,"Census Tract 9818.02, Burlington County, New Jersey",4106,975,4106,3144,681,16,34005,16
34005982111,"Census Tract 9821.11, Burlington County, New Jersey",3045,2259,3045,2894,2216,2532,34005,1721
42017100102,"Census Tract 1001.02, Bucks County, Pennsylvania",2520,2171,2520,2406,2159,2484,42017,1729
42017100103,"Census Tract 1001.03, Bucks County, Pennsylvania",2677,1891,2677,2462,1705,2136,42017,1655
42017100104,"Census Tract 1001.04, Bucks County, Pennsylvania",4613,3247,4613,4133,2767,4613,42017,3159
42017100105,"Census Tract 1001.05, Bucks County, Pennsylvania",3457,3251,3457,3181,2999,3457,42017,2919
42017100201,"Census Tract 1002.01, Bucks County, Pennsylvania",4127,3420,4127,3923,3240,4127,42017,3147
42017100206,"Census Tract 1002.06, Bucks County, Pennsylvania",4815,3845,4815,4690,3720,4786,42017,3743
42017100207,"Census Tract 1002.07, Bucks County, Pennsylvania",4432,3386,4432,4331,3299,4432,42017,2711
42017100208,"Census Tract 1002.08, Bucks County, Pennsylvania",5768,4225,5768,4813,3468,5747,42017,4218
42017100209,"Census Tract 1002.09, Bucks County, Pennsylvania",9419,6084,9419,8513,5373,9419,42017,7860
42017100210,"Census Tract 1002.10, Bucks County, Pennsylvania",8102,6534,8102,7738,6313,8102,42017,6955
42017100211,"Census Tract 1002.11, Bucks County, Pennsylvania",6025,5419,6025,5986,5380,6025,42017,5285
42017100212,"Census Tract 1002.12, Bucks County, Pennsylvania",4320,4155,4320,4252,4087,4320,42017,3926
42017100302,"Census Tract 1003.02, Bucks County, Pennsylvania",5453,5179,5453,5194,5005,5325,42017,3997
42017100303,"Census Tract 1003.03, Bucks County, Pennsylvania",4741,3148,4741,4055,2661,4637,42017,3270
42017100304,"Census Tract 1003.04, Bucks County, Pennsylvania",2319,1240,2319,2127,1146,2319,42017,1694
42017100306,"Census Tract 1003.06, Bucks County, Pennsylvania",3573,2779,3573,3100,2335,3573,42017,2532
42017100307,"Census Tract 1003.07, Bucks County, Pennsylvania",5048,4173,5048,4467,3635,5018,42017,3480
42017100401,"Census Tract 1004.01, Bucks County, Pennsylvania",6598,5478,6598,6239,5344,6598,42017,5021
42017100402,"Census Tract 1004.02, Bucks County, Pennsylvania",6466,5851,6466,6248,5717,6256,42017,5010
42017100403,"Census Tract 1004.03, Bucks County, Pennsylvania",2216,1391,2216,2207,1382,2216,42017,1343
42017100404,"Census Tract 1004.04, Bucks County, Pennsylvania",6159,5808,6159,6045,5694,6141,42017,5150
42017100406,"Census Tract 1004.06, Bucks County, Pennsylvania",3856,3656,3856,3837,3656,3856,42017,3285
42017100407,"Census Tract 1004.07, Bucks County, Pennsylvania",1359,1327,1359,1233,1201,1359,42017,1147
42017100408,"Census Tract 1004.08, Bucks County, Pennsylvania",7215,6748,7215,7103,6711,7195,42017,5741
42017100500,"Census Tract 1005, Bucks County, Pennsylvania",3032,2882,3032,2815,2665,3006,42017,2335
42017100600,"Census Tract 1006, Bucks County, Pennsylvania",3564,3237,3564,3301,3012,3564,42017,2447
42017100700,"Census Tract 1007, Bucks County, Pennsylvania",3235,2520,3235,2560,1956,3235,42017,2031
42017100803,"Census Tract 1008.03, Bucks County, Pennsylvania",4218,4033,4218,4186,4013,4218,42017,3698
42017100804,"Census Tract 1008.04, Bucks County, Pennsylvania",4001,3705,4001,3885,3614,3734,42017,3231
42017100805,"Census Tract 1008.05, Bucks County, Pennsylvania",5518,5238,5518,5421,5194,5518,42017,4978
42017100807,"Census Tract 1008.07, Bucks County, Pennsylvania",6799,5574,6799,6226,5305,5656,42017,3065
42017100808,"Census Tract 1008.08, Bucks County, Pennsylvania",4864,4636,4864,4715,4506,4768,42017,4343
