GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US34007,34007,"Camden County, New Jersey",21,"Mining, quarrying, and oil and gas extraction",2013,2,a,D,D
0500000US34007,34007,"Camden County, New Jersey",22,Utilities,2013,21,g,D,D
0500000US34007,34007,"Camden County, New Jersey",23,Construction,2013,983,7302,90983,412762
0500000US34007,34007,"Camden County, New Jersey",31-33,Manufacturing,2013,376,10789,141578,587336
0500000US34007,34007,"Camden County, New Jersey",42,Wholesale trade,2013,658,9312,126050,565938
0500000US34007,34007,"Camden County, New Jersey",44-45,Retail trade,2013,1732,23846,151561,645328
0500000US34007,34007,"Camden County, New Jersey",48-49,Transportation and warehousing,2013,300,7543,71906,280617
0500000US34007,34007,"Camden County, New Jersey",51,Information,2013,156,3865,49145,184098
0500000US34007,34007,"Camden County, New Jersey",52,Finance and insurance,2013,542,5050,101217,375086
0500000US34007,34007,"Camden County, New Jersey",53,Real estate and rental and leasing,2013,378,2681,27154,116745
0500000US34007,34007,"Camden County, New Jersey",54,"Professional, scientific, and technical services",2013,1427,12151,183947,784855
0500000US34007,34007,"Camden County, New Jersey",55,Management of companies and enterprises,2013,87,5886,120981,627685
0500000US34007,34007,"Camden County, New Jersey",56,Administrative and support and waste management and remediation services,2013,685,13411,97520,428950
0500000US34007,34007,"Camden County, New Jersey",61,Educational services,2013,170,3898,27568,111102
0500000US34007,34007,"Camden County, New Jersey",62,Health care and social assistance,2013,1529,38412,447620,1875576
0500000US34007,34007,"Camden County, New Jersey",71,"Arts, entertainment, and recreation",2013,155,2293,9456,48738
0500000US34007,34007,"Camden County, New Jersey",72,Accommodation and food services,2013,992,14502,54061,228071
0500000US34007,34007,"Camden County, New Jersey",81,Other services (except public administration),2013,1237,8979,55812,228093
0500000US34007,34007,"Camden County, New Jersey",99,Industries not classified,2013,14,a,11,173
0500000US34015,34015,"Gloucester County, New Jersey",00,Total for all sectors,2013,5894,87331,817090,3456488
0500000US34015,34015,"Gloucester County, New Jersey",11,"Agriculture, forestry, fishing and hunting",2013,3,a,D,D
0500000US34015,34015,"Gloucester County, New Jersey",21,"Mining, quarrying, and oil and gas extraction",2013,3,26,352,1593
0500000US34015,34015,"Gloucester County, New Jersey",22,Utilities,2013,5,164,4477,17347
0500000US34015,34015,"Gloucester County, New Jersey",23,Construction,2013,698,5678,80270,362542
0500000US34015,34015,"Gloucester County, New Jersey",31-33,Manufacturing,2013,231,7319,110249,456848
0500000US34015,34015,"Gloucester County, New Jersey",42,Wholesale trade,2013,346,8019,112779,478736
0500000US34015,34015,"Gloucester County, New Jersey",44-45,Retail trade,2013,939,17062,99558,415599
0500000US34015,34015,"Gloucester County, New Jersey",48-49,Transportation and warehousing,2013,216,4061,43198,170891
0500000US34015,34015,"Gloucester County, New Jersey",51,Information,2013,79,1114,15272,63484
0500000US34015,34015,"Gloucester County, New Jersey",52,Finance and insurance,2013,233,1741,20502,79548
0500000US34015,34015,"Gloucester County, New Jersey",53,Real estate and rental and leasing,2013,164,1134,16296,68196
0500000US34015,34015,"Gloucester County, New Jersey",54,"Professional, scientific, and technical services",2013,519,3632,43731,196691
0500000US34015,34015,"Gloucester County, New Jersey",55,Management of companies and enterprises,2013,29,451,8023,40423
0500000US34015,34015,"Gloucester County, New Jersey",56,Administrative and support and waste management and remediation services,2013,406,8437,63932,263738
0500000US34015,34015,"Gloucester County, New Jersey",61,Educational services,2013,70,1037,6917,26485
0500000US34015,34015,"Gloucester County, New Jersey",62,Health care and social assistance,2013,702,13775,136369,581988
0500000US34015,34015,"Gloucester County, New Jersey",71,"Arts, entertainment, and recreation",2013,93,1261,4069,20276
0500000US34015,34015,"Gloucester County, New Jersey",72,Accommodation and food services,2013,483,8211,28432,117251
0500000US34015,34015,"Gloucester County, New Jersey",81,Other services (except public administration),2013,670,4194,22634,94726
0500000US34015,34015,"Gloucester County, New Jersey",99,Industries not classified,2013,5,a,9,35
0500000US34021,34021,"Mercer County, New Jersey",00,Total for all sectors,2013,9701,185388,3011614,11360038
0500000US34021,34021,"Mercer County, New Jersey",11,"Agriculture, forestry, fishing and hunting",2013,4,b,244,1394
0500000US34021,34021,"Mercer County, New Jersey",21,"Mining, quarrying, and oil and gas extraction",2013,1,a,D,D
0500000US34021,34021,"Mercer County, New Jersey",22,Utilities,2013,17,1409,46902,156333
0500000US34021,34021,"Mercer County, New Jersey",23,Construction,2013,660,4278,62071,278934
0500000US34021,34021,"Mercer County, New Jersey",31-33,Manufacturing,2013,246,7074,98863,429422
0500000US34021,34021,"Mercer County, New Jersey",42,Wholesale trade,2013,415,12281,498685,1520214
0500000US34021,34021,"Mercer County, New Jersey",44-45,Retail trade,2013,1304,19466,119010,498183
0500000US34021,34021,"Mercer County, New Jersey",48-49,Transportation and warehousing,2013,165,3442,36227,137569
0500000US34021,34021,"Mercer County, New Jersey",51,Information,2013,198,5085,125993,464573
0500000US34021,34021,"Mercer County, New Jersey",52,Finance and insurance,2013,611,14509,410001,1356127
0500000US34021,34021,"Mercer County, New Jersey",53,Real estate and rental and leasing,2013,333,1911,20946,87135
0500000US34021,34021,"Mercer County, New Jersey",54,"Professional, scientific, and technical services",2013,1615,22025,564922,2338216
0500000US34021,34021,"Mercer County, New Jersey",55,Management of companies and enterprises,2013,63,3953,166007,592422
0500000US34021,34021,"Mercer County, New Jersey",56,Administrative and support and waste management and remediation services,2013,589,10632,87063,372092
0500000US34021,34021,"Mercer County, New Jersey",61,Educational services,2013,230,24740,280523,1086260
0500000US34021,34021,"Mercer County, New Jersey",62,Health care and social assistance,2013,1190,30948,350185,1438816
0500000US34021,34021,"Mercer County, New Jersey",71,"Arts, entertainment, and recreation",2013,149,2709,11501,53915
0500000US34021,34021,"Mercer County, New Jersey",72,Accommodation and food services,2013,826,12118,50230,212732
0500000US34021,34021,"Mercer County, New Jersey",81,Other services (except public administration),2013,1077,8762,82195,335514
0500000US34021,34021,"Mercer County, New Jersey",99,Industries not classified,2013,8,a,20,83
0500000US42017,42017,"Bucks County, Pennsylvania",00,Total for all sectors,2013,18930,245793,2563030,10719264
0500000US42017,42017,"Bucks County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2013,14,b,S,1093
0500000US42017,42017,"Bucks County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2013,13,c,1376,6735
0500000US42017,42017,"Bucks County, Pennsylvania",22,Utilities,2013,19,e,D,D
0500000US42017,42017,"Bucks County, Pennsylvania",23,Construction,2013,2246,13509,183696,842740
0500000US42017,42017,"Bucks County, Pennsylvania",31-33,Manufacturing,2013,1018,25212,335357,1381946
0500000US42017,42017,"Bucks County, Pennsylvania",42,Wholesale trade,2013,1345,16256,240200,1010301
0500000US42017,42017,"Bucks County, Pennsylvania",44-45,Retail trade,2013,2383,37769,234722,998133
0500000US42017,42017,"Bucks County, Pennsylvania",48-49,Transportation and warehousing,2013,508,6290,56779,245527
0500000US42017,42017,"Bucks County, Pennsylvania",51,Information,2013,277,6035,107134,399458
0500000US42017,42017,"Bucks County, Pennsylvania",52,Finance and insurance,2013,1151,8921,177631,632490
0500000US42017,42017,"Bucks County, Pennsylvania",53,Real estate and rental and leasing,2013,591,3568,37783,157148
0500000US42017,42017,"Bucks County, Pennsylvania",54,"Professional, scientific, and technical services",2013,2339,19197,317911,1349028
0500000US42017,42017,"Bucks County, Pennsylvania",55,Management of companies and enterprises,2013,134,4590,100874,392309
0500000US42017,42017,"Bucks County, Pennsylvania",56,Administrative and support and waste management and remediation services,2013,1226,19900,154358,672181
0500000US42017,42017,"Bucks County, Pennsylvania",61,Educational services,2013,233,5203,41336,170941
0500000US42017,42017,"Bucks County, Pennsylvania",62,Health care and social assistance,2013,1992,38508,376037,1629413
0500000US42017,42017,"Bucks County, Pennsylvania",71,"Arts, entertainment, and recreation",2013,262,6262,29454,135359
0500000US42017,42017,"Bucks County, Pennsylvania",72,Accommodation and food services,2013,1407,21803,78812,332692
0500000US42017,42017,"Bucks County, Pennsylvania",81,Other services (except public administration),2013,1755,12129,76324,318371
0500000US42017,42017,"Bucks County, Pennsylvania",99,Industries not classified,2013,17,b,S,307
0500000US42029,42029,"Chester County, Pennsylvania",00,Total for all sectors,2013,13950,239228,3755377,14905982
0500000US42029,42029,"Chester County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2013,38,506,4328,18416
0500000US42029,42029,"Chester County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2013,10,130,1595,6674
0500000US42029,42029,"Chester County, Pennsylvania",22,Utilities,2013,26,g,D,D
0500000US42029,42029,"Chester County, Pennsylvania",23,Construction,2013,1361,9020,121160,555727
0500000US42029,42029,"Chester County, Pennsylvania",31-33,Manufacturing,2013,504,15124,225446,920074
0500000US42029,42029,"Chester County, Pennsylvania",42,Wholesale trade,2013,950,16191,366708,1504055
0500000US42029,42029,"Chester County, Pennsylvania",44-45,Retail trade,2013,1507,28162,248781,961037
0500000US42029,42029,"Chester County, Pennsylvania",48-49,Transportation and warehousing,2013,245,6474,65776,258294
0500000US42029,42029,"Chester County, Pennsylvania",51,Information,2013,306,8891,239212,898104
0500000US42029,42029,"Chester County, Pennsylvania",52,Finance and insurance,2013,974,24199,609133,2440007
0500000US42029,42029,"Chester County, Pennsylvania",53,Real estate and rental and leasing,2013,453,2426,37308,151150
0500000US42029,42029,"Chester County, Pennsylvania",54,"Professional, scientific, and technical services",2013,2271,22891,576797,2277665
0500000US42029,42029,"Chester County, Pennsylvania",55,Management of companies and enterprises,2013,164,17021,498912,1804030
0500000US42029,42029,"Chester County, Pennsylvania",56,Administrative and support and waste management and remediation services,2013,943,16033,138480,606784
0500000US42029,42029,"Chester County, Pennsylvania",61,Educational services,2013,225,5680,49410,218453
0500000US42029,42029,"Chester County, Pennsylvania",62,Health care and social assistance,2013,1424,33318,340126,1412415
0500000US42029,42029,"Chester County, Pennsylvania",71,"Arts, entertainment, and recreation",2013,207,4739,20612,96405
0500000US42029,42029,"Chester County, Pennsylvania",72,Accommodation and food services,2013,964,16310,63731,268445
0500000US42029,42029,"Chester County, Pennsylvania",81,Other services (except public administration),2013,1368,10881,85188,348291
0500000US42029,42029,"Chester County, Pennsylvania",99,Industries not classified,2013,10,a,67,180
0500000US42045,42045,"Delaware County, Pennsylvania",00,Total for all sectors,2013,12628,210571,3109567,11493212
0500000US42045,42045,"Delaware County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2013,1,a,D,D
0500000US42045,42045,"Delaware County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2013,2,a,D,D
0500000US42045,42045,"Delaware County, Pennsylvania",22,Utilities,2013,19,565,16632,61237
0500000US42045,42045,"Delaware County, Pennsylvania",23,Construction,2013,1247,9183,134210,590510
0500000US42045,42045,"Delaware County, Pennsylvania",31-33,Manufacturing,2013,368,13340,269321,1097253
0500000US42045,42045,"Delaware County, Pennsylvania",42,Wholesale trade,2013,635,8122,186384,638154
0500000US42045,42045,"Delaware County, Pennsylvania",44-45,Retail trade,2013,1674,24853,153161,634790
0500000US42045,42045,"Delaware County, Pennsylvania",48-49,Transportation and warehousing,2013,279,6385,68882,282182
0500000US42045,42045,"Delaware County, Pennsylvania",51,Information,2013,219,j,D,D
0500000US42045,42045,"Delaware County, Pennsylvania",52,Finance and insurance,2013,817,13609,336186,1241747
0500000US42045,42045,"Delaware County, Pennsylvania",53,Real estate and rental and leasing,2013,426,3036,47369,185674
0500000US42045,42045,"Delaware County, Pennsylvania",54,"Professional, scientific, and technical services",2013,1534,12140,210458,904409
0500000US42045,42045,"Delaware County, Pennsylvania",55,Management of companies and enterprises,2013,92,5415,174828,552036
0500000US42045,42045,"Delaware County, Pennsylvania",56,Administrative and support and waste management and remediation services,2013,796,18653,171315,713879
0500000US42045,42045,"Delaware County, Pennsylvania",61,Educational services,2013,213,13736,114084,489970
0500000US42045,42045,"Delaware County, Pennsylvania",62,Health care and social assistance,2013,1574,38799,409087,1721883
0500000US42045,42045,"Delaware County, Pennsylvania",71,"Arts, entertainment, and recreation",2013,196,5233,32788,144088
0500000US42045,42045,"Delaware County, Pennsylvania",72,Accommodation and food services,2013,1104,16718,62544,260779
0500000US42045,42045,"Delaware County, Pennsylvania",81,Other services (except public administration),2013,1423,9979,71208,290760
0500000US42045,42045,"Delaware County, Pennsylvania",99,Industries not classified,2013,9,a,87,503
0500000US42091,42091,"Montgomery County, Pennsylvania",00,Total for all sectors,2013,25988,480721,7294587,27527260
0500000US42091,42091,"Montgomery County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2013,15,b,300,1371
0500000US42091,42091,"Montgomery County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2013,13,c,D,D
0500000US42091,42091,"Montgomery County, Pennsylvania",22,Utilities,2013,24,2618,103174,316052
0500000US42091,42091,"Montgomery County, Pennsylvania",23,Construction,2013,2159,22343,341706,1572008
0500000US42091,42091,"Montgomery County, Pennsylvania",31-33,Manufacturing,2013,976,38767,643662,2480699
0500000US42091,42091,"Montgomery County, Pennsylvania",42,Wholesale trade,2013,1593,29253,730049,2580353
0500000US42091,42091,"Montgomery County, Pennsylvania",44-45,Retail trade,2013,3242,58016,365934,1542329
0500000US42091,42091,"Montgomery County, Pennsylvania",48-49,Transportation and warehousing,2013,397,9762,104742,417114
0500000US42091,42091,"Montgomery County, Pennsylvania",51,Information,2013,606,15906,300111,1174124
0500000US42091,42091,"Montgomery County, Pennsylvania",52,Finance and insurance,2013,1978,34785,1043600,3253603
0500000US42091,42091,"Montgomery County, Pennsylvania",53,Real estate and rental and leasing,2013,956,7129,100993,421018
0500000US42091,42091,"Montgomery County, Pennsylvania",54,"Professional, scientific, and technical services",2013,3738,44176,882955,3625798
0500000US42091,42091,"Montgomery County, Pennsylvania",55,Management of companies and enterprises,2013,269,30066,1043541,3259291
0500000US42091,42091,"Montgomery County, Pennsylvania",56,Administrative and support and waste management and remediation services,2013,1699,36910,377994,1670780
0500000US42091,42091,"Montgomery County, Pennsylvania",61,Educational services,2013,445,16436,136543,559391
0500000US42091,42091,"Montgomery County, Pennsylvania",62,Health care and social assistance,2013,3046,75949,822260,3389133
0500000US42091,42091,"Montgomery County, Pennsylvania",71,"Arts, entertainment, and recreation",2013,366,7551,34080,158315
0500000US42091,42091,"Montgomery County, Pennsylvania",72,Accommodation and food services,2013,1950,30666,126095,537144
0500000US42091,42091,"Montgomery County, Pennsylvania",81,Other services (except public administration),2013,2495,20186,134997,559254
0500000US42091,42091,"Montgomery County, Pennsylvania",99,Industries not classified,2013,21,14,57,402
0500000US42101,42101,"Philadelphia County, Pennsylvania",00,Total for all sectors,2013,27239,582474,7875522,31026403
0500000US42101,42101,"Philadelphia County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2013,3,a,S,114
0500000US42101,42101,"Philadelphia County, Pennsylvania",22,Utilities,2013,11,1567,S,179753
0500000US42101,42101,"Philadelphia County, Pennsylvania",23,Construction,2013,1160,9822,158890,690611
0500000US42101,42101,"Philadelphia County, Pennsylvania",31-33,Manufacturing,2013,723,21177,279024,1161309
0500000US42101,42101,"Philadelphia County, Pennsylvania",42,Wholesale trade,2013,1098,16503,222046,945789
0500000US42101,42101,"Philadelphia County, Pennsylvania",44-45,Retail trade,2013,4561,50039,282614,1200143
0500000US42101,42101,"Philadelphia County, Pennsylvania",48-49,Transportation and warehousing,2013,483,23750,270665,1091511
0500000US42101,42101,"Philadelphia County, Pennsylvania",51,Information,2013,519,14222,481420,1477920
0500000US42101,42101,"Philadelphia County, Pennsylvania",52,Finance and insurance,2013,1298,29723,1048210,3250677
0500000US42101,42101,"Philadelphia County, Pennsylvania",53,Real estate and rental and leasing,2013,1071,9079,128889,496381
0500000US42101,42101,"Philadelphia County, Pennsylvania",54,"Professional, scientific, and technical services",2013,2827,45332,978401,4243232
0500000US42101,42101,"Philadelphia County, Pennsylvania",55,Management of companies and enterprises,2013,172,11841,385702,1240963
0500000US42101,42101,"Philadelphia County, Pennsylvania",56,Administrative and support and waste management and remediation services,2013,1028,25549,222779,937327
0500000US42101,42101,"Philadelphia County, Pennsylvania",61,Educational services,2013,535,81591,1029971,4275583
0500000US42101,42101,"Philadelphia County, Pennsylvania",62,Health care and social assistance,2013,3751,144014,1623437,6712854
0500000US42101,42101,"Philadelphia County, Pennsylvania",71,"Arts, entertainment, and recreation",2013,378,19611,213725,989068
0500000US42101,42101,"Philadelphia County, Pennsylvania",72,Accommodation and food services,2013,4178,53311,285998,1280979
0500000US42101,42101,"Philadelphia County, Pennsylvania",81,Other services (except public administration),2013,3419,25316,208644,851792
0500000US42101,42101,"Philadelphia County, Pennsylvania",99,Industries not classified,2013,24,a,84,397
