GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US34021,34021,"Mercer County, New Jersey",56,Administrative and support and waste management and remediation services,2016,594,9341,99044,425374
0500000US34021,34021,"Mercer County, New Jersey",61,Educational services,2016,232,27918,302667,1313947
0500000US34021,34021,"Mercer County, New Jersey",62,Health care and social assistance,2016,1196,29108,313432,1413439
0500000US34021,34021,"Mercer County, New Jersey",71,"Arts, entertainment, and recreation",2016,147,3271,14628,66662
0500000US34021,34021,"Mercer County, New Jersey",72,Accommodation and food services,2016,871,13988,63184,272930
0500000US34021,34021,"Mercer County, New Jersey",81,Other services (except public administration),2016,1083,9021,93660,380168
0500000US34021,34021,"Mercer County, New Jersey",99,Industries not classified,2016,15,9,42,184
0500000US42017,42017,"Bucks County, Pennsylvania",00,Total for all sectors,2016,19217,247491,2662052,11366189
0500000US42017,42017,"Bucks County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2016,11,24,108,468
0500000US42017,42017,"Bucks County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2016,16,171,1893,10585
0500000US42017,42017,"Bucks County, Pennsylvania",22,Utilities,2016,22,511,15311,51704
0500000US42017,42017,"Bucks County, Pennsylvania",23,Construction,2016,2343,15633,219440,1041820
0500000US42017,42017,"Bucks County, Pennsylvania",31-33,Manufacturing,2016,982,24794,340696,1412038
0500000US42017,42017,"Bucks County, Pennsylvania",42,Wholesale trade,2016,1266,17300,265129,1110125
0500000US42017,42017,"Bucks County, Pennsylvania",44-45,Retail trade,2016,2337,38596,246277,1071749
0500000US42017,42017,"Bucks County, Pennsylvania",48-49,Transportation and warehousing,2016,597,7694,70560,308064
0500000US42017,42017,"Bucks County, Pennsylvania",51,Information,2016,304,5367,100263,397539
0500000US42017,42017,"Bucks County, Pennsylvania",52,Finance and insurance,2016,1154,8386,190652,668664
0500000US42017,42017,"Bucks County, Pennsylvania",53,Real estate and rental and leasing,2016,631,3356,37288,164878
0500000US42017,42017,"Bucks County, Pennsylvania",54,"Professional, scientific, and technical services",2016,2379,16648,287977,1253621
0500000US42017,42017,"Bucks County, Pennsylvania",55,Management of companies and enterprises,2016,121,4259,81631,317995
0500000US42017,42017,"Bucks County, Pennsylvania",56,Administrative and support and waste management and remediation services,2016,1262,14677,132055,626481
0500000US42017,42017,"Bucks County, Pennsylvania",61,Educational services,2016,245,5305,43053,179938
0500000US42017,42017,"Bucks County, Pennsylvania",62,Health care and social assistance,2016,2012,43800,430587,1884013
0500000US42017,42017,"Bucks County, Pennsylvania",71,"Arts, entertainment, and recreation",2016,282,6779,33815,149421
0500000US42017,42017,"Bucks County, Pennsylvania",72,Accommodation and food services,2016,1414,22149,84585,367639
0500000US42017,42017,"Bucks County, Pennsylvania",81,Other services (except public administration),2016,1817,12030,80668,348983
0500000US42017,42017,"Bucks County, Pennsylvania",99,Industries not classified,2016,22,12,64,464
0500000US42029,42029,"Chester County, Pennsylvania",00,Total for all sectors,2016,14314,248421,4426464,17300479
0500000US42029,42029,"Chester County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2016,41,557,5122,22217
0500000US42029,42029,"Chester County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2016,13,116,1209,5940
0500000US42029,42029,"Chester County, Pennsylvania",22,Utilities,2016,24,g,D,D
0500000US42029,42029,"Chester County, Pennsylvania",23,Construction,2016,1377,10597,149790,713162
0500000US42029,42029,"Chester County, Pennsylvania",31-33,Manufacturing,2016,523,16077,245703,1039312
0500000US42029,42029,"Chester County, Pennsylvania",42,Wholesale trade,2016,913,14871,480942,1784419
0500000US42029,42029,"Chester County, Pennsylvania",44-45,Retail trade,2016,1495,28205,261207,1023370
0500000US42029,42029,"Chester County, Pennsylvania",48-49,Transportation and warehousing,2016,240,6518,70327,289243
0500000US42029,42029,"Chester County, Pennsylvania",51,Information,2016,313,9827,307912,1161211
0500000US42029,42029,"Chester County, Pennsylvania",52,Finance and insurance,2016,1000,24500,769781,2796077
0500000US42029,42029,"Chester County, Pennsylvania",53,Real estate and rental and leasing,2016,514,3142,62844,225079
0500000US42029,42029,"Chester County, Pennsylvania",54,"Professional, scientific, and technical services",2016,2303,24038,599228,2427614
0500000US42029,42029,"Chester County, Pennsylvania",55,Management of companies and enterprises,2016,159,15087,616838,2245048
0500000US42029,42029,"Chester County, Pennsylvania",56,Administrative and support and waste management and remediation services,2016,967,15739,146078,675676
0500000US42029,42029,"Chester County, Pennsylvania",61,Educational services,2016,231,6551,62095,253122
0500000US42029,42029,"Chester County, Pennsylvania",62,Health care and social assistance,2016,1500,37180,377998,1615612
0500000US42029,42029,"Chester County, Pennsylvania",71,"Arts, entertainment, and recreation",2016,231,4891,22022,106136
0500000US42029,42029,"Chester County, Pennsylvania",72,Accommodation and food services,2016,1001,17058,73033,310365
0500000US42029,42029,"Chester County, Pennsylvania",81,Other services (except public administration),2016,1448,12121,99473,419000
0500000US42029,42029,"Chester County, Pennsylvania",99,Industries not classified,2016,21,38,138,1043
0500000US42045,42045,"Delaware County, Pennsylvania",00,Total for all sectors,2016,12864,210978,2883069,11294803
0500000US42045,42045,"Delaware County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2016,4,b,D,D
0500000US42045,42045,"Delaware County, Pennsylvania",22,Utilities,2016,22,645,21743,67727
0500000US42045,42045,"Delaware County, Pennsylvania",23,Construction,2016,1314,11006,178471,808037
0500000US42045,42045,"Delaware County, Pennsylvania",31-33,Manufacturing,2016,354,12753,267974,1008288
0500000US42045,42045,"Delaware County, Pennsylvania",42,Wholesale trade,2016,594,6458,114136,462293
0500000US42045,42045,"Delaware County, Pennsylvania",44-45,Retail trade,2016,1680,26530,172203,728807
0500000US42045,42045,"Delaware County, Pennsylvania",48-49,Transportation and warehousing,2016,270,6754,79063,337313
0500000US42045,42045,"Delaware County, Pennsylvania",51,Information,2016,214,6518,269876,782284
0500000US42045,42045,"Delaware County, Pennsylvania",52,Finance and insurance,2016,825,13479,399914,1449452
0500000US42045,42045,"Delaware County, Pennsylvania",53,Real estate and rental and leasing,2016,443,2743,40502,181208
0500000US42045,42045,"Delaware County, Pennsylvania",54,"Professional, scientific, and technical services",2016,1551,11281,197101,808339
0500000US42045,42045,"Delaware County, Pennsylvania",55,Management of companies and enterprises,2016,101,6857,233563,755214
0500000US42045,42045,"Delaware County, Pennsylvania",56,Administrative and support and waste management and remediation services,2016,826,17259,165763,718563
0500000US42045,42045,"Delaware County, Pennsylvania",61,Educational services,2016,213,13784,123626,515998
0500000US42045,42045,"Delaware County, Pennsylvania",62,Health care and social assistance,2016,1672,42077,438404,1903952
0500000US42045,42045,"Delaware County, Pennsylvania",71,"Arts, entertainment, and recreation",2016,220,5220,35109,146591
0500000US42045,42045,"Delaware County, Pennsylvania",72,Accommodation and food services,2016,1116,17279,68626,296972
0500000US42045,42045,"Delaware County, Pennsylvania",81,Other services (except public administration),2016,1427,10251,76574,322070
0500000US42045,42045,"Delaware County, Pennsylvania",99,Industries not classified,2016,18,34,218,670
0500000US42091,42091,"Montgomery County, Pennsylvania",00,Total for all sectors,2016,26220,494756,8246730,31090757
0500000US42091,42091,"Montgomery County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2016,12,35,283,1231
0500000US42091,42091,"Montgomery County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2016,13,183,2318,11639
0500000US42091,42091,"Montgomery County, Pennsylvania",22,Utilities,2016,26,3178,133039,376820
0500000US42091,42091,"Montgomery County, Pennsylvania",23,Construction,2016,2226,25092,402148,1874731
0500000US42091,42091,"Montgomery County, Pennsylvania",31-33,Manufacturing,2016,966,40518,781024,3023808
0500000US42091,42091,"Montgomery County, Pennsylvania",42,Wholesale trade,2016,1581,30441,861510,3106698
0500000US42091,42091,"Montgomery County, Pennsylvania",44-45,Retail trade,2016,3220,59003,424551,1721575
0500000US42091,42091,"Montgomery County, Pennsylvania",48-49,Transportation and warehousing,2016,412,9647,108118,438056
0500000US42091,42091,"Montgomery County, Pennsylvania",51,Information,2016,566,15046,306550,1203925
0500000US42091,42091,"Montgomery County, Pennsylvania",52,Finance and insurance,2016,1963,37018,1341373,3891282
0500000US42091,42091,"Montgomery County, Pennsylvania",53,Real estate and rental and leasing,2016,1016,8078,149067,588656
0500000US42091,42091,"Montgomery County, Pennsylvania",54,"Professional, scientific, and technical services",2016,3736,44839,1082170,4256817
0500000US42091,42091,"Montgomery County, Pennsylvania",55,Management of companies and enterprises,2016,263,21747,936416,3003374
0500000US42091,42091,"Montgomery County, Pennsylvania",56,Administrative and support and waste management and remediation services,2016,1713,38214,382027,1806639
0500000US42091,42091,"Montgomery County, Pennsylvania",61,Educational services,2016,453,17436,144220,597656
0500000US42091,42091,"Montgomery County, Pennsylvania",62,Health care and social assistance,2016,3099,82115,864494,3772815
0500000US42091,42091,"Montgomery County, Pennsylvania",71,"Arts, entertainment, and recreation",2016,420,8707,38821,188269
0500000US42091,42091,"Montgomery County, Pennsylvania",72,Accommodation and food services,2016,1963,33631,141071,606939
0500000US42091,42091,"Montgomery County, Pennsylvania",81,Other services (except public administration),2016,2532,19779,147204,618390
0500000US42091,42091,"Montgomery County, Pennsylvania",99,Industries not classified,2016,40,49,326,1437
0500000US42101,42101,"Philadelphia County, Pennsylvania",00,Total for all sectors,2016,27929,621865,8781317,35401898
0500000US42101,42101,"Philadelphia County, Pennsylvania",11,"Agriculture, forestry, fishing and hunting",2016,3,17,22,159
0500000US42101,42101,"Philadelphia County, Pennsylvania",21,"Mining, quarrying, and oil and gas extraction",2016,2,b,D,D
0500000US42101,42101,"Philadelphia County, Pennsylvania",22,Utilities,2016,10,1792,76644,201295
0500000US42101,42101,"Philadelphia County, Pennsylvania",23,Construction,2016,1355,11512,183156,837400
0500000US42101,42101,"Philadelphia County, Pennsylvania",31-33,Manufacturing,2016,711,21116,301405,1236383
0500000US42101,42101,"Philadelphia County, Pennsylvania",42,Wholesale trade,2016,1027,16265,225814,994669
0500000US42101,42101,"Philadelphia County, Pennsylvania",44-45,Retail trade,2016,4567,52151,302500,1281807
0500000US42101,42101,"Philadelphia County, Pennsylvania",48-49,Transportation and warehousing,2016,654,24860,349826,1370105
0500000US42101,42101,"Philadelphia County, Pennsylvania",51,Information,2016,533,16203,719861,2215266
0500000US42101,42101,"Philadelphia County, Pennsylvania",52,Finance and insurance,2016,1318,30967,1150209,3704958
0500000US42101,42101,"Philadelphia County, Pennsylvania",53,Real estate and rental and leasing,2016,1218,10681,158844,637105
0500000US42101,42101,"Philadelphia County, Pennsylvania",54,"Professional, scientific, and technical services",2016,2970,47937,1068762,4715034
0500000US42101,42101,"Philadelphia County, Pennsylvania",55,Management of companies and enterprises,2016,168,15313,399584,1399864
0500000US42101,42101,"Philadelphia County, Pennsylvania",56,Administrative and support and waste management and remediation services,2016,1078,24178,207839,894229
0500000US42101,42101,"Philadelphia County, Pennsylvania",61,Educational services,2016,542,84285,1046244,4549785
0500000US42101,42101,"Philadelphia County, Pennsylvania",62,Health care and social assistance,2016,3850,153198,1813287,8036443
0500000US42101,42101,"Philadelphia County, Pennsylvania",71,"Arts, entertainment, and recreation",2016,419,23508,251972,1074215
0500000US42101,42101,"Philadelphia County, Pennsylvania",72,Accommodation and food services,2016,3994,60331,293403,1283462
0500000US42101,42101,"Philadelphia County, Pennsylvania",81,Other services (except public administration),2016,3451,27430,226382,955749
0500000US42101,42101,"Philadelphia County, Pennsylvania",99,Industries not classified,2016,59,59,299,1745
