GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",5874,730,103,216,398,290,889,447,40,70,45,80,351,314,184,255,214,254,510,293,515,457,526,309,975,475,516,304,185,166,204,153,219,164
0500000US34003,34003,"Bergen County, New Jersey",40961,1639,2258,948,658,469,650,450,1539,774,1962,901,763,508,1264,682,813,498,955,590,2695,929,3152,775,6055,1204,5662,1206,3612,981,4342,973,4581,1030
0500000US34005,34005,"Burlington County, New Jersey",5778,617,120,131,47,82,66,121,107,136,107,131,620,371,252,254,69,119,313,282,543,334,567,318,983,451,427,255,332,238,647,336,578,318
0500000US34007,34007,"Camden County, New Jersey",7636,757,413,335,163,189,109,174,195,185,361,367,100,129,312,251,262,244,375,319,432,232,1424,559,1406,577,572,304,720,343,516,332,276,226
0500000US34013,34013,"Essex County, New Jersey",10877,825,310,259,339,294,286,226,242,226,160,166,249,199,148,142,352,266,472,328,1016,476,525,412,1705,668,632,275,1055,423,1310,418,2076,568
0500000US34017,34017,"Hudson County, New Jersey",22083,1234,1479,550,1046,598,265,207,471,312,1029,441,762,438,591,292,807,460,225,203,1255,561,2528,728,3174,836,2459,659,1316,501,2211,762,2465,772
0500000US34021,34021,"Mercer County, New Jersey",8958,679,295,212,0,277,363,390,51,87,0,277,73,86,384,372,264,202,188,214,344,244,288,204,1626,589,891,445,1234,546,1346,508,1611,467
0500000US34023,34023,"Middlesex County, New Jersey",44948,1806,1180,781,1125,632,1086,845,382,223,661,361,255,198,379,281,1345,557,1626,997,2528,678,4041,996,7113,1342,7711,1407,5372,1087,5682,906,4462,926
0500000US34025,34025,"Monmouth County, New Jersey",9796,677,218,276,272,212,0,277,0,277,195,165,170,171,232,184,296,341,157,162,541,300,542,429,1676,737,1646,611,804,348,1359,531,1688,559
0500000US34027,34027,"Morris County, New Jersey",13864,773,195,195,164,159,53,89,240,326,162,199,537,430,60,100,46,80,268,181,579,387,1292,603,1630,711,2100,680,1026,447,2873,779,2639,651
0500000US34035,34035,"Somerset County, New Jersey",12280,802,108,135,173,172,0,277,108,182,0,277,167,187,215,214,115,144,426,306,561,358,662,331,1235,462,1214,434,1588,634,2499,704,3209,774
0500000US34039,34039,"Union County, New Jersey",7633,778,277,304,104,179,64,106,227,221,105,134,604,389,132,176,287,319,0,277,511,318,776,504,1471,547,767,411,575,294,822,364,911,413
0500000US42003,42003,"Allegheny County, Pennsylvania",9787,1274,1129,465,569,423,636,448,412,280,314,250,625,431,307,187,336,240,133,157,536,344,726,473,1738,644,711,346,0,242,716,351,899,382
0500000US42045,42045,"Delaware County, Pennsylvania",6984,750,488,381,288,245,159,142,255,203,111,141,256,202,517,339,262,249,433,266,291,212,568,293,899,411,762,396,541,310,660,421,494,327
0500000US42091,42091,"Montgomery County, Pennsylvania",13617,828,876,461,234,242,494,345,757,418,350,252,497,394,428,366,754,347,735,420,686,314,1399,511,1854,585,1164,430,1029,396,1129,404,1231,428
0500000US42101,42101,"Philadelphia County, Pennsylvania",27872,2019,4636,1180,1951,868,2679,813,2792,809,1210,580,898,442,1816,791,1518,730,927,522,1252,475,2394,818,2467,794,1566,645,852,543,233,251,681,445
