GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",66567,2474,2959,839,3259,783,2997,921,2280,650,3595,769,3164,658,3766,887,3701,1002,2584,905,4546,843,6952,1071,10871,1400,5643,987,3277,697,3507,851,3466,835
0500000US34003,34003,"Bergen County, New Jersey",227943,2582,8362,1371,7861,1525,7036,1338,9616,1581,8158,1492,5072,1111,7404,1445,8186,1265,7469,1352,15115,1906,19292,1923,29622,2442,24153,2109,18073,1704,21795,2363,30729,2409
0500000US34005,34005,"Burlington County, New Jersey",127366,2044,3724,986,3095,896,4642,942,4696,934,3989,898,4156,805,4128,1113,4655,1170,3801,824,11676,1559,12475,1666,21316,1535,16522,1892,9536,1297,10351,1291,8604,1297
0500000US34007,34007,"Camden County, New Jersey",128290,2465,5304,1416,6123,1378,4679,1017,5746,1083,4832,1011,3933,968,5303,1125,4299,1036,4819,925,10193,1404,12685,1664,19667,1877,15678,1946,9100,1431,8743,1187,7186,1141
0500000US34009,34009,"Cape May County, New Jersey",42308,1614,2659,1134,2214,770,1621,684,2663,941,3836,1181,2130,728,1502,553,2386,1139,1679,513,3948,830,3755,978,5265,948,2662,707,2680,649,1805,540,1503,653
0500000US34011,34011,"Cumberland County, New Jersey",33050,1232,1889,733,2303,1003,1579,514,1185,467,1512,574,1781,706,1402,606,1991,597,1614,621,2388,764,3394,840,5192,968,3280,818,1599,741,1354,567,587,295
0500000US34013,34013,"Essex County, New Jersey",105988,2372,4374,1107,3183,923,3798,899,3805,920,3711,977,3211,827,4180,1207,3906,1124,3710,966,5775,893,9428,1599,12104,1593,11814,1638,6786,1108,9980,1234,16223,1501
0500000US34015,34015,"Gloucester County, New Jersey",85889,1600,3082,1026,2877,926,2461,563,2811,721,3276,805,3103,760,3690,955,2281,644,4162,1023,7154,1290,9795,1270,13694,1502,11985,1477,6513,1324,5462,956,3543,795
0500000US34017,34017,"Hudson County, New Jersey",94504,2353,5690,1117,4125,954,3502,984,4088,1157,3151,924,3719,1015,2703,828,2746,753,3221,791,6315,1382,9313,1301,11665,1880,10244,1675,6605,1186,9280,1616,8137,1282
