GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",186325,3685,91588,2039,4823,599,4173,702,6022,863,3540,281,2447,233,6585,371,5609,379,5071,415,10835,518,13187,470,14058,257,9250,446,4784,489,1204,459,94737,1941,4459,491,4106,644,4965,764,2951,276,2391,173,6119,363,5235,379,4996,416,10777,526,14702,411,14500,402,10569,344,6674,572,2293,537
0500000US34003,34003,"Bergen County, New Jersey",653497,6563,317040,3800,15386,709,18418,1757,21035,1624,13289,573,8232,540,19092,668,17321,773,16487,878,40185,1194,50498,915,45745,768,28394,492,15696,1100,7262,1113,336457,3513,14326,845,18156,1763,20656,1687,12955,558,7382,582,16965,758,15843,628,18668,665,40324,983,52331,1016,49147,924,33677,492,22954,1485,13073,1399
0500000US34005,34005,"Burlington County, New Jersey",324526,2036,159135,1441,7188,247,9770,1107,9518,1029,6579,292,3563,157,10591,529,9459,409,8584,744,19491,379,26178,389,23557,262,14408,163,7355,658,2894,652,165391,1386,7454,372,8759,959,9376,900,6312,317,3125,155,8773,335,8990,289,8781,255,19624,328,27292,363,24195,327,16753,251,10949,867,5008,790
0500000US34007,34007,"Camden County, New Jersey",315753,3776,154652,1852,8073,675,8905,1115,9205,1007,6203,371,3653,314,9281,516,9743,223,10592,511,18640,430,23878,466,23025,304,13832,274,6447,597,3175,616,161101,2243,7485,348,8149,956,8440,1178,5555,329,2803,258,8815,391,9779,507,9942,320,18996,444,24575,418,24469,281,16294,288,9672,808,6127,835
0500000US34009,34009,"Cape May County, New Jersey",85658,1942,41603,1271,2119,420,2307,560,1473,415,1393,153,872,195,2609,97,2207,108,2231,273,3522,195,5992,342,7013,139,5787,195,3211,327,867,310,44055,781,1559,195,1804,614,1949,591,1298,145,616,312,2404,427,2214,262,1920,252,3884,147,6559,293,7681,113,6579,174,3839,538,1749,536
0500000US34011,34011,"Cumberland County, New Jersey",97487,3595,48823,2072,2919,556,3871,874,1940,564,2061,516,697,142,3156,409,3971,432,3635,346,6064,627,6528,360,6597,296,4420,281,2404,370,560,295,48664,1988,3079,605,2809,735,2715,769,1783,460,777,202,2686,456,2878,337,3089,384,5656,577,6706,453,6844,353,5052,299,2806,579,1784,550
0500000US34013,34013,"Essex County, New Jersey",326955,6713,159583,4042,9143,921,11486,1228,9989,1245,6387,526,4149,412,9585,830,8909,801,8685,829,21727,1305,25523,998,21866,750,12547,480,6054,784,3533,711,167372,3610,8718,920,9570,1223,10883,1472,6098,626,3885,450,9203,702,8188,640,9972,645,21868,1078,24885,755,22987,743,14733,598,9855,1064,6527,978
0500000US34015,34015,"Gloucester County, New Jersey",239830,2313,117156,1482,6024,196,7626,852,7754,820,5041,279,2894,163,7367,476,7622,563,7162,710,14910,377,18654,291,16335,216,9782,176,3821,653,2164,677,122674,1211,6095,330,7451,1019,7071,1097,4857,285,2615,155,7624,254,6947,204,7211,347,15361,244,19638,364,17448,222,10971,195,5536,684,3849,664
0500000US34017,34017,"Hudson County, New Jersey",384873,8392,193694,4505,12250,1107,10409,1548,9293,1286,5240,573,4291,518,12755,1008,19151,1134,19872,1118,30319,1473,27065,1156,21037,1010,12912,416,6254,625,2846,610,191179,4605,12343,979,8169,1139,9847,1549,5451,554,3118,438,11987,903,18754,811,18253,930,27039,1261,24482,1110,23049,952,14613,827,8633,742,5441,694
