GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",177019,2939,85877,1993,4327,387,4108,724,5861,829,3267,79,2131,148,5203,445,4701,294,4983,268,13296,783,14967,397,10021,340,7065,486,4816,462,1131,435,91142,1367,4489,394,4602,773,4605,696,3513,302,2167,190,4801,158,5256,227,4995,212,12763,470,15193,367,10757,306,8115,231,6900,811,2986,779
0500000US34003,34003,"Bergen County, New Jersey",675769,5693,330055,3064,17651,654,19886,1466,20825,1694,13781,355,8833,368,20264,599,16273,810,17340,774,47495,1001,55903,594,43674,544,25568,217,15679,1090,6883,1109,345714,3065,16594,665,19052,1661,19359,1595,12968,340,7893,315,18682,762,14796,539,16544,669,47753,744,57391,659,47223,697,30636,302,23613,1830,13210,1815
0500000US34005,34005,"Burlington County, New Jersey",336421,2287,165124,1496,9464,315,9685,1161,10683,1163,6944,174,4081,270,9788,449,9767,455,10514,501,25535,677,28036,383,19780,310,11662,245,6843,561,2342,571,171297,1066,8920,341,9892,1027,10119,937,6699,171,3358,105,8823,376,9937,277,10086,151,24959,499,28398,239,21090,251,13613,287,10112,856,5291,843
0500000US34007,34007,"Camden County, New Jersey",345676,3783,167810,2262,10321,771,9132,1197,11461,1192,7234,316,3881,114,11148,927,11233,490,8822,278,23792,745,28872,537,21084,564,11198,181,6822,590,2810,549,177866,2096,9882,743,9956,1223,9488,1287,6740,304,4157,286,10104,415,10344,343,9193,372,24098,495,29997,491,22691,390,14207,386,10843,1000,6166,931
0500000US34009,34009,"Cape May County, New Jersey",87337,1328,42121,846,1920,190,2002,615,2531,543,1780,165,1139,277,2354,277,2427,277,2231,307,5849,652,6554,277,5415,161,4025,114,3049,357,845,357,45216,793,1985,480,1823,412,2296,412,1562,277,380,634,2593,634,2748,183,2214,277,5856,374,6811,277,5910,108,4818,277,4700,512,1520,512
0500000US34011,34011,"Cumberland County, New Jersey",106983,2809,52671,1681,3719,501,3010,735,3238,705,2035,386,1042,133,3574,393,4226,538,3808,435,7557,602,7513,611,5760,406,3882,529,2610,789,697,366,54312,1493,3679,626,2852,937,3043,835,2329,440,1219,164,2698,359,3479,314,3256,370,7607,309,7836,284,6401,513,4634,449,3359,629,1920,513
0500000US34013,34013,"Essex County, New Jersey",341957,5431,169610,2996,11498,698,10968,1315,11357,1461,6570,486,4407,284,10570,821,9477,715,9622,817,24647,1018,27296,926,21242,662,11602,442,7888,572,2466,565,172347,3050,10364,860,10288,1145,9886,1128,6771,462,4015,470,10355,668,8118,483,8834,557,23061,792,27431,769,22460,613,13612,509,11256,848,5896,827
0500000US34015,34015,"Gloucester County, New Jersey",242260,1422,118533,767,6829,154,7774,850,7548,781,5046,106,3487,118,8231,277,8483,239,7449,211,17526,453,19863,320,13677,256,7215,57,4345,467,1060,410,123727,931,6662,237,7175,1034,7181,975,5026,72,3375,92,8533,80,8303,234,7254,262,18197,250,20266,312,14220,134,8595,98,5808,671,3132,662
0500000US34017,34017,"Hudson County, New Jersey",362096,6459,181229,3890,10369,852,9718,1424,9477,1510,5985,552,4165,556,11365,817,12480,888,17671,739,35635,1226,27205,1164,17900,907,10609,550,7165,733,1485,578,180867,3606,10738,987,7971,1073,9885,1186,5613,581,3510,536,11050,903,10102,782,15945,845,30681,1153,25555,984,19901,948,13898,518,10600,858,5418,831
0500000US34019,34019,"Hunterdon County, New Jersey",116962,1272,57763,843,2866,236,3304,547,4284,581,2706,277,1719,312,3364,266,2650,320,2577,235,8054,582,11126,277,8534,150,4254,136,1653,314,672,314,59199,628,2861,399,3674,618,3919,645,2560,74,1310,33,2870,94,2746,127,2613,135,8400,256,12105,271,8657,187,3948,79,2258,369,1278,361
0500000US34021,34021,"Mercer County, New Jersey",244302,3082,122048,2004,7109,368,7512,1137,6919,1177,5338,489,4475,189,9434,370,7487,539,7528,640,17538,636,19450,351,14800,220,7925,266,5404,463,1129,376,122254,1546,6209,583,7445,892,6505,891,3864,150,4403,158,9035,423,5754,419,6530,358,17239,419,19400,513,15532,286,9047,433,7520,769,3771,779
0500000US34023,34023,"Middlesex County, New Jersey",503400,6086,246101,3686,13682,692,14025,1507,14523,1666,10031,586,7790,371,17743,990,13378,1044,15681,777,35900,1204,41174,715,29827,659,17552,543,11178,727,3617,702,257299,2883,13890,810,13832,1244,13051,1230,8974,449,7354,435,17951,753,12764,823,13913,649,35601,741,41310,710,31513,552,21194,302,17734,1131,8218,1111
0500000US34025,34025,"Monmouth County, New Jersey",539433,3649,264256,2080,15516,399,18814,1649,16830,1705,12059,286,7452,287,16475,372,13537,565,12959,530,36229,649,47657,320,35034,135,18718,274,9271,709,3705,691,275177,1864,14208,527,16434,1574,17403,1615,11483,302,6415,248,15681,584,13265,298,12803,587,38795,480,48556,451,36649,133,21129,367,14972,952,7384,949
0500000US34027,34027,"Morris County, New Jersey",405756,3026,199127,1899,11663,358,14209,1390,13244,1281,8690,445,5733,73,11331,320,8090,426,9653,423,29520,701,35480,529,26695,483,15156,496,8039,486,1624,468,206629,1637,10387,785,13711,1283,13184,1237,8409,172,4910,239,11030,336,8202,371,8943,490,30683,632,36300,503,28352,328,16760,467,10561,854,5197,821
0500000US34029,34029,"Ocean County, New Jersey",517529,4141,246850,2663,17313,607,15841,1384,16226,1388,9689,489,5347,184,13341,351,15659,398,14507,540,32839,664,34969,447,25361,273,19247,257,20298,1002,6213,962,270679,1950,16348,586,14362,1556,15594,1544,9138,251,5029,210,12648,256,15211,339,15008,513,34233,520,35689,301,27934,239,25731,149,30349,1696,13405,1707
0500000US34031,34031,"Passaic County, New Jersey",288342,6678,140592,3627,8271,906,8816,1175,9013,1199,6175,600,4194,419,8169,786,6998,691,7913,815,20817,1260,24453,918,16887,865,10367,576,6527,609,1992,576,147750,3703,7873,924,8339,1540,9868,1369,5582,475,3703,409,8826,806,8229,1013,6736,632,19756,1061,23434,980,18770,858,11943,453,8583,1156,6108,1082
0500000US34033,34033,"Salem County, New Jersey",53522,718,25727,529,1557,222,1675,381,1223,377,1078,277,566,277,1631,132,1979,407,1480,277,3667,245,4138,83,3447,100,1855,277,1186,187,245,187,27795,474,1525,212,1269,368,1947,337,1089,277,590,277,1601,273,1985,193,1830,243,3696,98,4317,104,3454,277,2033,277,1917,313,542,313
0500000US34035,34035,"Somerset County, New Jersey",239766,3456,118570,2161,6732,728,8646,1000,7967,905,5324,385,2820,431,6626,669,5680,290,6070,357,17916,1019,21620,522,14947,405,8359,234,4241,458,1622,479,121196,1714,6578,498,7532,1020,8222,999,4805,247,2378,245,5859,393,4876,357,5175,538,18756,924,21945,486,15389,300,10062,400,6127,738,3492,751
0500000US34037,34037,"Sussex County, New Jersey",140288,1413,69808,790,3642,138,5071,731,4323,721,3437,86,1987,139,4302,212,3665,123,3298,164,9871,288,13607,429,9789,239,4444,277,1824,248,548,248,70480,907,3710,195,4180,657,4757,661,3247,95,1784,169,3946,187,3624,93,3282,243,10693,304,13383,276,9410,144,4626,260,2847,328,991,336
0500000US34039,34039,"Union County, New Jersey",318893,5849,156844,3060,10245,876,10335,1259,10379,1265,7118,387,3702,523,9663,694,7580,861,8511,765,23143,1337,26534,916,19597,556,10462,482,6612,698,2963,664,162049,3496,9640,901,10003,1077,9106,1292,6060,441,4062,329,8464,741,6979,559,7889,707,22600,1048,26708,938,21162,653,12602,493,11236,964,5538,887
0500000US34041,34041,"Warren County, New Jersey",100410,765,48771,485,2979,187,3180,648,3486,663,2163,31,1373,208,2562,125,2528,177,2585,364,7567,281,8775,407,5607,277,3320,67,2109,331,537,308,51639,514,2705,173,3599,555,2920,589,2109,140,1338,233,2438,241,2617,60,2759,254,7894,322,8795,334,6081,212,3829,146,3171,521,1384,512
0500000US42001,42001,"Adams County, Pennsylvania",93397,985,45873,700,2602,392,2365,403,2944,406,1945,103,1433,95,3015,92,3128,57,2991,261,6597,68,7296,99,5365,242,3431,36,2264,218,497,218,47524,391,2147,198,2838,430,2352,430,1859,242,1401,186,2959,65,3078,199,2841,39,6831,134,7425,92,5688,81,3867,68,3099,530,1139,542
0500000US42003,42003,"Allegheny County, Pennsylvania",1003496,1783,481691,1101,24117,247,27550,1699,25946,1714,18452,355,14851,193,34317,463,24404,347,24027,232,66798,838,84011,390,64631,283,35962,261,28027,1013,8598,1015,521805,978,23057,226,24877,1674,25996,1612,17455,165,14185,249,31591,388,22745,167,24943,170,67526,646,87513,563,71259,318,45786,339,42373,3004,22499,3033
0500000US42005,42005,"Armstrong County, Pennsylvania",67431,182,32941,183,1725,242,1278,377,2452,377,1349,242,711,242,1689,242,2132,242,1860,242,4227,242,5641,47,4625,197,2625,242,1850,295,777,295,34490,71,1593,242,1440,423,2119,425,1271,242,647,242,1756,242,2044,242,1773,242,4382,242,5473,242,4529,242,3275,242,3068,314,1120,314
0500000US42007,42007,"Beaver County, Pennsylvania",158598,347,76244,259,3878,45,4798,574,3896,594,3240,37,1966,242,4330,242,4448,229,3942,242,9869,126,13455,113,10179,78,6205,26,4153,448,1885,459,82354,284,3635,47,3627,697,4717,667,2951,159,1825,242,4100,242,4610,242,3653,242,10477,122,13989,107,10912,121,7738,94,6947,674,3173,675
0500000US42011,42011,"Berks County, Pennsylvania",349235,3305,171034,1980,9925,656,10680,1166,10771,1219,7495,329,5225,237,10482,367,10762,528,10166,544,23902,790,27448,345,21129,336,12242,161,8161,635,2646,621,178201,1941,10179,601,9123,801,10285,1000,6700,253,5587,242,10589,253,11119,401,9417,569,24349,504,27449,359,21702,304,14130,192,11139,840,6433,845
0500000US42013,42013,"Blair County, Pennsylvania",121330,122,58260,101,3485,60,3022,629,4053,630,2325,242,1678,242,3282,242,4220,19,3532,242,7654,78,9059,242,7493,96,4530,242,2995,371,932,371,63070,80,3316,93,3807,686,2832,691,2248,33,1668,242,3326,242,4132,135,3443,42,7810,242,9490,48,8108,53,5493,88,4256,505,3141,505
0500000US42017,42017,"Bucks County, Pennsylvania",566186,1630,279488,966,15262,253,16572,1296,19054,1286,12646,217,7434,227,16825,245,15083,159,14028,578,39419,660,50220,829,36962,172,20947,61,10976,808,4060,808,286698,801,14729,229,16071,1485,18050,1422,11931,219,6957,297,16311,442,13468,202,14029,347,39985,499,50800,125,37893,222,22617,102,15306,1276,8551,1259
0500000US42019,42019,"Butler County, Pennsylvania",177230,516,86619,387,5378,191,6017,689,5372,684,3679,242,2448,242,5615,284,5336,242,4569,242,12207,109,14406,100,10485,67,6047,242,3078,420,1982,420,90611,377,4922,204,4240,730,6396,737,3603,242,2674,107,5699,242,5120,242,4862,242,12634,216,14328,93,10843,24,6759,242,6093,678,2438,678
0500000US42021,42021,"Cambria County, Pennsylvania",136414,501,66087,387,3514,103,3157,608,3998,590,2538,94,2006,242,4477,97,3942,33,3672,242,8504,253,10893,98,8961,50,5156,38,3987,345,1282,362,70327,255,3382,117,3225,543,3534,543,2400,242,2270,127,4476,91,3702,67,3500,242,8239,167,10286,137,9361,39,6323,21,6675,716,2954,715
0500000US42027,42027,"Centre County, Pennsylvania",130451,638,66272,480,2880,39,2835,527,3023,524,1988,242,7753,1604,10463,1482,4729,129,4090,145,7666,164,7919,155,5923,242,3894,242,2166,318,943,318,64179,347,2805,51,2991,497,2756,493,2004,160,7150,1520,9445,1497,3462,242,3432,130,7362,211,7495,187,6098,123,4345,242,3473,375,1361,339
0500000US42029,42029,"Chester County, Pennsylvania",433537,1700,213987,1052,13908,367,14767,1325,14293,1341,9841,246,5977,316,13404,353,12158,406,12020,112,30316,458,35838,572,26631,215,14404,170,8118,544,2312,520,219550,850,13122,312,14894,1175,12888,1197,9142,271,5869,174,13674,337,11962,551,11231,132,30279,355,37106,94,27455,169,15911,177,10931,865,5086,855
0500000US42033,42033,"Clearfield County, Pennsylvania",79578,527,39730,549,1917,242,2084,387,2349,397,1530,242,919,242,2564,303,2816,75,2248,242,5798,75,6555,304,4934,242,3233,242,2067,329,716,329,39848,278,1904,242,2135,495,1967,495,1545,148,791,242,1972,242,2381,242,2269,242,5070,83,6171,242,5097,215,3883,242,3041,709,1622,709
0500000US42037,42037,"Columbia County, Pennsylvania",63242,144,30267,230,1619,145,1328,358,1812,358,1082,242,1419,169,2532,242,2326,76,1791,142,3789,29,4511,115,3676,67,2292,242,1479,249,611,238,32975,213,1707,134,1442,297,1544,297,1006,242,2047,174,3365,26,1668,55,1776,242,3840,91,4599,242,3836,242,2705,242,2300,343,1140,343
0500000US42039,42039,"Crawford County, Pennsylvania",85221,206,41667,183,2461,42,2710,436,2462,439,1847,44,1324,80,2744,122,2911,242,2217,242,5302,242,6177,19,5417,123,3373,242,1832,283,890,283,43554,171,2289,242,2780,325,2111,309,1788,38,1269,242,2676,113,2899,242,2200,242,5469,83,6458,33,5593,242,3621,242,2954,316,1447,316
0500000US42041,42041,"Cumberland County, Pennsylvania",212717,851,102781,647,5624,198,5364,900,6238,792,4034,103,3280,155,7560,89,6317,111,6387,373,14409,172,16290,193,13093,242,7647,66,5125,397,1413,396,109936,524,5426,334,5071,971,6768,1016,3826,147,4003,105,7593,126,6431,272,6012,242,14169,382,16509,154,13747,137,9104,64,7168,743,4109,764
0500000US42043,42043,"Dauphin County, Pennsylvania",195973,2323,94816,1217,5559,562,5273,832,5818,859,3569,77,2140,131,5137,328,5495,223,5478,437,13807,533,16612,325,13330,253,6721,235,4688,377,1189,372,101157,1286,5372,432,5768,895,4674,845,3585,174,1981,305,4679,163,6230,345,5889,409,13834,365,17073,379,13963,241,8058,126,7110,643,2941,611
0500000US42045,42045,"Delaware County, Pennsylvania",413971,1494,199340,833,10845,85,12215,1295,12755,1323,8922,247,7695,289,15022,298,9182,97,9142,355,26407,224,34296,133,25612,182,13594,71,10772,498,2881,484,214631,1019,10952,297,11184,1199,12826,1180,8381,250,7581,177,14388,234,7963,198,9640,131,27559,317,35906,310,27292,217,16865,181,15930,1034,8164,1080
0500000US42049,42049,"Erie County, Pennsylvania",250875,1663,122575,788,7042,319,7106,708,8116,671,5386,144,4352,223,9893,209,7571,387,6613,174,16368,377,19413,228,14971,242,8460,242,5296,562,1988,562,128300,1108,6674,251,7029,907,7239,952,4991,238,4527,329,9321,145,7643,212,6453,347,16312,294,19861,224,15583,241,9827,242,7259,792,5581,792
0500000US42051,42051,"Fayette County, Pennsylvania",136061,306,66004,234,3389,242,4261,727,3271,727,2584,44,1575,242,4110,71,4487,71,4296,160,9266,134,10368,242,8648,242,5100,242,3724,331,925,358,70057,159,3227,242,3171,668,4047,668,2479,242,1376,242,3586,242,4702,62,3961,242,9059,142,10725,242,9034,242,6205,242,6236,594,2249,625
0500000US42055,42055,"Franklin County, Pennsylvania",135405,748,66371,704,4552,289,3925,773,4327,729,2662,242,1344,242,3403,282,4967,515,4184,242,9672,503,9473,233,7837,221,5328,118,2998,466,1699,466,69034,488,3962,261,3804,651,4235,580,2482,180,1401,242,3386,318,4805,242,4336,195,9492,196,9520,62,8099,67,6024,242,5030,655,2458,655
0500000US42063,42063,"Indiana County, Pennsylvania",84208,242,41104,198,2067,242,2445,320,1791,306,1513,242,1821,177,4884,79,2710,242,2216,242,4777,242,5983,242,5114,242,3157,242,2138,262,488,262,43104,185,2048,106,2261,422,1772,424,1479,242,2155,242,5180,42,2179,242,2039,242,4804,242,5959,242,5107,242,3632,242,3064,516,1425,516
0500000US42069,42069,"Lackawanna County, Pennsylvania",199073,813,94274,607,5251,265,4085,656,6491,680,3974,192,3029,242,6781,120,5815,97,4842,187,12826,152,14566,99,12503,242,7447,242,4517,450,2147,450,104799,507,4994,101,4981,685,5427,703,3621,242,3282,242,7167,110,5504,93,5285,160,13209,284,15154,118,13210,28,9153,242,8681,894,5131,894
0500000US42071,42071,"Lancaster County, Pennsylvania",456850,2786,223251,1573,16037,369,15465,1391,15069,1381,9431,103,5734,353,13217,360,15866,501,13612,294,29265,445,34017,536,25466,232,15852,270,11426,653,2794,652,233599,1721,14701,445,13324,1277,16045,1249,9248,379,5885,302,13089,386,15847,340,13828,257,29256,502,34514,431,26812,418,18261,231,14433,1135,8356,1136
0500000US42073,42073,"Lawrence County, Pennsylvania",85252,93,40796,128,2125,74,2496,413,2374,414,1778,57,1085,51,2417,242,2772,242,2149,55,5172,57,6642,242,5358,55,3256,242,2324,312,848,312,44456,105,2132,83,2305,473,2250,484,1608,242,1142,242,2678,85,2419,242,2243,42,5105,24,6998,49,5839,49,4005,242,3847,514,1885,514
0500000US42075,42075,"Lebanon County, Pennsylvania",117565,958,57311,637,3471,146,3296,637,3675,608,2360,144,1409,99,3149,242,3915,103,3609,167,7812,127,8877,186,7083,145,4645,146,2927,349,1083,349,60254,527,3216,126,3353,679,3054,671,2161,152,1414,242,3203,109,4156,124,3590,164,7563,173,8900,127,7313,85,5336,56,4509,761,2486,761
0500000US42077,42077,"Lehigh County, Pennsylvania",281416,4213,135667,2272,8050,669,9173,1190,7848,1075,5663,430,3666,228,7799,453,7291,398,7289,520,19213,505,22527,515,17241,253,10195,103,7776,502,1936,472,145749,2327,7010,809,7589,1053,8245,928,5426,298,4158,534,7738,377,7613,405,7916,362,19280,606,23069,385,18342,316,12019,132,10805,1001,6539,983
0500000US42079,42079,"Luzerne County, Pennsylvania",292687,1576,141161,990,7157,230,6946,1028,8484,993,5504,125,4137,144,9432,358,8374,335,8677,478,19713,239,22209,289,18920,232,11499,242,8030,488,2079,484,151526,805,7053,316,7010,882,7577,860,5252,108,4286,139,8779,148,8468,151,7758,261,19148,299,22338,208,19542,76,13849,114,12760,968,7706,968
0500000US42081,42081,"Lycoming County, Pennsylvania",109138,203,53426,191,3041,108,3095,408,2764,408,2112,242,2289,101,4328,57,3176,68,2818,122,6703,242,8476,126,6764,24,4186,242,3065,328,609,328,55712,224,2881,242,2610,433,3087,437,1996,242,1378,242,3589,139,3644,242,2938,242,6936,157,8435,30,7152,242,4915,242,4108,600,2043,600
0500000US42085,42085,"Mercer County, Pennsylvania",107803,444,52449,257,2702,47,3047,442,3005,442,2257,242,1774,242,3705,121,3103,242,2770,97,6876,25,8274,65,6684,71,4168,109,3160,337,924,337,55354,253,2646,242,2970,537,2983,530,2022,242,2028,1174,2942,1262,3036,242,2902,242,6741,168,8329,242,7039,111,4963,242,4704,566,2049,566
0500000US42089,42089,"Monroe County, Pennsylvania",129646,2758,62827,1789,3226,394,2982,811,4769,800,2788,67,2055,290,4026,499,3909,449,3399,392,8684,457,10986,676,7927,309,4588,117,3017,284,471,284,66819,1264,3109,428,4124,927,4352,988,3108,284,2470,448,4217,534,2942,242,3982,621,9715,501,10695,530,7973,347,5172,253,3548,644,1412,603
0500000US42091,42091,"Montgomery County, Pennsylvania",650039,2736,316354,1514,18406,449,20316,1562,20790,1458,13377,243,7816,171,18435,243,16268,271,16668,350,46189,681,53774,629,40479,223,22802,180,16187,984,4847,991,333685,1727,18028,424,18572,1307,20080,1357,12687,242,7871,294,18547,211,14336,237,16614,192,46860,321,55213,390,43299,272,27019,111,22108,1638,12451,1627
0500000US42095,42095,"Northampton County, Pennsylvania",260695,3218,127402,1815,6408,540,7932,805,7063,800,5360,362,4686,438,8973,378,7301,309,7308,293,18234,666,21011,286,15903,304,8726,125,6586,716,1911,574,133293,1588,6579,404,7209,844,6829,897,4999,308,3985,163,8648,287,7806,187,7154,283,17827,490,21473,280,16485,192,10290,194,9628,709,4381,712
0500000US42097,42097,"Northumberland County, Pennsylvania",87834,685,42754,302,2324,242,2382,471,2393,440,1676,83,925,242,2329,242,3084,133,2415,70,5967,140,6841,112,5656,53,3644,242,2552,217,566,217,45080,547,2209,45,2260,385,2166,407,1828,383,793,242,2174,242,2708,242,2280,53,5951,189,6614,242,5958,242,4233,242,4432,402,1474,402
0500000US42101,42101,"Philadelphia County, Pennsylvania",614069,6077,296604,3861,17691,905,16262,1748,14080,1577,9998,521,11865,706,23482,843,17367,715,21189,1054,44749,940,44533,998,34521,543,21302,509,13735,952,5830,927,317465,3301,16266,922,14318,1845,14899,1968,9136,460,11163,355,23553,609,17043,788,19543,627,42987,953,44759,846,38906,555,26788,411,24594,2178,13510,2065
0500000US42107,42107,"Schuylkill County, Pennsylvania",140048,817,69058,568,3641,168,3315,602,4049,593,2707,14,1554,242,3916,124,4543,160,4680,236,10151,97,10971,106,9022,70,5295,14,4044,471,1170,466,70990,383,3365,74,3417,489,3865,455,2465,31,1310,242,3628,17,4639,181,3866,242,9003,82,10531,242,8918,114,6336,14,6485,595,3162,584
0500000US42111,42111,"Somerset County, Pennsylvania",74869,127,37081,143,1834,41,1607,356,2405,365,1442,242,835,242,2050,86,2599,142,2321,71,5191,118,5938,11,4886,242,3070,242,2356,245,547,245,37788,170,1694,242,1477,331,2550,329,1409,15,762,83,2051,57,2238,242,1880,242,4628,12,5774,95,4761,242,3672,73,3073,439,1819,439
0500000US42125,42125,"Washington County, Pennsylvania",195451,348,94482,300,4972,87,5325,779,5568,763,3789,101,2777,94,5976,102,5830,99,5392,56,12539,164,15516,99,12719,83,7433,109,4322,703,2324,703,100969,320,4826,246,5351,685,5058,715,3521,242,2547,242,6005,86,5574,242,5363,131,12920,92,16216,140,13284,151,8947,242,7310,678,4047,684
0500000US42129,42129,"Westmoreland County, Pennsylvania",346046,754,167106,718,7968,40,8972,873,9625,866,6717,305,4281,242,9628,242,10198,230,8631,242,21970,350,28801,169,23204,242,14275,123,9563,703,3273,703,178940,467,7782,136,9823,1120,7735,1129,6435,47,4090,242,9843,118,9318,278,8583,186,22677,112,29488,115,24696,242,17027,124,14188,2420,7255,2414
0500000US42133,42133,"York County, Pennsylvania",385776,2047,190267,1216,11214,381,11483,1172,12098,1119,8090,420,4475,176,10279,259,12933,400,11551,409,28202,584,31643,356,24022,221,13661,161,6995,664,3621,652,195509,1110,11141,282,10718,1113,11614,1174,7429,305,4145,417,10169,415,13094,347,11647,500,27584,459,31312,315,24437,167,15043,152,11510,896,5666,885
